Iteration	Posterior	Likelihood	Prior	tree_length	br_lens[0]	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	shape[0]	shape[1]	shape[2]	shape[3]
12500	-9555.2	-9572.3	17.0923	1.19859	0.0452202	0.0422722	0.0241434	0.0149989	0.816071	0.0135097	0.0106802	0.0438122	0.0557564	0.044017	0.00736533	0.0293252	0.0230808	0.0189087	0.00942662	0.117275	8.00526	17.6417	12.9047
12510	-9564.17	-9580.05	15.877	1.22208	0.0559714	0.0515309	0.0234233	0.00782365	0.82313	0.0109579	0.00847611	0.040329	0.0677574	0.044017	0.00831746	0.0339571	0.0139426	0.0172489	0.0151986	0.101101	8.62817	8.88118	40.6655
12520	-9558.81	-9575.66	16.8524	1.17419	0.0457839	0.0436147	0.022271	0.00742271	0.781141	0.0132817	0.00739607	0.037811	0.0624135	0.0465934	0.0148268	0.0471423	0.0139426	0.0177756	0.0127727	0.110225	17.0461	22.1691	9.02158
12530	-9555.19	-9570.56	15.3686	1.20647	0.0425276	0.0433783	0.0205662	0.0131258	0.851167	0.00891311	0.00791785	0.0374863	0.0616066	0.0447172	0.00890066	0.0365112	0.00833681	0.0139016	0.00740892	0.0819658	5.85601	15.6711	49.9582
12540	-9557.42	-9575.09	17.6721	1.12134	0.0472713	0.0458136	0.0266294	0.0105722	0.756576	0.0111965	0.0041831	0.0276895	0.0664957	0.0416211	0.00669155	0.0405277	0.00874552	0.0197124	0.00761085	0.0934778	3.93554	17.4189	21.0749
12550	-9556.05	-9569.66	13.6096	1.24832	0.0478574	0.040332	0.0246021	0.0103899	0.863104	0.0120432	0.0074935	0.0350074	0.0674511	0.0426004	0.00633828	0.0399438	0.0205204	0.0208969	0.00974039	0.0917356	8.88563	28.053	61.3452
12560	-9557.21	-9573.05	15.8385	1.2187	0.0450591	0.0501359	0.0246128	0.0110498	0.824935	0.0111745	0.0091982	0.0357687	0.0734569	0.045767	0.0105817	0.0203838	0.0275508	0.0200752	0.00895214	0.100501	2.02894	12.518	45.0746
12570	-9558.84	-9576.87	18.0283	1.16007	0.043176	0.0388281	0.021461	0.0114932	0.784907	0.013199	0.0119954	0.0345616	0.0681221	0.0428262	0.00545676	0.0203068	0.0275508	0.0220077	0.0141796	0.105291	3.63071	13.6627	10.2526
12580	-9572.31	-9585.26	12.9456	1.16519	0.0502617	0.043289	0.0217437	0.0150074	0.758192	0.00863134	0.00986375	0.0450563	0.0622018	0.0393207	0.00922218	0.0375149	0.0275508	0.0229996	0.0143363	0.124157	86.2144	5.78356	36.1603
12590	-9560.61	-9578.2	17.5844	1.16463	0.0437551	0.0410429	0.0238871	0.0123423	0.804197	0.00761103	0.00846025	0.0309286	0.0699804	0.0452563	0.00869605	0.033963	0.0163245	0.00908605	0.009104	0.0785835	9.31812	11.9098	14.3103
12600	-9556.14	-9573.6	17.4649	1.14063	0.0404003	0.0370255	0.0191297	0.0113936	0.753865	0.00810106	0.00709013	0.0462255	0.0796668	0.0396556	0.00863962	0.0380569	0.0162587	0.0225011	0.0126245	0.105662	19.3864	7.72099	15.5946
12610	-9549.25	-9566.53	17.2829	1.1165	0.050674	0.040069	0.0224073	0.0124141	0.738717	0.0104563	0.00770755	0.04178	0.0672228	0.0362997	0.00727154	0.0265826	0.029697	0.0157014	0.00950411	0.109909	15.8865	6.66957	28.607
12620	-9557.65	-9574.15	16.5026	1.21488	0.0453815	0.0380741	0.0276203	0.0155543	0.836192	0.0121531	0.0174424	0.0358958	0.0662574	0.0392761	0.00680098	0.0335393	0.0111675	0.0198628	0.00966709	0.108677	30.6275	7.3486	9.11849
12630	-9556.89	-9574.79	17.9005	1.23382	0.0462716	0.0399518	0.0221855	0.0129379	0.844976	0.00792727	0.00914137	0.0395873	0.0684717	0.0340578	0.0109289	0.0308231	0.0317574	0.0226165	0.0121869	0.0954683	6.39711	3.65602	5.30867
12640	-9566.24	-9582.72	16.4828	1.23066	0.0458672	0.0425392	0.0344468	0.00510175	0.853058	0.0105279	0.0100162	0.0367587	0.0670602	0.0312262	0.0091862	0.0388735	0.0200203	0.0171482	0.0088327	0.0851359	10.3599	8.67105	25.3263
12650	-9568.65	-9584.64	15.9869	1.3006	0.0493613	0.0260011	0.0289641	0.00962025	0.929157	0.00988885	0.00544802	0.0409155	0.0660324	0.038194	0.0101459	0.0525273	0.0044716	0.0250469	0.00483025	0.0920113	18.0253	12.8498	9.40593
12660	-9569.76	-9584.72	14.9577	1.12911	0.054795	0.0294343	0.0248476	0.0114132	0.748235	0.00959949	0.0103072	0.0340409	0.067263	0.0397634	0.00836881	0.0508343	0.00318011	0.0241634	0.0128678	0.106571	29.516	11.8026	53.8294
12670	-9567.78	-9583.91	16.1295	1.16699	0.0487407	0.03786	0.0255983	0.0150294	0.775783	0.0153308	0.0092565	0.0330389	0.0585085	0.0383433	0.00820897	0.0539512	0.00854679	0.0274526	0.0113416	0.0993521	10.4113	9.666	44.0673
12680	-9557.58	-9575.23	17.652	1.14179	0.0455869	0.0391552	0.0252653	0.00895705	0.774901	0.0106201	0.00809301	0.0313903	0.0749655	0.0338231	0.00377733	0.0532454	0.000626046	0.0201643	0.0112215	0.105043	5.98056	23.5729	9.17569
12690	-9561.97	-9578.72	16.7423	1.24712	0.0511441	0.0411326	0.023402	0.0126829	0.87183	0.0119272	0.00569194	0.0282967	0.0621221	0.0375763	0.00392599	0.0629461	0.00558965	0.0148163	0.0140339	0.106342	2.86377	14.5614	18.43
12700	-9555.75	-9572.85	17.1026	1.21374	0.0527798	0.0357155	0.0205753	0.0154631	0.839716	0.0102052	0.00802669	0.0366455	0.0640995	0.0387178	0.00868522	0.0553819	0.00568263	0.0174394	0.00460987	0.0828323	12.1245	5.56131	17.6635
12710	-9554.32	-9571.58	17.2603	1.0444	0.0386693	0.0458288	0.021333	0.0120718	0.676635	0.00961678	0.00700409	0.0339409	0.0692583	0.0401185	0.0102041	0.0370565	0.0165858	0.0189396	0.00714047	0.0980608	43.3577	6.07358	16.6165
12720	-9559.57	-9574.76	15.1914	1.20529	0.0460177	0.0405269	0.0272223	0.0134645	0.808096	0.0121702	0.0119439	0.0442817	0.0586329	0.0480171	0.0102041	0.0243709	0.0300368	0.0195106	0.0107917	0.110101	8.69183	44.0241	22.5202
12730	-9561.76	-9575.12	13.3606	1.09276	0.0512275	0.0312391	0.0236838	0.0115898	0.737386	0.0125327	0.00596284	0.0256233	0.0730248	0.0424579	0.00591429	0.0216367	0.0244972	0.0192093	0.00676959	0.110806	30.0364	85.2287	19.0927
12740	-9553.72	-9569.81	16.0855	1.13185	0.0500034	0.0368889	0.0238282	0.0125472	0.772937	0.0114172	0.00944441	0.0353588	0.0589222	0.0377962	0.00573571	0.0240847	0.0263471	0.0147665	0.0117742	0.108264	14.1979	49.4099	8.43558
12750	-9553.62	-9570.86	17.2467	1.2048	0.0562204	0.0372211	0.022741	0.0147585	0.828139	0.0110958	0.0105779	0.0373263	0.0656247	0.0422506	0.00868952	0.0164405	0.0282142	0.018704	0.00679594	0.111327	2.84223	18.6625	12.7228
12760	-9562.62	-9578.71	16.09	1.20124	0.0415487	0.0422646	0.0254466	0.0142741	0.828139	0.015188	0.00952573	0.0329379	0.0633295	0.0447193	0.0112174	0.0250857	0.0282142	0.015175	0.00416951	0.0571457	24.051	17.9484	16.1284
12770	-9562.15	-9577.16	15.0141	1.36798	0.0482149	0.0387145	0.0221606	0.0133536	0.983716	0.00690851	0.0137289	0.0376538	0.0738595	0.0383872	0.00671045	0.0290809	0.0241266	0.021269	0.0100937	0.0882004	1.24099	6.29387	38.7308
12780	-9556.62	-9574.08	17.4576	1.21875	0.0487903	0.0362133	0.0251755	0.0113764	0.852455	0.0110207	0.0094488	0.0345155	0.0613784	0.0431825	0.00603298	0.0302923	0.0247597	0.0183201	0.00579088	0.0844073	4.12277	5.50943	17.6124
12790	-9561.95	-9579.6	17.646	1.13098	0.0388282	0.0455812	0.0203106	0.0106251	0.772853	0.00867807	0.0107629	0.0348574	0.0610031	0.0382612	0.00998294	0.0321559	0.0175189	0.0225385	0.00702341	0.101522	2.51475	4.99868	33.5015
12800	-9571.27	-9588.49	17.2159	1.14377	0.0537535	0.0415957	0.0212025	0.00755414	0.774933	0.00900685	0.0090348	0.0273582	0.0694756	0.0438032	0.00938665	0.0349399	0.0136259	0.0178093	0.0102925	0.100126	2.65007	9.86003	34.5487
12810	-9562.32	-9580	17.6855	1.14746	0.0521487	0.0371525	0.0299928	0.0174037	0.750518	0.0106229	0.0103548	0.0436466	0.0643402	0.0471506	0.00994443	0.0350656	0.0136376	0.0168072	0.0086751	0.119095	8.97643	3.2342	24.6995
12820	-9558.96	-9574.83	15.8698	1.14193	0.0533531	0.0404627	0.0269892	0.00822175	0.745743	0.0112455	0.0106603	0.0401261	0.0729247	0.0406923	0.0147034	0.0444183	0.00575732	0.0215971	0.00503323	0.100063	21.4865	4.65817	48.205
12830	-9562.25	-9578.32	16.0728	1.19926	0.0533545	0.0453915	0.023777	0.0125823	0.794233	0.0117606	0.00972596	0.0424848	0.0753861	0.0469566	0.00728186	0.0281886	0.0287917	0.0120622	0.00728588	0.119815	12.2503	29.184	17.3693
12840	-9562.2	-9578.78	16.578	1.18748	0.0481259	0.0405195	0.0318058	0.0123678	0.800186	0.00931809	0.0111441	0.0385385	0.0711064	0.0337258	0.00728186	0.0370891	0.0185044	0.0238092	0.00395601	0.126951	5.05701	23.2786	22.7143
12850	-9553.3	-9569.49	16.1902	1.15637	0.0469684	0.0431943	0.0208319	0.00997165	0.772067	0.0128965	0.00595529	0.0423737	0.0665222	0.0406846	0.00776531	0.0403906	0.0185044	0.0159115	0.0123297	0.099268	3.21668	3.21655	58.6227
12860	-9551.83	-9569.6	17.7667	1.2343	0.0435803	0.0424834	0.0267703	0.0125792	0.844353	0.00959708	0.00952431	0.0412752	0.0635044	0.0473252	0.0111137	0.0422416	0.0120791	0.0254085	0.00246464	0.102337	2.45886	6.56885	8.90899
12870	-9568.59	-9585.76	17.1738	1.06483	0.0493599	0.0342605	0.0180176	0.0141162	0.697572	0.0104478	0.013124	0.0319241	0.065784	0.0436099	0.0120558	0.0369344	0.0161879	0.020231	0.00120757	0.108723	39.6672	3.06064	20.9523
12880	-9550.92	-9568.17	17.2566	1.11087	0.0412368	0.0395845	0.023148	0.0123256	0.7482	0.0107675	0.00939123	0.0334205	0.0701355	0.0399962	0.0120558	0.031482	0.0163755	0.01535	0.00739891	0.116579	3.08755	29.708	20.014
12890	-9558.96	-9577.46	18.5013	1.0414	0.0479262	0.0353518	0.0183596	0.0124764	0.679028	0.00952377	0.01563	0.0295248	0.0604768	0.0345096	0.0133249	0.0322431	0.0232421	0.0218081	0.00797923	0.0933778	7.34458	7.17601	27.3104
12900	-9566.62	-9581.42	14.7972	1.219	0.0585523	0.0428643	0.0279216	0.00836253	0.81048	0.00993912	0.0121854	0.0280262	0.075482	0.0459066	0.010809	0.0304346	0.0272322	0.0188803	0.0119229	0.106183	19.2311	39.1567	21.9942
12910	-9555.92	-9574.27	18.3428	1.15473	0.0450478	0.0416292	0.0183443	0.014219	0.786637	0.00898535	0.0115719	0.0387284	0.06585	0.0308608	0.0131836	0.0180439	0.0334462	0.0190895	0.00908991	0.112989	4.08209	3.88047	14.3551
12920	-9552.93	-9569.19	16.261	1.15819	0.0454841	0.0381559	0.0258586	0.0112621	0.783634	0.0133204	0.0100623	0.0406938	0.06585	0.0431353	0.00574283	0.0211979	0.0229703	0.0215242	0.00929493	0.0981232	4.71717	41.3455	17.2137
12930	-9556.63	-9573.45	16.8295	1.09053	0.0492518	0.0353694	0.0263506	0.0114344	0.706524	0.0137989	0.00824926	0.0394248	0.0617869	0.0469434	0.00920838	0.0265837	0.0288128	0.0195201	0.00726966	0.118575	34.6776	11.1456	19.5936
12940	-9559.55	-9574.19	14.6376	1.1382	0.0472607	0.0488877	0.0284299	0.00920755	0.766093	0.00835648	0.00790146	0.0412715	0.0536342	0.041083	0.01174	0.0247327	0.0238779	0.017376	0.0083453	0.106626	28.9804	55.3776	15.3756
12950	-9564.02	-9579.64	15.6205	1.24259	0.0408962	0.0386842	0.0218177	0.0118724	0.865012	0.00633628	0.0109431	0.0419512	0.0696877	0.047137	0.00537133	0.0386797	0.0168996	0.0122103	0.0150893	0.100827	5.76823	25.0388	28.3972
12960	-9567.54	-9586.17	18.6267	1.13414	0.0386922	0.0424906	0.0266728	0.0105937	0.770527	0.00818414	0.011341	0.0330136	0.0659752	0.0456608	0.00496106	0.0326692	0.021357	0.0114236	0.010577	0.103829	7.21792	4.67784	8.87046
12970	-9572.76	-9586.22	13.4586	1.13362	0.0532357	0.0479196	0.0211391	0.0119089	0.754015	0.0109012	0.00564437	0.032968	0.0612139	0.044667	0.00968525	0.0371607	0.0128183	0.0245594	0.00578345	0.119874	23.5583	48.4311	52.2262
12980	-9570.97	-9585.98	15.0111	1.20255	0.0551446	0.0441875	0.0259678	0.016915	0.803824	0.00700959	0.00958568	0.0251889	0.0777277	0.0482812	0.00780303	0.0395939	0.0126525	0.0177265	0.0109409	0.113499	9.72279	39.2341	30.4293
12990	-9568.96	-9579.42	10.4543	1.30509	0.0445814	0.0386132	0.020263	0.0158604	0.916652	0.0082502	0.00608685	0.0371943	0.0750136	0.0452021	0.00798868	0.0465818	0.0126525	0.0175316	0.0126206	0.116999	6.86632	6.84669	136.298
13000	-9568.02	-9586.25	18.2346	1.16081	0.0411835	0.0358736	0.024695	0.0149908	0.799031	0.00620133	0.0132095	0.029533	0.056419	0.0479185	0.0158352	0.0307496	0.0198284	0.0178166	0.00752587	0.106504	5.08422	2.37204	15.8147
13010	-9559.14	-9576.65	17.5151	1.15684	0.0449595	0.0413395	0.0235495	0.0113534	0.773007	0.004462	0.0125364	0.0420909	0.0662349	0.0390239	0.0116329	0.0283307	0.0321281	0.0189699	0.00722026	0.103091	8.35182	21.6837	8.42446
13020	-9563.67	-9579.4	15.7348	1.27773	0.0566034	0.0371571	0.0230291	0.0126139	0.87307	0.0126456	0.0125364	0.0519372	0.0655197	0.0346239	0.0090421	0.0321882	0.0206276	0.0242672	0.011867	0.100403	2.8	18.8043	28.2852
13030	-9561.04	-9576.96	15.9199	1.21289	0.0477907	0.0363945	0.0239982	0.0140331	0.828575	0.0171021	0.0115518	0.0282057	0.0679841	0.0444831	0.0126105	0.0348771	0.0147111	0.0242672	0.00630806	0.0875921	38.591	11.5979	8.97951
13040	-9550.7	-9567.66	16.9613	1.16607	0.0488381	0.0401858	0.0203153	0.0146937	0.791758	0.0108648	0.00963164	0.0390406	0.0669822	0.0454307	0.0102201	0.0339675	0.0119761	0.0165263	0.00564384	0.102224	4.29708	13.0845	30.3078
13050	-9561.81	-9577.9	16.0887	1.18122	0.0528563	0.0423692	0.0240274	0.0142303	0.810897	0.015221	0.0104309	0.034109	0.0632494	0.0264555	0.00635279	0.0194878	0.0267679	0.0256709	0.00909386	0.113106	2.62908	13.0845	46.3883
13060	-9559.77	-9577.35	17.5821	1.07011	0.0410308	0.0335058	0.0217256	0.0101241	0.704163	0.00915261	0.0072826	0.0240625	0.0769494	0.049833	0.0102433	0.0296764	0.0267679	0.0195936	0.0059963	0.0940812	10.0307	7.68999	36.7543
13070	-9562.76	-9580.35	17.5876	1.14699	0.039808	0.0362088	0.02469	0.0123805	0.790786	0.0114837	0.00971751	0.0234516	0.0745111	0.0399152	0.0108554	0.0276492	0.0240586	0.0104453	0.0110273	0.0949038	11.6173	15.7247	11.6448
13080	-9565.64	-9581.85	16.2127	1.14159	0.0397415	0.0399852	0.0239002	0.00824778	0.791149	0.0134139	0.0081093	0.0234516	0.0697702	0.0393827	0.0114808	0.0343086	0.0163768	0.0199182	0.00234889	0.102519	33.9778	12.6591	20.9206
13090	-9561.82	-9575.64	13.8281	1.09183	0.040669	0.0440359	0.0239002	0.0107791	0.709103	0.0114888	0.00760349	0.0416376	0.0714426	0.0359859	0.0114808	0.0353034	0.0162111	0.0234168	0.00876982	0.105909	39.1604	50.2186	35.8189
13100	-9566.09	-9583.82	17.7315	1.24126	0.0531484	0.0414078	0.0254355	0.0111572	0.861689	0.0094172	0.0105253	0.042389	0.0607463	0.0406506	0.00964207	0.0332984	0.0205005	0.0171555	0.00409638	0.081557	2.72543	11.1464	3.39723
13110	-9557.08	-9574.21	17.1252	1.31985	0.0503692	0.0405072	0.021397	0.00999505	0.918419	0.0126287	0.00799649	0.04389	0.07663	0.0308189	0.0114512	0.0330532	0.0348846	0.0240759	0.00372884	0.0960694	1.9451	4.43433	7.28402
13120	-9568.49	-9584.86	16.3747	1.17281	0.0522462	0.0353813	0.0209223	0.00780595	0.793901	0.00864944	0.00749554	0.0491387	0.0546077	0.063792	0.010632	0.0357769	0.0151335	0.0116246	0.00570542	0.106662	13.3838	26.6225	18.0623
13130	-9563.35	-9577.75	14.4067	1.15306	0.0567115	0.0463621	0.023321	0.0100301	0.768472	0.0135024	0.00885181	0.0432654	0.0549053	0.0439	0.0115865	0.0310862	0.0167041	0.0170443	0.00732182	0.117092	9.34719	57.523	34.4979
13140	-9561.49	-9576.02	14.5307	1.21364	0.0493128	0.0329945	0.0244635	0.00913925	0.849875	0.012059	0.00835065	0.034626	0.0728983	0.0442078	0.00989	0.0269253	0.0195055	0.0137777	0.00561377	0.10884	6.55675	3.87619	76.3476
13150	-9561.1	-9578.42	17.313	1.31641	0.0536905	0.0426584	0.0216106	0.00991685	0.937666	0.0082809	0.0108635	0.031756	0.0634207	0.0444755	0.0106532	0.0340431	0.015072	0.0263718	0.00592583	0.0877434	2.13305	2.79074	5.67871
13160	-9559.89	-9577.7	17.805	1.14874	0.059777	0.0354252	0.0195789	0.0120254	0.779376	0.0111973	0.00786078	0.0340842	0.0600828	0.0361937	0.0103144	0.0194637	0.0427069	0.0143359	0.00631583	0.100634	3.0561	24.2586	6.96975
13170	-9552.43	-9570.01	17.583	1.18648	0.0538743	0.039483	0.023061	0.0120254	0.80812	0.0106576	0.00953363	0.0310247	0.0713769	0.0356032	0.012215	0.0190682	0.0385594	0.0160178	0.0058557	0.103412	2.83403	13.6634	14.6755
13180	-9560.4	-9577.19	16.7979	1.08894	0.0400835	0.0358869	0.0182003	0.016284	0.729913	0.0121122	0.00799387	0.042033	0.067107	0.0329332	0.0139476	0.0168976	0.032586	0.0189113	0.00404673	0.0994474	13.7855	28.13	24.472
13190	-9560.27	-9576.92	16.6439	1.20657	0.0492368	0.0349587	0.0271739	0.0135145	0.807185	0.0130069	0.011325	0.0357556	0.067107	0.0524971	0.0128999	0.0234557	0.032586	0.0153112	0.0105538	0.108953	18.2188	22.6887	5.02411
13200	-9558.01	-9574.61	16.601	1.20666	0.049346	0.0415557	0.0191524	0.0183602	0.812938	0.00554427	0.0101664	0.0418741	0.0674495	0.0424292	0.0129173	0.0229921	0.035991	0.0198418	0.00610218	0.104275	14.7495	25.5131	6.51375
13210	-9565.97	-9582.81	16.842	1.15414	0.0489313	0.0358095	0.0197056	0.0120858	0.792838	0.00972076	0.00639156	0.0346969	0.0668901	0.0463305	0.00861325	0.00833263	0.035991	0.020918	0.00688061	0.0913265	29.715	5.91018	16.8494
13220	-9564.78	-9578.71	13.93	1.29951	0.0499455	0.0366416	0.0325281	0.00970115	0.893762	0.0122901	0.0125574	0.0463336	0.0666001	0.0424152	0.0126724	0.0209023	0.035991	0.0197673	0.00740691	0.122369	2.58756	6.34329	72.6754
13230	-9562.81	-9581.08	18.2651	1.10307	0.0452679	0.0408034	0.0291564	0.01026	0.724949	0.0122974	0.00770056	0.0331737	0.0754683	0.0394447	0.0119329	0.0171459	0.0353889	0.0121264	0.00795586	0.106006	6.46734	8.88003	18.8629
13240	-9564.51	-9582.05	17.534	1.2162	0.0527148	0.0415121	0.0236195	0.0109531	0.831766	0.00643016	0.0116083	0.0508872	0.059614	0.0442029	0.0102221	0.0334409	0.0178137	0.010701	0.0107166	0.0972032	9.12596	6.92849	10.159
13250	-9557.37	-9575.92	18.551	1.0955	0.0422912	0.0398271	0.024954	0.00932801	0.729695	0.0103594	0.0100109	0.0331536	0.0662696	0.042311	0.00937593	0.0493479	0.00708892	0.0188076	0.00267682	0.121616	3.98465	17.8646	8.1413
13260	-9564.29	-9580.69	16.4059	1.26743	0.0464579	0.0353899	0.0179353	0.0125003	0.893565	0.0123852	0.0106914	0.0360399	0.0662696	0.0364163	0.00787436	0.0575926	0.013009	0.0152534	0.00604894	0.100776	4.04624	5.16249	29.3196
13270	-9560.81	-9577.44	16.6269	1.22553	0.0532851	0.0496921	0.0244505	0.0148099	0.827623	0.00887531	0.00939808	0.0466145	0.0720429	0.0389554	0.00787436	0.0455883	0.00650651	0.0115447	0.00826463	0.098071	4.71327	10.7258	27.0511
13280	-9553.12	-9571.17	18.0545	1.22135	0.0464224	0.0361431	0.0289867	0.0112384	0.832681	0.0123013	0.0049403	0.0345095	0.0718659	0.0443981	0.00868514	0.0382334	0.0187774	0.0209363	0.0112348	0.0934709	2.70111	5.32537	6.75192
13290	-9564.55	-9579.31	14.763	1.31107	0.0405606	0.0336773	0.0234392	0.0128659	0.944382	0.0148013	0.00425424	0.0389663	0.0737732	0.0407871	0.0125662	0.0342017	0.0149318	0.0192096	0.00265375	0.0828813	2.50319	4.53826	55.6333
13300	-9559.97	-9577.47	17.4983	1.20115	0.0478764	0.037105	0.0239242	0.0134719	0.823309	0.0082304	0.0113266	0.0338607	0.0719088	0.0394944	0.0176677	0.0269004	0.0276936	0.0172562	0.00112828	0.114576	4.03911	20.7703	5.11091
13310	-9565.2	-9581.84	16.6438	1.12108	0.0572323	0.0393942	0.0245083	0.0112996	0.767727	0.00703525	0.00949207	0.0252775	0.0647617	0.039691	0.0104664	0.0124372	0.0312989	0.014904	0.00555786	0.0965518	11.9688	4.73662	46.3377
13320	-9565.22	-9582.97	17.7521	1.17191	0.0387856	0.0378938	0.0226347	0.00994216	0.797187	0.00857557	0.0117972	0.0423955	0.0700798	0.0383716	0.00792329	0.0223547	0.0268405	0.0164434	0.0206893	0.0985605	16.1753	9.35903	5.17472
13330	-9561.57	-9577.67	16.0928	1.19111	0.0439531	0.0359242	0.0237194	0.0102209	0.837198	0.0102226	0.00754296	0.0264315	0.069025	0.031831	0.0136216	0.0330159	0.0210126	0.0193291	0.0080669	0.0861401	4.47131	38.0885	17.5066
13340	-9560.85	-9579.04	18.1846	1.10427	0.042775	0.0391347	0.0215605	0.00975908	0.75093	0.0106097	0.00895532	0.0335824	0.0679648	0.0301179	0.00546405	0.032804	0.0210126	0.0193291	0.0102751	0.103062	17.7407	7.54828	10.2937
13350	-9564.68	-9579.76	15.0722	1.16142	0.045841	0.0338492	0.0308273	0.00590895	0.784031	0.0075341	0.00792246	0.0355917	0.0689864	0.0414637	0.00533622	0.0511022	0.00808999	0.0226695	0.0122624	0.113097	6.88003	14.7203	64.7923
13360	-9557.66	-9574.3	16.6449	1.12958	0.0496065	0.0382442	0.0221502	0.013456	0.77647	0.00801101	0.0077543	0.0304136	0.0607023	0.0386938	0.00545132	0.0275843	0.0171747	0.0240178	0.0098461	0.0908967	12.6721	7.24469	41.4118
13370	-9550.83	-9569.3	18.4657	1.10117	0.0434467	0.0380876	0.0240657	0.0112376	0.73978	0.0115294	0.00765386	0.0345812	0.0688877	0.040235	0.00700172	0.0250795	0.0250415	0.019794	0.00474652	0.0975587	8.71113	7.01818	14.857
13380	-9553.08	-9571.71	18.6285	1.1017	0.0468471	0.0435326	0.0201001	0.0112376	0.721239	0.0124476	0.0116687	0.044484	0.0669768	0.0385631	0.00730465	0.0299732	0.0155958	0.025265	0.0064618	0.112497	3.34194	6.41678	17.4522
13390	-9561.38	-9579.93	18.5422	1.08432	0.0528978	0.0477033	0.0260622	0.0085285	0.681647	0.018403	0.0100007	0.0261313	0.0757047	0.0430541	0.0123213	0.034155	0.023469	0.0210587	0.00318567	0.105265	3.34194	13.0736	16.0035
13400	-9556.91	-9574.22	17.3103	1.16104	0.0443158	0.045962	0.0193585	0.0101227	0.801557	0.0105616	0.00564476	0.0362011	0.0652851	0.0376727	0.00653341	0.03848	0.013091	0.0218904	0.00436491	0.0920299	4.17447	26.5973	10.9539
13410	-9556.15	-9571.63	15.482	1.10823	0.0468879	0.0394719	0.032758	0.0106167	0.750139	0.0095708	0.0103024	0.0358541	0.058011	0.0343913	0.00870329	0.0309018	0.0169274	0.0188117	0.00488575	0.110639	21.8892	3.81986	63.1263
13420	-9568.08	-9583	14.9107	1.15453	0.0562169	0.0411876	0.0317872	0.0106167	0.746231	0.00931	0.0103024	0.037351	0.0717423	0.052724	0.0101108	0.0297406	0.0230472	0.0170546	0.00710401	0.0939181	10.0917	65.9391	14.9888
13430	-9565.9	-9582.34	16.4408	1.25766	0.0455364	0.0381916	0.0216692	0.00977844	0.861969	0.0132962	0.0100067	0.049949	0.0658134	0.0548154	0.0101658	0.0328096	0.0156133	0.0232899	0.00475471	0.119474	3.38451	32.3427	4.03715
13440	-9565.9	-9582.21	16.3119	1.24588	0.0490905	0.0449265	0.019026	0.00983429	0.855901	0.0119184	0.0123876	0.0460237	0.0600876	0.0399459	0.00908238	0.0362335	0.0242986	0.0238	0.00332852	0.105754	13.6117	9.94045	21.1584
13450	-9566.14	-9580.77	14.624	1.30354	0.0453308	0.0449265	0.0218112	0.0125398	0.914038	0.00984383	0.0116322	0.0396599	0.0777533	0.0427462	0.01741	0.0437065	0.00437813	0.0141714	0.00358934	0.0957599	3.69009	10.962	52.2972
13460	-9563.35	-9579.14	15.7891	1.17504	0.0468697	0.0276203	0.0167944	0.00807432	0.81792	0.0101546	0.00901313	0.0322118	0.0642325	0.0405867	0.00971934	0.0518764	0.0059215	0.0240042	0.0100366	0.094135	5.93726	25.504	37.9066
13470	-9561.19	-9577.97	16.7812	1.13046	0.0519651	0.0389425	0.0216443	0.0107356	0.743227	0.00892738	0.0069283	0.0417243	0.0761823	0.037765	0.0082378	0.0517917	0.000963519	0.0212102	0.0102131	0.134227	6.60472	28.0585	23.7196
13480	-9573.81	-9591.59	17.7843	1.24878	0.0351385	0.0332127	0.0248996	0.0146815	0.857112	0.00974744	0.00752607	0.0483227	0.0725346	0.0412537	0.00742848	0.0586256	0.00443999	0.0211435	0.0127088	0.107871	5.67353	5.24342	3.76652
