Iteration	Posterior	Likelihood	Prior	sf[0]	sf[1]	sf[2]	sf[3]	er[0]	er[1]	er[2]	er[3]	er[4]	er[5]	gamma_rates[0]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	shape	br_lens[0]	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	tree_length
6460	-9886.75	-9898.85	12.0967	0.290531	0.186319	0.236175	0.286974	0.129726	0.25207	0.0420599	0.0589969	0.430253	0.0868948	0.0498748	0.303398	0.873061	2.77367	0.584241	0.0541661	0.0234245	0.496875	0.0356118	0.0112125	0.0331262	0.0087389	0.00969156	0.0423614	0.0253532	0.00422281	0.0118402	0.0382548	0.0087802	0.00985848	0.813517
6470	-9883.3	-9894.03	10.7254	0.290831	0.186511	0.227584	0.295074	0.117039	0.26106	0.0389626	0.0507388	0.444711	0.087488	0.073858	0.3628	0.924294	2.63905	0.698454	0.0668749	0.0234903	0.579088	0.0431141	0.00987529	0.0425429	0.00725262	0.0103505	0.0436234	0.0359562	0.0096886	0.0209105	0.0294544	0.0161567	0.0116954	0.950074
6480	-9885.07	-9896.86	11.7907	0.290463	0.187541	0.227295	0.294701	0.114398	0.260054	0.0520647	0.0660334	0.434673	0.0727767	0.0828304	0.381985	0.938967	2.59622	0.740401	0.0650817	0.0159306	0.507552	0.0387445	0.0172017	0.0390825	0.00609977	0.0103505	0.0390011	0.0307833	0.00695727	0.0147361	0.0225507	0.0175657	0.0116954	0.843333
6490	-9885.9	-9897.68	11.7838	0.29069	0.188478	0.230712	0.29012	0.117771	0.253872	0.0536	0.0667472	0.447491	0.0605183	0.0961034	0.408163	0.957662	2.53807	0.80256	0.0566536	0.0252009	0.503102	0.028137	0.00922329	0.03176	0.00779235	0.0109646	0.0482021	0.0339752	0.009384	0.0182549	0.0257905	0.0237435	0.0115267	0.843711
6500	-9882.74	-9894.03	11.2871	0.281386	0.192193	0.235258	0.291163	0.117211	0.295845	0.0564035	0.06643	0.391268	0.0728423	0.0512302	0.307158	0.876588	2.76502	0.590868	0.0534354	0.0236602	0.548473	0.0377006	0.00960352	0.0402379	0.00622893	0.0101572	0.0438359	0.0366861	0.00724502	0.0196864	0.0266556	0.0185792	0.0122569	0.894442
6510	-9883.06	-9893.5	10.4392	0.283189	0.183292	0.231523	0.301997	0.114132	0.262042	0.051426	0.0605677	0.438975	0.0728571	0.0464802	0.293712	0.863782	2.79603	0.567492	0.0636926	0.0248073	0.617654	0.0411593	0.0143168	0.038253	0.0096633	0.0101572	0.0448729	0.0331849	0.00614845	0.0140768	0.0347781	0.0125212	0.0140652	0.979351
6520	-9894.06	-9905.16	11.1015	0.29981	0.191071	0.227331	0.281788	0.122264	0.244615	0.0380341	0.0674258	0.428582	0.0990794	0.0637355	0.339382	0.905195	2.69169	0.650841	0.0598686	0.0236852	0.563395	0.0337849	0.00855729	0.0348489	0.00373611	0.00733479	0.0412989	0.0382567	0.00807047	0.0254555	0.0446357	0.00825398	0.0115206	0.912703
6530	-9881.44	-9893.19	11.7524	0.298675	0.180375	0.232614	0.288336	0.124708	0.249505	0.0503935	0.0687739	0.437151	0.0694682	0.0639744	0.33996	0.905682	2.69038	0.651972	0.0526624	0.0223871	0.522917	0.0371067	0.0094173	0.0339699	0.00657176	0.00717679	0.043369	0.0358846	0.00691652	0.0119646	0.0346593	0.0132053	0.00939842	0.847607
6540	-9885.97	-9897.09	11.1145	0.291544	0.176069	0.22706	0.305328	0.123808	0.247705	0.0500298	0.0547655	0.454725	0.0689668	0.0667901	0.34667	0.911284	2.67526	0.665266	0.0591567	0.0254344	0.550137	0.0375377	0.0116581	0.0414735	0.00772972	0.00573836	0.0428288	0.0388801	0.00544947	0.0210549	0.0391147	0.0123893	0.0127422	0.911325
6550	-9882.7	-9894.45	11.7506	0.286422	0.19426	0.233128	0.28619	0.116217	0.258772	0.0555569	0.0713989	0.413493	0.0845616	0.0804512	0.377026	0.935255	2.60727	0.729285	0.0570147	0.025383	0.494126	0.0447709	0.00905374	0.0404869	0.0087932	0.00728059	0.0419753	0.0402953	0.007663	0.0197404	0.0258767	0.0178755	0.00706343	0.847399
6560	-9888.65	-9901.13	12.4751	0.296406	0.177361	0.231787	0.294446	0.117681	0.244834	0.0601071	0.0722982	0.420885	0.0841952	0.100458	0.416259	0.963148	2.52013	0.823071	0.0556002	0.017128	0.42673	0.0325025	0.0136688	0.0347552	0.00654836	0.0103846	0.0458525	0.0375148	0.0058839	0.0238478	0.0289877	0.0264878	0.00858949	0.774482
6570	-9891.07	-9903.1	12.0381	0.286626	0.176993	0.229398	0.306982	0.131806	0.231864	0.0626883	0.0681096	0.430993	0.0745394	0.104124	0.422909	0.967553	2.50541	0.840412	0.0624453	0.0223553	0.469943	0.0437566	0.00700347	0.0402582	0.00735173	0.00832641	0.0407622	0.0419789	0.00464962	0.0190448	0.0263966	0.0132808	0.0105433	0.818096
6580	-9886.26	-9897.6	11.3425	0.279249	0.184436	0.22937	0.306945	0.126284	0.297088	0.0451742	0.0471032	0.412935	0.0714163	0.0791544	0.374285	0.93318	2.61338	0.723225	0.0608855	0.020423	0.518418	0.044597	0.0143753	0.0434926	0.00868831	0.00924996	0.0468039	0.0464603	0.00616828	0.0116738	0.0291916	0.0172657	0.0105433	0.888236
6590	-9881.06	-9893.06	11.9973	0.295415	0.190733	0.222127	0.291724	0.122069	0.27997	0.047869	0.0649469	0.399152	0.0859938	0.0679438	0.34937	0.913507	2.66918	0.670698	0.0626236	0.0219741	0.491961	0.0353737	0.00944981	0.0276092	0.00792445	0.00793184	0.0432145	0.0359016	0.00830298	0.0145696	0.0369514	0.0104364	0.00879756	0.823022
6600	-9885.71	-9897.65	11.9436	0.299914	0.182793	0.220334	0.296958	0.117802	0.299303	0.0461958	0.0767207	0.38405	0.0759279	0.0734262	0.361842	0.923539	2.64119	0.696432	0.0627848	0.0184822	0.486607	0.0375923	0.00995707	0.0340938	0.00828364	0.00914585	0.0481357	0.0384762	0.00569942	0.016844	0.0331741	0.00957117	0.00941078	0.828258
6610	-9885.55	-9897.66	12.1141	0.284739	0.186703	0.234849	0.29371	0.101251	0.257251	0.0607392	0.0659415	0.432084	0.082733	0.0884982	0.393457	0.947343	2.5707	0.766898	0.0528803	0.0249604	0.465025	0.0429957	0.00881039	0.0429367	0.00974168	0.00977441	0.0435334	0.0347621	0.0121308	0.013739	0.0331741	0.00922847	0.00716813	0.81086
6620	-9890.64	-9901.5	10.8585	0.284744	0.195312	0.229506	0.290438	0.106635	0.231294	0.0480848	0.0725338	0.475957	0.0654964	0.0440284	0.286457	0.856646	2.81287	0.555241	0.0520639	0.0147288	0.607917	0.039754	0.014962	0.0305497	0.0106054	0.0085202	0.0418488	0.0349009	0.00616463	0.0197796	0.0338984	0.0137171	0.00807048	0.937481
6630	-9890.23	-9901.65	11.4162	0.286535	0.205466	0.226903	0.281095	0.104418	0.295009	0.0573591	0.0549225	0.410162	0.0781289	0.0565253	0.321313	0.889502	2.73266	0.616487	0.0723059	0.0178265	0.523655	0.0365432	0.0103874	0.027187	0.0068308	0.0100154	0.0436271	0.0477021	0.00616463	0.0215462	0.0230083	0.0276309	0.00697058	0.881401
6640	-9891.71	-9903.46	11.7492	0.275824	0.204456	0.225787	0.293933	0.101659	0.259291	0.0558436	0.0534713	0.443592	0.0861428	0.0522423	0.309928	0.879159	2.75867	0.595796	0.0571729	0.0199115	0.518785	0.0342419	0.0116087	0.0423886	0.00804448	0.0106382	0.031867	0.0422322	0.00599478	0.0127392	0.0369158	0.0112245	0.0044376	0.848202
6650	-9880.42	-9891.7	11.2822	0.282095	0.188284	0.230564	0.299057	0.118087	0.285245	0.0524967	0.0492109	0.408249	0.0867121	0.0774347	0.370608	0.930369	2.62159	0.715187	0.0615595	0.0236859	0.536377	0.0369468	0.012737	0.0398566	0.0103432	0.00885018	0.0417173	0.0387637	0.00774832	0.021445	0.0356038	0.0108074	0.00787116	0.894313
6660	-9882.85	-9894.72	11.873	0.28088	0.182406	0.233652	0.303062	0.113284	0.26483	0.0487395	0.0709493	0.421691	0.0805061	0.071392	0.357282	0.919915	2.65141	0.686897	0.0648352	0.0240695	0.488823	0.0354989	0.0091978	0.0351496	0.0106536	0.00630993	0.0431136	0.0383676	0.00390616	0.021445	0.0312868	0.0131273	0.00958337	0.835367
6670	-9891.39	-9903.38	11.9922	0.284895	0.167171	0.236991	0.310943	0.135643	0.237433	0.0436975	0.0636096	0.444723	0.0748933	0.0626889	0.336838	0.903037	2.69744	0.645884	0.0617661	0.0274662	0.472302	0.0302621	0.00876994	0.039551	0.0110756	0.00708468	0.043662	0.041116	0.00869556	0.0150016	0.0226754	0.0242339	0.00999721	0.823659
6680	-9886.06	-9897.67	11.6127	0.274962	0.179198	0.246238	0.299603	0.129665	0.266205	0.0480163	0.0422648	0.436389	0.0774602	0.0989672	0.413513	0.961302	2.52622	0.816041	0.0689194	0.0195556	0.510599	0.0385646	0.0126905	0.038788	0.00711987	0.00986995	0.0418808	0.0368559	0.00356701	0.0146389	0.0268856	0.019107	0.0117104	0.860753
6690	-9892.52	-9904.18	11.6591	0.283755	0.183957	0.242197	0.290091	0.111874	0.259337	0.0594644	0.072022	0.421543	0.0757607	0.047384	0.29633	0.866318	2.78997	0.571974	0.0635368	0.0180362	0.510222	0.0449218	0.0133545	0.0423103	0.0118133	0.0088316	0.038101	0.0455335	0.00446367	0.0122031	0.0168273	0.022407	0.00477277	0.857334
6700	-9886.05	-9897.66	11.6158	0.291338	0.176494	0.231625	0.300544	0.107478	0.294152	0.0597585	0.0517899	0.400813	0.0860092	0.0863604	0.389185	0.944257	2.5802	0.756899	0.0637741	0.0203406	0.521947	0.0370578	0.012286	0.0322252	0.00846465	0.00635075	0.0470568	0.0366225	0.00738284	0.013905	0.0312172	0.0153373	0.00677435	0.860742
6710	-9894.5	-9905.91	11.4133	0.314237	0.185431	0.228305	0.272027	0.118049	0.260057	0.0395749	0.046453	0.442496	0.0933703	0.0379365	0.267357	0.837041	2.85767	0.524098	0.0624357	0.0203406	0.531499	0.0444992	0.0124296	0.0408956	0.0125422	0.0120928	0.0377787	0.0302692	0.00436931	0.0159915	0.0405094	0.00845557	0.00804255	0.882151
6720	-9885.88	-9897.45	11.5676	0.284357	0.192002	0.22361	0.300031	0.111463	0.25277	0.0468664	0.058148	0.442592	0.0881611	0.0771076	0.369904	0.929826	2.62316	0.713658	0.0541966	0.0206805	0.501864	0.0413344	0.0129848	0.0502991	0.00963256	0.0110171	0.0505074	0.0302692	0.00561678	0.0186759	0.0382417	0.0124137	0.00804255	0.865776
6730	-9883.51	-9894.39	10.8838	0.288675	0.188893	0.232865	0.289567	0.106682	0.288027	0.0448561	0.0556538	0.420402	0.0843795	0.0471274	0.295589	0.865603	2.79168	0.570703	0.0577838	0.0195877	0.585957	0.0408826	0.0129816	0.0410984	0.0112124	0.00871172	0.0490705	0.0306637	0.00308675	0.0193888	0.0289984	0.0177553	0.00769649	0.934875
6740	-9897.3	-9906.7	9.39209	0.286711	0.187609	0.231281	0.294399	0.0856291	0.316247	0.0360042	0.053495	0.440074	0.0685505	0.0290606	0.236074	0.802123	2.93274	0.47617	0.0662947	0.0190766	0.718956	0.0424894	0.0129816	0.0386078	0.00885843	0.00929501	0.0372247	0.0366556	0.0102672	0.0153716	0.0329124	0.0235498	0.0119734	1.08451
6750	-9887.24	-9897.68	10.4451	0.279724	0.190564	0.225645	0.304067	0.140601	0.270808	0.034382	0.0685006	0.420246	0.0654619	0.0462881	0.293152	0.863237	2.79732	0.566537	0.0622943	0.0236691	0.595543	0.0436617	0.0119167	0.037977	0.00921113	0.0111468	0.0495752	0.0394937	0.0080675	0.0205753	0.0454095	0.0100973	0.0101208	0.97876
6760	-9888.35	-9898.88	10.5322	0.28212	0.177668	0.227578	0.312635	0.127851	0.241222	0.0469215	0.0635854	0.461819	0.0586015	0.0470839	0.295464	0.865482	2.79197	0.570487	0.0656509	0.0246579	0.617891	0.0382362	0.00830642	0.035502	0.00934261	0.0128316	0.0455714	0.0304084	0.00677523	0.0147571	0.0250934	0.0242559	0.0107535	0.970034
6770	-9891.04	-9902.22	11.1885	0.291748	0.186251	0.234552	0.287449	0.121269	0.235459	0.0422287	0.0620661	0.450784	0.0881931	0.0857171	0.387886	0.943312	2.58309	0.753892	0.0756118	0.0166829	0.537874	0.0393662	0.0128101	0.035502	0.0114665	0.011339	0.040883	0.0407417	0.0102351	0.0212591	0.0220009	0.0233876	0.00432054	0.903481
6780	-9895.17	-9905.72	10.5565	0.282649	0.181564	0.241222	0.294566	0.109244	0.300115	0.0539005	0.0341369	0.426216	0.0763874	0.0391274	0.271222	0.841107	2.84854	0.530277	0.0765695	0.0225764	0.59373	0.0353	0.0134134	0.0380309	0.00792961	0.00897618	0.0493086	0.031563	0.013362	0.0140721	0.0260752	0.0279057	0.00898717	0.9678
6790	-9887.97	-9899.86	11.8899	0.292557	0.20559	0.216446	0.285407	0.125824	0.287428	0.0532871	0.0465907	0.40604	0.08083	0.0744338	0.364072	0.925294	2.6362	0.70115	0.0589109	0.022917	0.489705	0.0341976	0.0144995	0.0282926	0.0082902	0.0130889	0.0491724	0.0350566	0.00606472	0.0134091	0.0293037	0.0217146	0.00898717	0.83361
6800	-9892.17	-9903.92	11.7533	0.273797	0.207252	0.231237	0.287715	0.116425	0.26676	0.0494323	0.0432203	0.432587	0.0915755	0.0649801	0.342376	0.907713	2.68493	0.656726	0.0598782	0.0237173	0.490395	0.0355961	0.00935077	0.0390401	0.00762005	0.0107812	0.0354676	0.0357968	0.00453544	0.0158176	0.0347782	0.0265504	0.0181625	0.847488
6810	-9888.8	-9900.21	11.4058	0.270679	0.190348	0.228874	0.310099	0.131127	0.268068	0.048491	0.0773883	0.395249	0.079676	0.0759704	0.367438	0.92792	2.62867	0.708339	0.0573852	0.0233682	0.536484	0.0353758	0.0135695	0.0412795	0.00762005	0.00945503	0.0432211	0.0295225	0.00702914	0.0158176	0.0241618	0.0207923	0.0169027	0.881984
6820	-9891.02	-9902.04	11.0216	0.287396	0.198755	0.218205	0.295644	0.132324	0.258366	0.0643676	0.060348	0.422463	0.0621319	0.0598244	0.329741	0.896929	2.71351	0.632269	0.0730535	0.0233456	0.548785	0.0399623	0.0157347	0.0315464	0.00713202	0.00912009	0.0492104	0.0409681	0.00703705	0.0217083	0.0303623	0.0133323	0.00948964	0.920788
6830	-9887.68	-9899.08	11.4012	0.273068	0.186289	0.235381	0.305263	0.106821	0.266935	0.0689428	0.0418555	0.443432	0.0720126	0.0630537	0.337727	0.903793	2.69543	0.647613	0.0568271	0.0202981	0.525331	0.0470171	0.0119811	0.0368609	0.00710668	0.0103425	0.0517945	0.0346114	0.0054479	0.0152458	0.0392386	0.0137219	0.00692463	0.882749
6840	-9884.75	-9896.14	11.3873	0.266912	0.185756	0.242943	0.304389	0.111536	0.268214	0.0492808	0.0451358	0.448177	0.0776564	0.0667222	0.34651	0.911152	2.67562	0.664946	0.0631483	0.0199467	0.5395	0.037202	0.0100804	0.0368609	0.00641921	0.0084064	0.0502461	0.035118	0.00587033	0.0203399	0.0310721	0.0129123	0.00692463	0.884047
6850	-9886.77	-9897.48	10.7125	0.283084	0.191981	0.234517	0.290417	0.118405	0.270589	0.0530365	0.0452796	0.429115	0.0835746	0.0394274	0.272185	0.842112	2.84628	0.531825	0.059649	0.0211326	0.593174	0.0419445	0.00887455	0.0358192	0.0138969	0.009608	0.0412063	0.0367997	0.00950614	0.01546	0.0263315	0.0322072	0.0065865	0.952196
6860	-9884.88	-9895.98	11.1011	0.279633	0.199108	0.229361	0.291898	0.11632	0.264147	0.0515295	0.059961	0.440079	0.0679636	0.0430872	0.28361	0.853799	2.8195	0.550499	0.0501057	0.0240629	0.578105	0.040379	0.00948672	0.0394573	0.00896641	0.00783871	0.0451558	0.0344404	0.00950614	0.0183324	0.0243647	0.0194471	0.00359489	0.913243
6870	-9888.6	-9899.55	10.9471	0.272593	0.196626	0.223586	0.307195	0.116587	0.264794	0.0477739	0.0602609	0.44228	0.0683035	0.0641311	0.340338	0.906001	2.68953	0.652713	0.0642607	0.0210215	0.575048	0.0396032	0.0110443	0.0296637	0.0087302	0.0116864	0.0451558	0.0312011	0.0136029	0.0183667	0.033962	0.0200654	0.00471658	0.928129
6880	-9881.05	-9892.15	11.1057	0.291368	0.181485	0.238511	0.288636	0.116587	0.264794	0.0477739	0.0602609	0.44228	0.0683035	0.0542347	0.31529	0.884076	2.7464	0.605453	0.059992	0.0171678	0.577116	0.0354446	0.0102135	0.0394991	0.00873976	0.00628369	0.0438227	0.0356336	0.00880992	0.0149825	0.0326127	0.0141465	0.00804247	0.912507
6890	-9887.5	-9898.91	11.4131	0.293618	0.178257	0.236784	0.291341	0.125356	0.244949	0.0480776	0.0670253	0.440497	0.0740959	0.0489552	0.300813	0.870612	2.77962	0.579725	0.06886	0.029957	0.518636	0.0387255	0.00710086	0.0298957	0.00816012	0.00926277	0.0442501	0.0316763	0.0109669	0.0214516	0.0278961	0.0263453	0.00871135	0.881895
6900	-9882.13	-9894.01	11.8787	0.278573	0.180276	0.239466	0.301685	0.120982	0.265259	0.0494014	0.0503242	0.437897	0.0761362	0.0839312	0.38425	0.940644	2.59118	0.745545	0.0588684	0.0233061	0.490572	0.0387255	0.0108087	0.0368803	0.00728588	0.00604845	0.0444449	0.0374852	0.00731912	0.0181481	0.0253975	0.0185463	0.0106738	0.834511
6910	-9881.09	-9892.53	11.444	0.275822	0.194311	0.235558	0.294309	0.129186	0.285324	0.0531382	0.0541307	0.396326	0.0818952	0.0632814	0.338281	0.904263	2.69417	0.648692	0.0607825	0.0194406	0.547507	0.039655	0.0109351	0.0352497	0.00634921	0.00917554	0.0459445	0.0296787	0.00754532	0.0161677	0.0247891	0.0194985	0.00574595	0.878465
6920	-9885.91	-9897.5	11.5849	0.274147	0.199595	0.234249	0.292009	0.122391	0.287492	0.0536233	0.0546249	0.392128	0.0897406	0.0785597	0.373019	0.932215	2.61621	0.720446	0.0596084	0.0260786	0.49931	0.0376874	0.0144815	0.0443211	0.00854506	0.0120906	0.0490904	0.0382675	0.00754532	0.0185425	0.0306434	0.0147137	0.0030909	0.864017
6930	-9884.9	-9896.05	11.1484	0.274507	0.185899	0.235487	0.304107	0.145604	0.273145	0.0468235	0.0503812	0.412186	0.0718602	0.0724983	0.359771	0.921899	2.64583	0.692084	0.0688603	0.0204101	0.53568	0.0384853	0.0154585	0.0426723	0.0100283	0.00887358	0.040069	0.0355475	0.00857469	0.0223346	0.0341264	0.0195709	0.00710817	0.9078
6940	-9883.18	-9894.86	11.6816	0.277876	0.186105	0.244037	0.291982	0.133174	0.254855	0.0548078	0.0609876	0.412062	0.0841137	0.075079	0.365491	0.926404	2.63303	0.704169	0.0614079	0.0204101	0.516894	0.0376059	0.013256	0.0285303	0.00810326	0.00822969	0.0415336	0.0402773	0.0103618	0.0159209	0.0253746	0.0156609	0.0108611	0.854427
6950	-9887.77	-9899.69	11.9212	0.2747	0.188754	0.237055	0.299491	0.133538	0.255552	0.0549576	0.0465697	0.427181	0.0822027	0.0860523	0.388564	0.943806	2.58158	0.755459	0.0665784	0.0223739	0.47893	0.0312362	0.00956918	0.0338098	0.0125995	0.0117613	0.0456311	0.0344927	0.0147467	0.0103989	0.0253746	0.024358	0.00834931	0.83021
6960	-9894.6	-9906.39	11.7851	0.297447	0.200162	0.225999	0.276392	0.118809	0.247681	0.0520284	0.0415647	0.460378	0.0795391	0.0787914	0.373513	0.932592	2.6151	0.721529	0.0500178	0.0198831	0.492646	0.0304486	0.0189243	0.0358001	0.00941534	0.00977457	0.0478976	0.0331694	0.0108617	0.0207106	0.0390691	0.0157456	0.00962114	0.843985
6970	-9890.05	-9900.7	10.6444	0.295416	0.186027	0.236452	0.282105	0.0949617	0.266901	0.0527154	0.0706069	0.436712	0.0781023	0.0472919	0.296064	0.866062	2.79058	0.571518	0.071202	0.0225188	0.583636	0.0385531	0.0137312	0.0535965	0.0106325	0.00754086	0.0399234	0.0361683	0.0064305	0.0190922	0.0393104	0.00685583	0.00961833	0.95881
6980	-9885.45	-9897.03	11.5777	0.295226	0.187887	0.223179	0.293708	0.09979	0.278118	0.0531614	0.0591019	0.434607	0.0752214	0.0409408	0.276981	0.84707	2.83501	0.539595	0.0566635	0.0240451	0.535134	0.0333892	0.0121941	0.0273969	0.00643811	0.0116776	0.0480198	0.0282827	0.00896771	0.0216965	0.0284661	0.0166044	0.00666491	0.865641
6990	-9881.58	-9892.85	11.2688	0.2916	0.185579	0.223052	0.299769	0.12611	0.279296	0.0434877	0.0565156	0.419737	0.0748536	0.0607174	0.331974	0.898866	2.70844	0.636522	0.0578382	0.0228526	0.55539	0.0432182	0.0121941	0.0350451	0.00845396	0.0116776	0.0389398	0.0313482	0.0110795	0.0200898	0.0213636	0.0220469	0.00450436	0.896042
7000	-9886.87	-9898.85	11.9846	0.297459	0.187895	0.227229	0.287417	0.118399	0.259193	0.0502194	0.0524478	0.431306	0.0884357	0.0854985	0.387444	0.942989	2.58407	0.75287	0.0530943	0.0179459	0.484041	0.0401898	0.0119069	0.0322484	0.0121045	0.00658723	0.0535832	0.032189	0.00507941	0.0160389	0.0248212	0.026823	0.00722851	0.823881
7010	-9885.49	-9897.44	11.9585	0.301557	0.190484	0.235404	0.272555	0.111565	0.242099	0.0447295	0.0555285	0.46731	0.078768	0.0672001	0.347633	0.912079	2.67309	0.667197	0.0567502	0.0205705	0.494036	0.0409948	0.0141495	0.0380593	0.00540724	0.0117665	0.0366005	0.0333555	0.00743144	0.0171651	0.0334175	0.0104975	0.00671469	0.826916
7020	-9891.03	-9901.66	10.632	0.288339	0.184961	0.232755	0.293946	0.107487	0.247332	0.0381785	0.0473959	0.471825	0.0877821	0.054555	0.316141	0.884849	2.74446	0.607	0.0655934	0.0216605	0.601731	0.0314825	0.00689608	0.0525535	0.00762527	0.0094357	0.0396413	0.0303028	0.0130825	0.0219933	0.0389592	0.012836	0.00608059	0.959874
7030	-9899.74	-9910.06	10.3202	0.311033	0.176037	0.233082	0.279849	0.0937479	0.267682	0.0316892	0.0583691	0.468103	0.0804082	0.0343515	0.255283	0.824	2.88637	0.505178	0.0509709	0.0222941	0.645071	0.0313175	0.0121374	0.0370432	0.0099265	0.0147441	0.0490497	0.0368343	0.00813693	0.0195292	0.0341502	0.0155274	0.00482495	0.991558
7040	-9884.86	-9895.84	10.9849	0.29985	0.184963	0.227941	0.287246	0.0996516	0.270703	0.0491766	0.0590279	0.449378	0.0720624	0.0665815	0.346179	0.910878	2.67636	0.664282	0.0614125	0.0229938	0.550167	0.0346969	0.0153133	0.0389349	0.00881513	0.00989777	0.0517094	0.0400101	0.00946774	0.018466	0.0466176	0.00872465	0.00706863	0.924295
7050	-9882.83	-9894.14	11.3168	0.289485	0.184348	0.220062	0.306105	0.12029	0.265671	0.0463633	0.0631069	0.423671	0.0808985	0.0529926	0.311961	0.881033	2.75401	0.59944	0.054301	0.0206322	0.552056	0.0413534	0.0115535	0.0334453	0.0110897	0.00971525	0.0433101	0.0434169	0.0083793	0.0158478	0.0203318	0.0198746	0.00612214	0.891429
7060	-9884.15	-9895.48	11.3269	0.288134	0.183488	0.223701	0.304677	0.126714	0.252597	0.0409322	0.0600012	0.438574	0.0811815	0.0740973	0.363329	0.92471	2.63786	0.699574	0.0551796	0.0214601	0.551868	0.0398688	0.0108592	0.0347936	0.0102169	0.0111503	0.0441889	0.0328912	0.00833765	0.0226455	0.0240667	0.0196996	0.00269013	0.889916
7070	-9884.17	-9896.06	11.8853	0.284509	0.185829	0.225195	0.304467	0.128585	0.282501	0.0614346	0.0511948	0.403304	0.0729807	0.0713002	0.357074	0.919748	2.65188	0.686467	0.0505942	0.0207529	0.49505	0.0405252	0.0113537	0.0343398	0.0130397	0.00903649	0.0441889	0.0365804	0.0119883	0.0168901	0.0267465	0.0189162	0.004137	0.834139
7080	-9888.93	-9900.33	11.3961	0.26926	0.20505	0.228553	0.297137	0.129576	0.253877	0.0543977	0.065918	0.422978	0.0732537	0.0797549	0.375558	0.934145	2.61054	0.726031	0.05975	0.0225242	0.525996	0.0400504	0.0113537	0.0355874	0.00774074	0.00538686	0.0465882	0.0391283	0.00687454	0.0188652	0.0433082	0.0116935	0.00801597	0.882863
7090	-9890.96	-9902.26	11.2995	0.296584	0.182387	0.224183	0.296846	0.101883	0.258727	0.0554368	0.0887985	0.42165	0.0735058	0.0791571	0.374291	0.933184	2.61337	0.723238	0.0621759	0.0158844	0.535389	0.0390158	0.011669	0.0313176	0.00776919	0.0105438	0.0521764	0.0353919	0.0083287	0.0215936	0.051157	0.00313231	0.0069897	0.892535
7100	-9885.53	-9897.01	11.4792	0.295185	0.186777	0.220751	0.297286	0.124108	0.265385	0.0467511	0.0748583	0.416777	0.0721203	0.0799178	0.375902	0.934406	2.60977	0.726792	0.0587149	0.0214259	0.525378	0.0297904	0.0132446	0.0459954	0.011372	0.0100267	0.0414418	0.0361609	0.00965665	0.0180342	0.0364477	0.00878823	0.00807608	0.874553
7110	-9887.82	-9898.74	10.9212	0.287287	0.184934	0.235076	0.292703	0.119114	0.289352	0.0448698	0.0718459	0.400006	0.0748124	0.0714864	0.357495	0.920085	2.65093	0.68734	0.06273	0.0232645	0.573431	0.0393064	0.0133417	0.0306982	0.00498318	0.0112217	0.0414418	0.0401066	0.00683931	0.0278882	0.0364477	0.0123646	0.006481	0.930546
7120	-9895.63	-9907.13	11.499	0.267195	0.191868	0.249308	0.291629	0.118912	0.291623	0.0459028	0.0319804	0.435048	0.0765348	0.0905804	0.397559	0.950268	2.56159	0.776646	0.0589201	0.0249076	0.53283	0.0387194	0.00958767	0.0396113	0.0100023	0.0137235	0.0423567	0.0258571	0.0065621	0.0140442	0.0340218	0.0117538	0.00942188	0.872319
