Iteration	Posterior	Likelihood	Prior	tree_length	shape[0]	shape[1]	br_lens[0]	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]
12860	-9631.99	-9643.79	11.8052	1.1814	0.0913933	4.41553	0.0706912	0.032403	0.0390078	0.0110584	0.00856605	0.824038	0.0215815	0.0470011	0.00743965	0.014915	0.0511417	0.000507244	0.0059944	0.041197	0.00585575
12870	-9641.42	-9653.11	11.6899	1.19586	0.0969327	3.82463	0.0723983	0.0472288	0.0420136	0.00807594	0.013654	0.783337	0.0207356	0.0562626	0.0125813	0.0215068	0.058598	0.000286686	0.00933879	0.0382933	0.0115496
12880	-9647.02	-9657.44	10.4139	1.20241	0.112265	28.0194	0.0664037	0.0390436	0.0400941	0.0079368	0.00577796	0.804612	0.0234485	0.0462053	0.0135669	0.021413	0.0657232	0.00241424	0.0114147	0.0406204	0.0137329
12890	-9638.94	-9651.08	12.1394	1.14512	0.0980129	4.98072	0.0644506	0.0362468	0.0400941	0.00542021	0.00997898	0.767034	0.0223969	0.0550699	0.0113739	0.0235793	0.050224	0.00347053	0.0130839	0.0384435	0.00425289
12900	-9639.48	-9651.66	12.1864	1.13375	0.100138	6.31432	0.0749201	0.0332759	0.0411071	0.0127473	0.00872451	0.757775	0.0287119	0.0406323	0.00798859	0.0177671	0.0499508	0.00751269	0.0121127	0.0324353	0.00808377
12910	-9641.28	-9653.39	12.101	1.14756	0.119482	5.23961	0.0688895	0.0430616	0.0443844	0.0105029	0.0117358	0.735782	0.0258776	0.0502514	0.013197	0.0141338	0.0409683	0.0180645	0.0193201	0.043388	0.00800685
12920	-9637.56	-9650.31	12.7466	1.08566	0.110668	4.71591	0.0736952	0.0446075	0.0410487	0.00793679	0.010394	0.701407	0.0218	0.0454341	0.013699	0.0203429	0.033003	0.0170889	0.0109311	0.0385109	0.00576255
12930	-9635.29	-9647.49	12.2008	1.12656	0.112428	7.45057	0.0683039	0.0441771	0.0449177	0.00969639	0.0104617	0.747696	0.0238563	0.0454341	0.013409	0.0147031	0.0271324	0.026503	0.00610793	0.0390363	0.00512995
12940	-9644.82	-9656.13	11.3156	1.21085	0.111288	8.2983	0.0670871	0.0285224	0.0496398	0.00906568	0.0165362	0.821507	0.0240377	0.0425519	0.0113695	0.028337	0.0231789	0.028062	0.0145447	0.0400188	0.00638996
12950	-9647.38	-9658.19	10.8102	1.26816	0.074618	6.98011	0.0559917	0.0285224	0.0437938	0.00735731	0.0100253	0.908003	0.0231233	0.048928	0.00696102	0.0243594	0.0188157	0.0299059	0.015691	0.0425346	0.00415086
12960	-9635.42	-9646.89	11.466	1.20878	0.106172	5.70743	0.0692681	0.0375952	0.0345446	0.00999423	0.0110361	0.829493	0.0247954	0.0451275	0.0100517	0.0205455	0.0513405	0.00510915	0.00823752	0.0399798	0.0116653
12970	-9636.31	-9647.24	10.9319	1.26052	0.0864022	6.06437	0.0680072	0.0356439	0.0390105	0.00861814	0.0148556	0.878414	0.0204995	0.0536465	0.00949219	0.0207626	0.0445567	0.0135029	0.0115085	0.0360253	0.00597157
12980	-9643.32	-9654.69	11.3697	1.18203	0.083738	13.0079	0.0616256	0.0299277	0.0339754	0.0121694	0.0102926	0.812066	0.0228025	0.0539452	0.00874784	0.0194916	0.0346556	0.0299195	0.0103692	0.0306073	0.0114297
12990	-9642.52	-9654.74	12.2209	1.1447	0.0529006	3.48066	0.0637822	0.0278905	0.0335927	0.00881203	0.0173237	0.789656	0.0199223	0.0424487	0.0125724	0.0189475	0.0192969	0.03023	0.0118444	0.0440346	0.00434515
13000	-9640.13	-9651.26	11.1306	1.22904	0.0776984	8.39439	0.0739237	0.0351863	0.0351502	0.00453013	0.0140488	0.858696	0.0205819	0.0493122	0.0140906	0.0167904	0.0225793	0.0323028	0.00703178	0.0377304	0.00708222
13010	-9642.52	-9654.64	12.1219	1.15256	0.114071	3.8268	0.0723924	0.0333184	0.0318415	0.00876983	0.00832427	0.763658	0.0244587	0.0501982	0.0147946	0.0159057	0.0373919	0.0187986	0.0150481	0.0395244	0.0181329
13020	-9639.84	-9650.4	10.5578	1.25624	0.100512	14.3865	0.0656046	0.0342501	0.0423902	0.0116878	0.00807167	0.897661	0.0252561	0.037411	0.00900127	0.0184284	0.0344877	0.0116834	0.0168157	0.0371406	0.00635205
13030	-9639.62	-9650.82	11.199	1.23966	0.0921633	4.88733	0.0597077	0.0346851	0.0466785	0.00619166	0.0133407	0.868747	0.023926	0.043846	0.013564	0.0232678	0.0212447	0.0237707	0.00970508	0.0358065	0.0151815
13040	-9638.36	-9649.95	11.5908	1.1585	0.12295	13.2533	0.0824872	0.0396879	0.0406763	0.00777821	0.0130595	0.774244	0.0264923	0.0417126	0.0150713	0.013611	0.0332672	0.0161701	0.0108099	0.0352223	0.00820685
13050	-9637.47	-9649.59	12.1146	1.09345	0.135116	15.7732	0.0650914	0.0339953	0.0388725	0.00696216	0.0129034	0.727344	0.0246893	0.046484	0.0130304	0.0167621	0.031446	0.0161701	0.00605166	0.0409118	0.0127358
13060	-9635.8	-9646.89	11.0922	1.23787	0.0992953	7.37481	0.0664055	0.035641	0.0464371	0.0102078	0.00830128	0.852116	0.0202236	0.0511121	0.0131858	0.0207945	0.0395506	0.022678	0.00781128	0.0347384	0.00866365
13070	-9641.65	-9653.22	11.5693	1.18208	0.101752	8.9882	0.0711611	0.0347249	0.0409346	0.0121866	0.013914	0.783678	0.0303343	0.0527849	0.00833883	0.0146918	0.0317523	0.016495	0.0108968	0.0548975	0.00528866
13080	-9644.34	-9655.03	10.6997	1.23942	0.0918894	14.9212	0.0767691	0.0375997	0.0412699	0.0128423	0.00746318	0.874477	0.0182724	0.0438089	0.0120217	0.0168511	0.0236041	0.0229196	0.00934384	0.0332218	0.00895593
13090	-9643.47	-9655	11.5306	1.21196	0.1032	3.78455	0.0602018	0.0515399	0.0380549	0.010761	0.00831815	0.84611	0.019633	0.0411701	0.0108695	0.0160338	0.0280063	0.0216681	0.00737749	0.0459432	0.00627107
13100	-9644.29	-9656.69	12.4037	1.05826	0.125207	17.0402	0.0731288	0.032272	0.0468852	0.00704714	0.00973034	0.684217	0.0236674	0.0497905	0.0088067	0.0185939	0.0370852	0.0113521	0.0128084	0.0309194	0.0119597
13110	-9640.7	-9653.34	12.6428	1.08107	0.0975599	7.72331	0.0579327	0.0408915	0.0363207	0.0109029	0.0118712	0.726369	0.0210753	0.039654	0.00814867	0.0131394	0.042558	0.0100587	0.0148072	0.0419407	0.00540146
13120	-9638.04	-9649.84	11.8017	1.16751	0.0829153	7.27187	0.0817745	0.0393916	0.0383268	0.0125811	0.0111215	0.789756	0.0240766	0.0449331	0.011861	0.017121	0.0362033	0.0146597	0.00926673	0.032822	0.00361634
13130	-9648.57	-9659.25	10.6805	1.16147	0.0931733	30.8949	0.0657351	0.0506713	0.0372639	0.00854069	0.0147755	0.76856	0.0302144	0.0453315	0.0104335	0.0192533	0.0464358	0.00620225	0.00834004	0.0427742	0.00693476
13140	-9643.3	-9654.71	11.4102	1.22541	0.0909632	3.51548	0.0662469	0.0288276	0.0448474	0.00834828	0.0121376	0.837174	0.0224987	0.0589618	0.00720388	0.0242719	0.0388585	0.0173192	0.00968633	0.0360328	0.0129936
13150	-9639.82	-9652.36	12.5389	1.08005	0.0995873	10.0024	0.0615005	0.0283754	0.044592	0.0080514	0.0142306	0.725021	0.0195271	0.0475036	0.00697827	0.0196794	0.0374091	0.0125216	0.0087066	0.0375906	0.00836668
13160	-9644.02	-9655.28	11.2617	1.14065	0.12561	23.4022	0.063721	0.0398621	0.0366632	0.00832401	0.0140119	0.767787	0.0274859	0.0507424	0.00758624	0.0161268	0.0402715	0.00472999	0.0112173	0.0402631	0.0118584
13170	-9642.04	-9654.46	12.4198	1.0951	0.0887014	9.38524	0.0706732	0.0365973	0.0384752	0.00869299	0.00678059	0.740031	0.0243938	0.0413573	0.00770143	0.014548	0.0319754	0.022092	0.0139032	0.0311694	0.00671107
13180	-9641.05	-9652.31	11.2604	1.1925	0.11207	13.0697	0.0558215	0.0482862	0.0399014	0.013666	0.015602	0.82226	0.0251995	0.0443615	0.012429	0.018773	0.024537	0.0252336	0.00979083	0.0299462	0.00669586
13190	-9639.18	-9651.05	11.8679	1.17858	0.0887627	3.72756	0.0752318	0.0248152	0.0407074	0.0107712	0.00950206	0.817325	0.0192811	0.052201	0.00771828	0.0176068	0.0213126	0.0244321	0.00668122	0.0389964	0.0119979
13200	-9638.24	-9649.19	10.9511	1.27086	0.0879397	3.60906	0.0727477	0.0388846	0.0357239	0.0103321	0.0100634	0.870811	0.0201104	0.0583713	0.0104477	0.0186236	0.0395519	0.0176705	0.0125795	0.0494415	0.0054985
13210	-9637.59	-9648.96	11.3657	1.16829	0.116453	15.8031	0.0631451	0.0333637	0.0315952	0.0102806	0.0133944	0.804159	0.0201705	0.0484652	0.0127844	0.0133282	0.0399292	0.0181438	0.0110825	0.0421224	0.00632783
13220	-9635.39	-9647.69	12.3016	1.13181	0.0987559	4.39882	0.069947	0.0370374	0.0464714	0.00878815	0.0133944	0.736011	0.0223913	0.0426488	0.0140273	0.0215776	0.0351132	0.0243085	0.0130406	0.0380238	0.0090301
13230	-9633.47	-9644.97	11.4972	1.11894	0.113669	23.0446	0.0625875	0.0420946	0.03441	0.0103181	0.0102191	0.747999	0.0248496	0.0501236	0.0132858	0.0173215	0.0329788	0.0165417	0.0102415	0.0389677	0.00700174
13240	-9641.87	-9653.16	11.2921	1.22754	0.117268	5.42252	0.0647228	0.0534522	0.0467318	0.0136035	0.0106107	0.842595	0.0258628	0.0444735	0.0113235	0.01854	0.026974	0.0231893	0.00365335	0.0317527	0.0100587
13250	-9636.15	-9647.57	11.4233	1.22434	0.10603	3.45049	0.0647228	0.0364241	0.0503428	0.00798591	0.0142948	0.835576	0.0233712	0.0499511	0.00842388	0.0225774	0.0259104	0.0231893	0.0166992	0.0392602	0.00561058
13260	-9642.2	-9653.9	11.7094	1.19778	0.107455	3.04068	0.0613271	0.0353328	0.041423	0.00506461	0.00705803	0.809219	0.0258322	0.0542732	0.0150467	0.0139539	0.0552169	0.00511052	0.0145818	0.0444563	0.00988481
13270	-9637.14	-9648.78	11.6311	1.18118	0.108176	7.92497	0.0603152	0.033005	0.041423	0.00750753	0.00998442	0.827364	0.0223682	0.0478675	0.0146406	0.0151114	0.0316869	0.0103676	0.0145818	0.0400175	0.00494083
13280	-9638.69	-9650.42	11.7304	1.19189	0.101821	3.80206	0.0730339	0.0413136	0.0366454	0.00645732	0.00679691	0.813253	0.0291816	0.0461359	0.0107221	0.0223984	0.0364301	0.0171514	0.0110995	0.0309374	0.010338
13290	-9646.4	-9657.42	11.0184	1.26758	0.118474	2.88897	0.0910678	0.0372191	0.0451509	0.0129564	0.0160533	0.845033	0.0279529	0.0540038	0.0141675	0.0161451	0.0534055	0.00228697	0.00858838	0.038317	0.00523022
13300	-9637.8	-9649.28	11.4824	1.21215	0.101837	4.71186	0.067241	0.0412383	0.0312607	0.00825328	0.0118864	0.834165	0.0256302	0.0537513	0.00920207	0.0116585	0.0434947	0.020058	0.00640497	0.0399676	0.00793871
13310	-9637.03	-9648.57	11.5454	1.16236	0.101448	13.4097	0.0684549	0.0370227	0.0436333	0.00826469	0.00750704	0.775879	0.0313256	0.052312	0.0122329	0.0192411	0.037388	0.0141875	0.0107658	0.0386716	0.00547244
13320	-9638.58	-9651.26	12.6801	1.08468	0.109154	6.24445	0.06341	0.0336538	0.0424383	0.00781251	0.00997283	0.712848	0.0295773	0.0477232	0.0079803	0.0198346	0.0441508	0.0104641	0.0100383	0.0374798	0.00729789
13330	-9644.23	-9655.62	11.3975	1.06387	0.136786	36.0316	0.0688381	0.0424068	0.0397973	0.00920613	0.0102857	0.684748	0.021903	0.0469697	0.0112157	0.0191792	0.0205272	0.022626	0.0186904	0.0430072	0.00446578
13340	-9636.7	-9648.87	12.1701	1.12241	0.105528	8.90146	0.0673495	0.0404816	0.0330005	0.00700594	0.0125674	0.759177	0.0174822	0.0500798	0.00592438	0.0209304	0.0321589	0.0187881	0.0119476	0.0354394	0.0100797
13350	-9641.61	-9653	11.392	1.20989	0.114849	6.95934	0.062877	0.040727	0.0437667	0.0090673	0.0110344	0.813104	0.0282635	0.0514614	0.00816813	0.027058	0.0491607	0.012758	0.0119462	0.030784	0.00971051
13360	-9633.31	-9645.08	11.7668	1.17852	0.0867697	5.76427	0.0597195	0.0356062	0.0346666	0.0116049	0.0110124	0.818731	0.0216095	0.0509986	0.0141944	0.0158558	0.0366717	0.0125823	0.0128593	0.0345095	0.007897
13370	-9640.95	-9652.16	11.2079	1.10782	0.110148	31.0583	0.0642417	0.0515931	0.0370577	0.0117029	0.0137092	0.730196	0.0187167	0.0414581	0.00984508	0.0130888	0.0347098	0.0187271	0.0136938	0.0393786	0.00970271
13380	-9641.64	-9653.67	12.0272	1.15354	0.0943609	5.54368	0.0617078	0.0368347	0.0389695	0.00880287	0.0143732	0.793383	0.0140995	0.0554494	0.0108561	0.0144096	0.0322101	0.0156518	0.0133422	0.0351061	0.008349
13390	-9636.51	-9648.32	11.8066	1.17949	0.106461	4.75439	0.0588799	0.0424616	0.0396496	0.0102754	0.0122328	0.803039	0.0287479	0.0489074	0.0109605	0.0169617	0.0382662	0.0117862	0.0133422	0.0334077	0.0105739
13400	-9647.94	-9659.15	11.2113	1.22888	0.119275	6.77007	0.0668721	0.0453103	0.0417533	0.0102754	0.0109504	0.830099	0.0271498	0.0558702	0.0109997	0.0179014	0.0494327	0.00258279	0.0173144	0.0383066	0.00405955
13410	-9637.99	-9650.09	12.0977	1.13877	0.0891751	7.09388	0.0624435	0.0398327	0.045268	0.00604217	0.0128921	0.776845	0.0202364	0.0398895	0.0109557	0.0168487	0.0486954	0.00799799	0.00861077	0.0360051	0.00620427
13420	-9639.1	-9651.08	11.9808	1.1332	0.112314	10.5234	0.0615677	0.0328007	0.0405419	0.0105127	0.0136753	0.775217	0.0174462	0.0417481	0.0109203	0.0154402	0.045024	0.00238137	0.010376	0.0455498	0.00999795
13430	-9640.85	-9653.35	12.4979	1.1064	0.0946221	5.55819	0.0630849	0.0348276	0.0421093	0.0085508	0.00948417	0.740765	0.0266762	0.0369383	0.0135676	0.01532	0.0375802	0.0118218	0.0142962	0.0441805	0.00719454
13440	-9643.01	-9655.28	12.2738	1.12227	0.0792114	6.88199	0.0622871	0.0298795	0.0349392	0.0107679	0.0100595	0.767532	0.0218403	0.0497719	0.0126552	0.0157417	0.0179949	0.0274908	0.0103287	0.0381983	0.012783
13450	-9644.24	-9652.95	8.71205	1.16129	0.0972041	70.2942	0.0832979	0.0383841	0.0414876	0.0107679	0.0099068	0.766296	0.0246126	0.0461403	0.00944844	0.0211407	0.0242649	0.0285642	0.00828287	0.0443972	0.00430227
13460	-9639.17	-9650.24	11.0714	1.25036	0.10278	5.28913	0.0638088	0.0395833	0.0432343	0.0106371	0.0118969	0.856125	0.0262545	0.0486453	0.0124267	0.0201745	0.0172662	0.0331751	0.0146057	0.0459357	0.00658992
13470	-9640.29	-9649.72	9.43434	1.11824	0.085635	64.4712	0.0616941	0.0368803	0.0370373	0.00577605	0.0118969	0.761234	0.0246025	0.0470005	0.0130202	0.0201745	0.024035	0.0286626	0.008558	0.0317162	0.00594932
13480	-9635.46	-9647.23	11.772	1.16506	0.113166	8.32666	0.0651345	0.0370298	0.0339977	0.0115372	0.0142224	0.770848	0.0243414	0.0474166	0.0130202	0.0191635	0.0380972	0.0226109	0.0111258	0.0437349	0.0127784
13490	-9635.51	-9647.75	12.2351	1.11001	0.104288	10.0836	0.0739339	0.032297	0.0405431	0.00924019	0.00782887	0.744516	0.0239632	0.0474166	0.00880935	0.0232017	0.0243943	0.0283056	0.00535424	0.0348976	0.00530881
13500	-9638.6	-9650.48	11.8797	1.16524	0.0913739	6.15663	0.0663889	0.028269	0.0437334	0.0107574	0.0211539	0.783583	0.0218965	0.0496797	0.0116977	0.0181926	0.0275938	0.027647	0.0101476	0.0358426	0.00866041
13510	-9641.95	-9653.05	11.0995	1.21549	0.095618	11.7089	0.0675938	0.0483305	0.0329581	0.0119674	0.0165202	0.824149	0.0175219	0.0551823	0.010813	0.0141238	0.0313697	0.0291828	0.00632121	0.0440333	0.00541956
13520	-9641.37	-9652.61	11.2444	1.24148	0.0997438	3.60803	0.0656459	0.0393562	0.0389397	0.00723789	0.00479566	0.85492	0.0291419	0.0493848	0.0103103	0.0121831	0.0362713	0.0113979	0.0116267	0.0575645	0.0127033
13530	-9635.19	-9646.65	11.4578	1.21581	0.0981934	4.4749	0.0598245	0.0362752	0.0372968	0.0130708	0.00979764	0.840001	0.0202881	0.0464667	0.00868502	0.0193567	0.0447368	0.0109535	0.00965717	0.044096	0.0153063
13540	-9642.8	-9654.18	11.3803	1.1351	0.106719	22.1591	0.077189	0.0454296	0.0405736	0.00908249	0.0147626	0.729518	0.024566	0.0493211	0.0113631	0.0288107	0.0475806	0.00993971	0.00765033	0.0337286	0.00558071
13550	-9641.65	-9654.23	12.5861	1.07709	0.0964343	9.65407	0.0666572	0.0465027	0.0393879	0.00697194	0.00839424	0.699384	0.0297837	0.0481656	0.00666869	0.0265193	0.0306504	0.0122971	0.00901675	0.0316991	0.0149949
13560	-9632.22	-9644.66	12.4398	1.10705	0.0941545	6.59028	0.060448	0.0385978	0.039149	0.0093052	0.00876231	0.738937	0.02528	0.0477293	0.0116373	0.0191253	0.0345495	0.0111707	0.00929251	0.0379671	0.0151001
13570	-9631.32	-9642.85	11.5368	1.19802	0.0976736	6.45394	0.0633312	0.0339652	0.0393171	0.0105605	0.00876231	0.838809	0.0221686	0.0467732	0.0070717	0.017279	0.0345374	0.00801619	0.0117886	0.038149	0.0174901
13580	-9634.68	-9646.78	12.1007	1.1369	0.102953	7.39331	0.0640733	0.0372537	0.0389249	0.0091917	0.0077978	0.743429	0.0276043	0.0464944	0.00957418	0.0187227	0.0346935	0.00759459	0.0132782	0.0459277	0.0323452
13590	-9638.52	-9651.27	12.7507	1.04267	0.110999	13.2324	0.0612441	0.0489904	0.0377662	0.00916425	0.013739	0.660774	0.0219339	0.0479762	0.0111149	0.0233868	0.0334363	0.00629035	0.00963693	0.0378501	0.0193671
13600	-9638.26	-9650.95	12.6915	1.07749	0.105714	7.45661	0.0570258	0.026167	0.0441406	0.00808081	0.0134487	0.722023	0.0240983	0.0421588	0.00967305	0.0232532	0.0264679	0.00803437	0.0165936	0.0378501	0.0184794
13610	-9638.95	-9650.43	11.478	1.20693	0.123061	5.82157	0.0723609	0.0361533	0.0400671	0.0114571	0.0112508	0.81744	0.027424	0.0442445	0.0103324	0.0276101	0.0337033	0.00463174	0.0076159	0.0459616	0.016681
13620	-9639.19	-9651.23	12.0404	1.15593	0.073008	4.82512	0.0562081	0.0435451	0.0384444	0.00874139	0.0120445	0.800054	0.0218962	0.0416731	0.0107777	0.0128849	0.0255001	0.0101215	0.00849543	0.042951	0.0225897
13630	-9641.02	-9652.77	11.7528	1.1768	0.111579	6.36314	0.0711718	0.0435451	0.0489846	0.00997473	0.0134917	0.784169	0.023206	0.0512346	0.0111658	0.0241677	0.0192168	0.0109236	0.00614136	0.0384985	0.0209096
13640	-9639.16	-9650.94	11.7771	1.18634	0.0938955	3.98721	0.0534857	0.0330545	0.0364231	0.00960779	0.00789773	0.825961	0.0324944	0.051986	0.0120971	0.0173514	0.0368971	0.0107702	0.00796232	0.0321004	0.0182512
13650	-9652.65	-9663.69	11.0378	1.24603	0.0999251	6.82899	0.0760581	0.034513	0.0496523	0.00875172	0.0166311	0.861228	0.0238151	0.0536231	0.0107213	0.017295	0.0493352	0.00244517	0.00483265	0.0325668	0.0045643
13660	-9644.78	-9655.21	10.4243	1.32647	0.104183	3.00771	0.0817785	0.0389496	0.0443003	0.00865609	0.0159971	0.930225	0.0174911	0.0544429	0.0105864	0.024785	0.0493352	0.00207875	0.0036684	0.0353887	0.00878605
13670	-9641.81	-9653.18	11.3662	1.17724	0.107444	14.0106	0.0647589	0.0389098	0.038944	0.00784681	0.0132283	0.779119	0.0278049	0.0625668	0.0093162	0.014554	0.0426392	0.0163902	0.0060717	0.0505218	0.00457302
13680	-9644.28	-9655.68	11.3931	1.21696	0.11767	5.51991	0.0673177	0.0364364	0.0355944	0.0110507	0.0179334	0.820718	0.0180839	0.0578651	0.00606423	0.0228293	0.0409946	0.0164976	0.0104605	0.0470478	0.00806384
13690	-9645.9	-9657.82	11.919	1.17073	0.108628	4.2558	0.0765585	0.0501677	0.0406261	0.00505154	0.00829554	0.765809	0.0244548	0.0445317	0.00885137	0.0284958	0.0443357	0.0067113	0.00982208	0.0442082	0.0128133
13700	-9635.21	-9647.07	11.8635	1.16977	0.104041	5.56266	0.0769528	0.0337964	0.0378704	0.00613562	0.00913199	0.784755	0.020261	0.0533024	0.0137855	0.0221811	0.04041	0.0143344	0.00580996	0.0464163	0.00463202
13710	-9640.3	-9651.57	11.2679	1.18449	0.109009	14.5252	0.0644953	0.0317577	0.041797	0.00894951	0.0138072	0.824338	0.0249574	0.0468898	0.00786098	0.0232383	0.0461925	0.00384466	0.00839377	0.031741	0.00623129
13720	-9639.21	-9651.23	12.0239	1.16473	0.106031	3.36057	0.0721631	0.0346425	0.0386811	0.0060377	0.0111834	0.777841	0.034189	0.0473468	0.00998144	0.0222688	0.0473804	0.0083263	0.00814232	0.0419124	0.00463363
13730	-9640.92	-9652.24	11.3175	1.19877	0.106591	10.6817	0.0612939	0.0448501	0.040136	0.00904462	0.0090335	0.824686	0.0257624	0.0480305	0.00767125	0.0120303	0.0366486	0.0216807	0.0124104	0.0392925	0.00619696
13740	-9639	-9651.53	12.5263	1.1103	0.0969149	4.20803	0.0559634	0.0379473	0.0422909	0.00856569	0.0127149	0.739924	0.020977	0.0452246	0.0140531	0.0209241	0.0262141	0.0208486	0.0163087	0.0421575	0.00618704
13750	-9635.99	-9648.42	12.4244	1.11302	0.114599	5.68356	0.0653993	0.0402046	0.0394971	0.0112007	0.0162683	0.731766	0.0224786	0.0436421	0.0105325	0.0197969	0.0338663	0.0281953	0.00926602	0.0361773	0.00473396
13760	-9637.85	-9649.57	11.7224	1.18826	0.101546	4.69028	0.0646968	0.0405204	0.0391432	0.00478227	0.00807358	0.823598	0.0265221	0.0492514	0.0101525	0.022081	0.0236366	0.0266331	0.00829911	0.0297395	0.0111323
13770	-9650.06	-9662.44	12.3805	1.12173	0.0784194	4.85738	0.0588487	0.0281126	0.0350389	0.00574457	0.00872639	0.783924	0.019934	0.0428245	0.0101893	0.0140913	0.0395313	0.0167636	0.0142593	0.0358944	0.00784781
13780	-9648.17	-9660.03	11.8526	1.13963	0.136706	11.7772	0.0673684	0.0484165	0.047112	0.0112187	0.00658146	0.750748	0.0192132	0.0537697	0.0126766	0.0158368	0.0407149	0.0167636	0.00424324	0.0351602	0.00980367
13790	-9635.24	-9646.68	11.4432	1.13	0.1084	21.9181	0.0723424	0.0317794	0.0414761	0.00771714	0.0107361	0.756992	0.0225892	0.049428	0.00577124	0.016849	0.0469286	0.00868327	0.0112132	0.0396848	0.00781257
13800	-9632.14	-9644.15	12.0196	1.14972	0.114141	6.44143	0.0609926	0.0468194	0.0395606	0.00626534	0.00944166	0.788724	0.0210806	0.0471753	0.0129556	0.0173143	0.0382417	0.0109297	0.00776407	0.0341098	0.00834726
13810	-9632.93	-9644.89	11.9633	1.16745	0.063339	4.07082	0.0555101	0.0339262	0.0375388	0.00853445	0.00927345	0.823023	0.0200523	0.0453674	0.00927943	0.0181808	0.0402838	0.0132818	0.0135961	0.034734	0.00486917
13820	-9639.71	-9651.07	11.3566	1.23523	0.088743	2.62433	0.0554984	0.0327963	0.0375388	0.00850064	0.00646834	0.89299	0.0189427	0.0387079	0.00950194	0.0219807	0.0273691	0.0234703	0.0129762	0.0406974	0.00779434
13830	-9634.72	-9646.81	12.0822	1.15459	0.130595	4.19881	0.0671911	0.0456337	0.0396646	0.00960225	0.0140758	0.759239	0.0222308	0.0483123	0.0118052	0.0222331	0.0331292	0.0251711	0.0100238	0.0382238	0.00805778
13840	-9638.74	-9649.5	10.7634	1.28205	0.0921583	5.12051	0.0792364	0.0380152	0.0396646	0.00585931	0.0156865	0.900936	0.0242933	0.0504427	0.0105821	0.0148198	0.0236508	0.0218354	0.00951198	0.0394572	0.00805778
13850	-9639.92	-9651.88	11.9629	1.10961	0.0920039	15.6204	0.0648821	0.0420763	0.0445027	0.0136449	0.0135968	0.739561	0.0220935	0.0456886	0.0147123	0.0156074	0.0206715	0.0233603	0.00813131	0.0286132	0.0124667
13860	-9631.81	-9643.82	12.0116	1.16187	0.099199	4.18613	0.068059	0.0369206	0.0469221	0.00778626	0.0130472	0.787096	0.0228469	0.0460583	0.011308	0.0197011	0.0269267	0.0266422	0.00944378	0.0318277	0.0072805
13870	-9639.86	-9650.97	11.1039	1.10001	0.119107	34.6928	0.0627469	0.0477075	0.0469221	0.00927723	0.0119847	0.697329	0.0202642	0.0534345	0.0109206	0.0201797	0.036088	0.024386	0.0107873	0.0403253	0.00765822
13880	-9645.24	-9655.24	10.0003	1.22003	0.097804	32.7822	0.0496884	0.0405555	0.0387963	0.0121208	0.0164142	0.856962	0.026572	0.0439681	0.00938506	0.0140995	0.0308657	0.0168915	0.0124784	0.0431463	0.00808647
13890	-9646.5	-9657.57	11.0734	1.1955	0.122129	16.2018	0.0670681	0.0454389	0.0456116	0.00856566	0.00851067	0.784038	0.0212644	0.0585194	0.010813	0.0214422	0.0506112	0.0254072	0.00745431	0.0350485	0.00570292
13900	-9644.86	-9656.79	11.9276	1.15327	0.116291	7.56885	0.0562561	0.0349148	0.0427768	0.00625914	0.00994198	0.795044	0.0229549	0.0482617	0.012307	0.0193882	0.030301	0.0328586	0.00826935	0.0228741	0.0108617
13910	-9643.67	-9656.47	12.8006	1.04277	0.106292	12.2202	0.0715034	0.0310729	0.0438974	0.00745789	0.00986326	0.664924	0.0259195	0.0452433	0.0116211	0.0141681	0.0279125	0.0348145	0.01186	0.0327252	0.00978344
