Iteration	Posterior	Likelihood	Prior	ucln_sigma	turnover	diversification	birth_rate	death_rate	root_time	tmrca_Ursidae	tmrca_UrsidaePinn	base_rate	ucln_mean	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	mean_rt	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	sf[1]	sf[2]	sf[3]	sf[4]
30570	-2755.41	-2743.05	-12.3611	0.534193	0.499212	0.0326767	0.0652506	0.0325739	49.5416	18.8198	37.012	0.0052286	0.148797	0.0575321	0.110877	0.146342	0.0884829	0.0944329	0.127089	0.101986	0.0724065	0.114293	0.331271	0.167166	0.234068	0.183465	0.223646	0.105439	0.151192	0.174071	0.168068	0.147324	0.0924758	0.335175	0.0461337	0.0828071	0.4009	0.0425082	0.175088	0.33019	0.330699	0.164023
30580	-2750.8	-2739.28	-11.5155	0.402449	0.7113	0.032347	0.112043	0.0796964	52.3429	21.0453	34.5209	0.00513967	0.131477	0.116232	0.102243	0.113902	0.104336	0.104902	0.12914	0.18326	0.0894786	0.120738	0.266714	0.221679	0.190838	0.101567	0.0547575	0.127096	0.121769	0.195996	0.189533	0.140788	0.0612089	0.393507	0.0440239	0.0790202	0.348461	0.0737794	0.184192	0.317714	0.337261	0.160833
30590	-2754.58	-2740.19	-14.393	0.782208	0.797937	0.0203848	0.100883	0.0804987	50.3013	16.3418	34.7609	0.00569547	0.135513	0.148963	0.0313031	0.0490927	0.0280009	0.140803	0.0707163	0.0910144	0.117443	0.124948	0.324158	0.0548715	0.0515235	0.105268	0.172661	0.0991496	0.078671	0.186548	0.112636	0.110432	0.0660668	0.410733	0.0486361	0.0872986	0.359981	0.0272844	0.176693	0.320116	0.330712	0.172479
30600	-2760.22	-2737.21	-23.0146	0.865831	0.530986	0.0156124	0.0332877	0.0176753	51.3982	19.4263	43.1942	0.00507501	0.155231	0.0228118	0.0643228	0.153181	0.194034	0.208339	0.0461511	0.124702	0.130636	0.105493	0.326714	0.0647948	0.14553	0.208673	0.338129	0.0958679	0.117771	0.132873	0.155762	0.146433	0.0593942	0.36925	0.0684473	0.0768967	0.376054	0.0499577	0.176729	0.314128	0.334783	0.17436
30610	-2748.73	-2743.73	-4.99683	0.425032	0.215377	0.0578201	0.0736916	0.0158715	47.3353	19.3725	34.6482	0.00555866	0.118993	0.130625	0.0994038	0.143761	0.0925378	0.119436	0.113449	0.0965654	0.0608656	0.142764	0.26634	0.092729	0.0908108	0.0829182	0.130421	0.0660418	0.0941183	0.157694	0.0574408	0.113218	0.0557478	0.346581	0.0642451	0.0721758	0.41436	0.0468906	0.17257	0.347689	0.301188	0.178553
30620	-2756.62	-2742.07	-14.5497	0.602554	0.438655	0.0508852	0.0906486	0.0397635	50.9311	18.0448	36.2685	0.00490781	0.180166	0.0999605	0.143675	0.121049	0.0699065	0.0932042	0.114934	0.100901	0.116393	0.107391	0.359071	0.124617	0.10131	0.0535587	0.05527	0.0728721	0.0995643	0.163215	0.15574	0.119591	0.0459965	0.422529	0.0530074	0.0696241	0.324183	0.0846599	0.1938	0.324776	0.314739	0.166686
30630	-2752.42	-2745.58	-6.84274	0.304629	0.561851	0.025772	0.0588201	0.0330482	52.2477	18.8646	36.2976	0.00541887	0.1352	0.0999759	0.138057	0.123486	0.162341	0.13547	0.220432	0.116468	0.0832118	0.136976	0.259533	0.110978	0.0995876	0.202731	0.109759	0.0809984	0.0760779	0.134817	0.0786724	0.131643	0.0361657	0.332222	0.102067	0.088091	0.409698	0.0317571	0.181306	0.335887	0.316134	0.166672
30640	-2753.86	-2737.14	-16.7212	0.625752	0.510262	0.0546531	0.111596	0.0569434	45.5154	19.3172	36.7774	0.00572871	0.173084	0.188369	0.070102	0.102882	0.0610136	0.225312	0.0285502	0.0759545	0.0822037	0.100739	0.377879	0.101963	0.0804699	0.119582	0.133347	0.0582005	0.0875444	0.218414	0.122781	0.124184	0.035186	0.370643	0.0481713	0.0800357	0.428684	0.0372807	0.172078	0.338082	0.328572	0.161268
30650	-2770.45	-2746.82	-23.6252	1.0613	0.487613	0.0309944	0.0604902	0.0294958	45.1197	18.9078	42.834	0.00491984	0.217568	0.357874	0.0575474	0.181578	0.0420075	0.266033	0.0230084	0.127752	0.0833621	0.135776	0.378906	0.0516157	0.0639403	0.121531	0.215306	0.0616487	0.197928	0.0761038	0.0203188	0.136791	0.0533702	0.368875	0.0651558	0.0833401	0.320952	0.108306	0.174901	0.337261	0.323925	0.163913
30660	-2762.93	-2739.62	-23.3153	0.740425	0.765544	0.0387721	0.165371	0.126598	45.4568	18.914	38.6722	0.00497392	0.198472	0.243973	0.0824578	0.429904	0.129956	0.381875	0.161334	0.238489	0.0690828	0.150521	0.404283	0.10509	0.181965	0.220059	0.128085	0.0919566	0.0794367	0.114526	0.144206	0.186511	0.0533688	0.411091	0.0777225	0.0555935	0.294559	0.107665	0.174243	0.335992	0.315376	0.174389
30670	-2754.87	-2739.67	-15.2048	1.10105	0.590791	0.0397868	0.0972284	0.0574416	50.1048	18.7566	39.0699	0.00577399	0.09181	0.0250667	0.0425054	0.0491853	0.134831	0.143869	0.0446875	0.100468	0.077	0.0825334	0.361229	0.0250737	0.0913557	0.124873	0.0308356	0.0995661	0.0455955	0.115876	0.0221096	0.0898145	0.0472995	0.346121	0.0688835	0.0790197	0.363256	0.0954209	0.191747	0.321864	0.326647	0.159742
30680	-2762.13	-2740.58	-21.5452	0.731373	0.244952	0.035892	0.047536	0.011644	47.999	20.5935	44.1643	0.00492766	0.163432	0.0573763	0.271017	0.154142	0.0700984	0.116253	0.0766849	0.107276	0.140779	0.130595	0.394494	0.0363826	0.046205	0.0409508	0.0309002	0.554699	0.0947207	0.216496	0.0759071	0.145276	0.0478094	0.341064	0.0560114	0.117839	0.376045	0.0612314	0.177543	0.331511	0.324237	0.166709
30690	-2751.15	-2739.82	-11.3331	0.845301	0.446068	0.034517	0.0623127	0.0277957	50.235	19.7566	36.0361	0.00542686	0.102407	0.095867	0.0244147	0.230473	0.0680668	0.0417115	0.041456	0.0908981	0.0573293	0.0765474	0.354017	0.0958528	0.0680354	0.0535087	0.0366483	0.0461213	0.0760156	0.249043	0.0249346	0.0961633	0.0574399	0.423691	0.0700206	0.085886	0.318335	0.0446279	0.172327	0.321771	0.314711	0.19119
30700	-2758.31	-2743.86	-14.4503	0.331399	0.791896	0.0135633	0.0651753	0.051612	51.1139	17.9372	45.3228	0.00545313	0.16491	0.112379	0.0899662	0.205965	0.104676	0.210202	0.0971035	0.204232	0.165638	0.104125	0.347312	0.104626	0.135188	0.21625	0.259625	0.222804	0.102352	0.168516	0.0921073	0.163504	0.0789442	0.338292	0.0738115	0.0562862	0.411199	0.0414674	0.18593	0.327672	0.339402	0.146996
30710	-2748.99	-2737.68	-11.3073	0.472608	0.391993	0.0487215	0.0801331	0.0314116	49.7741	19.6207	39.4184	0.00501239	0.164223	0.172323	0.151263	0.206083	0.184931	0.140632	0.20467	0.172506	0.0902965	0.140839	0.324665	0.0941557	0.100324	0.13647	0.106311	0.105102	0.0957654	0.155565	0.175854	0.153209	0.078587	0.37033	0.0712313	0.0560315	0.38254	0.0412798	0.170519	0.330948	0.327522	0.171011
30720	-2753.71	-2737.34	-16.3644	0.617478	0.794761	0.0463642	0.225904	0.17954	45.2898	18.6452	40.4948	0.00535223	0.111609	0.0654447	0.101553	0.0902615	0.0691508	0.0453435	0.0513652	0.0566277	0.0968918	0.10626	0.340992	0.172677	0.0236295	0.199035	0.0797289	0.0287252	0.0983857	0.196624	0.194327	0.112057	0.0408918	0.370502	0.0712643	0.0836075	0.392436	0.0412989	0.189082	0.324187	0.322123	0.164608
30730	-2746.24	-2739.8	-6.4473	0.373387	0.158067	0.0379105	0.0450279	0.00711742	50.0174	19.6215	45.1598	0.00541433	0.121041	0.0586738	0.0618013	0.133184	0.118041	0.0812733	0.0728033	0.110627	0.0726494	0.0828059	0.281015	0.0783165	0.0683179	0.142326	0.0758526	0.16575	0.100028	0.144562	0.101308	0.108296	0.0460016	0.327357	0.0446522	0.0940551	0.441474	0.0464596	0.18294	0.338525	0.325866	0.152669
30740	-2754.6	-2738.62	-15.9792	0.563257	0.282317	0.0343464	0.0478574	0.013511	54.4869	17.7284	35.0477	0.00563899	0.139138	0.154628	0.170936	0.0952521	0.123489	0.174713	0.0392571	0.171711	0.110381	0.1303	0.218677	0.178344	0.0472553	0.220543	0.237639	0.0747235	0.0510363	0.117808	0.127546	0.135791	0.0603034	0.393018	0.0760314	0.103499	0.316024	0.0511243	0.198273	0.327439	0.311699	0.162589
30750	-2765.97	-2747.16	-18.8069	0.718628	0.215517	0.033825	0.0431176	0.00929257	54.2364	19.8333	51.7874	0.00501951	0.118794	0.0913609	0.0467571	0.184802	0.0786361	0.0815296	0.0982154	0.112482	0.0746712	0.0867076	0.315313	0.166215	0.12835	0.178298	0.216337	0.0701284	0.0509436	0.119745	0.0132309	0.117429	0.0508803	0.285286	0.0902353	0.0620884	0.440748	0.0707622	0.17796	0.322828	0.344404	0.154809
30760	-2762.44	-2747.29	-15.1456	0.661861	0.486976	0.0471469	0.0919	0.0447531	49.0323	21.6676	35.2685	0.00561377	0.116517	0.20096	0.23102	0.0757589	0.106342	0.131916	0.143468	0.171403	0.113046	0.144604	0.329248	0.0689605	0.090242	0.134476	0.0626312	0.129305	0.0465129	0.178117	0.0386613	0.133149	0.0527359	0.272781	0.106219	0.0722417	0.428361	0.0676606	0.183511	0.334002	0.313343	0.169144
30770	-2761.62	-2751.27	-10.3479	0.353583	0.501266	0.0990659	0.198635	0.0995689	51.2	18.1177	40.4726	0.00549925	0.118948	0.0637572	0.0870685	0.105092	0.117023	0.116112	0.069353	0.171963	0.132823	0.125498	0.288504	0.137489	0.0921829	0.181437	0.127897	0.0880293	0.0726162	0.0903034	0.0862425	0.119633	0.0949475	0.393724	0.122711	0.086367	0.257658	0.0445922	0.180069	0.347427	0.306534	0.165971
30780	-2741.73	-2736.6	-5.12446	0.252208	0.418906	0.0255533	0.0439744	0.0184211	47.7434	18.0303	35.816	0.00550338	0.155618	0.17837	0.104389	0.16675	0.122037	0.18636	0.110488	0.130426	0.138376	0.134221	0.297517	0.110548	0.0980438	0.137192	0.141176	0.103991	0.0940765	0.144351	0.188877	0.143733	0.102688	0.35409	0.0370505	0.0934082	0.361338	0.0514254	0.181594	0.326602	0.314636	0.177167
30790	-2751.95	-2742.29	-9.6593	0.223788	0.40824	0.0483211	0.0816566	0.0333355	51.6763	17.0508	35.6445	0.00525622	0.163949	0.231408	0.152199	0.188591	0.148231	0.180177	0.13614	0.142504	0.159872	0.161005	0.308317	0.18945	0.162814	0.200829	0.195884	0.0934072	0.105973	0.170771	0.258109	0.176982	0.0674093	0.41668	0.0243217	0.0820124	0.375819	0.033758	0.170118	0.3373	0.332067	0.160515
30800	-2749.27	-2746.32	-2.9472	0.280032	0.824285	0.0180767	0.102875	0.0847983	50.7114	19.3455	34.4157	0.0052215	0.158122	0.161883	0.151438	0.213829	0.144208	0.16205	0.18755	0.111444	0.132924	0.152706	0.212145	0.137271	0.15829	0.135965	0.129624	0.0947359	0.168121	0.166737	0.20924	0.157231	0.0651209	0.343175	0.023496	0.067098	0.446815	0.0542951	0.164124	0.333966	0.325152	0.176758
30810	-2761.26	-2741.93	-19.3297	0.852522	0.0221746	0.0390582	0.0399439	0.00088574	48.3796	17.0055	34.4697	0.00536832	0.162944	0.119612	0.263884	0.160336	0.0893307	0.134113	0.0893881	0.0755661	0.125962	0.193062	0.300707	0.0532476	0.0695557	0.116899	0.017881	0.061142	0.076553	0.223968	0.127232	0.127691	0.0436532	0.387609	0.0616989	0.0658328	0.379074	0.0621322	0.177785	0.311582	0.315659	0.194974
30820	-2755.69	-2740.52	-15.1791	0.609763	0.204524	0.0659859	0.0829515	0.0169656	45.6309	21.7057	34.3845	0.00523288	0.116133	0.0696521	0.0492127	0.153481	0.0563769	0.197031	0.120164	0.136217	0.0718257	0.122113	0.325816	0.0963366	0.182554	0.17462	0.0564818	0.0477614	0.133182	0.169108	0.201436	0.131298	0.0520108	0.433847	0.0584799	0.0919206	0.32243	0.0413126	0.166121	0.339419	0.317774	0.176685
30830	-2761.1	-2742.73	-18.3652	0.670934	0.0893345	0.0507242	0.0557001	0.00497595	47.5661	16.6692	46.0056	0.00565914	0.145419	0.0828427	0.0583974	0.108679	0.116053	0.0452986	0.122968	0.204325	0.17222	0.112015	0.323159	0.218802	0.131249	0.0509141	0.105266	0.464764	0.0481677	0.0948458	0.18469	0.146925	0.0467377	0.389861	0.0261213	0.063315	0.436841	0.0371241	0.196035	0.317032	0.309123	0.17781
30840	-2754.42	-2738.6	-15.8197	0.435834	0.753121	0.0443195	0.179519	0.1352	54.2989	16.6361	41.8694	0.00486233	0.118115	0.190363	0.0522638	0.048379	0.0970936	0.196561	0.0512569	0.0944698	0.0746703	0.126514	0.273901	0.0537387	0.0843844	0.0597018	0.0779727	0.0630249	0.180555	0.100453	0.113055	0.107687	0.0607518	0.399225	0.0481613	0.0762012	0.370981	0.0446798	0.189561	0.332612	0.310465	0.167363
30850	-2754.15	-2738.16	-15.9815	0.508781	0.206753	0.0579033	0.0729953	0.015092	51.6326	22.7065	38.1495	0.00545486	0.0913615	0.152317	0.0672628	0.130558	0.0652612	0.0620583	0.0253099	0.115922	0.0402686	0.0985929	0.290026	0.0461915	0.0559121	0.121231	0.0425396	0.0579314	0.168451	0.20985	0.215144	0.109157	0.0576894	0.352112	0.0457336	0.07236	0.40729	0.064815	0.198847	0.323259	0.302333	0.175561
30860	-2759.54	-2747.72	-11.8271	0.694683	0.534637	0.0390958	0.0840115	0.0449157	55.0611	21.2931	54.7758	0.00582255	0.0874024	0.0489483	0.0838884	0.0534975	0.075275	0.0527681	0.0535679	0.190249	0.0716103	0.0723899	0.292222	0.0245338	0.0894968	0.0749906	0.0403402	0.0434899	0.0464555	0.136249	0.063344	0.0840731	0.0612843	0.346673	0.0735577	0.0784673	0.369732	0.0702855	0.162896	0.347934	0.327169	0.162001
30870	-2751.21	-2735.33	-15.8813	0.727966	0.287891	0.0574426	0.0806654	0.0232228	44.7065	21.5177	40.8742	0.00491487	0.111623	0.131632	0.0447708	0.113812	0.041155	0.0987711	0.0716984	0.209012	0.104077	0.141327	0.417866	0.0432345	0.0488502	0.0197189	0.0463353	0.119405	0.0800165	0.158163	0.0360435	0.106994	0.0486368	0.352676	0.0641041	0.0904215	0.363168	0.0809933	0.166769	0.334028	0.33759	0.161613
30880	-2757.11	-2742.96	-14.1507	0.559709	0.424567	0.0264163	0.0459068	0.0194905	47.9757	18.8073	35.0224	0.00573854	0.141549	0.0750827	0.0220631	0.100406	0.0855753	0.259549	0.0566884	0.157486	0.0632661	0.0960626	0.293331	0.0593524	0.0956634	0.177294	0.118801	0.0905636	0.107192	0.118898	0.159191	0.118692	0.0885557	0.373777	0.0780384	0.0469518	0.345141	0.0675363	0.181123	0.317837	0.337059	0.163981
30890	-2744.06	-2734.63	-9.42209	0.484889	0.481417	0.0204939	0.039519	0.0190251	51.1833	21.2746	45.5177	0.00507682	0.116679	0.0773424	0.0736155	0.198614	0.15339	0.122971	0.083455	0.107928	0.0855753	0.0996951	0.29712	0.0615263	0.070143	0.128719	0.074452	0.0478531	0.124965	0.136099	0.109794	0.11407	0.0545455	0.351939	0.0922608	0.0921325	0.342705	0.0664175	0.183196	0.332084	0.318861	0.165858
30900	-2749.25	-2740.22	-9.02961	0.499948	0.271245	0.0459327	0.063029	0.0170963	49.6751	16.2469	39.6647	0.00552477	0.157845	0.143023	0.0962502	0.2012	0.0760696	0.131141	0.0844314	0.17168	0.112571	0.0962543	0.290875	0.171015	0.0929828	0.0899577	0.108369	0.149122	0.114638	0.134691	0.157567	0.134547	0.0425375	0.362676	0.0460088	0.0963637	0.395749	0.0566642	0.169392	0.334422	0.330338	0.165847
30910	-2765.87	-2749.51	-16.3617	0.424677	0.65611	0.0222672	0.0647509	0.0424837	53.6582	21.9826	52.1087	0.00540445	0.149903	0.178567	0.102197	0.252651	0.111004	0.181037	0.05579	0.146276	0.0810055	0.152199	0.221631	0.0347337	0.0861208	0.0738434	0.22065	0.125371	0.0888672	0.173904	0.134562	0.134467	0.0417549	0.418986	0.0373941	0.0783205	0.361726	0.0618187	0.191069	0.303435	0.325987	0.179509
30920	-2749.52	-2738.77	-10.7411	0.325628	0.157769	0.0693565	0.0823485	0.012992	55.0335	18.673	38.801	0.00515274	0.156626	0.180064	0.141752	0.223843	0.154422	0.107994	0.078534	0.137108	0.104261	0.168344	0.279102	0.17122	0.141247	0.13696	0.085438	0.153253	0.130699	0.119711	0.13171	0.146981	0.0732032	0.405347	0.0361768	0.075771	0.349951	0.0595507	0.185334	0.313611	0.327257	0.173799
30930	-2753.41	-2739.34	-14.0667	0.532442	0.60243	0.0213124	0.0536068	0.0322944	51.9933	17.5309	45.2996	0.00590806	0.0641147	0.0299831	0.0453174	0.110918	0.139522	0.0554841	0.036941	0.135479	0.131818	0.0919407	0.279642	0.0352069	0.0668302	0.0645783	0.0682533	0.0602647	0.055663	0.108043	0.142151	0.0921131	0.0809874	0.349087	0.0400237	0.0915229	0.387163	0.0512159	0.174881	0.338392	0.32016	0.166567
30940	-2747.47	-2736.85	-10.6133	0.483914	0.61326	0.0269421	0.0696645	0.0427224	50.0588	19.77	37.7294	0.00560222	0.119746	0.123806	0.102073	0.0459615	0.0893994	0.121364	0.10864	0.148075	0.0917606	0.116752	0.310677	0.122437	0.167677	0.134457	0.116818	0.0740339	0.14745	0.210056	0.150744	0.132343	0.0761041	0.373013	0.0376104	0.0860044	0.378121	0.0491464	0.181954	0.324635	0.322746	0.170665
30950	-2747.57	-2733.88	-13.6902	0.487652	0.381416	0.0591529	0.0956264	0.0364734	53.9424	19.3849	34.7556	0.00555573	0.156216	0.15699	0.0966874	0.197669	0.0770171	0.0580317	0.101341	0.168304	0.0640615	0.150732	0.258586	0.100655	0.0843987	0.158522	0.19068	0.0595443	0.0768036	0.213053	0.132052	0.130285	0.0515466	0.394014	0.0515446	0.0811885	0.356948	0.0647577	0.185895	0.331514	0.321395	0.161197
30960	-2745.13	-2736.26	-8.87063	0.457032	0.653965	0.0312339	0.0902624	0.0590285	45.8967	18.5758	44.4815	0.00531616	0.113077	0.104861	0.0797598	0.127308	0.222438	0.0803625	0.0578517	0.0960867	0.122822	0.125475	0.378307	0.135186	0.114923	0.0786999	0.134896	0.0557736	0.0625912	0.0807793	0.0567866	0.117495	0.0400375	0.42547	0.0505498	0.0796216	0.350059	0.0542621	0.176918	0.319824	0.321573	0.181685
30970	-2751.5	-2739.64	-11.8563	0.463501	0.670275	0.0327188	0.0992303	0.0665116	52.509	18.4057	47.1615	0.00573437	0.142101	0.166067	0.0832647	0.0959629	0.13838	0.137223	0.058224	0.194807	0.0956931	0.102196	0.270224	0.0856421	0.105433	0.148206	0.0751339	0.0619113	0.0413407	0.126118	0.11729	0.11684	0.0408765	0.434385	0.0189382	0.0812901	0.357395	0.0671155	0.179553	0.328933	0.313779	0.177735
30980	-2751.82	-2742.13	-9.69016	0.275422	0.363496	0.0201802	0.0317047	0.0115245	65.2298	16.5323	40.4249	0.00516795	0.152574	0.137216	0.144334	0.115842	0.127255	0.122105	0.12818	0.174792	0.137612	0.158611	0.218935	0.171458	0.148543	0.167105	0.103811	0.159145	0.146539	0.142455	0.0955461	0.144416	0.0663493	0.409776	0.0178653	0.0766848	0.368693	0.0606312	0.178831	0.324827	0.312405	0.183937
30990	-2756.54	-2738.82	-17.7196	0.35418	0.542331	0.0759805	0.166016	0.0900358	46.1358	24.7996	44.019	0.00533922	0.150009	0.274956	0.238222	0.173748	0.185168	0.211029	0.0730374	0.169385	0.0769894	0.142809	0.339193	0.116303	0.0691399	0.0966345	0.156748	0.123861	0.0955117	0.209735	0.209423	0.16455	0.0635948	0.376091	0.0649193	0.079447	0.353133	0.0628151	0.166877	0.332766	0.324819	0.175538
31000	-2755.93	-2738.47	-17.457	0.640555	0.389615	0.0323845	0.0530559	0.0206714	51.677	21.5579	41.72	0.00518552	0.17804	0.130897	0.0436849	0.115582	0.0389806	0.196406	0.132047	0.0864427	0.0752137	0.13984	0.342689	0.0793018	0.193641	0.323318	0.150041	0.0715696	0.153196	0.124603	0.107061	0.13914	0.0901326	0.328293	0.060215	0.0645858	0.411594	0.0451799	0.203634	0.306644	0.32926	0.160462
31010	-2754.38	-2739.59	-14.7869	0.520452	0.487138	0.028723	0.0560054	0.0272824	55.1053	18.9269	36.5303	0.00582324	0.173395	0.0919155	0.102293	0.185293	0.236472	0.184545	0.0879291	0.225975	0.109288	0.116101	0.258413	0.13293	0.0663155	0.0892753	0.110367	0.115938	0.107433	0.156629	0.152662	0.140543	0.0623152	0.350552	0.0242754	0.0637136	0.428879	0.0702651	0.193441	0.319305	0.316154	0.171101
31020	-2756.27	-2739.8	-16.4712	0.564568	0.639781	0.0176431	0.0489788	0.0313357	48.283	19.489	34.1857	0.00543213	0.163692	0.0775223	0.0827376	0.221335	0.117387	0.125801	0.0735825	0.102936	0.0391873	0.164347	0.29781	0.394695	0.107817	0.105795	0.217118	0.0686127	0.093824	0.235839	0.193123	0.151082	0.0409896	0.321455	0.0959333	0.0696583	0.39328	0.0786835	0.17124	0.328952	0.324125	0.175683
31030	-2755.59	-2740.56	-15.0256	0.491901	0.404035	0.0624435	0.104777	0.0423336	52.2669	17.6797	51.96	0.00570986	0.145957	0.161623	0.0979856	0.308839	0.135636	0.0865803	0.148777	0.174711	0.129248	0.0754579	0.278056	0.0856126	0.189742	0.145745	0.182304	0.0533098	0.171745	0.0935225	0.080641	0.144419	0.0488569	0.377095	0.0916664	0.0665601	0.343385	0.072437	0.176005	0.338105	0.333144	0.152746
31040	-2757.5	-2740.96	-16.5337	0.629282	0.130283	0.0450766	0.0518291	0.00675244	47.147	18.264	41.0771	0.00519451	0.160579	0.148763	0.0839066	0.199152	0.116864	0.0847171	0.0638518	0.12956	0.168292	0.10872	0.412967	0.0653804	0.109641	0.337785	0.0863726	0.268615	0.0483802	0.15048	0.108612	0.149559	0.0548982	0.325883	0.0771891	0.0747904	0.385846	0.0813941	0.189211	0.307414	0.332194	0.17118
31050	-2752.23	-2738.3	-13.9289	0.514104	0.432005	0.0361189	0.0635901	0.0274712	49.214	21.6062	35.5275	0.00589989	0.142966	0.130587	0.0581695	0.0771335	0.175674	0.168496	0.102463	0.145131	0.0754865	0.107411	0.312255	0.0814591	0.234951	0.042529	0.0855273	0.19374	0.0933453	0.192986	0.148089	0.134746	0.0410884	0.387394	0.0712428	0.0690289	0.356122	0.0751238	0.192349	0.317989	0.324095	0.165566
31060	-2747.96	-2736.15	-11.8032	0.644636	0.774614	0.0218118	0.0967752	0.0749634	52.7243	20.532	38.223	0.00536245	0.0923724	0.0357308	0.13785	0.162238	0.0639402	0.0551968	0.0257176	0.129067	0.0926594	0.138662	0.253667	0.0865992	0.0597691	0.0623301	0.0546712	0.0723602	0.0770815	0.167908	0.129894	0.100297	0.0683169	0.359574	0.0400385	0.0801349	0.417969	0.0339669	0.162434	0.331466	0.335887	0.170213
31070	-2761.94	-2743.63	-18.3129	0.620434	0.443235	0.055988	0.100559	0.0445714	56.4469	23.1962	36.2344	0.00563469	0.127383	0.151898	0.141333	0.12154	0.412367	0.0612513	0.0416489	0.120701	0.0776112	0.140669	0.228261	0.0926557	0.0985656	0.126072	0.0622001	0.0654538	0.110532	0.188696	0.100752	0.130123	0.0359103	0.433784	0.0558955	0.0698876	0.368406	0.0361161	0.16558	0.329691	0.331219	0.17351
31080	-2746.82	-2736.57	-10.2485	0.418686	0.727487	0.0272316	0.0999276	0.072696	51.0758	19.4823	34.401	0.00566393	0.158041	0.0856561	0.0837746	0.215818	0.0901972	0.0970801	0.094404	0.168742	0.0823834	0.147839	0.23022	0.115055	0.126596	0.0973145	0.197665	0.0859204	0.0764923	0.228341	0.153651	0.132064	0.0650481	0.371641	0.0544007	0.0680187	0.405741	0.0351503	0.167053	0.347015	0.332261	0.153672
31090	-2761.82	-2744.17	-17.6531	0.634813	0.456225	0.0252394	0.0464151	0.0211757	53.3152	19.707	34.4024	0.00598545	0.148188	0.1104	0.131488	0.186923	0.031771	0.107218	0.127565	0.111589	0.0747587	0.135859	0.285789	0.346499	0.122149	0.0584012	0.10261	0.052644	0.106518	0.118698	0.116693	0.12931	0.0666619	0.362453	0.0585926	0.0697063	0.415808	0.0267789	0.193736	0.332287	0.316985	0.156992
31100	-2750.34	-2739.19	-11.1412	0.53983	0.365943	0.0574742	0.0906451	0.0331709	48.9467	18.1468	40.8012	0.00522591	0.147505	0.167425	0.138632	0.161203	0.0909596	0.0797856	0.0484228	0.0859719	0.0914632	0.118012	0.351376	0.0965698	0.0676024	0.0508275	0.0465969	0.110817	0.123186	0.113953	0.10376	0.113698	0.0595199	0.391045	0.0593262	0.0680674	0.385425	0.0366163	0.190272	0.350731	0.305497	0.1535
31110	-2752.18	-2735.26	-16.916	0.784705	0.215027	0.0289117	0.0368314	0.00791973	51.8262	19.5854	40.9176	0.00520587	0.103034	0.0485118	0.0214519	0.331394	0.0398594	0.150584	0.063987	0.0926199	0.089045	0.108464	0.284212	0.262092	0.0372036	0.128463	0.0144266	0.0479782	0.0379776	0.139163	0.0486557	0.108116	0.0549063	0.409495	0.055137	0.0627913	0.34924	0.0684312	0.17894	0.330013	0.321578	0.169469
31120	-2751.77	-2735.69	-16.0811	0.774415	0.488386	0.0579893	0.113346	0.0553566	51.8588	22.5651	47.8597	0.00521154	0.0980002	0.104505	0.226557	0.129782	0.077565	0.103055	0.0336306	0.0911563	0.0703163	0.0726043	0.328866	0.0922895	0.0530211	0.0714485	0.05689	0.045158	0.0486579	0.173725	0.160542	0.107765	0.051343	0.377587	0.0515586	0.0827752	0.385861	0.0508748	0.180702	0.333264	0.314896	0.171138
