Iteration	Posterior	Likelihood	Prior	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	diversification	turnover	birth_rate	death_rate	root_time	tmrca_Ursidae	tmrca_UrsidaePinn	base_rate	concentration	n_cats	mean_rt	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	sf[1]	sf[2]	sf[3]	sf[4]
25760	-2790.11	-2744.32	-45.7874	0.0795239	0.0795239	0.0795239	0.0795239	0.0795239	0.0795239	0.0795239	0.0795239	0.0795239	0.364219	0.0795239	0.0795239	0.0795239	0.0795239	0.0795239	0.0795239	0.0795239	0.0795239	0.0214534	0.817333	0.117446	0.0959922	49.38	16.092	46.312	0.00538877	0.753479	2	0.0953403	0.077409	0.334416	0.0584752	0.0792758	0.394998	0.0554264	0.177569	0.328331	0.325009	0.169092
25770	-2791.04	-2745.29	-45.7484	0.0764187	0.0764187	0.0764187	0.0764187	0.0764187	0.0764187	0.0764187	0.0764187	0.0764187	0.354896	0.0764187	0.0764187	0.0764187	0.0764187	0.0764187	0.0764187	0.0764187	0.0764187	0.0432598	0.284615	0.0604706	0.0172108	48.0799	20.8104	43.1341	0.00579688	0.753479	2	0.0918896	0.055212	0.366245	0.0337982	0.105597	0.386529	0.0526189	0.181242	0.323537	0.331782	0.163439
25780	-2788.1	-2739.64	-48.4614	0.097965	0.097965	0.097965	0.097965	0.097965	0.097965	0.097965	0.097965	0.097965	0.383099	0.097965	0.097965	0.097965	0.186578	0.097965	0.097965	0.097965	0.097965	0.0289121	0.154928	0.0342126	0.00530048	46.6028	21.3655	46.283	0.00561965	0.753479	3	0.118729	0.0609185	0.36411	0.0310311	0.0969517	0.398678	0.0483109	0.182962	0.319842	0.317586	0.17961
25790	-2787.77	-2743.49	-44.2765	0.130792	0.130792	0.130792	0.130792	0.130792	0.130792	0.130792	0.130792	0.130792	0.390475	0.130792	0.130792	0.130792	0.130792	0.130792	0.130792	0.130792	0.130792	0.0319732	0.34645	0.0489223	0.0169491	47.2983	18.7708	38.5459	0.00587948	0.753479	2	0.145219	0.0503734	0.437625	0.0374452	0.0801693	0.343789	0.0505977	0.191453	0.329144	0.305583	0.17382
25800	-2787.71	-2740.62	-47.0921	0.0913259	0.0913259	0.329556	0.0913259	0.0913259	0.0913259	0.0913259	0.0913259	0.0913259	0.329556	0.0913259	0.0913259	0.0913259	0.0913259	0.0913259	0.0913259	0.0913259	0.0913259	0.0381953	0.632365	0.103895	0.0656995	48.4274	21.538	43.7348	0.00549941	0.753479	2	0.117796	0.0535781	0.37597	0.0666459	0.0703609	0.36566	0.0677845	0.174129	0.335145	0.317841	0.172885
25810	-2787.97	-2743.29	-44.6735	0.127143	0.127143	0.127143	0.127143	0.127143	0.127143	0.127143	0.127143	0.127143	0.127143	0.127143	0.127143	0.127143	0.127143	0.127143	0.127143	0.127143	0.733399	0.0427415	0.415395	0.0731117	0.0303702	52.3073	17.5538	38.8688	0.00536138	0.753479	2	0.160824	0.0566418	0.4431	0.0266156	0.0966869	0.339677	0.0372795	0.173468	0.325678	0.310141	0.190713
25820	-2789.23	-2743.81	-45.4267	0.103678	0.103678	0.103678	0.103678	0.103678	0.103678	0.103678	0.103678	0.103678	0.302802	0.103678	0.103678	0.103678	0.103678	0.103678	0.103678	0.103678	0.103678	0.0435255	0.449839	0.079114	0.0355886	53.2279	18.1776	39.5215	0.00520577	0.753479	2	0.114741	0.0869672	0.414539	0.027928	0.101454	0.329994	0.0391176	0.184966	0.312193	0.330568	0.172273
25830	-2792.1	-2740.88	-51.2206	0.108304	0.108304	0.280045	0.108304	0.108304	0.108304	0.108304	0.108304	0.108304	0.280045	0.108304	0.108304	0.108304	0.108304	0.108304	0.108304	0.108304	0.587482	0.0418446	0.521554	0.0874594	0.0456148	52.648	18.6885	44.4156	0.00500458	0.753479	3	0.154008	0.0370183	0.431822	0.0293558	0.0769622	0.346932	0.0779102	0.180386	0.330527	0.329939	0.159148
25840	-2793.61	-2746.36	-47.2484	0.125876	0.125876	0.125876	0.125876	0.125876	0.125876	0.125876	0.125876	0.125876	0.333459	0.333459	0.125876	0.125876	0.125876	0.125876	0.125876	0.125876	0.125876	0.041361	0.0672142	0.0443413	0.00298037	48.9278	18.5432	43.6643	0.00542347	0.753479	2	0.148941	0.0848768	0.428699	0.0238072	0.0538162	0.344423	0.0643772	0.160796	0.334729	0.332923	0.171552
25850	-2799.59	-2748.27	-51.3218	0.128119	0.128119	0.128119	0.128119	0.128119	0.128119	0.128119	0.128119	0.128119	0.207105	0.128119	0.128119	0.128119	0.207105	0.128119	0.128119	0.128119	0.507601	0.0484411	0.380144	0.078149	0.0297079	54.3466	19.8906	41.1769	0.00514901	0.753479	3	0.157978	0.0824976	0.456402	0.0391763	0.0489823	0.309451	0.0634907	0.190532	0.339122	0.313453	0.156893
25860	-2794.07	-2745.47	-48.6005	0.0952088	0.0952088	0.0952088	0.0952088	0.0952088	0.0952088	0.0952088	0.0952088	0.0952088	0.0952088	0.0952088	0.0952088	0.0952088	0.0952088	0.0952088	0.0952088	0.0952088	0.66904	0.0469963	0.171672	0.0567363	0.00974003	49.8086	19.5881	34.342	0.00621916	0.753479	2	0.127088	0.0673268	0.387022	0.031972	0.0792987	0.377915	0.0564654	0.179326	0.310153	0.352317	0.158204
25870	-2789.24	-2745.56	-43.6854	0.107736	0.107736	0.107736	0.107736	0.107736	0.107736	0.107736	0.107736	0.107736	0.395537	0.107736	0.107736	0.107736	0.107736	0.107736	0.107736	0.107736	0.107736	0.03417	0.343322	0.0520346	0.0178646	46.1865	18.7052	42.0348	0.00524053	0.753479	2	0.123725	0.0677087	0.312541	0.0404792	0.073914	0.454005	0.0513517	0.213879	0.305186	0.322649	0.158286
25880	-2800.58	-2749.32	-51.2526	0.132435	0.132435	0.132435	0.35557	0.132435	0.132435	0.132435	0.132435	0.132435	0.35557	0.289766	0.132435	0.289766	0.132435	0.132435	0.132435	0.132435	0.132435	0.0486042	0.6252	0.12968	0.0810762	50.5119	15.5702	41.3075	0.00541885	0.753479	3	0.174709	0.0462959	0.433129	0.0357771	0.0653281	0.386436	0.0330331	0.168084	0.335126	0.335184	0.161607
25890	-2790.41	-2745.32	-45.0849	0.116957	0.116957	0.116957	0.116957	0.116957	0.116957	0.116957	0.116957	0.116957	0.423594	0.116957	0.116957	0.116957	0.116957	0.116957	0.116957	0.116957	0.116957	0.0647407	0.383004	0.104929	0.0401882	44.2826	18.8804	38.795	0.00523221	0.753479	2	0.133993	0.0453581	0.435207	0.0596462	0.04833	0.380547	0.0309116	0.187714	0.333417	0.323397	0.155473
25900	-2799.76	-2752.99	-46.7722	0.100849	0.100849	0.100849	0.100849	0.100849	0.100849	0.100849	0.100849	0.100849	0.100849	0.100849	0.100849	0.100849	0.100849	0.100849	0.100849	0.100849	0.409084	0.0199747	0.546642	0.0440595	0.0240848	55.9526	17.2094	36.2489	0.00541605	0.753479	2	0.117974	0.0885566	0.402995	0.0480161	0.0389064	0.325888	0.0956386	0.167834	0.343308	0.308465	0.180393
25910	-2804.94	-2743.91	-61.032	0.113731	0.113731	0.0710849	1.2179	1.2179	0.113731	0.113731	0.113731	0.113731	0.113731	0.0710849	0.113731	0.113731	0.0710849	0.113731	0.113731	0.113731	1.2179	0.0501194	0.322658	0.0739943	0.0238749	49.7643	20.9385	39.3516	0.00562085	0.753479	3	0.290651	0.0920638	0.329174	0.0458333	0.0695885	0.387808	0.0755321	0.181748	0.322207	0.318929	0.177116
25920	-2810.02	-2752.6	-57.4283	0.0732897	0.0732897	0.0732897	0.0732897	0.118612	0.0732897	0.0732897	0.0732897	0.118612	0.211653	0.0732897	0.0732897	0.0732897	0.118612	0.0732897	0.0732897	0.0732897	0.628969	0.03897	0.0980907	0.0432083	0.00423833	48.8733	22.9165	37.8796	0.00542205	0.753479	4	0.119401	0.0925616	0.294162	0.05323	0.0761544	0.44411	0.0397818	0.189698	0.301951	0.339093	0.169258
25930	-2788.24	-2743.38	-44.8666	0.11413	0.11413	0.11413	0.11413	0.11413	0.11413	0.11413	0.11413	0.11413	0.402803	0.11413	0.11413	0.11413	0.11413	0.11413	0.11413	0.11413	0.11413	0.0571731	0.0665321	0.061248	0.00407496	46.842	16.948	44.0615	0.00517407	0.753479	2	0.130168	0.0725578	0.462932	0.0417262	0.0596964	0.331904	0.0311844	0.170132	0.345905	0.310054	0.173908
25940	-2792.36	-2743.87	-48.4913	0.121164	0.121164	0.121164	0.314677	0.314677	0.121164	0.121164	0.121164	0.121164	0.314677	0.121164	0.121164	0.121164	0.121164	0.121164	0.121164	0.121164	0.121164	0.0557306	0.613827	0.144315	0.0885847	48.1044	18.3331	38.3298	0.00547509	0.753479	2	0.153416	0.0799814	0.418865	0.0514057	0.0905739	0.300309	0.0588652	0.169087	0.33609	0.334415	0.160408
25950	-2796.94	-2750.07	-46.8678	0.101526	0.101526	0.101526	0.101526	0.101526	0.101526	0.101526	0.101526	0.101526	0.312647	0.101526	0.101526	0.101526	0.101526	0.101526	0.101526	0.101526	0.101526	0.0195293	0.626325	0.0522629	0.0327336	48.5378	21.4821	45.5626	0.00598917	0.753479	2	0.113255	0.104074	0.399494	0.0450249	0.078919	0.325507	0.0469812	0.180583	0.337848	0.333994	0.147576
25960	-2785.01	-2740.08	-44.9383	0.0959371	0.0959371	0.0959371	0.0959371	0.0959371	0.0959371	0.0959371	0.0959371	0.0959371	0.359474	0.0959371	0.0959371	0.0959371	0.0959371	0.0959371	0.0959371	0.0959371	0.0959371	0.0424118	0.06909	0.0455595	0.00314771	46.7646	19.2934	46.023	0.00546428	0.753479	2	0.110578	0.041232	0.424022	0.0659396	0.0782151	0.346858	0.0437336	0.183858	0.329731	0.325955	0.160456
25970	-2799.32	-2740.5	-58.8122	0.113251	0.113251	0.255152	0.255152	0.51661	0.255152	0.113251	0.113251	0.113251	0.255152	0.113251	0.113251	0.113251	0.113251	0.113251	0.113251	0.255152	0.255152	0.0788962	0.12004	0.0896589	0.0107627	54.4198	19.364	36.0558	0.00514853	0.753479	3	0.18296	0.0515604	0.344018	0.0961025	0.0825735	0.379575	0.0461706	0.188635	0.331133	0.316151	0.164081
25980	-2794.29	-2747.79	-46.495	0.135855	0.135855	0.135855	0.135855	0.135855	0.135855	0.135855	0.135855	0.135855	0.217289	0.135855	0.135855	0.135855	0.135855	0.135855	0.135855	0.135855	0.403935	0.0554779	0.408851	0.0938475	0.0383697	50.6503	17.7109	35.1594	0.00525413	0.753479	3	0.155272	0.0404682	0.399397	0.0917302	0.0788167	0.345518	0.04407	0.177698	0.359292	0.302554	0.160456
25990	-2792.99	-2743.01	-49.9742	0.101146	0.101146	0.101146	0.101146	0.101146	0.101146	0.101146	0.101146	0.101146	0.167448	0.101146	0.101146	0.101146	0.101146	0.101146	0.101146	0.101146	0.653539	0.0570734	0.206179	0.0718971	0.0148236	50.7151	17.1987	40.8358	0.00589889	0.753479	3	0.135518	0.0448366	0.365174	0.0869268	0.0832468	0.372082	0.0477341	0.197807	0.322752	0.307017	0.172424
26000	-2794.2	-2746.46	-47.7421	0.101276	0.101276	0.101276	0.101276	0.101276	0.101276	0.101276	0.101276	0.101276	0.416958	0.101276	0.101276	0.101276	0.101276	0.101276	0.101276	0.101276	0.234435	0.0407954	0.163577	0.0487736	0.00797822	45.1465	16.8034	45.1421	0.00543541	0.753479	3	0.126212	0.0542091	0.364926	0.086868	0.0672092	0.37183	0.0549574	0.174413	0.320302	0.337349	0.167936
26010	-2795.74	-2749.21	-46.5351	0.0710234	0.0710234	0.0710234	0.0710234	0.0710234	0.0710234	0.0710234	0.0710234	0.0710234	0.312834	0.0710234	0.0710234	0.0710234	0.0710234	0.0710234	0.0710234	0.0710234	0.0710234	0.0129942	0.589025	0.0316179	0.0186237	47.9198	22.2803	43.8479	0.00557794	0.753479	2	0.0844573	0.0847606	0.350961	0.0421043	0.105087	0.370561	0.0465263	0.175993	0.348158	0.312118	0.163731
26020	-2799.06	-2740.51	-58.5478	0.13547	0.180936	0.180936	0.326158	0.326158	0.13547	0.13547	0.13547	0.13547	0.326158	0.13547	0.13547	0.13547	0.13547	0.13547	0.13547	0.175177	0.326158	0.0442595	0.138549	0.0513778	0.00711833	44.4385	18.3731	35.285	0.00538919	0.753479	4	0.185103	0.056772	0.39539	0.0363007	0.0906022	0.358485	0.0624505	0.185153	0.335166	0.311553	0.168128
26030	-2787.79	-2743.06	-44.7255	0.103243	0.103243	0.103243	0.103243	0.103243	0.103243	0.103243	0.103243	0.103243	0.376454	0.103243	0.103243	0.103243	0.103243	0.103243	0.103243	0.103243	0.103243	0.0225851	0.780663	0.10297	0.0803846	50.9662	21.8637	44.6887	0.00550623	0.753479	2	0.118421	0.0406032	0.430624	0.0260879	0.100258	0.348886	0.0535402	0.172465	0.335358	0.326817	0.165359
26040	-2789.83	-2741.81	-48.0168	0.109298	0.109298	0.109298	0.109298	0.109298	0.109298	0.109298	0.109298	0.109298	0.168977	0.109298	0.109298	0.109298	0.109298	0.109298	0.109298	0.109298	0.870709	0.0303455	0.489945	0.0594945	0.029149	49.9064	19.0229	40.009	0.00539403	0.753479	3	0.154914	0.0444706	0.401756	0.0250016	0.083877	0.35078	0.0941153	0.186184	0.338151	0.313061	0.162603
26050	-2788.59	-2745.43	-43.1514	0.117087	0.117087	0.117087	0.117087	0.117087	0.117087	0.117087	0.117087	0.117087	0.379716	0.117087	0.117087	0.117087	0.117087	0.117087	0.117087	0.117087	0.117087	0.0253992	0.632602	0.0691327	0.0437335	47.4651	19.8173	41.9056	0.00545281	0.753479	2	0.131677	0.0336851	0.369075	0.0530961	0.0635343	0.381987	0.0986227	0.180321	0.328878	0.316805	0.173997
26060	-2795.02	-2750.07	-44.9497	0.110226	0.110226	0.110226	0.110226	0.110226	0.110226	0.110226	0.110226	0.110226	0.389625	0.110226	0.110226	0.110226	0.110226	0.110226	0.110226	0.110226	0.110226	0.0534769	0.385908	0.087083	0.0336061	50.3186	22.6534	45.9671	0.00537522	0.753479	2	0.125748	0.0644271	0.371177	0.0851345	0.0625846	0.338456	0.0782214	0.195839	0.288823	0.347227	0.168111
26070	-2795.94	-2747.08	-48.8678	0.116698	0.245606	0.245606	0.116698	0.116698	0.116698	0.116698	0.116698	0.116698	0.381853	0.116698	0.116698	0.116698	0.116698	0.116698	0.116698	0.116698	0.116698	0.045678	0.255454	0.0613502	0.0156722	50.1651	16.4808	38.3363	0.00539105	0.753479	3	0.145752	0.0803068	0.41699	0.0213459	0.0745566	0.352178	0.0546226	0.166365	0.353091	0.323784	0.156761
26080	-2793.32	-2742.06	-51.263	0.0962315	0.0962315	0.284334	0.0962315	0.0962315	0.284334	0.0962315	0.0962315	0.0962315	0.284334	0.0962315	0.0962315	0.0962315	0.284334	0.0962315	0.0962315	0.0962315	0.284334	0.0631476	0.365867	0.0995811	0.0364334	47.8248	16.9861	42.0355	0.0054649	0.753479	2	0.148482	0.0697603	0.363001	0.0313757	0.0783535	0.410061	0.0474491	0.183705	0.328406	0.317518	0.170371
26090	-2789.75	-2744.02	-45.7339	0.0880571	0.0880571	0.0880571	0.0880571	0.0880571	0.0880571	0.0880571	0.0880571	0.0880571	0.342937	0.0880571	0.0880571	0.0880571	0.0880571	0.0880571	0.0880571	0.0880571	0.0880571	0.0172864	0.592872	0.0424594	0.025173	48.9244	19.3771	48.831	0.00510633	0.753479	2	0.102217	0.0704104	0.376922	0.0941968	0.0538101	0.366293	0.0383679	0.180912	0.332774	0.317868	0.168446
26100	-2791.31	-2744.68	-46.6211	0.106224	0.106224	0.106224	0.106224	0.372579	0.106224	0.106224	0.106224	0.106224	0.372579	0.106224	0.106224	0.106224	0.106224	0.106224	0.106224	0.106224	0.106224	0.022631	0.446793	0.0409087	0.0182777	47.2746	19.5697	39.3057	0.00538815	0.753479	2	0.135819	0.0688743	0.39443	0.0938542	0.0536144	0.313992	0.075235	0.172315	0.341085	0.31778	0.16882
26110	-2792.9	-2743.88	-49.017	0.0923448	0.0923448	0.278981	0.0923448	0.0923448	0.0923448	0.0923448	0.0923448	0.0923448	0.278981	0.0923448	0.0923448	0.0923448	0.0923448	0.0923448	0.0923448	0.0923448	0.0923448	0.0547542	0.104755	0.0611612	0.00640697	50.3821	17.2117	43.7496	0.00577661	0.753479	2	0.113082	0.104769	0.384306	0.0463744	0.0518366	0.339974	0.0727402	0.171243	0.34189	0.309727	0.17714
26120	-2788.96	-2741.13	-47.8238	0.125754	0.125754	0.401744	0.125754	0.125754	0.125754	0.125754	0.125754	0.125754	0.401744	0.125754	0.401744	0.125754	0.125754	0.125754	0.125754	0.125754	0.125754	0.0237656	0.611933	0.0612411	0.0374755	46.0793	17.7579	36.2751	0.00539747	0.753479	2	0.171753	0.0497243	0.394759	0.0646228	0.0831487	0.349397	0.0583486	0.172733	0.340681	0.310072	0.176514
26130	-2793.41	-2746.18	-47.232	0.0930365	0.0930365	0.0930365	0.0930365	0.0930365	0.0930365	0.0930365	0.0930365	0.0930365	0.0930365	0.0930365	0.0930365	0.0930365	0.0930365	0.0930365	0.0930365	0.0930365	0.557447	0.0531682	0.0193799	0.054219	0.00105076	50.3859	19.0958	34.6462	0.00568402	0.753479	2	0.118837	0.079682	0.357749	0.0567457	0.0811703	0.363885	0.060768	0.176634	0.318914	0.321778	0.182674
26140	-2784.58	-2740.28	-44.2998	0.11564	0.11564	0.11564	0.11564	0.11564	0.11564	0.11564	0.11564	0.11564	0.381234	0.11564	0.11564	0.11564	0.11564	0.11564	0.11564	0.11564	0.11564	0.0295832	0.778328	0.133455	0.103872	46.919	17.89	46.794	0.00513712	0.753479	2	0.130395	0.0726157	0.358686	0.0642197	0.0872398	0.377894	0.0393448	0.181792	0.328226	0.325911	0.164071
26150	-2804.91	-2745.79	-59.1207	0.133759	0.133759	0.109038	0.30343	0.109038	0.109038	0.133759	0.109038	0.109038	0.30343	0.109038	0.133759	0.30343	0.109038	0.133759	0.109038	0.133759	0.109038	0.0717719	0.217339	0.0917024	0.0199305	48.3295	16.8537	34.7187	0.00535076	0.753479	3	0.149677	0.045666	0.383535	0.0256332	0.0591625	0.387601	0.0984023	0.177461	0.340611	0.32238	0.159548
26160	-2793.21	-2748.59	-44.6219	0.156743	0.156743	0.33372	0.156743	0.156743	0.156743	0.156743	0.156743	0.156743	0.396928	0.156743	0.156743	0.156743	0.156743	0.156743	0.156743	0.156743	0.156743	0.0396374	0.571876	0.0925838	0.0529464	47.5791	17.8836	40.34	0.00514161	0.753479	3	0.179918	0.104925	0.407438	0.0538848	0.0444227	0.345725	0.0436044	0.176329	0.318839	0.340709	0.164123
26170	-2799.38	-2748.24	-51.1407	0.0874776	0.0874776	0.269051	0.0874776	0.0874776	0.0874776	0.0874776	0.0874776	0.0874776	0.269051	0.0874776	0.0874776	0.0874776	0.0874776	0.0874776	0.0874776	0.0874776	0.0874776	0.0398713	0.254494	0.0534822	0.0136109	57.28	18.5671	45.2161	0.00535094	0.753479	2	0.107652	0.109887	0.426704	0.0564328	0.0465232	0.335523	0.0249299	0.184596	0.32302	0.320565	0.171818
26180	-2799.44	-2746.95	-52.4929	0.0916691	0.0916691	0.341355	0.0916691	0.0916691	0.0916691	0.0916691	0.0916691	0.0916691	0.341355	0.0916691	0.0916691	0.0916691	0.0916691	0.0916691	0.0916691	0.0916691	0.0916691	0.0722604	0.0449486	0.0756613	0.00340087	43.2081	22.6581	40.6435	0.0057601	0.753479	2	0.119412	0.0652387	0.399197	0.0385063	0.104048	0.309586	0.0834234	0.167505	0.34853	0.31106	0.172905
26190	-2793.71	-2744.4	-49.3106	0.144528	0.144528	0.144528	0.30785	0.144528	0.144528	0.144528	0.144528	0.144528	0.30785	0.144528	0.144528	0.144528	0.144528	0.144528	0.144528	0.144528	0.30785	0.050985	0.517194	0.105601	0.0546164	46.6903	18.0541	34.2796	0.00489528	0.753479	2	0.171749	0.0545124	0.350691	0.0321752	0.0922092	0.400705	0.0697072	0.19029	0.321115	0.323598	0.164996
26200	-2796.46	-2741.35	-55.1021	0.11083	0.362371	0.362371	0.553889	0.362371	0.11083	0.11083	0.11083	0.11083	0.362371	0.11083	0.11083	0.11083	0.11083	0.11083	0.11083	0.11083	0.362371	0.0533107	0.261097	0.0721484	0.0188377	49.379	20.5898	44.1745	0.00489369	0.753479	3	0.205317	0.0746825	0.363713	0.0493526	0.0832906	0.365489	0.0634729	0.16749	0.344837	0.318486	0.169187
26210	-2788.33	-2737.31	-51.0139	0.0923236	0.0923236	0.402706	0.0923236	0.0923236	0.0923236	0.0923236	0.0923236	0.0923236	0.392322	0.0923236	0.0923236	0.0923236	0.0923236	0.0923236	0.0923236	0.0923236	0.392322	0.0605689	0.150706	0.0713167	0.0107478	50.5044	19.1858	49.8636	0.00525555	0.753479	3	0.1429	0.0703163	0.379681	0.0485966	0.0820148	0.359891	0.0595002	0.181811	0.317322	0.329404	0.171463
26220	-2795.08	-2743.65	-51.4308	0.094279	0.094279	0.094279	0.094279	0.094279	0.094279	0.094279	0.094279	0.094279	0.094279	0.094279	0.094279	0.094279	0.094279	0.094279	0.094279	0.094279	0.787771	0.0406331	0.393635	0.0670109	0.0263778	57.9573	21.8924	45.1398	0.00596321	0.753479	2	0.132806	0.0521557	0.405624	0.0891153	0.100651	0.308322	0.0441331	0.176041	0.328015	0.310306	0.185638
26230	-2792.87	-2744.57	-48.2975	0.10683	0.10683	0.10683	0.383498	0.383498	0.10683	0.10683	0.10683	0.10683	0.383498	0.10683	0.10683	0.10683	0.10683	0.10683	0.10683	0.10683	0.10683	0.0349394	0.235884	0.0457252	0.0107858	47.4344	18.4032	46.4056	0.0053467	0.753479	2	0.152941	0.0519604	0.404105	0.0925255	0.100274	0.307168	0.0439678	0.183955	0.319014	0.315968	0.181064
26240	-2798.11	-2748.22	-49.8862	0.126383	0.126383	0.126383	0.431048	0.126383	0.126383	0.126383	0.126383	0.126383	0.431048	0.126383	0.126383	0.126383	0.204995	0.126383	0.126383	0.126383	0.126383	0.0480809	0.383854	0.0780349	0.029954	46.8191	17.5968	35.7122	0.0048243	0.753479	3	0.164602	0.0710459	0.303766	0.098274	0.104372	0.376777	0.0457649	0.189888	0.315419	0.315992	0.178701
26250	-2790.93	-2746.8	-44.1307	0.128402	0.128402	0.128402	0.128402	0.128402	0.128402	0.128402	0.128402	0.128402	0.297351	0.128402	0.128402	0.128402	0.128402	0.128402	0.128402	0.128402	0.128402	0.0240829	0.438494	0.0428898	0.0188069	51.7116	18.43	40.5684	0.00551346	0.753479	2	0.137788	0.0387704	0.460427	0.0710515	0.0713127	0.321615	0.0368241	0.17498	0.312736	0.335103	0.177181
26260	-2792.42	-2748.44	-43.9894	0.116129	0.116129	0.116129	0.116129	0.116129	0.116129	0.116129	0.116129	0.116129	0.116129	0.116129	0.116129	0.116129	0.116129	0.116129	0.116129	0.116129	0.677582	0.0405969	0.501325	0.0814095	0.0408126	47.4592	17.3344	35.8157	0.0057192	0.753479	2	0.14732	0.107065	0.413482	0.0668331	0.0640417	0.315509	0.0330696	0.179056	0.33744	0.322651	0.160854
26270	-2795.65	-2746.95	-48.7027	0.124999	0.124999	0.398846	0.124999	0.124999	0.124999	0.124999	0.124999	0.124999	0.124999	0.124999	0.124999	0.124999	0.124999	0.124999	0.124999	0.124999	0.726864	0.0693182	0.319679	0.10189	0.0325722	52.0278	22.5856	37.9096	0.00537518	0.753479	3	0.17365	0.104488	0.327754	0.050583	0.0752781	0.397369	0.0445285	0.172969	0.328958	0.34594	0.152133
26280	-2793.87	-2743.84	-50.0221	0.133902	0.133902	0.789688	0.133902	0.133902	0.133902	0.133902	0.133902	0.133902	0.330388	0.133902	0.133902	0.133902	0.133902	0.133902	0.133902	0.133902	0.330388	0.0490145	0.248192	0.0651955	0.016181	48.9995	17.4756	39.0777	0.00498886	0.753479	3	0.192166	0.0992176	0.407203	0.0282748	0.0547408	0.369193	0.0413712	0.162021	0.320251	0.341731	0.175996
26290	-2798.85	-2746.82	-52.0277	0.124199	0.288698	0.124199	0.124199	0.124199	0.124199	0.124199	0.124199	0.124199	0.288698	0.124199	0.124199	0.124199	0.124199	0.124199	0.124199	0.124199	0.232472	0.0577974	0.248691	0.0769289	0.0191316	55.7082	16.8454	42.4386	0.00525496	0.753479	3	0.148492	0.0870551	0.431237	0.0734421	0.0480305	0.323936	0.0362997	0.164358	0.330329	0.331055	0.174259
26300	-2796.41	-2750.91	-45.4937	0.145261	0.145261	0.326972	0.145261	0.145261	0.145261	0.145261	0.145261	0.145261	0.326972	0.145261	0.145261	0.145261	0.145261	0.145261	0.145261	0.145261	0.145261	0.040777	0.256315	0.0548311	0.014054	48.5233	18.2233	40.476	0.00554741	0.753479	2	0.165451	0.0736149	0.463303	0.0303379	0.0406152	0.338011	0.0541182	0.188218	0.322843	0.306554	0.182385
26310	-2790.39	-2744.44	-45.9535	0.139833	0.139833	0.139833	0.139833	0.139833	0.139833	0.139833	0.139833	0.139833	0.327916	0.139833	0.139833	0.327916	0.139833	0.139833	0.139833	0.139833	0.139833	0.0311651	0.282548	0.0434386	0.0122735	49.6629	18.6939	38.977	0.00550218	0.753479	2	0.160731	0.0662529	0.404537	0.0381992	0.0800638	0.320121	0.0908262	0.165623	0.348258	0.316216	0.169903
26320	-2796.76	-2745.78	-50.9744	0.116342	0.116342	0.116342	0.116342	0.116342	0.116342	0.116342	0.116342	0.169203	0.169203	0.116342	0.116342	0.116342	0.116342	0.116342	0.116342	0.116342	0.800628	0.0409347	0.646167	0.115689	0.0747546	50.333	15.9578	36.5911	0.00527104	0.753479	3	0.160232	0.0502296	0.331466	0.0649742	0.0656021	0.413308	0.0744205	0.177698	0.330395	0.315845	0.176063
