Iteration	Posterior	Likelihood	Prior	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[0]	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[14]	br_lens[15]	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[7]	br_lens[6]	br_lens[12]	br_lens[13]	er[1][0]	er[1][1]	er[1][2]	er[1][3]	er[1][4]	er[1][5]	er[2][0]	er[2][1]	er[2][2]	er[2][3]	er[2][4]	er[2][5]	sf[2][0]	sf[2][1]	sf[2][2]	sf[2][3]	sf[1][0]	sf[1][1]	sf[1][2]	sf[1][3]	norm_gamma_rates[2][0]	norm_gamma_rates[2][1]	norm_gamma_rates[2][2]	norm_gamma_rates[2][3]	shape[2]	shape[1]	norm_gamma_rates[1][0]	norm_gamma_rates[1][1]	norm_gamma_rates[1][2]	norm_gamma_rates[1][3]	shape[0]	shape[1]
26030	-9639.42	-9650.25	10.8309	0.0154098	0.0426132	0.00645986	0.00314246	0.00877438	0.0353589	0.0748157	0.0413619	0.0077356	0.907499	0.0207563	0.0154098	0.0426132	0.00645986	0.00314246	0.0503404	0.0381124	0.021071	0.00851631	0.021071	0.00851631	0.00877438	0.0353589	0.0748157	0.0413619	0.0077356	0.0207563	0.907499	0.0503404	0.0381124	0.0820179	0.451271	0.0215922	0.0336387	0.389026	0.022454	0.11991	0.269533	0.0723283	0.0453192	0.3937	0.0992099	0.281571	0.200828	0.216232	0.301369	0.297146	0.19501	0.20125	0.306594	0.441454	0.766983	1.08436	1.7072	3.77323	0.105709	1.11221e-06	0.00156604	0.109425	3.88901	0.105709	3.77323
26040	-9637.37	-9648.77	11.3939	0.0154098	0.0492969	0.00465183	0.00593485	0.0140638	0.0362785	0.0643559	0.0480262	0.00748122	0.83346	0.0186378	0.0154098	0.0492969	0.00465183	0.00593485	0.0503404	0.0353519	0.0176706	0.00965657	0.0176706	0.00965657	0.0140638	0.0362785	0.0643559	0.0480262	0.00748122	0.0186378	0.83346	0.0503404	0.0353519	0.069358	0.408309	0.0184351	0.0417693	0.44083	0.021298	0.120082	0.225584	0.0621875	0.0750376	0.426151	0.090958	0.274123	0.193988	0.225292	0.306597	0.308984	0.204889	0.223355	0.262772	0.562948	0.83727	1.07944	1.52035	6.79358	0.0961436	3.02127e-07	0.000816955	0.083575	3.91561	0.0961436	6.79358
26050	-9640.26	-9652.14	11.8747	0.0114293	0.0516851	0.00379492	0.0157534	0.0110438	0.0399918	0.0639641	0.0311735	0.0122941	0.790982	0.0240659	0.0114293	0.0516851	0.00379492	0.0157534	0.0519076	0.0358709	0.0153426	0.00914922	0.0153426	0.00914922	0.0110438	0.0399918	0.0639641	0.0311735	0.0122941	0.0240659	0.790982	0.0519076	0.0358709	0.077405	0.393953	0.00896056	0.0466155	0.449297	0.023769	0.130542	0.254461	0.0694829	0.0703183	0.373568	0.101629	0.274123	0.193988	0.225292	0.306597	0.303244	0.202821	0.221101	0.272834	0.52551	0.817201	1.08211	1.57517	5.6076	0.100403	5.56649e-07	0.00110847	0.0948386	3.90405	0.100403	5.6076
26060	-9639.03	-9650.2	11.1754	0.0116665	0.0433051	0.00321529	0.0072724	0.0104594	0.0433743	0.0672742	0.0426549	0.00679067	0.775426	0.025698	0.0116665	0.0433051	0.00321529	0.0072724	0.0415697	0.0397245	0.021138	0.00788687	0.021138	0.00788687	0.0104594	0.0433743	0.0672742	0.0426549	0.00679067	0.025698	0.775426	0.0415697	0.0397245	0.0703275	0.373844	0.0100225	0.0527093	0.465288	0.0278089	0.102253	0.249753	0.0622563	0.0763877	0.405812	0.103539	0.282277	0.19292	0.231993	0.29281	0.291849	0.195792	0.229106	0.283253	0.752756	0.921986	1.05405	1.2712	23.7906	0.102144	7.04096e-07	0.00124645	0.0995602	3.89919	0.102144	23.7906
26070	-9642.49	-9653.88	11.3847	0.0120983	0.0550156	0.00541694	0.0138943	0.0142352	0.0341442	0.0636997	0.0376292	0.00985462	0.817484	0.0235568	0.0120983	0.0550156	0.00541694	0.0138943	0.031041	0.0331852	0.0165753	0.0151277	0.0165753	0.0151277	0.0142352	0.0341442	0.0636997	0.0376292	0.00985462	0.0235568	0.817484	0.031041	0.0331852	0.0627098	0.387591	0.00893688	0.032815	0.483151	0.0247967	0.129478	0.226131	0.0563681	0.038942	0.432417	0.116665	0.288066	0.180775	0.237866	0.293294	0.284318	0.190124	0.240356	0.285202	0.667117	0.886944	1.06766	1.37828	12.5236	0.0824918	2.78492e-08	0.000248333	0.0509976	3.94875	0.0824918	12.5236
26080	-9639.13	-9649.84	10.7092	0.0102161	0.0410033	0.00983007	0.0133734	0.00991121	0.0360227	0.0683147	0.0421565	0.00849322	0.912778	0.0255779	0.0102161	0.0410033	0.00983007	0.0133734	0.0406261	0.0393816	0.0167751	0.011109	0.0167751	0.011109	0.00991121	0.0360227	0.0683147	0.0421565	0.00849322	0.0255779	0.912778	0.0406261	0.0393816	0.0519845	0.42529	0.0270576	0.0300318	0.442703	0.0229325	0.112949	0.24137	0.0692053	0.0616846	0.420218	0.0945723	0.283981	0.174885	0.247051	0.294082	0.285939	0.189848	0.224168	0.300045	0.522118	0.815318	1.08231	1.58025	5.51395	0.0789513	1.31152e-08	0.00017047	0.0436245	3.95621	0.0789513	5.51395
26090	-9630.09	-9641.22	11.128	0.0122037	0.0476138	0.0083265	0.00799536	0.00980032	0.0391123	0.070335	0.0359961	0.00801937	0.879264	0.0224556	0.0122037	0.0476138	0.0083265	0.00799536	0.043907	0.0397342	0.0181399	0.0077752	0.0181399	0.0077752	0.00980032	0.0391123	0.070335	0.0359961	0.00801937	0.0224556	0.879264	0.043907	0.0397342	0.0893118	0.385963	0.0245555	0.0326014	0.440092	0.0274772	0.114147	0.24393	0.0705537	0.0614999	0.414295	0.095575	0.278938	0.19287	0.228152	0.30004	0.284556	0.194886	0.242101	0.278458	0.459112	0.778186	1.08438	1.67832	4.08763	0.107446	1.37445e-06	0.00174061	0.114315	3.88394	0.107446	4.08763
26100	-9636.43	-9648.25	11.8191	0.00889026	0.0517865	0.00679196	0.0132398	0.00700084	0.0417798	0.0647772	0.0378148	0.00513261	0.812992	0.0207961	0.00889026	0.0517865	0.00679196	0.0132398	0.0486254	0.0336001	0.0165676	0.0121111	0.0165676	0.0121111	0.00700084	0.0417798	0.0647772	0.0378148	0.00513261	0.0207961	0.812992	0.0486254	0.0336001	0.077806	0.408175	0.0245808	0.0289593	0.43182	0.0286582	0.114483	0.244648	0.0707613	0.0725381	0.405594	0.0919762	0.263392	0.188132	0.244649	0.303827	0.304678	0.190772	0.23699	0.267561	0.456315	0.776436	1.08439	1.68286	4.03574	0.0923311	1.6668e-07	0.000607009	0.0738915	3.9255	0.0923311	4.03574
26110	-9640.18	-9651.47	11.2882	0.0119118	0.0584984	0.00835235	0.0314832	0.00989796	0.0451047	0.0686469	0.0354118	0.00653832	0.810047	0.0235555	0.0119118	0.0584984	0.00835235	0.0314832	0.031094	0.0510122	0.0168342	0.0154528	0.0168342	0.0154528	0.00989796	0.0451047	0.0686469	0.0354118	0.00653832	0.0235555	0.810047	0.031094	0.0510122	0.0801984	0.318797	0.0129541	0.0300308	0.516009	0.0420103	0.114238	0.26119	0.075546	0.0455945	0.405236	0.0981953	0.277356	0.190231	0.235736	0.296677	0.315816	0.184929	0.237468	0.261788	0.547105	0.828934	1.08068	1.54328	6.25496	0.104152	9.14349e-07	0.00142014	0.105085	3.89349	0.104152	6.25496
26120	-9648.6	-9660.42	11.8208	0.0148216	0.0559049	0.00482835	0.0314832	0.00875086	0.0461391	0.0779199	0.0533711	0.0128336	0.763229	0.031325	0.0148216	0.0559049	0.00482835	0.0314832	0.0167138	0.0392327	0.0231562	0.00949345	0.0231562	0.00949345	0.00875086	0.0461391	0.0779199	0.0533711	0.0128336	0.031325	0.763229	0.0167138	0.0392327	0.0917164	0.364583	0.0148146	0.029963	0.45088	0.0480438	0.106718	0.257017	0.0848175	0.0430827	0.415579	0.0927857	0.291454	0.179846	0.226672	0.302028	0.311353	0.195897	0.210234	0.282516	0.347405	0.700198	1.07874	1.87366	2.51003	0.123687	7.46061e-06	0.00404837	0.161963	3.83398	0.123687	2.51003
26130	-9642.17	-9653.12	10.9526	0.00903557	0.0488201	0.008973	0.00661546	0.0104622	0.0426879	0.0723604	0.0417594	0.00928409	0.796727	0.0220389	0.00903557	0.0488201	0.008973	0.00661546	0.0329276	0.0395878	0.0211652	0.00481231	0.0211652	0.00481231	0.0104622	0.0426879	0.0723604	0.0417594	0.00928409	0.0220389	0.796727	0.0329276	0.0395878	0.0879722	0.428244	0.0155336	0.0230483	0.39912	0.0460825	0.0989977	0.221028	0.0729411	0.0577836	0.455546	0.093703	0.289717	0.178774	0.231282	0.300227	0.288898	0.208532	0.229781	0.27279	0.75513	0.922892	1.05363	1.26834	24.2835	0.103961	8.92362e-07	0.00140299	0.104558	3.89404	0.103961	24.2835
26140	-9638.45	-9650.43	11.9838	0.0146424	0.0430251	0.0102035	0.0159763	0.0086275	0.037392	0.0601306	0.0341269	0.00735308	0.774583	0.0187502	0.0146424	0.0430251	0.0102035	0.0159763	0.0381263	0.0372876	0.0142463	0.0129057	0.0142463	0.0129057	0.0086275	0.037392	0.0601306	0.0341269	0.00735308	0.0187502	0.774583	0.0381263	0.0372876	0.0709188	0.409694	0.0153434	0.0227662	0.453199	0.0280778	0.0911365	0.229936	0.067149	0.0593048	0.440243	0.11223	0.297227	0.179546	0.217007	0.306219	0.304664	0.209922	0.210805	0.274609	0.656049	0.882057	1.06918	1.39272	11.6539	0.086581	6.15503e-08	0.000369053	0.0601106	3.93952	0.086581	11.6539
26150	-9644.57	-9655.47	10.8968	0.0108751	0.0494	0.0142282	0.022615	0.00810967	0.0303203	0.0668546	0.0396907	0.0107949	0.825166	0.0228529	0.0108751	0.0494	0.0142282	0.022615	0.0384991	0.0428637	0.0229657	0.00595567	0.0229657	0.00595567	0.00810967	0.0303203	0.0668546	0.0396907	0.0107949	0.0228529	0.825166	0.0384991	0.0428637	0.0678791	0.385572	0.0146858	0.0360249	0.472219	0.0236186	0.135488	0.200907	0.0672654	0.0421623	0.44652	0.107658	0.277238	0.195327	0.21847	0.308965	0.295402	0.177073	0.238853	0.288672	0.707673	0.904132	1.06161	1.32659	16.6174	0.100223	5.42992e-07	0.0010948	0.0943526	3.90455	0.100223	16.6174
26160	-9644.99	-9657.47	12.4716	0.0108751	0.042516	0.0109105	0.0235983	0.00775828	0.0289519	0.0784938	0.0436853	0.0125577	0.719247	0.0234146	0.0108751	0.042516	0.0109105	0.0235983	0.030724	0.0425528	0.0216224	0.00722936	0.0216224	0.00722936	0.00775828	0.0289519	0.0784938	0.0436853	0.0125577	0.0234146	0.719247	0.030724	0.0425528	0.0803403	0.332789	0.0151527	0.0371703	0.500048	0.0345005	0.11897	0.251626	0.0869659	0.0528178	0.371986	0.117634	0.274591	0.193462	0.221426	0.310521	0.287135	0.212686	0.203183	0.296996	0.554562	0.832886	1.08011	1.53244	6.50117	0.129788	1.2624e-05	0.00526242	0.180414	3.81431	0.129788	6.50117
26170	-9635.94	-9648.08	12.1434	0.0112912	0.04472	0.0162275	0.0164513	0.00868076	0.0328921	0.0528703	0.0380442	0.0063342	0.760889	0.0230652	0.0112912	0.04472	0.0162275	0.0164513	0.0378995	0.0341505	0.0171399	0.0138817	0.0171399	0.0138817	0.00868076	0.0328921	0.0528703	0.0380442	0.0063342	0.0230652	0.760889	0.0378995	0.0341505	0.0771581	0.398013	0.0145525	0.035698	0.441444	0.0331339	0.122687	0.259487	0.0708455	0.0420617	0.383609	0.12131	0.270684	0.19071	0.232502	0.306103	0.30361	0.19107	0.221474	0.283846	0.64731	0.878136	1.07033	1.40422	11.0253	0.0900842	1.14656e-07	0.000503546	0.0683811	3.93112	0.0900842	11.0253
26180	-9641.69	-9652.98	11.2945	0.0102256	0.0453117	0.00778654	0.00996769	0.0129519	0.0343845	0.0699715	0.0344538	0.00424095	0.86764	0.0229542	0.0102256	0.0453117	0.00778654	0.00996769	0.0397209	0.0487202	0.02434	0.00469235	0.02434	0.00469235	0.0129519	0.0343845	0.0699715	0.0344538	0.00424095	0.0229542	0.86764	0.0397209	0.0487202	0.0752381	0.388109	0.0141904	0.0348097	0.447962	0.0396913	0.119982	0.235362	0.0635028	0.038584	0.444091	0.0984777	0.286261	0.18791	0.221322	0.304508	0.301623	0.189819	0.220024	0.288534	0.420061	0.752893	1.08395	1.7431	3.43069	0.0981943	4.08156e-07	0.000949366	0.0889427	3.91011	0.0981943	3.43069
26190	-9642.56	-9653.28	10.7269	0.00558353	0.044073	0.00670134	0.0137942	0.00799794	0.0379691	0.0601313	0.0370045	0.00750754	0.952866	0.0248188	0.00558353	0.044073	0.00670134	0.0137942	0.0297799	0.0385144	0.0241164	0.00829418	0.0241164	0.00829418	0.00799794	0.0379691	0.0601313	0.0370045	0.00750754	0.0248188	0.952866	0.0297799	0.0385144	0.0761112	0.293839	0.0127604	0.0297402	0.551858	0.0356915	0.121758	0.254804	0.0667475	0.0511533	0.405602	0.0999351	0.28006	0.192296	0.216528	0.311117	0.318231	0.172513	0.22076	0.288496	0.339916	0.694283	1.07781	1.88799	2.43202	0.0907104	1.27495e-07	0.000530962	0.0699014	3.92957	0.0907104	2.43202
26200	-9636.62	-9647.08	10.4545	0.0122169	0.0424628	0.00703197	0.0182878	0.00680527	0.0470731	0.0667192	0.0487076	0.0106301	0.930136	0.0245117	0.0122169	0.0424628	0.00703197	0.0182878	0.0396763	0.0417356	0.0203136	0.00779599	0.0203136	0.00779599	0.00680527	0.0470731	0.0667192	0.0487076	0.0106301	0.0245117	0.930136	0.0396763	0.0417356	0.073685	0.442669	0.00996618	0.0276138	0.415331	0.0307349	0.123163	0.26865	0.0675178	0.0517437	0.400068	0.088857	0.278176	0.188959	0.227148	0.305718	0.315688	0.175211	0.227497	0.281604	0.380154	0.724947	1.08189	1.81301	2.88487	0.0957211	2.83516e-07	0.000791423	0.0824824	3.91673	0.0957211	2.88487
26210	-9638.59	-9649.8	11.2094	0.0120441	0.0577221	0.00855654	0.0113064	0.00997413	0.0409108	0.0533501	0.0412141	0.0110667	0.86086	0.0255468	0.0120441	0.0577221	0.00855654	0.0113064	0.0475579	0.0347855	0.0155701	0.0181407	0.0155701	0.0181407	0.00997413	0.0409108	0.0533501	0.0412141	0.0110667	0.0255468	0.86086	0.0475579	0.0347855	0.0704712	0.39934	0.00953149	0.0264094	0.47095	0.0232979	0.0905019	0.248313	0.0736972	0.0538145	0.436684	0.0969895	0.271986	0.184965	0.227708	0.315341	0.300206	0.184751	0.230152	0.28489	0.380154	0.724947	1.08189	1.81301	2.88487	0.0969097	3.38566e-07	0.000864757	0.085568	3.91357	0.0969097	2.88487
26220	-9640.23	-9651.85	11.6112	0.0122911	0.0442758	0.012684	0.00259926	0.0141866	0.0320152	0.0599011	0.0506856	0.00627072	0.831729	0.0233581	0.0122911	0.0442758	0.012684	0.00259926	0.0475579	0.0439335	0.0231464	0.00579967	0.0231464	0.00579967	0.0141866	0.0320152	0.0599011	0.0506856	0.00627072	0.0233581	0.831729	0.0475579	0.0439335	0.0678615	0.400967	0.0266914	0.0208056	0.450023	0.0336512	0.0889541	0.244067	0.0724368	0.0699966	0.429215	0.0953307	0.28212	0.187948	0.22541	0.304523	0.29997	0.184605	0.22997	0.285455	0.344263	0.697729	1.07836	1.87965	2.47698	0.103988	8.95396e-07	0.00140537	0.104631	3.89396	0.103988	2.47698
26230	-9643.62	-9655.26	11.6313	0.009856	0.0467228	0.00794574	0.00612327	0.00761607	0.0343506	0.0606918	0.049991	0.0119805	0.820704	0.0201783	0.009856	0.0467228	0.00794574	0.00612327	0.0475579	0.0395722	0.0171633	0.00841157	0.0171633	0.00841157	0.00761607	0.0343506	0.0606918	0.049991	0.0119805	0.0201783	0.820704	0.0475579	0.0395722	0.0655368	0.446358	0.00624722	0.0200929	0.434607	0.0271581	0.0929326	0.254982	0.0756765	0.0731272	0.403687	0.0995943	0.295967	0.188913	0.22079	0.294329	0.293017	0.216001	0.202303	0.288679	0.55131	0.831169	1.08037	1.53715	6.39229	0.0989942	4.57419e-07	0.00100495	0.0910644	3.90793	0.0989942	6.39229
26240	-9641.3	-9650.77	9.46619	0.00893032	0.0546288	0.0117519	0.00695955	0.0132049	0.0432283	0.0676499	0.035925	0.0100995	1.01225	0.0245249	0.00893032	0.0546288	0.0117519	0.00695955	0.0475579	0.0484435	0.0128735	0.0145453	0.0128735	0.0145453	0.0132049	0.0432283	0.0676499	0.035925	0.0100995	0.0245249	1.01225	0.0475579	0.0484435	0.0697206	0.399878	0.012575	0.0279904	0.462352	0.027484	0.0862353	0.25597	0.0800813	0.0734835	0.418592	0.0856382	0.282421	0.188791	0.227753	0.301035	0.310313	0.186723	0.23373	0.269234	0.500214	0.802883	1.08338	1.61352	4.95538	0.0966298	3.24835e-07	0.000847062	0.084838	3.91431	0.0966298	4.95538
26250	-9635.31	-9646.75	11.4447	0.00968796	0.0482048	0.00620474	0.0170733	0.0140842	0.0383231	0.0697685	0.0429644	0.011745	0.831317	0.0231064	0.00968796	0.0482048	0.00620474	0.0170733	0.0311706	0.0359531	0.0150007	0.0145918	0.0150007	0.0145918	0.0140842	0.0383231	0.0697685	0.0429644	0.011745	0.0231064	0.831317	0.0311706	0.0359531	0.076918	0.479548	0.0150804	0.0335671	0.35667	0.0382161	0.0785876	0.234003	0.0766126	0.0664333	0.450977	0.0933858	0.28695	0.182786	0.232618	0.297645	0.297885	0.201535	0.21317	0.28741	0.54095	0.825635	1.08112	1.55229	6.06094	0.0975595	3.72369e-07	0.000906846	0.0872699	3.91182	0.0975595	6.06094
26260	-9642.76	-9653.32	10.5622	0.0098971	0.045079	0.0100696	0.0211879	0.00756478	0.0449153	0.0586958	0.0367993	0.0100745	0.792265	0.0264932	0.0098971	0.045079	0.0100696	0.0211879	0.0311706	0.0431698	0.00891605	0.0100775	0.00891605	0.0100775	0.00756478	0.0449153	0.0586958	0.0367993	0.0100745	0.0264932	0.792265	0.0311706	0.0431698	0.0858021	0.372739	0.0255456	0.0276429	0.458017	0.0302534	0.120601	0.196929	0.0741723	0.0714545	0.446432	0.0904112	0.269527	0.181005	0.254723	0.294745	0.304111	0.199	0.221198	0.275691	0.792007	0.936529	1.04683	1.22464	34.276	0.095803	2.87046e-07	0.000796328	0.0826939	3.91651	0.095803	34.276
26270	-9650.78	-9662.75	11.9661	0.0144734	0.0598613	0.00981992	0.024043	0.0100606	0.0415583	0.061629	0.0475478	0.00888236	0.777506	0.0195098	0.0144734	0.0598613	0.00981992	0.024043	0.0301283	0.0335617	0.0122329	0.0133976	0.0122329	0.0133976	0.0100606	0.0415583	0.061629	0.0475478	0.00888236	0.0195098	0.777506	0.0301283	0.0335617	0.0799663	0.368436	0.00757316	0.0237689	0.482592	0.0376639	0.111803	0.246563	0.105082	0.0360398	0.398096	0.102417	0.266397	0.191992	0.208323	0.333287	0.331963	0.183733	0.20669	0.277614	0.485963	0.794529	1.08388	1.63563	4.6304	0.0967623	3.31272e-07	0.000855403	0.0851832	3.91396	0.0967623	4.6304
26280	-9644.92	-9656.37	11.4435	0.0103778	0.0548238	0.00670523	0.0209287	0.00729729	0.0418439	0.0843335	0.0411124	0.0119397	0.805671	0.0176907	0.0103778	0.0548238	0.00670523	0.0209287	0.0301283	0.0432004	0.0156704	0.0122081	0.0156704	0.0122081	0.00729729	0.0418439	0.0843335	0.0411124	0.0119397	0.0176907	0.805671	0.0301283	0.0432004	0.0941346	0.379947	0.00891495	0.0479306	0.444586	0.0244866	0.110299	0.287543	0.0727963	0.0849118	0.342853	0.101597	0.257024	0.195402	0.226014	0.32156	0.296798	0.181327	0.223741	0.298134	0.571548	0.841702	1.07869	1.50806	7.11186	0.122932	6.96505e-06	0.00391193	0.159692	3.83639	0.122932	7.11186
26290	-9642.84	-9653	10.1563	0.0130138	0.0476844	0.00801512	0.0241269	0.00903742	0.0383846	0.0606073	0.0423678	0.00848273	0.97484	0.0278603	0.0130138	0.0476844	0.00801512	0.0241269	0.02931	0.0450068	0.0188417	0.00926703	0.0188417	0.00926703	0.00903742	0.0383846	0.0606073	0.0423678	0.00848273	0.0278603	0.97484	0.02931	0.0450068	0.0778422	0.287532	0.007372	0.0396351	0.560059	0.0275599	0.0878367	0.256312	0.0563593	0.0657392	0.440902	0.0928508	0.272393	0.181416	0.236021	0.31017	0.327855	0.1853	0.220731	0.266114	0.327676	0.684396	1.07611	1.91181	2.31007	0.0867775	6.38209e-08	0.000375793	0.0605636	3.93906	0.0867775	2.31007
26300	-9639.58	-9652.02	12.4393	0.013056	0.0374328	0.00791221	0.0127534	0.0131345	0.037292	0.0634153	0.0406786	0.00967268	0.766575	0.0242121	0.013056	0.0374328	0.00791221	0.0127534	0.02931	0.0382016	0.0188531	0.00904568	0.0188531	0.00904568	0.0131345	0.037292	0.0634153	0.0406786	0.00967268	0.0242121	0.766575	0.02931	0.0382016	0.0912616	0.369311	0.00864287	0.0162969	0.482177	0.032311	0.0972226	0.246978	0.0818784	0.0749421	0.394852	0.104127	0.268262	0.19325	0.240398	0.29809	0.323537	0.188825	0.224931	0.262707	0.437244	0.764256	1.08432	1.71418	3.70268	0.0931842	1.91214e-07	0.000650098	0.076023	3.92333	0.0931842	3.70268
26310	-9646.44	-9657.1	10.6605	0.00847729	0.0526978	0.00485345	0.0127534	0.0108088	0.0356195	0.0546534	0.0326568	0.0120756	0.9371	0.0267318	0.00847729	0.0526978	0.00485345	0.0127534	0.0440303	0.0383784	0.0194615	0.0117183	0.0194615	0.0117183	0.0108088	0.0356195	0.0546534	0.0326568	0.0120756	0.0267318	0.9371	0.0440303	0.0383784	0.0619277	0.314547	0.017579	0.0295125	0.544895	0.0315389	0.0849075	0.249109	0.0825848	0.0751864	0.425159	0.0830538	0.265608	0.20077	0.223934	0.309689	0.330402	0.185148	0.226859	0.257591	0.40202	0.74054	1.08324	1.7742	3.17027	0.107516	1.38597e-06	0.00174788	0.114512	3.88374	0.107516	3.17027
26320	-9643.53	-9655.05	11.5181	0.015997	0.0450715	0.0080453	0.017899	0.0114419	0.0355445	0.075969	0.0263045	0.00475586	0.847492	0.0220734	0.015997	0.0450715	0.0080453	0.017899	0.0440303	0.0390543	0.0141715	0.00993572	0.0141715	0.00993572	0.0114419	0.0355445	0.075969	0.0263045	0.00475586	0.0220734	0.847492	0.0440303	0.0390543	0.0857349	0.401111	0.0166068	0.0278802	0.438873	0.0297945	0.109769	0.245971	0.0756157	0.03753	0.397606	0.133508	0.279337	0.189871	0.222475	0.308317	0.293306	0.197124	0.235317	0.274253	0.37829	0.723585	1.08174	1.81638	2.86193	0.110824	2.03553e-06	0.00211752	0.123964	3.87392	0.110824	2.86193
26330	-9634.28	-9645.73	11.4467	0.0119104	0.0484369	0.00576581	0.00101324	0.010456	0.0349134	0.0690411	0.0401515	0.00812273	0.836104	0.0265419	0.0119104	0.0484369	0.00576581	0.00101324	0.0588791	0.0465173	0.0152823	0.00936027	0.0152823	0.00936027	0.010456	0.0349134	0.0690411	0.0401515	0.00812273	0.0265419	0.836104	0.0588791	0.0465173	0.0779606	0.389005	0.0224913	0.0261376	0.456474	0.0279323	0.109046	0.235391	0.0723631	0.0522644	0.426561	0.104375	0.277465	0.188599	0.234187	0.29975	0.285618	0.19728	0.242633	0.27447	0.413297	0.748314	1.08372	1.75467	3.3302	0.128565	1.14059e-05	0.00500283	0.176702	3.81828	0.128565	3.3302
26340	-9638.79	-9650.13	11.3441	0.0112906	0.0510705	0.00750136	0.00177827	0.01563	0.0312237	0.0629257	0.0549255	0.00846009	0.802073	0.0274802	0.0112906	0.0510705	0.00750136	0.00177827	0.056701	0.0384754	0.0246728	0.0106657	0.0246728	0.0106657	0.01563	0.0312237	0.0629257	0.0549255	0.00846009	0.0274802	0.802073	0.056701	0.0384754	0.0689651	0.387398	0.0220852	0.03985	0.453925	0.0277763	0.113659	0.245349	0.0754245	0.0465493	0.410228	0.108791	0.261535	0.190016	0.235947	0.312502	0.298921	0.192488	0.227129	0.281462	0.612338	0.861879	1.07458	1.4512	8.92806	0.105904	1.1393e-06	0.00158497	0.10997	3.88844	0.105904	8.92806
26350	-9637.08	-9648.65	11.5637	0.00953829	0.049383	0.0121634	0.00553518	0.0127863	0.0380362	0.0716536	0.0453117	0.010385	0.796933	0.0270032	0.00953829	0.049383	0.0121634	0.00553518	0.0436542	0.0416309	0.0161396	0.0145973	0.0161396	0.0145973	0.0127863	0.0380362	0.0716536	0.0453117	0.010385	0.0270032	0.796933	0.0436542	0.0416309	0.0719704	0.441508	0.010144	0.0414909	0.387626	0.0472615	0.0941276	0.251182	0.0801535	0.0461861	0.412739	0.115612	0.259975	0.188883	0.240502	0.310639	0.305988	0.190548	0.22484	0.278624	0.556324	0.833812	1.07998	1.52989	6.5612	0.105263	1.05214e-06	0.00152323	0.108177	3.8903	0.105263	6.5612
26360	-9646.94	-9659.33	12.3898	0.0100549	0.0443243	0.00960022	0.0112002	0.00727	0.0291116	0.0686277	0.0346322	0.0125649	0.75099	0.0270032	0.0100549	0.0443243	0.00960022	0.0112002	0.035497	0.0433287	0.0190028	0.012133	0.0190028	0.012133	0.00727	0.0291116	0.0686277	0.0346322	0.0125649	0.0270032	0.75099	0.035497	0.0433287	0.0961237	0.390425	0.0108696	0.0220798	0.42986	0.0506424	0.151071	0.278669	0.0703689	0.0459451	0.330811	0.123134	0.27679	0.18998	0.222408	0.310822	0.30745	0.185989	0.20504	0.301521	0.53648	0.823216	1.08143	1.55888	5.92491	0.102901	7.77903e-07	0.00131006	0.101633	3.89706	0.102901	5.92491
26370	-9638.98	-9650.3	11.3166	0.00604909	0.0426881	0.0105543	0.0105374	0.0135061	0.0329703	0.064369	0.0372394	0.00813449	0.825801	0.0266758	0.00604909	0.0426881	0.0105543	0.0105374	0.035497	0.0493612	0.0155684	0.012133	0.0155684	0.012133	0.0135061	0.0329703	0.064369	0.0372394	0.00813449	0.0266758	0.825801	0.035497	0.0493612	0.0816922	0.331808	0.00923772	0.0322834	0.501939	0.0430392	0.0985309	0.258033	0.0755339	0.0525982	0.413612	0.101693	0.276856	0.194351	0.229546	0.299248	0.306173	0.194976	0.208514	0.290337	0.663584	0.885393	1.06815	1.38287	12.2364	0.10631	1.19764e-06	0.00162498	0.11111	3.88726	0.10631	12.2364
26380	-9634.48	-9645.69	11.2052	0.0113086	0.0503855	0.00653368	0.00543638	0.010944	0.0359304	0.0646453	0.0457959	0.00806809	0.82313	0.0247438	0.0113086	0.0503855	0.00653368	0.00543638	0.0443777	0.0369605	0.0209978	0.00780151	0.0209978	0.00780151	0.010944	0.0359304	0.0646453	0.0457959	0.00806809	0.0247438	0.82313	0.0443777	0.0369605	0.0805697	0.394497	0.0104413	0.0364895	0.429356	0.0486466	0.115732	0.23878	0.0736258	0.0633799	0.401053	0.10743	0.274369	0.197994	0.227484	0.300153	0.297656	0.181948	0.234248	0.286148	0.675959	0.890786	1.0664	1.36685	13.2845	0.0906681	1.2659e-07	0.000529074	0.0697983	3.92967	0.0906681	13.2845
