Iteration	Posterior	Likelihood	Prior	sf[0]	sf[1]	sf[2]	sf[3]	er[0]	er[1]	er[2]	er[3]	er[4]	er[5]	br_lens[0]	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	norm_gamma_rates[0]	norm_gamma_rates[1]	norm_gamma_rates[2]	norm_gamma_rates[3]	shape
11580	-9884.62	-9895.69	11.0682	0.285076	0.19321	0.221069	0.300644	0.126283	0.272772	0.0512016	0.0459769	0.440391	0.0633755	0.0392342	0.0140416	0.0222903	0.562541	0.00912742	0.0621413	0.0502065	0.0365439	0.0101698	0.00521338	0.0391793	0.0158567	0.0288101	0.00821779	0.0125402	0.00912742	0.0621413	0.0502065	0.0365439	0.0101698	0.00521338	0.0391793	0.0158567	0.0288101	0.00821779	0.0125402	0.0392342	0.0140416	0.0222903	0.562541	0.0600752	0.33037	0.897476	2.71208	0.633464
11590	-9898.08	-9908.7	10.6244	0.293823	0.199118	0.227828	0.27923	0.109914	0.26358	0.0352476	0.0391653	0.468133	0.0839596	0.0312491	0.0119122	0.0244909	0.613953	0.00718005	0.0586491	0.0439716	0.0364653	0.0098266	0.0155613	0.0455085	0.00993974	0.0281915	0.0133291	0.0109143	0.00718005	0.0586491	0.0439716	0.0364653	0.0098266	0.0155613	0.0455085	0.00993974	0.0281915	0.0133291	0.0109143	0.0312491	0.0119122	0.0244909	0.613953	0.0342236	0.254839	0.823511	2.88743	0.504493
11600	-9892.59	-9903.32	10.7317	0.27376	0.183036	0.23654	0.306665	0.105327	0.267017	0.0593403	0.0662935	0.425972	0.0760504	0.040132	0.015568	0.0253499	0.565446	0.00828539	0.0576978	0.0467058	0.046834	0.0186093	0.01309	0.0352811	0.0134099	0.0308822	0.0078596	0.0246665	0.00828539	0.0576978	0.0467058	0.046834	0.0186093	0.01309	0.0352811	0.0134099	0.0308822	0.0078596	0.0246665	0.040132	0.015568	0.0253499	0.565446	0.0581703	0.325551	0.893261	2.72302	0.624371
11610	-9883.15	-9894.9	11.748	0.294139	0.187263	0.225825	0.292773	0.109517	0.277639	0.0548735	0.0532905	0.412733	0.0919473	0.0408852	0.00835605	0.0211009	0.50627	0.0101723	0.0658614	0.0406834	0.0387463	0.0120171	0.00740306	0.0279856	0.019607	0.0301596	0.00446207	0.0145549	0.0101723	0.0658614	0.0406834	0.0387463	0.0120171	0.00740306	0.0279856	0.019607	0.0301596	0.00446207	0.0145549	0.0408852	0.00835605	0.0211009	0.50627	0.0549213	0.317111	0.885727	2.74224	0.608768
11620	-9886.7	-9898.08	11.3743	0.278802	0.177948	0.247478	0.295772	0.132998	0.258488	0.0457142	0.0552133	0.430988	0.0765998	0.0478779	0.0127375	0.024183	0.537243	0.0103859	0.0584831	0.0387981	0.028316	0.0105243	0.00918666	0.0306708	0.0183573	0.0289256	0.00435588	0.025567	0.0103859	0.0584831	0.0387981	0.028316	0.0105243	0.00918666	0.0306708	0.0183573	0.0289256	0.00435588	0.025567	0.0478779	0.0127375	0.024183	0.537243	0.0555706	0.31882	0.887269	2.73834	0.611896
11630	-9884.11	-9895.15	11.0325	0.293601	0.185837	0.229728	0.290834	0.131593	0.255759	0.0478449	0.0546304	0.426135	0.0840372	0.0380541	0.0111054	0.0279113	0.548632	0.00599454	0.0705225	0.0424131	0.0446263	0.0096503	0.00853448	0.0396677	0.0183603	0.0243729	0.00404	0.025567	0.00599454	0.0705225	0.0424131	0.0446263	0.0096503	0.00853448	0.0396677	0.0183603	0.0243729	0.00404	0.025567	0.0380541	0.0111054	0.0279113	0.548632	0.0700576	0.354248	0.917475	2.65822	0.680635
11640	-9886.38	-9897.79	11.404	0.29938	0.177113	0.220911	0.302596	0.102614	0.265373	0.059098	0.0619789	0.439277	0.0716595	0.0341187	0.010231	0.0189244	0.550424	0.00971117	0.0568374	0.0359547	0.0381432	0.0122646	0.0109797	0.0339433	0.0174628	0.0207744	0.00602636	0.0265249	0.00971117	0.0568374	0.0359547	0.0381432	0.0122646	0.0109797	0.0339433	0.0174628	0.0207744	0.00602636	0.0265249	0.0341187	0.010231	0.0189244	0.550424	0.0693669	0.352664	0.916193	2.66178	0.67739
11650	-9889.98	-9902.02	12.0392	0.277612	0.183849	0.243189	0.295351	0.123664	0.254772	0.0474478	0.0545376	0.421728	0.0978513	0.0289238	0.0122611	0.0194396	0.480853	0.00820018	0.0497117	0.0442742	0.0324205	0.0107428	0.00786911	0.0403705	0.0223676	0.0343778	0.0112057	0.0148943	0.00820018	0.0497117	0.0442742	0.0324205	0.0107428	0.00786911	0.0403705	0.0223676	0.0343778	0.0112057	0.0148943	0.0289238	0.0122611	0.0194396	0.480853	0.107224	0.428417	0.971133	2.49323	0.855128
11660	-9882.26	-9894.08	11.8265	0.28822	0.188734	0.235319	0.287727	0.127651	0.252497	0.0551672	0.0582665	0.432596	0.0738219	0.0340932	0.012394	0.0241073	0.480991	0.00662068	0.0670178	0.0408273	0.0369318	0.0117392	0.00932611	0.0458399	0.0155878	0.0350903	0.00385773	0.015387	0.00662068	0.0670178	0.0408273	0.0369318	0.0117392	0.00932611	0.0458399	0.0155878	0.0350903	0.00385773	0.015387	0.0340932	0.012394	0.0241073	0.480991	0.0802132	0.376525	0.934877	2.60838	0.728173
11670	-9881.9	-9893.79	11.8893	0.287955	0.182467	0.235103	0.294475	0.105311	0.263433	0.0545921	0.0589994	0.436922	0.0807421	0.0326072	0.0125101	0.0199866	0.490465	0.0101543	0.061411	0.0472	0.0356393	0.00780373	0.0112775	0.0368741	0.0155878	0.0388403	0.00354236	0.00949379	0.0101543	0.061411	0.0472	0.0356393	0.00780373	0.0112775	0.0368741	0.0155878	0.0388403	0.00354236	0.00949379	0.0326072	0.0125101	0.0199866	0.490465	0.086105	0.38867	0.943883	2.58134	0.755705
11680	-9878.94	-9890.21	11.2739	0.290782	0.184254	0.227605	0.297359	0.119727	0.271612	0.0441385	0.0505302	0.422197	0.0917945	0.0388179	0.0114031	0.0212632	0.547447	0.00877461	0.061411	0.0467367	0.0359195	0.0100577	0.00628577	0.0357724	0.016279	0.0283638	0.00672945	0.0199352	0.00877461	0.061411	0.0467367	0.0359195	0.0100577	0.00628577	0.0357724	0.016279	0.0283638	0.00672945	0.0199352	0.0388179	0.0114031	0.0212632	0.547447	0.0750989	0.365534	0.926438	2.63293	0.704262
11690	-9890.51	-9901.15	10.6438	0.291757	0.183468	0.225323	0.299452	0.117177	0.270497	0.0409948	0.0387969	0.454627	0.077908	0.0452506	0.0131649	0.0190982	0.575427	0.0078395	0.0592615	0.0467602	0.041012	0.00939233	0.0153738	0.0489264	0.0168797	0.0220167	0.00684399	0.0311585	0.0078395	0.0592615	0.0467602	0.041012	0.00939233	0.0153738	0.0489264	0.0168797	0.0220167	0.00684399	0.0311585	0.0452506	0.0131649	0.0190982	0.575427	0.0663704	0.345681	0.910465	2.67748	0.663287
11700	-9884.39	-9896.08	11.6993	0.291757	0.183468	0.225323	0.299452	0.12114	0.279646	0.0548763	0.0769572	0.386837	0.0805432	0.0372361	0.0115206	0.0208211	0.507616	0.0101395	0.0570937	0.0456041	0.0278628	0.0112245	0.00563563	0.040777	0.0177368	0.0272319	0.00966933	0.0223558	0.0101395	0.0570937	0.0456041	0.0278628	0.0112245	0.00563563	0.040777	0.0177368	0.0272319	0.00966933	0.0223558	0.0372361	0.0115206	0.0208211	0.507616	0.0805989	0.377336	0.935489	2.60658	0.729975
11710	-9886.79	-9898.77	11.9764	0.288964	0.181712	0.232737	0.296586	0.117419	0.258908	0.0508068	0.0755788	0.419876	0.0774115	0.0361708	0.0152993	0.017347	0.484068	0.00456459	0.0666129	0.0362299	0.0411303	0.0107678	0.0143917	0.0318207	0.0142264	0.0291012	0.00464646	0.0186222	0.00456459	0.0666129	0.0362299	0.0411303	0.0107678	0.0143917	0.0318207	0.0142264	0.0291012	0.00464646	0.0186222	0.0361708	0.0152993	0.017347	0.484068	0.0727571	0.36035	0.922359	2.64453	0.693297
11720	-9884.83	-9896.59	11.76	0.293394	0.181554	0.231335	0.293717	0.115671	0.261537	0.056057	0.065625	0.413627	0.0874829	0.0340681	0.0116147	0.0201731	0.514794	0.0117848	0.0577499	0.0437603	0.0385683	0.00843489	0.00549093	0.0372491	0.0165964	0.0319399	0.00585777	0.00800759	0.0117848	0.0577499	0.0437603	0.0385683	0.00843489	0.00549093	0.0372491	0.0165964	0.0319399	0.00585777	0.00800759	0.0340681	0.0116147	0.0201731	0.514794	0.0962854	0.408506	0.957897	2.53731	0.803416
11730	-9881.34	-9892.83	11.4897	0.2903	0.190185	0.228895	0.290619	0.109738	0.272532	0.041957	0.0599369	0.424675	0.0911609	0.0332364	0.0113158	0.0205491	0.540807	0.00677347	0.0595661	0.0483073	0.0302229	0.0082339	0.00778156	0.0349925	0.0159823	0.0425378	0.00553565	0.00817188	0.00677347	0.0595661	0.0483073	0.0302229	0.0082339	0.00778156	0.0349925	0.0159823	0.0425378	0.00553565	0.00817188	0.0332364	0.0113158	0.0205491	0.540807	0.0582986	0.325878	0.893549	2.72227	0.624985
11740	-9882.28	-9893.71	11.4324	0.279959	0.192159	0.23794	0.289942	0.120916	0.263183	0.0464279	0.0462813	0.422745	0.100446	0.0392637	0.00889139	0.0212394	0.542974	0.00677347	0.0593448	0.0418143	0.0354801	0.0118081	0.0099338	0.032747	0.0176254	0.0349291	0.00427858	0.0122772	0.00677347	0.0593448	0.0418143	0.0354801	0.0118081	0.0099338	0.032747	0.0176254	0.0349291	0.00427858	0.0122772	0.0392637	0.00889139	0.0212394	0.542974	0.0734895	0.361982	0.92365	2.64088	0.696728
11750	-9885.96	-9896.94	10.9785	0.283229	0.191996	0.2365	0.288276	0.123515	0.268839	0.0536849	0.0640361	0.415256	0.0746689	0.0379944	0.00987789	0.0171142	0.581555	0.0126641	0.0700581	0.0443967	0.0326212	0.00994833	0.00831243	0.0400291	0.0108781	0.0329915	0.00486594	0.0117031	0.0126641	0.0700581	0.0443967	0.0326212	0.00994833	0.00831243	0.0400291	0.0108781	0.0329915	0.00486594	0.0117031	0.0379944	0.00987789	0.0171142	0.581555	0.063432	0.338647	0.904573	2.69335	0.649405
11760	-9886.11	-9897.58	11.4726	0.282443	0.181715	0.230753	0.305088	0.109952	0.257951	0.0552378	0.0422909	0.4628	0.0717676	0.0350282	0.013623	0.0181359	0.535709	0.00775584	0.0534028	0.0509037	0.0317525	0.0105365	0.0109362	0.0404118	0.0130853	0.0274163	0.00945274	0.0172593	0.00775584	0.0534028	0.0509037	0.0317525	0.0105365	0.0109362	0.0404118	0.0130853	0.0274163	0.00945274	0.0172593	0.0350282	0.013623	0.0181359	0.535709	0.0715056	0.357539	0.92012	2.65084	0.68743
11770	-9886.95	-9898.77	11.8134	0.266181	0.185821	0.236137	0.311861	0.112296	0.256291	0.0516287	0.0725071	0.434965	0.0723131	0.0432291	0.0115599	0.0196536	0.502435	0.00984566	0.0589987	0.0403189	0.0309607	0.00810741	0.0088204	0.0355115	0.0181902	0.0379593	0.00347017	0.0117864	0.00984566	0.0589987	0.0403189	0.0309607	0.00810741	0.0088204	0.0355115	0.0181902	0.0379593	0.00347017	0.0117864	0.0432291	0.0115599	0.0196536	0.502435	0.0920835	0.400483	0.952331	2.5551	0.783689
11780	-9887.99	-9899.97	11.9825	0.294358	0.190016	0.231755	0.28387	0.104682	0.274796	0.059106	0.0528512	0.431095	0.0774698	0.0332311	0.0147414	0.0229431	0.479732	0.0104213	0.0604346	0.0443205	0.0258329	0.00971164	0.00866014	0.0477514	0.0197039	0.0276022	0.0078159	0.0109918	0.0104213	0.0604346	0.0443205	0.0258329	0.00971164	0.00866014	0.0477514	0.0197039	0.0276022	0.0078159	0.0109918	0.0332311	0.0147414	0.0229431	0.479732	0.0937692	0.403728	0.954599	2.5479	0.791596
11790	-9887.48	-9898.45	10.9676	0.298254	0.184298	0.242119	0.275328	0.113736	0.248237	0.0670187	0.0574227	0.443764	0.0698211	0.0369115	0.0131157	0.0213445	0.576111	0.00949014	0.059193	0.0464981	0.0359541	0.00715322	0.00979075	0.0394708	0.0147165	0.0397099	0.00392338	0.0132987	0.00949014	0.059193	0.0464981	0.0359541	0.00715322	0.00979075	0.0394708	0.0147165	0.0397099	0.00392338	0.0132987	0.0369115	0.0131157	0.0213445	0.576111	0.0396539	0.27291	0.842866	2.84457	0.532993
11800	-9884.29	-9895.67	11.3755	0.286323	0.191893	0.236279	0.285504	0.105856	0.25034	0.0642334	0.0558738	0.447522	0.0761749	0.0457881	0.0117719	0.0218938	0.541692	0.00692447	0.0519812	0.034226	0.0341236	0.012199	0.00979075	0.0388405	0.0194076	0.0320631	0.00717614	0.0171608	0.00692447	0.0519812	0.034226	0.0341236	0.012199	0.00979075	0.0388405	0.0194076	0.0320631	0.00717614	0.0171608	0.0457881	0.0117719	0.0218938	0.541692	0.0747047	0.364669	0.925761	2.63487	0.702417
11810	-9887.12	-9898.33	11.2058	0.27996	0.187629	0.231028	0.301384	0.125256	0.238808	0.0612746	0.0440271	0.458529	0.0721051	0.033676	0.0117099	0.0215457	0.54834	0.00576539	0.0718942	0.044096	0.0282791	0.00881244	0.0101042	0.0415074	0.0198157	0.0300456	0.00459576	0.0218783	0.00576539	0.0718942	0.044096	0.0282791	0.00881244	0.0101042	0.0415074	0.0198157	0.0300456	0.00459576	0.0218783	0.033676	0.0117099	0.0215457	0.54834	0.0725881	0.359972	0.922059	2.64538	0.692505
11820	-9885	-9895.87	10.8671	0.284261	0.190878	0.23805	0.286811	0.132168	0.262264	0.0397981	0.0464565	0.443229	0.0760839	0.036205	0.0116471	0.0231602	0.574644	0.00646707	0.0668128	0.0460132	0.0340328	0.0121186	0.00686697	0.036721	0.0146577	0.0310681	0.014197	0.0218783	0.00646707	0.0668128	0.0460132	0.0340328	0.0121186	0.00686697	0.036721	0.0146577	0.0310681	0.014197	0.0218783	0.036205	0.0116471	0.0231602	0.574644	0.0489947	0.300925	0.870718	2.77936	0.57992
11830	-9881.43	-9892.87	11.4432	0.29176	0.19046	0.225225	0.292554	0.109477	0.276282	0.0430611	0.0535443	0.435314	0.0823219	0.0366985	0.0105153	0.021607	0.52954	0.00838102	0.0671094	0.0413812	0.0290361	0.00985913	0.00616143	0.0433342	0.0178072	0.0352725	0.00514122	0.0170097	0.00838102	0.0671094	0.0413812	0.0290361	0.00985913	0.00616143	0.0433342	0.0178072	0.0352725	0.00514122	0.0170097	0.0366985	0.0105153	0.021607	0.52954	0.0502993	0.304582	0.874176	2.77094	0.58632
11840	-9883.31	-9895.05	11.7347	0.287468	0.187658	0.239631	0.285242	0.115068	0.2834	0.0452605	0.0468815	0.422863	0.0865265	0.0373886	0.0152832	0.0172859	0.491589	0.0103239	0.0652053	0.0455969	0.0382216	0.00974429	0.00974586	0.0348566	0.0201834	0.0275722	0.00572722	0.020167	0.0103239	0.0652053	0.0455969	0.0382216	0.00974429	0.00974586	0.0348566	0.0201834	0.0275722	0.00572722	0.020167	0.0373886	0.0152832	0.0172859	0.491589	0.0845216	0.385457	0.941533	2.58849	0.748304
11850	-9884.99	-9896.78	11.781	0.291631	0.186241	0.23078	0.291347	0.116306	0.26203	0.0462196	0.0473858	0.449363	0.0786955	0.0296857	0.0100676	0.0225361	0.512066	0.00978416	0.0641653	0.0420769	0.0395777	0.00859281	0.00799279	0.0409174	0.00876163	0.0234777	0.00570556	0.0188859	0.00978416	0.0641653	0.0420769	0.0395777	0.00859281	0.00799279	0.0409174	0.00876163	0.0234777	0.00570556	0.0188859	0.0296857	0.0100676	0.0225361	0.512066	0.0832491	0.382848	0.939607	2.5943	0.742357
11860	-9882.84	-9893.7	10.8602	0.294838	0.182371	0.229767	0.293024	0.0973422	0.268466	0.046946	0.0508884	0.456425	0.0799322	0.037604	0.00890405	0.0240503	0.603445	0.0077354	0.0608075	0.0390347	0.0263811	0.0105316	0.0101103	0.0390672	0.0151212	0.0304924	0.0054734	0.0185305	0.0077354	0.0608075	0.0390347	0.0263811	0.0105316	0.0101103	0.0390672	0.0151212	0.0304924	0.0054734	0.0185305	0.037604	0.00890405	0.0240503	0.603445	0.0447446	0.2886	0.858771	2.80788	0.558834
11870	-9887.72	-9899.03	11.313	0.284954	0.187239	0.235901	0.291906	0.101557	0.236531	0.0488018	0.065551	0.466922	0.0806371	0.0475225	0.012626	0.0213905	0.524028	0.00890858	0.0639248	0.0465882	0.0309223	0.00969456	0.0133955	0.0325241	0.0276777	0.0284023	0.00695654	0.0166406	0.00890858	0.0639248	0.0465882	0.0309223	0.00969456	0.0133955	0.0325241	0.0276777	0.0284023	0.00695654	0.0166406	0.0475225	0.012626	0.0213905	0.524028	0.078426	0.372734	0.931998	2.61684	0.719821
11880	-9884.75	-9896.37	11.6195	0.285839	0.184714	0.236634	0.292813	0.101131	0.285709	0.0485968	0.0662924	0.429361	0.0689096	0.0492522	0.00867918	0.018637	0.516728	0.00865164	0.0584843	0.0476042	0.0380275	0.00868454	0.00826126	0.0315076	0.0164821	0.0307119	0.00473525	0.0144412	0.00865164	0.0584843	0.0476042	0.0380275	0.00868454	0.00826126	0.0315076	0.0164821	0.0307119	0.00473525	0.0144412	0.0492522	0.00867918	0.018637	0.516728	0.0644412	0.341084	0.906629	2.68785	0.65418
11890	-9892.45	-9903.76	11.3059	0.276897	0.189695	0.2327	0.300709	0.12837	0.236372	0.041945	0.0572185	0.476618	0.0594775	0.0439104	0.00722892	0.0227834	0.556313	0.00930135	0.0543571	0.0327018	0.0287168	0.0104022	0.0102922	0.0340262	0.0242218	0.0292395	0.00588716	0.0228202	0.00930135	0.0543571	0.0327018	0.0287168	0.0104022	0.0102922	0.0340262	0.0242218	0.0292395	0.00588716	0.0228202	0.0439104	0.00722892	0.0227834	0.556313	0.0662273	0.345342	0.910185	2.67825	0.662613
11900	-9889.47	-9901.05	11.5853	0.280045	0.191852	0.231319	0.296785	0.111787	0.245479	0.0592803	0.0529618	0.441161	0.0893314	0.0501015	0.0143479	0.019145	0.518324	0.00486806	0.0641207	0.0390327	0.0272738	0.0114001	0.00758505	0.0348787	0.0159488	0.0292284	0.00323596	0.024172	0.00486806	0.0641207	0.0390327	0.0272738	0.0114001	0.00758505	0.0348787	0.0159488	0.0292284	0.00323596	0.024172	0.0501015	0.0143479	0.019145	0.518324	0.0919534	0.400231	0.952154	2.55566	0.783079
11910	-9888.52	-9900.81	12.2884	0.291454	0.18207	0.233829	0.292646	0.119549	0.247479	0.0427972	0.0575107	0.449443	0.0832216	0.0461721	0.0138449	0.015882	0.455477	0.0121121	0.052835	0.0390094	0.0342457	0.00775886	0.0124753	0.0376208	0.018882	0.0262839	0.0050326	0.0154485	0.0121121	0.052835	0.0390094	0.0342457	0.00775886	0.0124753	0.0376208	0.018882	0.0262839	0.0050326	0.0154485	0.0461721	0.0138449	0.015882	0.455477	0.103186	0.421222	0.966444	2.50915	0.835968
11920	-9888.98	-9900.26	11.2845	0.292309	0.182396	0.236601	0.288694	0.112925	0.214103	0.0412386	0.0728412	0.480283	0.0786102	0.0371803	0.0150573	0.0261155	0.549388	0.0127145	0.0577628	0.0413757	0.0309039	0.00848355	0.00693948	0.0403807	0.0190905	0.0288048	0.00685232	0.0132309	0.0127145	0.0577628	0.0413757	0.0309039	0.00848355	0.00693948	0.0403807	0.0190905	0.0288048	0.00685232	0.0132309	0.0371803	0.0150573	0.0261155	0.549388	0.0687328	0.351202	0.915003	2.66506	0.67441
11930	-9883.81	-9895.15	11.3462	0.298537	0.182747	0.224713	0.294003	0.110683	0.259423	0.0423924	0.0631783	0.433827	0.0904961	0.0368177	0.00991176	0.0217074	0.541021	0.00842716	0.06556	0.045548	0.0379513	0.00922073	0.00827269	0.0421836	0.0102132	0.0193597	0.00972035	0.0223668	0.00842716	0.06556	0.045548	0.0379513	0.00922073	0.00827269	0.0421836	0.0102132	0.0193597	0.00972035	0.0223668	0.0368177	0.00991176	0.0217074	0.541021	0.061752	0.334538	0.901072	2.70264	0.641439
11940	-9886.32	-9898.21	11.886	0.28324	0.182429	0.234501	0.299829	0.101133	0.252761	0.0573055	0.0487399	0.46258	0.0774804	0.0375342	0.014374	0.0232094	0.49841	0.0078197	0.0514706	0.0404961	0.0377582	0.00953694	0.00964316	0.0303765	0.0117982	0.0335438	0.00593031	0.0223668	0.0078197	0.0514706	0.0404961	0.0377582	0.00953694	0.00964316	0.0303765	0.0117982	0.0335438	0.00593031	0.0223668	0.0375342	0.014374	0.0232094	0.49841	0.0629866	0.337564	0.903654	2.6958	0.647295
11950	-9885.65	-9897.41	11.7532	0.28466	0.206564	0.222876	0.285901	0.106649	0.266549	0.0578402	0.0529744	0.42986	0.0861272	0.0413562	0.00859486	0.0230055	0.508063	0.0052042	0.0568206	0.042382	0.0368238	0.00933243	0.0118392	0.0308043	0.0168902	0.0363303	0.00953347	0.0107829	0.0052042	0.0568206	0.042382	0.0368238	0.00933243	0.0118392	0.0308043	0.0168902	0.0363303	0.00953347	0.0107829	0.0413562	0.00859486	0.0230055	0.508063	0.0538339	0.31422	0.883102	2.74884	0.603515
11960	-9886.53	-9898.63	12.1046	0.288374	0.183115	0.23717	0.291341	0.11229	0.260443	0.0400262	0.055776	0.436723	0.0947417	0.036552	0.00844956	0.0179498	0.482118	0.00846184	0.0572241	0.0408907	0.0430189	0.00846155	0.00791316	0.0286902	0.0193052	0.0304848	0.00692008	0.0164488	0.00846184	0.0572241	0.0408907	0.0430189	0.00846155	0.00791316	0.0286902	0.0193052	0.0304848	0.00692008	0.0164488	0.036552	0.00844956	0.0179498	0.482118	0.0432966	0.284247	0.854438	2.81802	0.551556
11970	-9888.38	-9900.44	12.0604	0.280978	0.190351	0.230703	0.297968	0.121747	0.264225	0.059856	0.0565858	0.41254	0.0850474	0.0334338	0.0123787	0.01868	0.472997	0.0108417	0.0462854	0.0470831	0.0345113	0.0112967	0.00624277	0.0418659	0.0193498	0.0424104	0.00492981	0.014488	0.0108417	0.0462854	0.0470831	0.0345113	0.0112967	0.00624277	0.0418659	0.0193498	0.0424104	0.00492981	0.014488	0.0334338	0.0123787	0.01868	0.472997	0.0645388	0.341319	0.906826	2.68732	0.654641
11980	-9886.12	-9898.01	11.8907	0.275016	0.186186	0.23804	0.300758	0.108868	0.258756	0.0447844	0.0554146	0.44889	0.0832871	0.030852	0.00744065	0.0206413	0.489216	0.00794648	0.063609	0.0477314	0.0356973	0.00904119	0.00510665	0.0361639	0.0214672	0.0351431	0.00611845	0.0171633	0.00794648	0.063609	0.0477314	0.0356973	0.00904119	0.00510665	0.0361639	0.0214672	0.0351431	0.00611845	0.0171633	0.030852	0.00744065	0.0206413	0.489216	0.0826929	0.381701	0.938755	2.59685	0.739759
11990	-9887.83	-9899.21	11.3732	0.279701	0.1853	0.242096	0.292902	0.13854	0.245536	0.0384333	0.0502801	0.448178	0.079032	0.0366724	0.0100915	0.0237936	0.534329	0.0106563	0.0575242	0.0464011	0.0315402	0.013749	0.00882073	0.0320389	0.0248791	0.0323229	0.00815921	0.0151655	0.0106563	0.0575242	0.0464011	0.0315402	0.013749	0.00882073	0.0320389	0.0248791	0.0323229	0.00815921	0.0151655	0.0366724	0.0100915	0.0237936	0.534329	0.0386829	0.269788	0.839604	2.85193	0.527977
12000	-9885.01	-9895.79	10.7803	0.282598	0.18722	0.234246	0.295936	0.143635	0.252342	0.0408785	0.0652408	0.429001	0.0689034	0.0441649	0.0113084	0.0242602	0.575048	0.0110791	0.0569038	0.0431036	0.0429578	0.0124136	0.00652369	0.0368221	0.021078	0.0390021	0.00815921	0.0121227	0.0110791	0.0569038	0.0431036	0.0429578	0.0124136	0.00652369	0.0368221	0.021078	0.0390021	0.00815921	0.0121227	0.0441649	0.0113084	0.0242602	0.575048	0.0585403	0.326494	0.89409	2.72088	0.62614
12010	-9886.19	-9897.49	11.2995	0.279455	0.17674	0.239215	0.30459	0.128308	0.285315	0.0432911	0.0415534	0.417302	0.0842306	0.0305758	0.0126239	0.0178534	0.559092	0.00733511	0.0621687	0.0431036	0.0376843	0.00986754	0.0103272	0.0369698	0.0154456	0.0309309	0.00838317	0.0105102	0.00733511	0.0621687	0.0431036	0.0376843	0.00986754	0.0103272	0.0369698	0.0154456	0.0309309	0.00838317	0.0105102	0.0305758	0.0126239	0.0178534	0.559092	0.0651378	0.342753	0.908028	2.68408	0.657471
12020	-9888.14	-9898.82	10.6805	0.300223	0.190318	0.229298	0.280161	0.126033	0.280258	0.0409281	0.0408169	0.429226	0.0827376	0.0396365	0.0107691	0.0206992	0.588168	0.0104067	0.0623343	0.0406775	0.0367078	0.0118557	0.0166294	0.036203	0.0180376	0.0324757	0.00485795	0.0254347	0.0104067	0.0623343	0.0406775	0.0367078	0.0118557	0.0166294	0.036203	0.0180376	0.0324757	0.00485795	0.0254347	0.0396365	0.0107691	0.0206992	0.588168	0.0598714	0.329859	0.897032	2.71324	0.632493
12030	-9889.87	-9900.6	10.7307	0.275982	0.198813	0.227177	0.298028	0.113705	0.270421	0.0482058	0.0425446	0.438883	0.0862398	0.0396348	0.00964217	0.0234644	0.59365	0.0112358	0.0569173	0.0514682	0.0353583	0.0123435	0.0116552	0.0416205	0.0200527	0.0343828	0.00301151	0.00580428	0.0112358	0.0569173	0.0514682	0.0353583	0.0123435	0.0116552	0.0416205	0.0200527	0.0343828	0.00301151	0.00580428	0.0396348	0.00964217	0.0234644	0.59365	0.0445599	0.288049	0.858226	2.80916	0.557909
12040	-9881.41	-9892.58	11.1772	0.286292	0.178325	0.238366	0.297017	0.111997	0.266358	0.0478434	0.0610999	0.441144	0.0715581	0.0354714	0.0104003	0.0258314	0.547544	0.00712122	0.0634268	0.0408119	0.0425792	0.00987405	0.00918888	0.0424847	0.0139159	0.0397786	0.00686789	0.0101472	0.00712122	0.0634268	0.0408119	0.0425792	0.00987405	0.00918888	0.0424847	0.0139159	0.0397786	0.00686789	0.0101472	0.0354714	0.0104003	0.0258314	0.547544	0.0506961	0.305683	0.875209	2.76841	0.58826
