Iteration	Posterior	Likelihood	Prior	diversification	turnover	birth_rate	death_rate	root_time	tmrca_Ursidae	tmrca_UrsidaePinn	base_rate	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	concentration	n_cats	mean_rt	sf[1]	sf[2]	sf[3]	sf[4]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]
1850	-2800.26	-2744.18	-56.0786	0.0259532	0.584743	0.0624992	0.0365459	46.5132	17.5419	35.5844	0.00547377	0.138879	0.138879	0.603437	0.138879	0.138879	0.36212	0.138879	0.138879	0.12119	0.351487	0.138879	0.138879	0.138879	0.12119	0.138879	0.138879	0.138879	0.12119	1.05056	5	0.185953	0.171163	0.323258	0.334594	0.170984	0.0400493	0.406534	0.0615406	0.081064	0.338041	0.0727708
1860	-2799.71	-2744.12	-55.5898	0.0305994	0.759643	0.127308	0.0967087	44.8034	21.3432	43.6197	0.00548549	0.115404	0.115404	0.224351	0.115404	0.115404	0.421866	0.115404	0.115404	0.115404	0.407317	0.115404	0.115404	0.164804	0.115404	0.115404	0.115404	0.115404	0.224351	0.856233	5	0.163497	0.182217	0.329513	0.320171	0.168098	0.0597153	0.402834	0.0579848	0.049272	0.360205	0.0699892
1870	-2791.91	-2743.42	-48.4834	0.0647797	0.200288	0.0810038	0.0162241	45.7322	15.9954	40.7759	0.00533576	0.128594	0.128594	0.128594	0.128594	0.128594	0.128594	0.34098	0.128594	0.128594	0.34098	0.128594	0.128594	0.128594	0.128594	0.128594	0.128594	0.128594	0.128594	1.35778	2	0.152193	0.183207	0.331304	0.313293	0.172196	0.102111	0.378942	0.0516793	0.0714479	0.333441	0.0623783
1880	-2796	-2742.26	-53.7451	0.0402792	0.16302	0.0481245	0.00784527	53.2798	18.4415	40.794	0.00531383	0.0925626	0.0925626	0.551097	0.0925626	0.0925626	0.0925626	0.0925626	0.0925626	0.0925626	0.209402	0.0925626	0.0925626	0.0925626	0.0925626	0.0925626	0.0925626	0.0925626	0.540582	1.75851	4	0.149418	0.176232	0.326274	0.323352	0.174142	0.0658601	0.367623	0.0421872	0.0686638	0.403673	0.0519932
1890	-2788.98	-2741.98	-47.0034	0.0627675	0.468262	0.118042	0.0552746	51.7483	20.5327	41.1413	0.00532123	0.122161	0.122161	0.122161	0.122161	0.122161	0.122161	0.122161	0.122161	0.122161	0.122161	0.122161	0.122161	0.122161	0.122161	0.122161	0.122161	0.122161	0.917846	0.47569	2	0.166365	0.173535	0.317965	0.331629	0.176871	0.0787101	0.37336	0.0468256	0.062939	0.380455	0.0577097
1900	-2797.66	-2741.43	-56.2262	0.0136351	0.924687	0.181045	0.16741	46.6102	17.0568	42.8009	0.00513073	0.106631	0.106631	0.248925	0.106631	0.106631	0.214869	0.106631	0.106631	0.106631	0.392807	0.392807	0.106631	0.214869	0.106631	0.106631	0.106631	0.106631	0.106631	0.958768	4	0.15836	0.181699	0.33056	0.307804	0.179937	0.0596937	0.41078	0.0300705	0.0905043	0.354798	0.054154
1910	-2804.83	-2746.43	-58.4015	0.0670662	0.066929	0.0718768	0.00481064	46.4781	20.6033	41.0677	0.00527586	0.0796201	0.0796201	0.0796201	0.116439	0.0796201	0.0796201	0.0796201	0.0796201	0.116439	0.48795	0.0796201	0.116439	0.170551	0.0796201	0.0796201	0.0796201	0.0796201	0.0796201	0.572587	4	0.113493	0.188876	0.33418	0.321302	0.155642	0.0565646	0.370167	0.0147053	0.0876273	0.415824	0.0551124
1920	-2796.56	-2745.83	-50.7291	0.0439154	0.401721	0.0734029	0.0294875	52.1586	19.4832	33.9156	0.00532712	0.121914	0.121914	0.137467	0.121914	0.121914	0.121914	0.121914	0.121914	0.121914	0.297024	0.121914	0.121914	0.121914	0.121914	0.121914	0.121914	0.121914	0.137467	0.982361	3	0.133371	0.162878	0.344953	0.333088	0.15908	0.060573	0.375899	0.0685048	0.0545845	0.388895	0.0515433
1930	-2798.1	-2751.39	-46.708	0.025776	0.820667	0.143733	0.117957	50.3617	17.5811	42.1611	0.00544746	0.102623	0.102623	0.102623	0.102623	0.102623	0.102623	0.102623	0.102623	0.102623	0.371114	0.102623	0.102623	0.102623	0.102623	0.102623	0.102623	0.102623	0.102623	1.175	2	0.11754	0.181058	0.367503	0.292591	0.158848	0.043057	0.401671	0.0572868	0.0388002	0.41676	0.0424249
1940	-2802.15	-2747.61	-54.5391	0.0268609	0.81646	0.146349	0.119488	50.8398	18.4327	36.7715	0.00593171	0.0888232	0.0888232	0.0888232	0.0888232	0.279204	0.0888232	0.258836	0.0888232	0.0888232	0.258836	0.0888232	0.0888232	0.0888232	0.0888232	0.258836	0.0888232	0.0888232	0.0888232	0.959406	3	0.127735	0.177696	0.333235	0.322837	0.166232	0.0684478	0.430642	0.0747994	0.0527625	0.340751	0.0325977
1950	-2801.67	-2742.38	-59.2901	0.0187012	0.779703	0.084891	0.0661898	54.5237	18.7426	38.7049	0.00519807	0.144526	0.144526	0.144526	0.144526	0.0466941	0.144526	0.144526	0.144526	0.144526	0.326828	0.0466941	0.0466941	0.144526	0.0466941	0.144526	0.0466941	0.144526	0.0466941	0.355556	3	0.122043	0.177998	0.339134	0.322846	0.160023	0.0576056	0.348717	0.0605197	0.0661094	0.42839	0.0386575
1960	-2804.08	-2756.23	-47.8481	0.0164182	0.645512	0.0463152	0.0298971	47.4273	16.599	36.8571	0.00561373	0.115743	0.115743	0.115743	0.115743	0.701552	0.115743	0.115743	0.115743	0.115743	0.115743	0.115743	0.115743	0.115743	0.115743	0.115743	0.115743	0.115743	0.701552	0.11333	2	0.180833	0.18824	0.302981	0.337224	0.171555	0.0905674	0.350944	0.0812335	0.0472865	0.402318	0.0276508
1970	-2788.08	-2745.07	-43.0096	0.0358358	0.258037	0.0482986	0.0124628	47.4692	16.7931	42.7585	0.00522392	0.123814	0.123814	0.123814	0.123814	0.123814	0.123814	0.123814	0.123814	0.123814	0.405455	0.123814	0.123814	0.123814	0.123814	0.123814	0.123814	0.123814	0.123814	0.23236	2	0.13946	0.183134	0.337225	0.327521	0.15212	0.0736449	0.391474	0.0579988	0.0427071	0.363356	0.0708188
1980	-2800.28	-2746.93	-53.353	0.0643328	0.162141	0.0767823	0.0124496	50.7681	18.7838	35.6589	0.00537293	0.123637	0.123637	0.123637	0.123637	0.123637	0.123637	0.123637	0.123637	0.123637	0.123637	0.123637	0.123637	0.123637	0.665659	0.123637	0.123637	0.123637	0.542069	2.66987	3	0.176996	0.197993	0.325003	0.308425	0.168579	0.0588317	0.372757	0.054211	0.0782346	0.385134	0.050832
1990	-2801.86	-2743.28	-58.5789	0.0536388	0.14236	0.0625423	0.0089035	54.4694	17.6784	34.3734	0.0051469	0.108614	0.108614	0.167855	0.167855	0.108614	0.108614	0.108614	0.108614	0.167855	0.108614	0.167855	0.167855	0.108614	0.108614	0.108614	0.108614	0.167855	0.603089	0.951868	3	0.155832	0.170857	0.345799	0.318627	0.164717	0.0471187	0.385855	0.0496157	0.0659556	0.340711	0.110744
2000	-2789.12	-2745.01	-44.1151	0.051481	0.321546	0.0758798	0.0243988	43.9674	18.4127	42.1703	0.00529814	0.131389	0.131389	0.131389	0.131389	0.131389	0.131389	0.131389	0.131389	0.131389	0.420102	0.131389	0.131389	0.131389	0.131389	0.131389	0.131389	0.131389	0.131389	0.403297	2	0.147429	0.197831	0.319956	0.321526	0.160688	0.0444216	0.363768	0.0574659	0.0621802	0.392784	0.0793805
2010	-2791.37	-2745.89	-45.4794	0.0330295	0.145993	0.0386759	0.0056464	51.2597	19.1639	43.1551	0.00514366	0.120378	0.120378	0.120378	0.120378	0.120378	0.120378	0.120378	0.120378	0.120378	0.442658	0.120378	0.120378	0.120378	0.120378	0.120378	0.120378	0.120378	0.120378	0.157656	2	0.138283	0.178205	0.329209	0.327021	0.165565	0.0508681	0.354193	0.102999	0.0644233	0.401976	0.0255407
2020	-2790.85	-2744.29	-46.5639	0.0637421	0.383303	0.103361	0.0396184	49.4899	17.5693	40.3813	0.00545049	0.128724	0.128724	0.32802	0.128724	0.128724	0.128724	0.128724	0.128724	0.128724	0.32802	0.128724	0.128724	0.128724	0.128724	0.128724	0.128724	0.128724	0.128724	0.7392	2	0.150868	0.173615	0.344554	0.304003	0.177828	0.0636361	0.351313	0.0660361	0.0623874	0.352009	0.104619
2030	-2790.31	-2743.14	-47.1722	0.0341156	0.457911	0.0629336	0.028818	53.9076	18.9021	43.9881	0.00487384	0.116234	0.116234	0.116234	0.116234	0.116234	0.116234	0.116234	0.116234	0.116234	0.319618	0.116234	0.116234	0.116234	0.116234	0.116234	0.116234	0.116234	0.116234	0.319487	2	0.127533	0.184875	0.327062	0.315157	0.172906	0.0356756	0.388987	0.0602805	0.0855621	0.340095	0.0893998
2040	-2792.65	-2742.48	-50.1702	0.0328743	0.421193	0.0567966	0.0239223	50.1064	22.3974	49.2503	0.00491813	0.0994158	0.0994158	0.0994158	0.0994158	0.0994158	0.0994158	0.0994158	0.0994158	0.0994158	0.438164	0.0994158	0.438164	0.0994158	0.0994158	0.0994158	0.0994158	0.0994158	0.438164	0.369712	2	0.155874	0.183053	0.314096	0.331649	0.171202	0.0430732	0.35526	0.045906	0.103304	0.410616	0.041841
2050	-2795.95	-2744.08	-51.8649	0.0714128	0.353478	0.110457	0.0390441	54.7143	17.7506	34.6394	0.0050235	0.132261	0.132261	0.132261	0.132261	0.132261	0.132261	0.132261	0.132261	0.132261	0.132261	0.132261	0.132261	0.132261	0.132261	0.132261	0.132261	0.184967	0.707829	0.381239	3	0.167165	0.179648	0.342732	0.317716	0.159904	0.0900706	0.362394	0.0392583	0.0883444	0.351154	0.0687787
2060	-2791.04	-2744.55	-46.4938	0.0542262	0.310278	0.0786204	0.0243942	45.8576	21.1722	42.8091	0.00516148	0.127667	0.127667	0.385238	0.127667	0.127667	0.127667	0.127667	0.127667	0.127667	0.385238	0.127667	0.127667	0.127667	0.127667	0.127667	0.127667	0.127667	0.127667	0.623229	2	0.156286	0.185371	0.321099	0.320396	0.173133	0.0523743	0.394299	0.042729	0.0618882	0.37385	0.0748593
2070	-2794.52	-2743.62	-50.9043	0.0414219	0.218996	0.0530367	0.0116148	60.3117	17.6518	42.3812	0.00509035	0.112265	0.112265	0.112265	0.112265	0.112265	0.112265	0.112265	0.112265	0.112265	0.112265	0.112265	0.112265	0.112265	0.112265	0.112265	0.112265	0.112265	0.64943	0.661663	2	0.142107	0.181291	0.329534	0.302911	0.186265	0.0429137	0.439431	0.0517053	0.0715704	0.327899	0.0664807
2080	-2790.23	-2745.46	-44.765	0.0467758	0.247043	0.0621229	0.0153471	51.5717	18.0789	34.9673	0.00516749	0.13403	0.13403	0.13403	0.13403	0.13403	0.13403	0.13403	0.13403	0.13403	0.13403	0.13403	0.13403	0.13403	0.13403	0.13403	0.13403	0.13403	0.550683	0.83112	2	0.157178	0.183131	0.328793	0.305986	0.18209	0.0586799	0.329102	0.06308	0.0691721	0.422945	0.0570212
2090	-2793.06	-2740.45	-52.6066	0.0604504	0.420362	0.10429	0.0438396	47.3603	19.0074	46.9644	0.0047847	0.109153	0.109153	0.109153	0.109153	0.109153	0.109153	0.214926	0.109153	0.109153	0.459483	0.109153	0.109153	0.109153	0.109153	0.109153	0.109153	0.109153	0.109153	0.105089	3	0.134492	0.176126	0.327085	0.32039	0.176399	0.0369604	0.41637	0.0395306	0.0680046	0.357487	0.0816471
2100	-2791.82	-2744.75	-47.0693	0.0242078	0.495116	0.0479472	0.0237394	51.0486	19.8468	46.4383	0.0047614	0.114749	0.114749	0.114749	0.114749	0.114749	0.114749	0.114749	0.114749	0.114749	0.369247	0.114749	0.114749	0.114749	0.114749	0.114749	0.114749	0.114749	0.114749	0.515084	2	0.128888	0.18049	0.329293	0.315411	0.174806	0.0440322	0.423801	0.0345786	0.0629953	0.374655	0.059938
2110	-2795.18	-2746.1	-49.0795	0.00797119	0.719869	0.0284553	0.0204841	45.6916	19.5404	42.3612	0.00605381	0.103742	0.103742	0.103742	0.103742	0.103742	0.103742	0.103742	0.103742	0.103742	0.325248	0.103742	0.103742	0.103742	0.103742	0.103742	0.103742	0.103742	0.103742	0.56194	2	0.116048	0.204517	0.299656	0.330272	0.165554	0.0405182	0.442778	0.031819	0.0723838	0.357346	0.0551546
2120	-2797.95	-2752.13	-45.824	0.0444739	0.487141	0.0867175	0.0422436	44.0452	15.4748	39.1354	0.00528439	0.109154	0.109154	0.109154	0.109154	0.109154	0.109154	0.109154	0.109154	0.109154	0.504155	0.109154	0.109154	0.109154	0.109154	0.109154	0.109154	0.109154	0.109154	0.824399	2	0.131099	0.18576	0.329759	0.311689	0.172791	0.0359513	0.403081	0.108914	0.0860468	0.317069	0.048938
2130	-2798.96	-2747.92	-51.0328	0.0331202	0.73435	0.124676	0.0915562	46.0658	21.0376	42.7144	0.00532941	0.110746	0.110746	0.392178	0.110746	0.392178	0.110746	0.110746	0.110746	0.110746	0.392178	0.110746	0.110746	0.110746	0.110746	0.110746	0.110746	0.110746	0.392178	1.19204	2	0.173286	0.198468	0.337781	0.293359	0.170392	0.0979233	0.344266	0.0422691	0.0490204	0.409893	0.0566283
2140	-2791.32	-2745.01	-46.3066	0.0208672	0.829279	0.12223	0.101363	49.5708	18.0343	37.9403	0.00502212	0.129811	0.129811	0.129811	0.129811	0.129811	0.129811	0.129811	0.129811	0.129811	0.129811	0.129811	0.129811	0.129811	0.129811	0.129811	0.129811	0.129811	1.02014	0.799169	2	0.179274	0.199677	0.315015	0.32637	0.158938	0.0521968	0.331089	0.0531271	0.0719309	0.400677	0.0909782
2150	-2795.6	-2747.89	-47.7133	0.0215735	0.703491	0.0727585	0.0511849	50.7066	18.9148	39.0961	0.00540214	0.119841	0.119841	0.119841	0.119841	0.119841	0.119841	0.119841	0.119841	0.119841	0.245881	0.119841	0.119841	0.119841	0.119841	0.119841	0.119841	0.119841	0.245881	0.905445	2	0.133846	0.165116	0.345692	0.328198	0.160994	0.044644	0.465543	0.0275083	0.0982009	0.323447	0.0406568
2160	-2787.9	-2744.03	-43.8703	0.0302847	0.648447	0.0861456	0.0558608	50.4409	15.6112	43.1725	0.00507127	0.115285	0.115285	0.115285	0.115285	0.115285	0.115285	0.115285	0.115285	0.115285	0.357245	0.115285	0.115285	0.115285	0.115285	0.115285	0.115285	0.115285	0.115285	0.302071	2	0.128727	0.184242	0.347119	0.308231	0.160408	0.0799906	0.413248	0.0215695	0.0770003	0.360598	0.0475936
2170	-2801.88	-2751.68	-50.2064	0.0612803	0.297959	0.0872887	0.0260085	49.0433	17.9146	45.5049	0.00607853	0.0987411	0.0987411	0.0987411	0.0987411	0.334489	0.0987411	0.0987411	0.0987411	0.0987411	0.287599	0.0987411	0.0987411	0.0987411	0.0987411	0.0987411	0.0987411	0.0987411	0.0987411	0.647097	3	0.12233	0.173552	0.336289	0.295438	0.194721	0.105653	0.44645	0.0106998	0.0716395	0.335493	0.0300657
2180	-2798.95	-2745.78	-53.1656	0.0295283	0.131365	0.0339939	0.00446559	46.8289	19.8558	41.8144	0.00511442	0.0884747	0.0884747	0.356385	0.356385	0.356385	0.0884747	0.0884747	0.0884747	0.0884747	0.356385	0.0884747	0.0884747	0.0884747	0.0884747	0.0884747	0.0884747	0.0884747	0.356385	0.638559	2	0.162894	0.176736	0.303337	0.341067	0.178859	0.0940544	0.340223	0.088773	0.0697128	0.34602	0.061217
2190	-2789.46	-2745.27	-44.1858	0.0501967	0.578982	0.119227	0.0690304	47.2854	15.8783	45.2866	0.00505684	0.134117	0.134117	0.134117	0.134117	0.134117	0.134117	0.134117	0.134117	0.134117	0.431739	0.134117	0.134117	0.134117	0.134117	0.134117	0.134117	0.134117	0.134117	0.110199	2	0.150652	0.181441	0.332185	0.325765	0.160609	0.0605541	0.394301	0.0919502	0.0722078	0.315131	0.0658555
2200	-2785.45	-2740.3	-45.1484	0.0183465	0.724066	0.0664886	0.0481421	46.2921	20.2111	45.5548	0.00511461	0.103783	0.103783	0.103783	0.103783	0.103783	0.103783	0.103783	0.103783	0.103783	0.38308	0.103783	0.103783	0.103783	0.103783	0.103783	0.103783	0.103783	0.103783	0.128376	2	0.1193	0.183378	0.316144	0.330439	0.17004	0.0573239	0.334328	0.0853106	0.0669938	0.375197	0.0808471
2210	-2789.58	-2747.31	-42.2787	0.0479511	0.338348	0.0724717	0.0245207	48.4553	19.7302	38.0975	0.00549899	0.132252	0.132252	0.132252	0.132252	0.132252	0.132252	0.132252	0.132252	0.132252	0.302432	0.132252	0.132252	0.132252	0.132252	0.132252	0.132252	0.132252	0.132252	0.442434	2	0.141706	0.164561	0.327911	0.355295	0.152233	0.0579473	0.389612	0.0771577	0.0522177	0.379277	0.0437887
2220	-2787.81	-2741.24	-46.5774	0.0427122	0.50202	0.085771	0.0430588	46.4612	17.6549	39.3437	0.00504866	0.13939	0.13939	0.13939	0.13939	0.13939	0.13939	0.13939	0.13939	0.13939	0.378083	0.13939	0.13939	0.166979	0.13939	0.13939	0.13939	0.13939	0.13939	0.606147	3	0.154183	0.175193	0.322838	0.344034	0.157935	0.0632639	0.343571	0.0579339	0.07126	0.409124	0.0548466
2230	-2791.38	-2745.58	-45.8018	0.029569	0.372409	0.0471151	0.0175461	48.5604	19.1033	41.1133	0.00592485	0.0997823	0.0997823	0.0997823	0.0997823	0.0997823	0.0997823	0.0997823	0.0997823	0.0997823	0.379621	0.0997823	0.0997823	0.0997823	0.0997823	0.0997823	0.0997823	0.0997823	0.0997823	0.648873	2	0.115329	0.182096	0.30687	0.327399	0.183634	0.0629175	0.357203	0.0576167	0.0699889	0.399053	0.0532208
2240	-2787.18	-2743.91	-43.2631	0.0344852	0.527879	0.0730432	0.038558	51.7695	17.4368	35.4241	0.00534889	0.118558	0.118558	0.118558	0.118558	0.118558	0.118558	0.118558	0.118558	0.118558	0.264654	0.118558	0.118558	0.118558	0.118558	0.118558	0.118558	0.118558	0.118558	0.189172	2	0.126675	0.186165	0.336708	0.31668	0.160447	0.0802272	0.364973	0.034848	0.0755478	0.402644	0.0417601
2250	-2799.29	-2740.77	-58.5265	0.0580267	0.121505	0.0660524	0.0080257	67.1908	17.5517	41.4006	0.00530807	0.103826	0.103826	0.364278	0.103826	0.103826	0.103826	0.103826	0.103826	0.103826	0.103826	0.103826	0.103826	0.103826	0.103826	0.103826	0.103826	0.103826	0.364278	0.739471	2	0.132765	0.182801	0.316256	0.332096	0.168847	0.0725717	0.409251	0.0565518	0.0825819	0.336593	0.0424503
2260	-2792.4	-2744.72	-47.6787	0.0682532	0.501325	0.136869	0.068616	51.9514	18.2858	36.5317	0.00578006	0.114648	0.114648	0.114648	0.114648	0.114648	0.114648	0.114648	0.114648	0.114648	0.114648	0.114648	0.114648	0.114648	0.114648	0.114648	0.114648	0.114648	0.593237	0.507737	2	0.141236	0.170681	0.341864	0.316878	0.170576	0.0773262	0.378569	0.0581935	0.0879922	0.358645	0.039274
2270	-2809.7	-2748.96	-60.7324	0.0417252	0.445004	0.0751811	0.0334559	51.5421	17.4541	40.5338	0.00476903	0.122271	0.338826	0.194682	0.122271	0.122271	0.194682	0.122271	0.122271	0.194682	0.338826	0.194682	0.194682	0.122271	0.194682	0.194682	0.122271	0.122271	0.194682	0.442904	3	0.178515	0.178327	0.317333	0.338402	0.165938	0.0692868	0.365398	0.0561689	0.0865821	0.346167	0.076397
2280	-2784.52	-2740.15	-44.3709	0.0378699	0.437618	0.0673385	0.0294686	48.8815	19.6258	45.7487	0.00567204	0.0975109	0.0975109	0.0975109	0.0975109	0.0975109	0.0975109	0.0975109	0.0975109	0.0975109	0.366037	0.0975109	0.0975109	0.0975109	0.0975109	0.0975109	0.0975109	0.0975109	0.0975109	0.152762	2	0.112429	0.187553	0.345764	0.302812	0.163871	0.0730279	0.375734	0.034077	0.0698433	0.364858	0.0824603
2290	-2803.4	-2755.9	-47.5081	0.0341597	0.333297	0.0512368	0.0170771	46.9951	19.4018	39.8504	0.00562098	0.105789	0.105789	0.105789	0.105789	0.105789	0.105789	0.105789	0.105789	0.105789	0.105789	0.105789	0.105789	0.105789	0.242974	0.105789	0.105789	0.105789	0.728832	0.418169	3	0.148024	0.181092	0.318734	0.326473	0.173701	0.0558801	0.379376	0.0260753	0.0598748	0.408441	0.0703533
2300	-2799.52	-2753.09	-46.437	0.0386917	0.431718	0.0680853	0.0293937	49.9178	17.3593	41.1562	0.0052705	0.109237	0.109237	0.280648	0.109237	0.109237	0.109237	0.109237	0.109237	0.109237	0.280648	0.109237	0.109237	0.109237	0.109237	0.109237	0.109237	0.109237	0.109237	0.626269	2	0.128282	0.162143	0.342146	0.331726	0.163985	0.0436752	0.516474	0.02754	0.0467974	0.319232	0.046282
2310	-2787.89	-2742.15	-45.7391	0.0447652	0.497966	0.0891677	0.0444025	48.9313	18.5737	43.5602	0.00531052	0.135375	0.135375	0.229204	0.135375	0.135375	0.135375	0.135375	0.135375	0.135375	0.368974	0.135375	0.135375	0.135375	0.135375	0.135375	0.135375	0.135375	0.135375	0.474316	3	0.153565	0.185747	0.324118	0.314247	0.175888	0.0833562	0.37614	0.0304525	0.0964834	0.325665	0.0879033
2320	-2790.58	-2744.58	-45.9947	0.0162462	0.665957	0.0486351	0.0323889	52.5778	21.1628	47.4863	0.00518594	0.107416	0.107416	0.107416	0.107416	0.107416	0.107416	0.107416	0.107416	0.107416	0.339424	0.107416	0.107416	0.107416	0.107416	0.107416	0.107416	0.107416	0.107416	0.494251	2	0.120305	0.180474	0.329943	0.326786	0.162797	0.0320319	0.371168	0.0259529	0.0822273	0.413706	0.0749149
2330	-2792.83	-2748.44	-44.3841	0.0237684	0.613267	0.0614594	0.037691	47.3268	18.6578	44.4809	0.0054576	0.0969399	0.0969399	0.0969399	0.0969399	0.0969399	0.0969399	0.0969399	0.0969399	0.0969399	0.258256	0.0969399	0.0969399	0.0969399	0.0969399	0.0969399	0.0969399	0.0969399	0.0969399	0.181733	2	0.105902	0.176291	0.327259	0.333743	0.162707	0.094757	0.349447	0.0336881	0.0641305	0.375532	0.0824457
2340	-2789.9	-2745.51	-44.3918	0.0424055	0.182624	0.05188	0.00947452	47.3886	18.8034	45.7423	0.00517608	0.0945211	0.0945211	0.0945211	0.0945211	0.0945211	0.0945211	0.0945211	0.0945211	0.0945211	0.53931	0.0945211	0.0945211	0.0945211	0.0945211	0.0945211	0.0945211	0.0945211	0.0945211	0.44075	2	0.119232	0.185173	0.333704	0.307408	0.173715	0.0357622	0.372311	0.0616333	0.0853834	0.373107	0.0718025
2350	-2790.14	-2742.8	-47.3328	0.0407793	0.137193	0.0472636	0.00648423	47.372	19.3132	44.8638	0.00505089	0.105039	0.105039	0.105039	0.105039	0.105039	0.105039	0.105039	0.105039	0.105039	0.451651	0.105039	0.105039	0.105039	0.105039	0.105039	0.105039	0.105039	0.105039	1.38371	2	0.124295	0.189076	0.329591	0.306824	0.174508	0.0605439	0.391251	0.0668177	0.0925657	0.310979	0.0778424
2360	-2792.66	-2746.04	-46.6209	0.0478736	0.371073	0.0761195	0.0282459	46.0704	21.4031	45.9716	0.00547521	0.104849	0.104849	0.104849	0.104849	0.104849	0.104849	0.104849	0.104849	0.104849	0.359648	0.104849	0.104849	0.359648	0.104849	0.104849	0.104849	0.104849	0.104849	0.525555	2	0.13316	0.160594	0.300497	0.346223	0.192686	0.0666937	0.385157	0.0344775	0.0868338	0.364306	0.0625316
2370	-2798.59	-2747.36	-51.235	0.0572515	0.157313	0.0679392	0.0106877	47.0965	17.2326	40.0021	0.00520443	0.101928	0.319597	0.319597	0.101928	0.101928	0.101928	0.101928	0.101928	0.101928	0.319597	0.101928	0.101928	0.101928	0.101928	0.101928	0.101928	0.101928	0.101928	1.41279	2	0.138206	0.180287	0.325186	0.332725	0.161803	0.0451379	0.314026	0.132325	0.0817954	0.353059	0.0736567
2380	-2792.7	-2748.54	-44.1603	0.0471108	0.538784	0.102145	0.0550339	49.7905	17.9332	36.437	0.0057509	0.133314	0.133314	0.133314	0.133314	0.133314	0.133314	0.133314	0.133314	0.133314	0.133314	0.133314	0.133314	0.133314	0.133314	0.133314	0.133314	0.133314	0.617015	0.207419	2	0.160186	0.171422	0.341011	0.325486	0.162081	0.0507708	0.406945	0.024233	0.0588208	0.348463	0.110767
2390	-2797.91	-2751.83	-46.0769	0.0384088	0.519293	0.0799008	0.0414919	53.457	18.1867	42.0943	0.00582889	0.124474	0.124474	0.124474	0.124474	0.124474	0.124474	0.124474	0.124474	0.124474	0.124474	0.124474	0.124474	0.124474	0.124474	0.124474	0.124474	0.124474	0.504042	0.569497	2	0.145561	0.202271	0.330525	0.30829	0.158915	0.0544568	0.347379	0.0735059	0.0634949	0.376153	0.0850103
2400	-2792.56	-2742.84	-49.721	0.0325032	0.139613	0.0377775	0.00527423	50.3449	20.1651	47.7014	0.00563308	0.105314	0.105314	0.105314	0.105314	0.372046	0.105314	0.105314	0.105314	0.105314	0.372046	0.105314	0.105314	0.105314	0.105314	0.105314	0.105314	0.105314	0.105314	1.16112	2	0.13495	0.178059	0.322654	0.328283	0.171005	0.0434251	0.449383	0.0586152	0.0881969	0.292591	0.0677891
2410	-2794.68	-2744.93	-49.7497	0.0364455	0.494432	0.0720883	0.0356428	53.7044	19.8886	36.481	0.00478791	0.123235	0.123235	0.123235	0.123235	0.123235	0.123235	0.123235	0.123235	0.123235	0.345903	0.123235	0.123235	0.123235	0.123235	0.123235	0.123235	0.123235	0.345903	0.415921	2	0.147976	0.178426	0.297048	0.342428	0.182098	0.0606023	0.365904	0.0453614	0.0797471	0.38709	0.0612945
2420	-2803.66	-2742.78	-60.8836	0.042863	0.476222	0.0818342	0.0389712	53.4015	17.6692	46.6783	0.00521882	0.11709	0.11709	0.186886	0.11709	0.324386	0.324386	0.11709	0.11709	0.132642	0.324386	0.11709	0.11709	0.11709	0.11709	0.11709	0.11709	0.132642	0.11709	0.203876	4	0.157245	0.172511	0.343585	0.319425	0.164478	0.0697334	0.368334	0.0400508	0.0704108	0.397353	0.0541185
