Iteration	Posterior	Likelihood	Prior	sf[1]	sf[2]	sf[3]	sf[4]	diversification	turnover	birth_rate	death_rate	root_time	tmrca_Ursidae	base_rate	tmrca_UrsidaePinn	clock_rate	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]
22690	-2789.94	-2750.19	-39.749	0.179592	0.328924	0.330915	0.160569	0.0306721	0.553245	0.0686554	0.0379833	55.4976	17.5301	0.00555976	34.1073	0.162938	0.0457174	0.380624	0.0583492	0.0603272	0.400583	0.0543995
22700	-2797.22	-2750.4	-46.8217	0.17231	0.35134	0.305209	0.171141	0.0526195	0.778038	0.237065	0.184446	63.4494	18.089	0.00525862	35.4661	0.165647	0.0726714	0.411189	0.0565026	0.0651717	0.316917	0.0775479
22710	-2796.88	-2754.52	-42.3565	0.178793	0.326936	0.316691	0.177579	0.0564439	0.369125	0.0894693	0.0330253	56.9937	15.5673	0.0058656	35.5448	0.156591	0.0347086	0.428357	0.0596607	0.0688311	0.327657	0.0807856
22720	-2794.73	-2752.36	-42.3691	0.174341	0.343322	0.327516	0.154821	0.053197	0.504338	0.107325	0.0541281	58.7192	17.5692	0.00563268	33.9312	0.162355	0.0290524	0.358551	0.0723717	0.0557324	0.416672	0.0676205
22730	-2793.27	-2754.13	-39.1493	0.170457	0.318353	0.346772	0.164418	0.0413482	0.652631	0.119032	0.0776843	53.5628	17.6595	0.00507558	34.2937	0.177844	0.0876088	0.381418	0.0751594	0.0578791	0.360163	0.037772
22740	-2798.13	-2759.56	-38.5712	0.160683	0.343718	0.325749	0.16985	0.0346375	0.634239	0.0947	0.0600625	54.0433	17.8141	0.00551329	36.2673	0.162675	0.0659552	0.47131	0.0859197	0.0464201	0.294572	0.0358233
22750	-2795.49	-2758.1	-37.3957	0.170289	0.336573	0.326819	0.166319	0.0254057	0.665804	0.0760202	0.0506145	51.5867	19.179	0.00542471	34.3218	0.182768	0.0821482	0.357786	0.032571	0.12001	0.343808	0.0636762
22760	-2794.63	-2755.57	-39.0616	0.165103	0.326325	0.336915	0.171657	0.0213095	0.627753	0.0572456	0.0359361	53.5393	16.3494	0.00505002	34.0006	0.199083	0.074923	0.421667	0.0297063	0.0436718	0.372047	0.057985
22770	-2800.7	-2752.89	-47.8059	0.177323	0.333321	0.301811	0.187545	0.0220437	0.482108	0.0425643	0.0205206	66.5849	17.9191	0.00505879	35.4057	0.179109	0.0715753	0.375508	0.0261373	0.09797	0.383701	0.045108
22780	-2793.71	-2749.03	-44.6793	0.175786	0.330432	0.330823	0.162958	0.0081639	0.854019	0.0559245	0.0477606	61.6583	16.9215	0.00542986	33.9358	0.15641	0.0773568	0.291551	0.057341	0.0760655	0.413146	0.0845396
22790	-2791.42	-2750.68	-40.7467	0.179537	0.314961	0.311358	0.194144	0.0327321	0.632262	0.0890094	0.0562773	57.1051	17.903	0.00513297	34.4912	0.183794	0.0601803	0.418248	0.0446088	0.104816	0.32141	0.0507367
22800	-2792.62	-2748.75	-43.8747	0.178752	0.323879	0.326426	0.170943	0.0226511	0.459782	0.0419295	0.0192784	59.4147	18.2943	0.00582418	34.5387	0.150525	0.063338	0.373148	0.0469495	0.0650269	0.398139	0.053399
22810	-2795.55	-2748.1	-47.4572	0.17086	0.3251	0.32821	0.175831	0.0292638	0.513093	0.0601013	0.0308375	67.0385	19.5075	0.00561313	34.3132	0.127388	0.0676204	0.428137	0.0734293	0.0799072	0.315724	0.0351818
22820	-2793.59	-2755.72	-37.8673	0.170617	0.323027	0.330775	0.175581	0.0232161	0.687538	0.0743005	0.0510844	52.7512	16.7084	0.00562225	34.7827	0.180103	0.0754935	0.346384	0.0627548	0.0893981	0.340865	0.0851052
22830	-2790.89	-2752.97	-37.9181	0.174525	0.329531	0.327697	0.168247	0.0297701	0.784431	0.1381	0.10833	52.5882	16.3293	0.005377	35.1792	0.180293	0.0687076	0.353743	0.0571139	0.103405	0.339575	0.0774553
22840	-2795.76	-2756.86	-38.8912	0.1682	0.339867	0.330446	0.161486	0.0553993	0.317061	0.0811189	0.0257196	53.063	16.4628	0.00566354	35.8487	0.169451	0.0591189	0.391837	0.0889656	0.055806	0.337627	0.0666458
22850	-2798.49	-2756.96	-41.5291	0.172014	0.32714	0.328046	0.1728	0.042427	0.286119	0.0594316	0.0170045	57.3257	16.6173	0.00508171	35.3582	0.153438	0.0459368	0.304467	0.0399023	0.0743955	0.483513	0.0517854
22860	-2791.23	-2749.73	-41.497	0.173673	0.327132	0.343788	0.155406	0.0332418	0.375762	0.0532517	0.02001	58.3903	17.5364	0.00547245	34.7204	0.156094	0.0869405	0.394075	0.0429796	0.0679677	0.355518	0.0525192
22870	-2794.56	-2750.36	-44.2039	0.190067	0.34833	0.305412	0.156191	0.0270845	0.831729	0.160957	0.133873	60.7672	18.9917	0.00514251	36.1094	0.15975	0.0717824	0.409297	0.0380251	0.0615583	0.341047	0.0782904
22880	-2792.75	-2750.25	-42.4983	0.200295	0.318532	0.316576	0.164597	0.0211875	0.386979	0.0345624	0.013375	58.6151	16.6804	0.00540813	34.7534	0.169986	0.0586592	0.33113	0.0310734	0.0711459	0.410371	0.0976204
22890	-2790.46	-2748.31	-42.1479	0.1768	0.332593	0.321992	0.168615	0.0465395	0.271988	0.0639269	0.0173873	59.0782	16.2139	0.00517818	34.2791	0.162011	0.0523057	0.379702	0.0821808	0.0634399	0.335325	0.087047
22900	-2792.71	-2753.23	-39.4775	0.174639	0.328527	0.318056	0.178778	0.0821985	0.339485	0.124446	0.0422476	51.9805	16.6924	0.00552836	34.2218	0.158605	0.0613299	0.341796	0.0650215	0.0743851	0.393178	0.0642899
22910	-2796.93	-2754.39	-42.539	0.184516	0.320906	0.319947	0.174631	0.0180737	0.881396	0.152387	0.134313	59.6272	17.9116	0.00525074	39.2353	0.175312	0.052339	0.464684	0.0114891	0.0652189	0.349902	0.0563677
22920	-2790.2	-2744.97	-45.238	0.180868	0.326399	0.321554	0.171179	0.0410761	0.375711	0.0657967	0.0247206	63.8855	17.8593	0.00535485	38.0899	0.15142	0.0565488	0.385627	0.0484124	0.0704647	0.378046	0.0609016
22930	-2800.46	-2758.91	-41.5438	0.191036	0.313414	0.336815	0.158736	0.0434029	0.198286	0.0541376	0.0107347	57.5293	16.9613	0.00518597	37.667	0.145197	0.0594365	0.299981	0.0761381	0.0898528	0.3673	0.107292
22940	-2803.26	-2756.13	-47.1305	0.167466	0.312892	0.345065	0.174576	0.0106051	0.597065	0.0263197	0.0157146	62.4317	17.1119	0.00568173	35.3223	0.116085	0.0456406	0.377317	0.0752565	0.0769122	0.333034	0.0918395
22950	-2804.23	-2756.09	-48.1345	0.167788	0.351594	0.299813	0.180805	0.0540446	0.0468957	0.0567038	0.00265916	58.332	16.8886	0.0046164	36.0859	0.182327	0.057133	0.349211	0.084316	0.0903532	0.33496	0.0840269
22960	-2794.85	-2751.1	-43.7447	0.190262	0.329169	0.312184	0.168386	0.0280676	0.228047	0.0363592	0.00829161	60.3531	19.1789	0.00551504	35.3309	0.148146	0.0518419	0.421276	0.0647127	0.0819855	0.303939	0.0762451
22970	-2795.69	-2752.2	-43.4856	0.165276	0.32015	0.331735	0.182839	0.0313941	0.689761	0.101193	0.0697992	59.6745	15.4594	0.00591075	34.2343	0.157793	0.0462061	0.353368	0.0542812	0.0687697	0.413421	0.0639547
22980	-2801.86	-2758.69	-43.1752	0.166747	0.317434	0.342694	0.173125	0.022609	0.468717	0.0425554	0.0199464	59.8599	19.5406	0.00538761	41.8704	0.125182	0.0486754	0.36292	0.0504514	0.0904195	0.363445	0.0840886
22990	-2801.68	-2761.69	-39.9885	0.191173	0.360692	0.280555	0.16758	0.0180646	0.758881	0.0749197	0.0568551	56.0089	17.7485	0.00529997	35.7818	0.17045	0.027939	0.371212	0.0445377	0.0878901	0.420155	0.0482657
23000	-2796.35	-2753.07	-43.2808	0.177575	0.323935	0.347988	0.150503	0.0090755	0.806063	0.0467961	0.0377206	58.9695	16.7504	0.0052097	35.6344	0.168327	0.0626315	0.383422	0.0813307	0.0686073	0.353932	0.0500769
23010	-2794.19	-2748.33	-45.8603	0.171253	0.338869	0.329689	0.160189	0.0443521	0.25703	0.0596957	0.0153436	64.4488	18.4137	0.00519153	34.6458	0.15223	0.0602075	0.359308	0.0477807	0.0659521	0.366878	0.099874
23020	-2799.51	-2754.32	-45.1908	0.163129	0.350009	0.321042	0.16582	0.0114523	0.604702	0.0289712	0.017519	59.4224	17.237	0.00575069	37.6685	0.130793	0.0660914	0.377295	0.0635387	0.0536941	0.391505	0.0478758
23030	-2795.5	-2749.93	-45.5665	0.182888	0.332033	0.308144	0.176935	0.0373611	0.18018	0.0455723	0.00821124	63.4097	17.7924	0.00555415	33.9536	0.139212	0.0575171	0.352847	0.0816918	0.0788053	0.384366	0.0447734
23040	-2792.69	-2749.77	-42.9214	0.161635	0.343639	0.327962	0.166764	0.0533766	0.592586	0.131013	0.0776367	60.3291	16.1118	0.00532276	35.4019	0.179722	0.0649575	0.422028	0.0681903	0.0657808	0.32084	0.058203
23050	-2795.49	-2752.02	-43.4765	0.189498	0.316312	0.339412	0.154778	0.0460184	0.692264	0.149539	0.10352	58.9685	15.8774	0.00494881	37.211	0.194052	0.0655685	0.347595	0.0688317	0.0585438	0.422194	0.0372671
23060	-2792.96	-2753.73	-39.237	0.182222	0.335586	0.313838	0.168354	0.0339742	0.505314	0.0686784	0.0347042	54.555	18.9383	0.00516221	34.146	0.19729	0.0645632	0.338112	0.0876114	0.0576462	0.366036	0.0860307
23070	-2792.69	-2751.02	-41.6724	0.198176	0.31711	0.312758	0.171955	0.041182	0.275924	0.0568752	0.0156933	59.0027	16.0536	0.00538371	34.1142	0.192822	0.061224	0.350398	0.0601429	0.0597409	0.379337	0.0891568
23080	-2799.99	-2750.15	-49.8386	0.164888	0.345662	0.315814	0.173636	0.0577888	0.344518	0.0881624	0.0303736	67.2972	16.6652	0.00581414	35.3411	0.128906	0.0592231	0.370653	0.0562442	0.0887008	0.345052	0.0801266
23090	-2794.58	-2749.59	-44.9932	0.167042	0.353836	0.309168	0.169955	0.047943	0.0948048	0.0529643	0.00502127	61.2569	17.099	0.00566356	34.8543	0.14888	0.0598954	0.383845	0.0360049	0.0897077	0.361954	0.0685934
23100	-2797.49	-2749.75	-47.7402	0.16209	0.343346	0.325539	0.169024	0.0317078	0.535697	0.0682913	0.0365835	67.0931	18.6954	0.00499644	38.9103	0.155728	0.0499229	0.39598	0.027567	0.081524	0.38267	0.0623359
23110	-2799.95	-2763.35	-36.6031	0.186667	0.324751	0.319589	0.168993	0.0422183	0.330103	0.0630221	0.0208038	46.9501	19.1358	0.00528021	35.1155	0.198021	0.0589487	0.369687	0.032551	0.0962631	0.399263	0.0432871
23120	-2794.85	-2755.11	-39.7386	0.162209	0.343744	0.322023	0.172023	0.0363724	0.351417	0.0560798	0.0197074	55.6636	18.1304	0.005502	36.2677	0.185244	0.0575902	0.420354	0.0601573	0.0747677	0.349265	0.0378664
23130	-2790.54	-2749.44	-41.1061	0.174583	0.319735	0.335064	0.170618	0.0497004	0.259579	0.0671245	0.0174242	57.2928	16.3909	0.00552994	35.2841	0.157158	0.0640944	0.356838	0.0288372	0.0706327	0.410372	0.0692251
23140	-2800.3	-2759.68	-40.6175	0.165889	0.33536	0.31828	0.180471	0.0517345	0.588191	0.125627	0.0738929	54.686	15.3897	0.00567316	35.3701	0.169842	0.051982	0.363742	0.0215461	0.0574619	0.404183	0.101084
23150	-2796.59	-2744.66	-51.9275	0.186559	0.323147	0.326197	0.164098	0.0383281	0.250187	0.0511169	0.0127888	73.2963	18.3512	0.00521326	39.0701	0.144399	0.0524962	0.334152	0.0508465	0.0580303	0.408181	0.0962936
23160	-2801.14	-2763.38	-37.7624	0.166718	0.345129	0.331516	0.156637	0.0415215	0.162318	0.0495672	0.00804566	51.3162	15.6305	0.00550511	34.7856	0.204174	0.0650228	0.316939	0.103618	0.048124	0.366145	0.100152
23170	-2797.35	-2752.42	-44.9341	0.19008	0.313796	0.317261	0.178863	0.0267782	0.598345	0.0666696	0.0398914	62.4524	20.3111	0.00506404	37.6606	0.164399	0.0874049	0.384296	0.0535953	0.0523633	0.348301	0.0740389
23180	-2803.9	-2757.56	-46.3304	0.173507	0.323007	0.339826	0.16366	0.0470414	0.159405	0.055962	0.00892062	63.9767	21.4754	0.00546059	35.1965	0.148013	0.0921285	0.320368	0.0564917	0.0551932	0.397779	0.0780401
23190	-2801.16	-2753.73	-47.432	0.174972	0.314859	0.322369	0.1878	0.0389348	0.484931	0.0755915	0.0366567	61.7884	16.5393	0.00467317	34.2794	0.170696	0.0674395	0.372844	0.0536895	0.0730933	0.305385	0.127549
23200	-2794.57	-2753.88	-40.6917	0.164337	0.336821	0.326605	0.172237	0.0531841	0.492465	0.104789	0.0516048	55.1105	18.6058	0.00576888	36.3667	0.176615	0.0620493	0.429017	0.0582882	0.0728234	0.349189	0.0286335
23210	-2798.25	-2752.24	-46.0091	0.185912	0.321826	0.316863	0.175399	0.0554405	0.506497	0.112341	0.0569002	63.8043	16.6192	0.00532862	34.8863	0.154797	0.0521918	0.324603	0.071232	0.0710566	0.372475	0.108441
23220	-2800.12	-2758.93	-41.1852	0.191121	0.330792	0.316169	0.161918	0.0614057	0.437449	0.109156	0.0477501	55.4267	16.9912	0.00515377	36.2137	0.148819	0.045666	0.388122	0.0820326	0.1197	0.325903	0.0385773
23230	-2797.19	-2753.13	-44.0652	0.168595	0.360256	0.30399	0.167159	0.0341899	0.163511	0.0408731	0.00668318	57.7135	17.2015	0.00482999	34.9149	0.16962	0.0531343	0.379077	0.0642131	0.0879392	0.328641	0.0869955
23240	-2794.56	-2752.14	-42.422	0.179876	0.331894	0.324332	0.163898	0.0505603	0.444106	0.0909531	0.0403929	58.173	16.8891	0.00510136	34.9645	0.174179	0.0608549	0.325695	0.0735435	0.0858061	0.362745	0.0913549
23250	-2791.92	-2748.37	-43.5546	0.187556	0.327018	0.310946	0.174481	0.0567035	0.381953	0.0917463	0.0350427	61.2673	16.5746	0.00547242	33.9883	0.158059	0.0440629	0.404229	0.0532503	0.0630407	0.401612	0.0338054
23260	-2795.06	-2747.71	-47.3465	0.182284	0.339873	0.326383	0.15146	0.0333072	0.710673	0.11512	0.0818123	66.7072	17.5892	0.00563374	36.2638	0.149734	0.0653573	0.337953	0.0579821	0.0645993	0.437299	0.0368094
23270	-2807.17	-2751.58	-55.5901	0.170759	0.351243	0.3268	0.151197	0.0453581	0.40556	0.0763039	0.0309458	79.1254	18.9186	0.00559992	35.8885	0.131595	0.0542407	0.435153	0.0784625	0.11513	0.269799	0.0472142
23280	-2799.42	-2762.01	-37.4115	0.181393	0.339043	0.308691	0.170874	0.0316586	0.627779	0.0850533	0.0533947	51.2642	18.8172	0.00543425	34.7999	0.146788	0.0930896	0.433261	0.025431	0.0791511	0.315208	0.0538596
23290	-2796.13	-2747.32	-48.8039	0.182652	0.34091	0.30712	0.169318	0.0413491	0.375968	0.0662611	0.024912	69.4882	17.5611	0.00542374	34.8655	0.163462	0.0766916	0.361368	0.0300111	0.0934061	0.367862	0.0706616
23300	-2794.39	-2751.51	-42.8826	0.189238	0.340251	0.297735	0.172776	0.0141682	0.720077	0.0506146	0.0364464	58.7811	17.4427	0.00572042	37.2177	0.160081	0.0595282	0.385454	0.0983983	0.0725021	0.329169	0.0549488
23310	-2796.44	-2755.07	-41.3757	0.174503	0.320232	0.316494	0.188771	0.0643914	0.348657	0.0988595	0.0344681	56.779	15.1021	0.00548553	36.8018	0.167414	0.0712014	0.368506	0.0447179	0.0867193	0.363131	0.065724
23320	-2795.13	-2753.67	-41.4606	0.164548	0.309819	0.341775	0.183859	0.0380781	0.14224	0.0443924	0.00631438	56.6051	17.528	0.00565188	35.5948	0.164629	0.0766377	0.38003	0.0460777	0.0893563	0.374173	0.0337252
23330	-2791.72	-2752.29	-39.435	0.175343	0.336081	0.325112	0.163464	0.0366273	0.229492	0.0475366	0.0109093	54.7046	17.6058	0.00533523	33.9262	0.182711	0.0695467	0.412656	0.0665696	0.0810643	0.339552	0.0306105
23340	-2795.79	-2755.57	-40.2248	0.18849	0.321329	0.304319	0.185862	0.0310858	0.535143	0.0668716	0.0357858	55.9898	20.1606	0.00510809	33.9906	0.178645	0.0524231	0.374329	0.0755266	0.0577729	0.357886	0.0820622
23350	-2800.42	-2759.92	-40.5047	0.175361	0.363549	0.2951	0.16599	0.0213661	0.570879	0.0497904	0.0284243	56.2126	16.9256	0.00553474	35.6349	0.144727	0.0468198	0.477344	0.0557614	0.0588655	0.306065	0.0551437
23360	-2792.73	-2746.54	-46.1918	0.187698	0.318877	0.325055	0.16837	0.0628711	0.443898	0.113057	0.0501857	63.8152	16.8478	0.00528817	34.0796	0.151043	0.0570361	0.362959	0.0505551	0.0717102	0.390563	0.0671763
23370	-2797.87	-2752.08	-45.7951	0.182157	0.349639	0.309898	0.158306	0.0265142	0.678798	0.0825466	0.0560325	64.3552	14.6212	0.00569486	36.0473	0.153785	0.0683316	0.323756	0.066574	0.0853803	0.394349	0.0616086
23380	-2796.21	-2755.84	-40.376	0.189383	0.305795	0.35331	0.151513	0.0521798	0.302068	0.0747634	0.0225836	55.8795	17.8838	0.00516551	35.2159	0.172572	0.0892391	0.346291	0.0243929	0.068016	0.421797	0.050264
23390	-2795.55	-2752.37	-43.1806	0.202182	0.314461	0.306046	0.177311	0.0214314	0.764363	0.090951	0.0695196	61.3382	17.9381	0.0054529	34.0659	0.143901	0.0784886	0.406045	0.0571298	0.0700358	0.356405	0.0318955
23400	-2797.25	-2750.18	-47.0622	0.16646	0.356634	0.303068	0.173838	0.0311871	0.498187	0.0621489	0.0309618	67.2796	18.3943	0.00540164	35.0751	0.136411	0.0501329	0.45067	0.0620539	0.099662	0.300292	0.0371894
23410	-2799.33	-2761.64	-37.6818	0.169794	0.321895	0.347323	0.160988	0.0324701	0.708893	0.11154	0.07907	51.292	19.0283	0.00547135	34.2226	0.202322	0.0664148	0.340353	0.0125492	0.081054	0.428372	0.0712563
23420	-2796.81	-2749.45	-47.3622	0.187807	0.315028	0.341558	0.155607	0.00971268	0.61127	0.0249856	0.015273	63.5467	16.9498	0.00548472	34.2138	0.145708	0.0660722	0.31024	0.080852	0.0815696	0.398114	0.0631518
23430	-2797.98	-2748.41	-49.5718	0.181544	0.328326	0.335192	0.154938	0.0236829	0.342483	0.0360187	0.0123358	69.7315	16.5855	0.00526831	37.1138	0.158613	0.0659334	0.328876	0.0806822	0.0970567	0.375111	0.0523405
23440	-2804.26	-2759.82	-44.4466	0.172484	0.360951	0.336985	0.12958	0.0401231	0.180954	0.0489876	0.00886452	61.7729	18.2913	0.00515691	35.3515	0.163779	0.0586819	0.337074	0.0738354	0.0804693	0.396295	0.0536451
23450	-2797.39	-2755.61	-41.781	0.187534	0.304905	0.317382	0.190179	0.0252436	0.345525	0.0385708	0.0133272	58.146	17.4458	0.00537446	35.9033	0.177231	0.0794415	0.376198	0.0308285	0.0713238	0.365501	0.0767077
23460	-2796.15	-2750.6	-45.5458	0.192673	0.326934	0.30236	0.178032	0.018436	0.788513	0.0871734	0.0687374	64.0407	17.8672	0.00564684	34.5094	0.175756	0.0545264	0.352577	0.0362913	0.100786	0.383927	0.0718914
23470	-2797.19	-2752.95	-44.241	0.196727	0.305375	0.313295	0.184603	0.0700907	0.30725	0.101178	0.0310869	57.0154	17.439	0.00600121	34.3484	0.155427	0.0533809	0.351295	0.050412	0.098669	0.375862	0.0703811
23480	-2793.69	-2751.13	-42.5604	0.169165	0.318211	0.330237	0.182387	0.0667134	0.105274	0.0745629	0.00784956	57.5802	16.8753	0.00534265	36.0512	0.176701	0.0716538	0.39808	0.0727004	0.0725116	0.338487	0.0465672
23490	-2798.34	-2749.52	-48.8121	0.162222	0.331935	0.316683	0.18916	0.0292546	0.156477	0.0346814	0.00542684	66.0135	17.4002	0.00496044	37.0231	0.163877	0.0348711	0.476448	0.0670478	0.083463	0.295223	0.0429465
23500	-2797.73	-2753.98	-43.7449	0.157644	0.33903	0.332567	0.170759	0.036361	0.204734	0.0457218	0.00936081	61.3849	17.5067	0.00552249	34.79	0.158324	0.0778537	0.293438	0.0899996	0.0803213	0.387802	0.0705859
23510	-2793.96	-2746.39	-47.5615	0.176791	0.330013	0.317257	0.175939	0.0307275	0.692432	0.0999047	0.0691772	67.1814	16.3218	0.00565308	35.4174	0.134164	0.0666547	0.383756	0.0693317	0.0715238	0.345326	0.0634075
23520	-2794.45	-2754.57	-39.8853	0.170939	0.334042	0.33246	0.162559	0.0360239	0.264391	0.0489715	0.0129476	55.3647	16.4497	0.00559939	34.092	0.167531	0.0623102	0.398686	0.0440032	0.0424641	0.412293	0.0402432
23530	-2800.08	-2755.26	-44.8233	0.208469	0.327313	0.296392	0.167826	0.0340372	0.792281	0.163862	0.129825	60.9892	19.9789	0.0057576	38.4255	0.1508	0.0432769	0.378764	0.0698515	0.104361	0.35017	0.0535757
23540	-2791.91	-2749.03	-42.8868	0.197253	0.327133	0.313634	0.16198	0.0321027	0.375876	0.0514364	0.0193337	60.2826	16.9579	0.0055444	35.0517	0.156144	0.0568927	0.385063	0.0408699	0.0862079	0.391954	0.0390126
23550	-2799.06	-2760.88	-38.1802	0.17851	0.337887	0.296459	0.187144	0.062648	0.54893	0.138888	0.0762396	49.2683	18.0282	0.00515509	33.9872	0.173594	0.0444399	0.433656	0.0526799	0.0673385	0.354611	0.0472738
23560	-2797.15	-2754.65	-42.4996	0.193291	0.334301	0.323028	0.14938	0.100758	0.334214	0.151337	0.050579	52.3558	17.4652	0.00565992	35.2336	0.150387	0.0674078	0.367508	0.0642474	0.0684244	0.369708	0.0627047
23570	-2794.91	-2748.27	-46.6381	0.184039	0.342392	0.316149	0.15742	0.0385877	0.661234	0.113907	0.0753188	64.5658	16.8976	0.00503171	34.3146	0.15083	0.0623335	0.339843	0.059411	0.0793156	0.420868	0.038229
23580	-2791.95	-2746.5	-45.45	0.175198	0.335397	0.301996	0.187409	0.0278272	0.671641	0.0847464	0.0569192	64.9769	16.2464	0.0055167	34.4611	0.152754	0.0704357	0.353067	0.0641385	0.0856269	0.36072	0.0660118
23590	-2794.65	-2749.16	-45.4855	0.187498	0.320648	0.325674	0.16618	0.0583263	0.429445	0.102227	0.043901	62.3887	17.6181	0.00561445	35.8816	0.145985	0.0807065	0.332089	0.0734911	0.0981129	0.339963	0.0756376
23600	-2798.44	-2759.75	-38.6973	0.169284	0.330819	0.349859	0.150037	0.0617238	0.330856	0.092243	0.0305192	52.4838	16.0987	0.00516644	36.2375	0.213171	0.0642731	0.317173	0.0636699	0.0728067	0.418673	0.0634048
23610	-2797.6	-2758.62	-38.9809	0.186379	0.301139	0.324717	0.187765	0.042958	0.394816	0.0709834	0.0280254	53.3507	18.7172	0.00569731	35.5397	0.181908	0.0849238	0.414182	0.0491756	0.0869169	0.314822	0.0499796
23620	-2795.33	-2749.23	-46.098	0.184853	0.317295	0.316773	0.181079	0.0740266	0.471357	0.140031	0.0660046	62.4258	16.1107	0.00530675	33.9073	0.157245	0.0653566	0.367605	0.0392603	0.0623437	0.426971	0.0384639
23630	-2796.96	-2752.91	-44.0497	0.178778	0.334489	0.324489	0.162244	0.0101705	0.813931	0.0546598	0.0444893	59.9155	17.0945	0.00501937	34.2603	0.173534	0.0699103	0.482686	0.0113996	0.0666875	0.328173	0.0411438
23640	-2794.52	-2750.25	-44.2708	0.175203	0.321478	0.320354	0.182965	0.0351226	0.625619	0.0938152	0.0586925	62.8091	17.0925	0.00553835	34.3527	0.167009	0.0543273	0.342839	0.058181	0.0696625	0.422664	0.0523259
23650	-2796.78	-2759.09	-37.6907	0.172115	0.328899	0.319247	0.17974	0.0234938	0.737663	0.0895561	0.0660622	51.7265	17.2373	0.00526902	34.4276	0.200458	0.096044	0.384535	0.0553677	0.0582983	0.339248	0.0665074
23660	-2793.18	-2749.48	-43.699	0.187103	0.321595	0.32178	0.169522	0.0368658	0.213153	0.0468526	0.00998677	61.1893	19.3945	0.00529765	34.9085	0.169845	0.0718786	0.311989	0.0449221	0.0801698	0.442732	0.0483087
23670	-2796.23	-2752.99	-43.2426	0.174796	0.327797	0.336477	0.16093	0.0533589	0.156263	0.0632411	0.00988225	60.3397	17.0371	0.00551027	34.3856	0.190436	0.0728132	0.448922	0.055947	0.0534926	0.319888	0.0489368
23680	-2791.01	-2749.64	-41.3778	0.174362	0.324931	0.315964	0.184744	0.0480455	0.469065	0.0904923	0.0424468	57.3276	17.3753	0.00504472	34.5201	0.163968	0.0457803	0.44574	0.0303487	0.084176	0.341684	0.0522712
23690	-2798.75	-2754.65	-44.0966	0.164832	0.332406	0.329191	0.173571	0.0273672	0.423802	0.0474962	0.020129	61.1511	19.7622	0.00507998	37.1161	0.159329	0.0433948	0.422513	0.0808743	0.0797898	0.32388	0.0495475
23700	-2799.72	-2755.6	-44.1182	0.17522	0.35528	0.327347	0.142153	0.0430864	0.622626	0.114174	0.071088	62.2408	16.964	0.00546715	34.0223	0.159489	0.0894947	0.366372	0.0575301	0.100633	0.3602	0.0257705
23710	-2797.63	-2751.16	-46.4674	0.200344	0.319997	0.310411	0.169248	0.0264848	0.891483	0.244062	0.217578	64.0306	19.6816	0.00528215	34.6665	0.171235	0.0960619	0.357222	0.047136	0.0748565	0.353639	0.0710848
23720	-2793.21	-2752.15	-41.0545	0.165916	0.344555	0.316798	0.17273	0.0414519	0.423825	0.0719433	0.0304914	58.3182	15.3111	0.00542193	34.4287	0.159864	0.0807562	0.413537	0.0412496	0.0892588	0.297293	0.0779053
23730	-2796.64	-2749.77	-46.8757	0.181211	0.312925	0.33637	0.169494	0.0225714	0.211727	0.028634	0.0060626	63.4371	17.9901	0.00512363	39.6285	0.158901	0.0760497	0.399869	0.0388456	0.0814921	0.354355	0.0493889
