Iteration	Posterior	Likelihood	Prior	ucln_sigma	tmrca_UrsidaePinn	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	sf[1]	sf[2]	sf[3]	sf[4]	ucln_mean	base_rate	root_time	diversification	turnover	death_rate	birth_rate	mean_rt	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	tmrca_Ursidae
3140	-2754.07	-2749.65	-4.41984	0.265799	36.1483	0.148799	0.138065	0.173821	0.157852	0.148799	0.106378	0.158787	0.127415	0.129509	0.297589	0.174133	0.147529	0.128312	0.0736442	0.122863	0.119185	0.148336	0.131181	0.183922	0.320173	0.330881	0.165024	0.148534	0.00560999	49.8866	0.0659547	0.32136	0.031232	0.0971867	0.146233	0.0659491	0.459423	0.0745689	0.0562761	0.317238	0.0265456	18.2951
3150	-2763.26	-2752.38	-10.8751	0.198285	36.7374	0.140566	0.129362	0.190255	0.10874	0.246344	0.169343	0.128861	0.133326	0.141373	0.295202	0.129765	0.202914	0.167003	0.157445	0.0903706	0.139689	0.12672	0.169309	0.186542	0.300887	0.345196	0.167375	0.158405	0.00509295	53.2345	0.0180638	0.761873	0.057794	0.0758578	0.159255	0.0666375	0.341971	0.0822979	0.103015	0.376782	0.0292971	19.7616
3160	-2771.45	-2751.33	-20.1267	0.523436	36.2465	0.0864702	0.151638	0.0911155	0.278059	0.140461	0.152433	0.142083	0.128555	0.209814	0.390685	0.105192	0.363413	0.161623	0.0950697	0.253856	0.176876	0.148779	0.109939	0.192385	0.31088	0.315473	0.181262	0.155172	0.00538925	45.5762	0.105742	0.372481	0.0627664	0.168509	0.177003	0.0648382	0.349291	0.0800757	0.111954	0.365335	0.028506	16.496
3170	-2754.02	-2742.8	-11.2147	0.429471	42.3778	0.0916706	0.127955	0.177937	0.290017	0.116533	0.0707248	0.111244	0.0870754	0.131808	0.327819	0.115733	0.100865	0.0714153	0.0867243	0.0788899	0.0892102	0.10423	0.0479236	0.175493	0.332905	0.302955	0.188648	0.118613	0.00511748	50.8945	0.0419942	0.708496	0.102066	0.144061	0.123765	0.0476444	0.398782	0.0674973	0.0822658	0.308005	0.0958049	20.3103
3180	-2760.83	-2747.69	-13.1414	0.951905	43.7189	0.0310671	0.113181	0.0208927	0.171117	0.0902613	0.0726114	0.0627437	0.132413	0.131683	0.308124	0.0598362	0.0203619	0.0698134	0.021194	0.0195113	0.030854	0.156721	0.046882	0.186279	0.327248	0.324954	0.16152	0.109415	0.00570979	47.675	0.0292247	0.710846	0.0718451	0.10107	0.086626	0.0641006	0.384089	0.0546195	0.0645561	0.366089	0.066545	25.3501
3190	-2764.82	-2749.32	-15.4953	0.978306	36.3796	0.0223664	0.0645931	0.0848139	0.113481	0.0465644	0.180918	0.0868383	0.0616022	0.133462	0.377623	0.0388054	0.120019	0.00592978	0.0413436	0.136333	0.0726077	0.123613	0.0963042	0.195118	0.314131	0.332026	0.158725	0.117201	0.0053279	46.6101	0.0346659	0.400997	0.0232068	0.0578727	0.100401	0.0659786	0.327133	0.0168321	0.0664474	0.413649	0.10996	23.4123
3200	-2758.69	-2743.41	-15.2863	0.804224	43.3955	0.0211932	0.0295882	0.0465123	0.0420866	0.0456976	0.0551241	0.0923946	0.0998031	0.132002	0.405927	0.0642248	0.0144569	0.0658536	0.052037	0.011568	0.0647498	0.144035	0.22342	0.194294	0.334325	0.319055	0.152326	0.0687306	0.00513407	47.5727	0.0567463	0.475787	0.0515042	0.108251	0.0894818	0.0417815	0.363966	0.0304943	0.0855705	0.44013	0.0380577	22.2325
3210	-2755.75	-2744.73	-11.0172	0.716579	41.1057	0.107468	0.0776036	0.08668	0.0547726	0.0300175	0.167647	0.105599	0.0670561	0.119577	0.360558	0.0407169	0.0399193	0.0227086	0.0857785	0.121485	0.0651044	0.103306	0.083351	0.174003	0.306946	0.342076	0.176975	0.115169	0.00553883	46.9731	0.0303173	0.228407	0.00897455	0.0392918	0.0966305	0.0411594	0.406044	0.0300403	0.0842964	0.346171	0.0922889	21.4241
3220	-2752.74	-2743.22	-9.52766	0.418759	40.5326	0.0793739	0.0713029	0.0701602	0.0393387	0.0708703	0.0588961	0.167617	0.0779148	0.108444	0.359038	0.0405183	0.0835154	0.0719194	0.0449873	0.0716449	0.145501	0.126136	0.127475	0.167627	0.328325	0.333557	0.170491	0.0868594	0.00522234	45.6402	0.0216144	0.663011	0.0425255	0.0641399	0.100814	0.0561887	0.321791	0.0448237	0.111762	0.391164	0.0742694	19.5118
3230	-2759.06	-2747.89	-11.1732	0.574172	38.3213	0.0956951	0.0933973	0.0811133	0.127814	0.144361	0.0482246	0.121351	0.0875762	0.115882	0.256837	0.0671343	0.0759349	0.0345557	0.0511248	0.103662	0.0534398	0.19402	0.235474	0.196885	0.329466	0.310532	0.163118	0.121574	0.00531709	50.6473	0.0425676	0.587372	0.0605946	0.103162	0.110422	0.101387	0.344613	0.0262657	0.091639	0.363843	0.0722521	27.5748
3240	-2759.38	-2742.27	-17.1042	0.786614	39.7377	0.103672	0.051997	0.153453	0.0438943	0.361038	0.206087	0.125457	0.0638729	0.106064	0.273531	0.0456082	0.0252516	0.0458528	0.188481	0.0992143	0.10735	0.131708	0.0967908	0.1932	0.322528	0.314622	0.16965	0.120176	0.00583977	47.7337	0.0517261	0.400813	0.0346011	0.0863272	0.123851	0.0782916	0.378424	0.0432931	0.0690435	0.348579	0.0823691	18.4434
3250	-2758.25	-2750.14	-8.10777	0.561954	35.5331	0.0882079	0.0381896	0.104526	0.114591	0.0711918	0.0398266	0.0488784	0.124648	0.102656	0.306201	0.0772234	0.0434465	0.0752626	0.0854099	0.107488	0.0869643	0.156608	0.0909975	0.172585	0.336719	0.313581	0.177115	0.0966727	0.00551961	50.8491	0.054386	0.205201	0.0140414	0.0684274	0.0979065	0.0673021	0.424791	0.0225188	0.0684599	0.335256	0.0816729	23.7356
3260	-2761.04	-2737.12	-23.9191	0.759406	34.5953	0.12661	0.0484218	0.425309	0.0960776	0.331317	0.0961818	0.0999881	0.0959092	0.143444	0.351802	0.228898	0.108519	0.181887	0.0323421	0.122773	0.0438292	0.245453	0.222532	0.18053	0.325134	0.328015	0.166321	0.126113	0.00514164	47.7793	0.0652244	0.137376	0.0103872	0.0756116	0.166739	0.0725225	0.352246	0.0446258	0.0805649	0.390172	0.0598689	20.3595
3270	-2759.33	-2739.3	-20.0293	0.456822	36.8956	0.221951	0.0775077	0.143138	0.0908778	0.120517	0.0693651	0.244462	0.0813615	0.151791	0.392667	0.0726164	0.129877	0.148437	0.134685	0.139595	0.0686201	0.193024	0.0767148	0.183163	0.335451	0.296711	0.184675	0.112985	0.00463099	49.0227	0.0770073	0.0979462	0.00836155	0.0853688	0.142067	0.0626021	0.37945	0.0650653	0.0867072	0.341742	0.0644333	17.5415
3280	-2756.57	-2743.96	-12.6102	0.518955	36.6234	0.0753587	0.0635929	0.20942	0.105502	0.0612175	0.0780975	0.120551	0.070128	0.145861	0.302938	0.13223	0.152694	0.103165	0.0899576	0.216211	0.0796191	0.200318	0.0277403	0.172555	0.319033	0.332777	0.175636	0.126952	0.00564697	46.4342	0.0349461	0.510655	0.0364679	0.071414	0.124144	0.0591662	0.404741	0.0187424	0.0819483	0.374122	0.0612803	19.9306
3290	-2759.92	-2742.85	-17.0676	0.485166	33.9068	0.144059	0.108064	0.225398	0.157188	0.31151	0.226724	0.108503	0.107254	0.176	0.275075	0.0776294	0.402927	0.203799	0.126615	0.17888	0.0718665	0.179406	0.185064	0.176422	0.33259	0.319981	0.171007	0.207488	0.00524416	50.4393	0.0395346	0.230726	0.0118575	0.0513921	0.181442	0.0338101	0.370786	0.0783536	0.0602811	0.377037	0.0797317	19.9514
3300	-2765.03	-2741.25	-23.7767	0.647884	33.9312	0.0974858	0.105432	0.134007	0.05597	0.26995	0.0694395	0.363622	0.105225	0.123085	0.328552	0.252632	0.140528	0.281571	0.657371	0.0822377	0.0519102	0.226518	0.128862	0.197202	0.315534	0.310325	0.176939	0.226364	0.0054011	49.6556	0.0632642	0.332965	0.0315797	0.0948439	0.193022	0.0783225	0.316407	0.0528814	0.095464	0.414339	0.0425857	20.3442
3310	-2766.9	-2740.82	-26.0836	1.09569	40.0373	0.0670089	0.146786	0.115343	0.163635	0.225285	0.393269	0.0964991	0.0746287	0.127366	0.284239	0.12102	0.05541	0.0640933	0.0168803	0.0379053	0.188035	0.200244	0.216548	0.184496	0.314277	0.33348	0.167746	0.225181	0.00527561	54.6375	0.0234792	0.352418	0.0127775	0.0362567	0.144122	0.056695	0.353926	0.0534589	0.103895	0.401199	0.0308264	22.1452
3320	-2755.01	-2747.62	-7.39437	0.44239	35.9801	0.126113	0.064379	0.166894	0.181851	0.0711399	0.122646	0.129221	0.0963966	0.209149	0.240754	0.113058	0.118032	0.0910235	0.111373	0.0836688	0.094295	0.128567	0.197151	0.165468	0.312924	0.359857	0.161751	0.141381	0.00553969	50.0375	0.0245611	0.606784	0.0379011	0.0624622	0.130317	0.0616827	0.35094	0.0592223	0.0997742	0.397814	0.0305663	18.4513
3330	-2755.58	-2743.95	-11.6358	0.486812	35.3338	0.148282	0.138222	0.0937981	0.118787	0.167762	0.164534	0.260725	0.153973	0.123042	0.289525	0.134389	0.133593	0.173352	0.0981591	0.216384	0.0978689	0.152553	0.066623	0.171062	0.320291	0.345015	0.163632	0.149728	0.00574544	51.3822	0.0368569	0.447912	0.0299022	0.0667591	0.151754	0.0915056	0.354961	0.0579786	0.0643595	0.376271	0.0549244	16.5565
3340	-2766.56	-2745.45	-21.1102	0.754082	40.0301	0.0479682	0.112604	0.175055	0.092263	0.173878	0.224755	0.0744287	0.125751	0.151016	0.360615	0.235424	0.0288779	0.0292732	0.0500041	0.0878164	0.196003	0.13236	0.166896	0.180594	0.32268	0.331189	0.165538	0.181862	0.00551511	47.9931	0.00733844	0.908945	0.073255	0.0805935	0.136944	0.0375076	0.361023	0.0977875	0.0587367	0.394819	0.0501259	18.9046
3350	-2766.35	-2750.58	-15.7643	0.418747	47.598	0.0462947	0.0591177	0.0731027	0.261055	0.213438	0.0822072	0.108286	0.0739775	0.105433	0.331717	0.0967371	0.128811	0.145518	0.199166	0.0765325	0.21783	0.11816	0.0958091	0.189138	0.319315	0.327735	0.163812	0.125422	0.00526096	50.5233	0.021923	0.562287	0.0281624	0.0500853	0.135177	0.0457058	0.419162	0.0526937	0.0571946	0.376434	0.0488099	25.3896
3360	-2762.41	-2747.26	-15.1494	0.439655	34.4835	0.08258	0.15644	0.0800844	0.0935071	0.0315502	0.142247	0.130219	0.1221	0.138095	0.21652	0.0471027	0.144509	0.170946	0.0949279	0.110532	0.0548026	0.116175	0.294833	0.172608	0.318107	0.320673	0.188612	0.144487	0.00527101	52.3392	0.0290905	0.444661	0.0232928	0.0523833	0.123732	0.0597514	0.350147	0.0938719	0.0766499	0.375351	0.0442283	18.6413
3370	-2750.81	-2746.27	-4.53483	0.28031	35.8245	0.0950434	0.0962393	0.092735	0.0694621	0.134415	0.13394	0.0992291	0.121387	0.120616	0.275799	0.134782	0.082149	0.137235	0.101269	0.0983432	0.0672186	0.134361	0.144032	0.185629	0.327793	0.309617	0.176961	0.121746	0.00564536	52.8623	0.0570321	0.341352	0.0295575	0.0865895	0.118792	0.0515146	0.42089	0.0518811	0.0684917	0.369091	0.0381313	16.1655
3380	-2758.23	-2749.25	-8.98609	0.450672	37.2638	0.159914	0.0989079	0.149462	0.0638833	0.18332	0.111936	0.13184	0.082851	0.143293	0.245452	0.095109	0.166074	0.087189	0.128567	0.122343	0.163826	0.091021	0.294311	0.176274	0.346992	0.308691	0.168043	0.132854	0.00554751	46.655	0.0346744	0.638933	0.0613586	0.096033	0.139961	0.111843	0.323983	0.0618896	0.0833756	0.376417	0.042491	16.4053
3390	-2769.55	-2748.36	-21.1911	0.681652	46.1072	0.132349	0.183409	0.136253	0.100186	0.122893	0.118457	0.211746	0.0822393	0.126153	0.27831	0.106216	0.0363276	0.273631	0.0424221	0.246274	0.0740213	0.193656	0.328343	0.171888	0.346274	0.297331	0.184507	0.142682	0.00537001	54.4438	0.0233152	0.79758	0.0918674	0.115183	0.15516	0.0931474	0.440996	0.0549298	0.0815462	0.303878	0.0255025	24.4343
3400	-2766.93	-2747.73	-19.1999	0.624186	39.6457	0.265742	0.0610534	0.104316	0.61396	0.2403	0.164258	0.0810956	0.134175	0.112532	0.406076	0.0637708	0.105949	0.0814729	0.0707532	0.0795599	0.0963873	0.160778	0.0630033	0.166621	0.356347	0.301947	0.175085	0.168662	0.00535151	47.3336	0.0672696	0.252286	0.0226974	0.089967	0.161399	0.0739065	0.367311	0.0879137	0.0834053	0.310806	0.0766577	19.371
3410	-2763.45	-2744.94	-18.5126	0.622408	35.7114	0.159596	0.0747354	0.342626	0.0541044	0.12199	0.321308	0.224931	0.0844557	0.142569	0.332603	0.167035	0.259959	0.0631611	0.0719909	0.0354386	0.0561324	0.146112	0.104994	0.161041	0.34688	0.315009	0.177071	0.151994	0.00528379	48.0286	0.046417	0.186107	0.0106138	0.0570309	0.153541	0.094242	0.406464	0.0713631	0.0692475	0.295038	0.0636454	18.2558
3420	-2758	-2745.01	-12.9936	0.672918	34.1663	0.0571133	0.0349783	0.10885	0.0693224	0.163908	0.0487425	0.075988	0.10426	0.111098	0.278481	0.0265463	0.0754974	0.10856	0.0469686	0.163175	0.142572	0.162388	0.0116891	0.189978	0.332319	0.307235	0.170468	0.10935	0.00548568	47.9215	0.0581223	0.21321	0.0157503	0.0738726	0.0994521	0.0515906	0.385387	0.0458482	0.0590323	0.370847	0.0872953	17.6002
3430	-2753.33	-2744.34	-8.98439	0.672857	42.1432	0.049142	0.0260317	0.0395601	0.05563	0.0513045	0.0696812	0.122833	0.0618865	0.129263	0.349957	0.104274	0.0969724	0.0418105	0.0189046	0.0421286	0.0521657	0.155612	0.0593844	0.19775	0.321134	0.298677	0.182439	0.0846964	0.00540459	51.146	0.0306104	0.483474	0.0286517	0.059262	0.0848078	0.0356342	0.344857	0.0382718	0.0573631	0.434851	0.0890228	24.2445
3440	-2753.37	-2743.91	-9.45447	0.72474	35.4661	0.0289558	0.0278431	0.0308012	0.0813415	0.0327011	0.0388962	0.0567394	0.0353034	0.132977	0.289268	0.0362438	0.055203	0.0879838	0.0311511	0.0448575	0.0638982	0.168591	0.139798	0.182602	0.318368	0.32704	0.17199	0.0791837	0.00562104	49.3953	0.0681997	0.267727	0.0249346	0.0931343	0.0768085	0.0883313	0.313698	0.0483932	0.0862594	0.3949	0.0684176	22.1417
3450	-2763.95	-2742.52	-21.4333	0.789873	49.9918	0.0385143	0.0493994	0.0606246	0.0599621	0.0881268	0.0466962	0.150542	0.0936633	0.130194	0.308827	0.00635235	0.129921	0.0835696	0.011002	0.179284	0.129349	0.0992741	0.16318	0.170129	0.329803	0.343895	0.156173	0.13494	0.00536879	52.7181	0.0196832	0.260467	0.00693249	0.0266156	0.101582	0.0664391	0.357615	0.049188	0.0614474	0.426109	0.0392012	20.9362
3460	-2754.01	-2744.53	-9.48331	0.548154	46.5858	0.0662579	0.0833533	0.181249	0.0686142	0.128622	0.0987506	0.0783802	0.0666135	0.116041	0.375075	0.134744	0.0518564	0.0589294	0.101809	0.0882577	0.0974156	0.100515	0.0946549	0.182005	0.300627	0.346377	0.170991	0.111729	0.00535262	48.3193	0.0239717	0.210059	0.00637448	0.0303462	0.110619	0.0802389	0.397245	0.0631726	0.0682569	0.335767	0.0553191	23.0928
3470	-2758.76	-2739.68	-19.0814	0.867751	41.5617	0.0751985	0.113021	0.104049	0.0419857	0.0418083	0.0212029	0.131547	0.0626549	0.120668	0.176689	0.108161	0.0413799	0.0394095	0.0445337	0.155005	0.126757	0.151856	0.849602	0.175772	0.334412	0.324679	0.165136	0.107124	0.00562975	51.0845	0.0349155	0.409383	0.0242015	0.059117	0.13364	0.0627981	0.356987	0.037957	0.0870186	0.411945	0.0432949	18.5805
3480	-2756.74	-2743.24	-13.5008	0.54188	40.6621	0.0192229	0.122409	0.0981766	0.0487968	0.0991585	0.0885985	0.102018	0.094402	0.105508	0.324395	0.104746	0.104543	0.0859158	0.108965	0.129692	0.103317	0.202476	0.161864	0.170275	0.311982	0.345439	0.172305	0.126324	0.00527355	50.728	0.0557543	0.0990414	0.00612902	0.0618833	0.1169	0.0616794	0.325434	0.0405122	0.0928766	0.433289	0.0462095	21.941
3490	-2764.44	-2746.46	-17.9875	0.854593	44.6216	0.0769252	0.265321	0.179803	0.177504	0.135317	0.0821599	0.149577	0.0863535	0.105841	0.392899	0.0558654	0.0569046	0.0487363	0.16924	0.108445	0.0854852	0.150998	0.066592	0.158326	0.323151	0.346878	0.171645	0.187341	0.00509788	48.2691	0.0269047	0.506425	0.0276052	0.0545099	0.132998	0.0446344	0.430748	0.0892686	0.0659584	0.325521	0.0438699	19.5722
3500	-2754.69	-2741.82	-12.8723	0.559653	45.1553	0.0642105	0.042511	0.136937	0.0657357	0.117908	0.0572697	0.135666	0.033249	0.11443	0.34199	0.0783501	0.0590041	0.127172	0.205181	0.0276525	0.137574	0.160837	0.0514709	0.177975	0.304846	0.348245	0.168934	0.0999382	0.00563418	46.7295	0.0401678	0.364645	0.0230533	0.0632211	0.10873	0.0533099	0.38414	0.0479774	0.0696041	0.398674	0.0462947	22.6925
3510	-2765.88	-2745.41	-20.4692	1.03969	35.3728	0.0436005	0.0438012	0.0281035	0.0845036	0.118323	0.0556871	0.0692891	0.0399563	0.150723	0.377368	0.0660934	0.0471252	0.0261447	0.479873	0.0497535	0.218732	0.172958	0.255862	0.184458	0.315951	0.340112	0.159478	0.166837	0.00555741	46.8143	0.0411793	0.545481	0.0494204	0.0905997	0.129328	0.0554765	0.360818	0.0498789	0.0723627	0.374358	0.0871059	24.856
3520	-2762.69	-2745.24	-17.4473	0.784343	39.3675	0.0911907	0.0144779	0.108287	0.0662321	0.0713966	0.0615941	0.0630602	0.0755935	0.132795	0.299445	0.0377757	0.0546146	0.114207	0.0168653	0.0971048	0.387196	0.113541	0.254229	0.162095	0.334542	0.326668	0.176695	0.119103	0.00540944	48.5196	0.057601	0.446224	0.0464141	0.104015	0.114423	0.0533486	0.351261	0.0425685	0.069587	0.360851	0.122384	17.7029
3530	-2752.27	-2739.99	-12.2777	0.640677	34.8343	0.0547139	0.0522731	0.197425	0.118554	0.102077	0.13739	0.112118	0.0502933	0.112379	0.269036	0.0536341	0.0764116	0.067611	0.0371967	0.0643424	0.0861926	0.226732	0.224894	0.195108	0.333371	0.319999	0.151521	0.130426	0.00563095	48.4025	0.0375253	0.653588	0.0708002	0.108325	0.113515	0.074025	0.353935	0.0958665	0.0616629	0.360767	0.0537435	22.0114
3540	-2758.3	-2740.8	-17.5033	1.03338	37.0252	0.0828661	0.042207	0.130114	0.104277	0.146339	0.0994151	0.0767552	0.0839305	0.132362	0.35978	0.0195975	0.0797299	0.0530331	0.0313288	0.0929215	0.035946	0.167157	0.00819495	0.1738	0.352326	0.298376	0.175498	0.141786	0.00543694	47.5207	0.0416583	0.820217	0.190056	0.231714	0.0969975	0.0547475	0.422216	0.0514945	0.0601895	0.351548	0.0598051	20.84
3550	-2762.42	-2740.75	-21.6657	0.849976	35.0785	0.0727876	0.0504157	0.122601	0.226545	0.043633	0.0724906	0.0884372	0.0799886	0.151134	0.434769	0.0460359	0.0117486	0.199307	0.0382004	0.0633501	0.375129	0.244913	0.00676728	0.168611	0.341735	0.31854	0.171114	0.127005	0.00517542	46.3218	0.0409039	0.253094	0.0138606	0.0547644	0.129347	0.0508458	0.383055	0.111755	0.0760808	0.336995	0.0412683	20.8874
3560	-2762.9	-2747.4	-15.4979	0.55403	37.928	0.131385	0.0303618	0.171938	0.0628463	0.259484	0.186894	0.0628206	0.109513	0.122714	0.388612	0.0732493	0.084871	0.0256647	0.070097	0.091884	0.0689253	0.136189	0.0383221	0.179884	0.322824	0.333241	0.16405	0.102392	0.00544593	47.2595	0.0201857	0.722552	0.0525692	0.0727549	0.117543	0.0948762	0.316771	0.0527691	0.0572695	0.415351	0.0629631	23.1066
3570	-2754.68	-2743.7	-10.9751	0.667939	41.8491	0.0680671	0.0261643	0.0880547	0.0778938	0.0349527	0.0647967	0.0801948	0.0368097	0.132309	0.322387	0.0558174	0.019182	0.138613	0.0313722	0.102903	0.0858229	0.096562	0.106001	0.192495	0.327325	0.304427	0.175753	0.0825271	0.00577119	48.8483	0.0264422	0.13405	0.00409329	0.0305355	0.0871057	0.0757603	0.414882	0.0386179	0.101791	0.308412	0.0605375	21.4726
3580	-2761.17	-2745.83	-15.3363	0.561258	43.4344	0.0432634	0.0473899	0.046808	0.139443	0.100895	0.052166	0.208051	0.0722485	0.0955185	0.263519	0.107896	0.130854	0.206705	0.240372	0.17652	0.0795396	0.171244	0.0912509	0.171869	0.342418	0.307082	0.178631	0.115686	0.00571593	50.7256	0.0336468	0.68689	0.0738134	0.10746	0.126316	0.0654458	0.428277	0.0486597	0.0925102	0.338579	0.0265288	21.8747
3590	-2763.45	-2745.01	-18.4394	0.788024	34.9949	0.0780489	0.11375	0.1574	0.0600749	0.0455019	0.0971778	0.0894041	0.0392876	0.127141	0.268153	0.606497	0.0331571	0.0538582	0.0770764	0.0799705	0.0975766	0.272328	0.269681	0.171283	0.341166	0.310318	0.177234	0.15275	0.00557646	45.8482	0.0351188	0.369588	0.0205888	0.0557076	0.14256	0.0544877	0.457791	0.0336499	0.0978284	0.309803	0.0464406	20.8034
3600	-2757.69	-2743.65	-14.0431	0.595825	37.7746	0.0483262	0.167745	0.118149	0.0491906	0.128915	0.171153	0.0871129	0.0614608	0.143455	0.398682	0.145126	0.0937472	0.0298062	0.0855427	0.0856662	0.0934545	0.21765	0.066906	0.203192	0.311258	0.307812	0.177738	0.139269	0.00546699	45.8356	0.0540759	0.400511	0.0361274	0.0902033	0.121783	0.0674433	0.40983	0.0420092	0.0657507	0.335398	0.0795686	21.8901
3610	-2764.99	-2749.57	-15.4255	0.421933	38.074	0.0817367	0.0709922	0.200004	0.0701295	0.117566	0.115745	0.152658	0.112597	0.148568	0.364705	0.117846	0.130908	0.300533	0.0883919	0.0920203	0.123842	0.213938	0.116194	0.204965	0.309998	0.307462	0.177575	0.130526	0.00474612	47.5121	0.0236843	0.520681	0.0257281	0.0494124	0.145465	0.0720601	0.323183	0.073139	0.0702516	0.361993	0.0993735	17.9941
3620	-2747.92	-2741.49	-6.43274	0.378799	35.3095	0.0981498	0.0837956	0.118719	0.0761811	0.137701	0.0733205	0.131443	0.0863626	0.190081	0.337007	0.126355	0.113232	0.0743695	0.0827604	0.0967093	0.125006	0.130399	0.155734	0.172447	0.316651	0.332777	0.178125	0.119892	0.00542909	45.3225	0.0389352	0.494066	0.038022	0.0769572	0.124296	0.0552082	0.396621	0.0773445	0.0742911	0.34369	0.0528452	18.0239
3630	-2751.35	-2741.53	-9.81962	0.451278	34.1388	0.0766631	0.076671	0.088641	0.0743427	0.0823565	0.157249	0.0957212	0.103997	0.186057	0.29329	0.100792	0.0881888	0.0482101	0.0722506	0.0643765	0.14857	0.224717	0.0632991	0.178365	0.322179	0.315165	0.18429	0.122625	0.00518558	49.5333	0.0296448	0.695995	0.0678693	0.097514	0.113633	0.0588129	0.379605	0.0628084	0.0700082	0.375391	0.0533742	19.9451
3640	-2761.5	-2743.79	-17.7097	0.960081	37.8771	0.0280088	0.034015	0.0972622	0.0180027	0.0322632	0.102779	0.112405	0.101862	0.107683	0.301281	0.0780575	0.0167212	0.208632	0.0113972	0.101691	0.138225	0.196075	0.157287	0.175656	0.324849	0.344357	0.155138	0.125784	0.00515807	46.7836	0.0346191	0.11655	0.00456717	0.0391863	0.102425	0.0798404	0.29836	0.0470758	0.0700322	0.451299	0.0533925	19.8348
3650	-2758.22	-2743.93	-14.2911	0.797052	44.4204	0.0478648	0.0682858	0.11492	0.0518543	0.0344326	0.066232	0.0567202	0.0396746	0.116678	0.241063	0.0369673	0.021986	0.0279973	0.0656925	0.030993	0.138767	0.167216	0.309297	0.185773	0.32784	0.318958	0.167429	0.1189	0.00566791	49.8414	0.0684838	0.156542	0.0127103	0.0811941	0.0909245	0.0937321	0.365166	0.0350914	0.05938	0.371915	0.0747155	20.2303
3660	-2756.16	-2741.76	-14.399	0.597802	41.4634	0.047393	0.0550359	0.245315	0.0604529	0.176561	0.104752	0.098508	0.0784477	0.0904292	0.388312	0.0612661	0.0380466	0.0773347	0.0248612	0.104454	0.0842422	0.119553	0.156767	0.181681	0.300391	0.347885	0.170044	0.107611	0.00529139	47.5286	0.0566637	0.0311661	0.00182279	0.0584865	0.111763	0.0900903	0.367212	0.0651493	0.0592651	0.371195	0.0470886	20.4807
3670	-2757.56	-2747.5	-10.0579	0.392073	44.638	0.146297	0.0886024	0.144738	0.0649639	0.0947839	0.0766818	0.115941	0.113574	0.0968826	0.330998	0.0793937	0.159399	0.0921421	0.104687	0.112856	0.0806361	0.0913759	0.243296	0.176473	0.316934	0.313577	0.193015	0.118196	0.00553417	54.4114	0.017977	0.732894	0.0493258	0.0673028	0.124292	0.0876719	0.414638	0.0596671	0.0813681	0.313528	0.0431261	18.0053
3680	-2763.62	-2743.27	-20.3482	0.449679	39.6339	0.144858	0.0638782	0.175933	0.0930583	0.124288	0.0907623	0.232149	0.0596734	0.117221	0.351728	0.121991	0.100606	0.048963	0.181328	0.192649	0.109214	0.213171	0.370868	0.181352	0.346024	0.301469	0.171155	0.1598	0.00505696	48.9223	0.0687234	0.63175	0.117898	0.186621	0.15513	0.0818354	0.428282	0.0488711	0.0775622	0.339124	0.0243251	22.7229
3690	-2769.16	-2749.05	-20.1027	1.08358	38.134	0.166549	0.0347096	0.0370504	0.136598	0.0971378	0.247476	0.0497037	0.0786637	0.112057	0.310308	0.016106	0.022021	0.14065	0.0891562	0.0455457	0.223338	0.165482	0.0344353	0.186518	0.349918	0.304512	0.159052	0.126487	0.00568586	50.6195	0.0281351	0.216838	0.00778993	0.035925	0.111499	0.0632781	0.421448	0.0297314	0.0879222	0.288443	0.109178	24.1785
