Iteration	Posterior	Likelihood	Prior	sf[1]	sf[2]	sf[3]	sf[4]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	mean_rt	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	death_rate	root_time	tmrca_Ursidae	birth_rate	tmrca_UrsidaePinn	base_rate	node_rates[1]	node_rates[2]	node_rates[3]	node_rates[4]	node_rates[5]	node_rates[6]	node_rates[7]	node_rates[8]	node_rates[9]	node_rates[10]	node_rates[11]	node_rates[12]	node_rates[13]	node_rates[14]	node_rates[15]	node_rates[16]	node_rates[17]	node_rates[18]	turnover	root_rate	nu	diversification
4030	-2727.64	-2742.59	14.9441	0.194047	0.329986	0.30738	0.168587	0.05323	0.390307	0.0299772	0.0978718	0.355855	0.0727595	0.100061	0.000460387	0.000518188	0.000489544	0.000393445	0.000387133	0.000457	0.000514916	0.000376993	0.00076197	0.00162727	0.00043361	0.00043688	0.000468952	0.000434397	0.000459896	0.000463961	0.000633989	0.000971541	0.0304764	50.2654	25.7802	0.0566773	38.8616	0.00575274	0.0847352	0.0928168	0.0828582	0.062223	0.0600283	0.0826943	0.0944514	0.0543293	0.12123	0.371648	0.0745625	0.0761865	0.0873368	0.0756994	0.0753232	0.0845647	0.0767364	0.143676	0.537718	0.19409	1.19012	0.0262009
4040	-2738.21	-2743.8	5.5908	0.186222	0.346855	0.301466	0.165456	0.0511589	0.404535	0.0116682	0.0840837	0.408535	0.0400199	0.0994572	0.000367083	0.000319439	0.000310997	0.000362423	0.000406099	0.000405494	0.000445226	0.000406283	0.000711452	0.00185294	0.000381296	0.000380888	0.000341154	0.00038693	0.00046657	0.00049023	0.000752823	0.00128	0.00726679	49.003	20.7407	0.0731097	36.1005	0.00522699	0.063316	0.0626014	0.059371	0.0676081	0.0843195	0.0803247	0.0689739	0.0692623	0.0703637	0.421083	0.0710658	0.0748292	0.0596256	0.07091	0.0771407	0.101383	0.0861935	0.201859	0.0993956	0.287907	1.41132	0.065843
4050	-2734.92	-2741.28	6.35612	0.192699	0.318746	0.323408	0.165147	0.0470104	0.385143	0.091795	0.0638707	0.375406	0.0367747	0.102048	0.000412218	0.000432914	0.000506926	0.000502192	0.000470332	0.000508292	0.000519527	0.000694987	0.000696843	0.00177316	0.000506338	0.000468165	0.000454451	0.000436027	0.000533578	0.000697902	0.000782463	0.000882093	0.0527113	49.553	17.6303	0.0877561	39.8383	0.00626796	0.0613126	0.0620374	0.0856534	0.0791509	0.068985	0.0817133	0.0657357	0.0991066	0.0953321	0.411343	0.0810898	0.080474	0.0760981	0.0689095	0.0702192	0.100037	0.122652	0.127019	0.600656	0.154442	1.34933	0.0350448
4060	-2737.07	-2743.06	5.99151	0.191821	0.314343	0.330972	0.162865	0.0574517	0.316297	0.110818	0.0700397	0.400998	0.0443956	0.105302	0.000316044	0.000459417	0.00048276	0.000413328	0.000371037	0.000327081	0.000478031	0.000377749	0.000814773	0.00148249	0.000359064	0.000335386	0.000396381	0.000341875	0.000392316	0.000437901	0.000555787	0.000937442	0.00762089	50.8351	18.709	0.056063	41.6803	0.00493127	0.0584513	0.094493	0.103961	0.0891052	0.071953	0.065559	0.104493	0.064989	0.193255	0.358255	0.0785305	0.067097	0.0918351	0.0689275	0.0697285	0.0893852	0.0882166	0.137197	0.135934	0.243006	1.64788	0.0484421
4070	-2743.15	-2742.79	-0.355774	0.189833	0.321447	0.327542	0.161178	0.0562064	0.356333	0.108416	0.0633003	0.372311	0.0434334	0.130607	0.000552374	0.000479369	0.000528229	0.00047679	0.000483095	0.00043234	0.000633083	0.000781006	0.000727041	0.00165873	0.000500789	0.000476659	0.000466374	0.000536786	0.00061877	0.000777385	0.000883205	0.000844341	0.00598546	47.632	19.1758	0.0540883	38.2874	0.00515767	0.0947701	0.0937648	0.112711	0.0868032	0.0892479	0.0715399	0.124975	0.121921	0.120375	0.477346	0.0980827	0.0961093	0.0921212	0.0887257	0.119425	0.120517	0.180931	0.161551	0.110661	0.165861	1.34146	0.0481029
4080	-2738.95	-2742.26	3.30812	0.182386	0.314883	0.343349	0.159383	0.0751293	0.35981	0.0703943	0.0711567	0.376795	0.0467148	0.112917	0.000490442	0.00048528	0.000463061	0.000427831	0.000484134	0.000453343	0.00075916	0.000610684	0.00100256	0.00190761	0.000485386	0.00048988	0.000472323	0.000481493	0.000623409	0.000751247	0.000860158	0.00164755	0.0137884	44.8466	19.1947	0.0848111	35.5478	0.00560586	0.088353	0.0897827	0.0818556	0.0690806	0.0891677	0.0721245	0.135054	0.0856429	0.183037	0.267428	0.0835566	0.0896143	0.0833506	0.0851601	0.0866219	0.135791	0.132231	0.174647	0.162577	0.413147	1.90226	0.0710228
4090	-2748.37	-2743.89	-4.4747	0.185767	0.329559	0.337989	0.146685	0.057319	0.361945	0.0269467	0.0632754	0.455412	0.0351023	0.116194	0.000466569	0.000406378	0.000457119	0.000437168	0.000537113	0.000538055	0.000603333	0.000807427	0.000751934	0.00174504	0.000545643	0.000465517	0.000423348	0.000429088	0.000491069	0.00053683	0.000836385	0.00120253	0.0184561	48.8089	18.7054	0.0373456	38.2559	0.00554757	0.0848352	0.0652048	0.0834978	0.0573978	0.0934296	0.0974737	0.123845	0.191223	0.0694231	0.39725	0.100209	0.0965048	0.081302	0.0713227	0.0833714	0.0936679	0.0998693	0.201663	0.494198	0.231871	3.43932	0.0188895
4100	-2745.63	-2747.1	1.47197	0.177369	0.367792	0.310899	0.14394	0.0581743	0.418931	0.0503634	0.0642196	0.328075	0.0802371	0.11559	0.000544525	0.000400688	0.000418049	0.00040913	0.000433297	0.000413187	0.000507425	0.000362488	0.000772138	0.00204484	0.0004424	0.000441287	0.000430937	0.000464706	0.000538016	0.00059434	0.000856446	0.0010219	0.0821748	46.6082	21.3421	0.119125	38.0687	0.00542983	0.114392	0.0738501	0.0802446	0.0652952	0.0741965	0.0746419	0.074908	0.0265949	0.0758686	0.585319	0.085402	0.0775497	0.0737375	0.0849918	0.086176	0.111995	0.106922	0.208537	0.689822	0.167867	3.34937	0.0369499
4110	-2743.95	-2744.97	1.01418	0.182532	0.310993	0.349054	0.157421	0.117944	0.330946	0.0564768	0.0621446	0.383357	0.0491313	0.0959068	0.000506673	0.000653064	0.000698578	0.000603936	0.000433049	0.000442582	0.000317226	0.000452494	0.00069195	0.0016268	0.000501439	0.000511077	0.00058665	0.000512676	0.000416651	0.000355874	0.000751811	0.00168649	0.0182098	52.2741	22.0261	0.0467192	42.1478	0.0057629	0.0866819	0.111814	0.127609	0.124174	0.0648683	0.0649942	0.0546527	0.0889715	0.0472909	0.172135	0.0854204	0.0886027	0.11483	0.0887653	0.0891578	0.0554399	0.0680655	0.192849	0.38977	0.392442	2.05869	0.0285095
4120	-2735.22	-2742.69	7.4751	0.172812	0.343974	0.314771	0.168443	0.0401403	0.403377	0.0563438	0.0954464	0.344808	0.0598842	0.100655	0.000485368	0.000566471	0.000515493	0.000502126	0.000524093	0.000507971	0.000341868	0.000524313	0.000689036	0.00140753	0.000522217	0.000518529	0.00052495	0.000527525	0.00045218	0.000495783	0.000735973	0.00107692	0.0413919	54.6267	19.7696	0.0665582	40.3254	0.005683	0.0774845	0.106933	0.0889926	0.083093	0.0908239	0.088605	0.0545075	0.0758453	0.0921564	0.266685	0.0936186	0.0901636	0.0924233	0.0923208	0.0933296	0.065805	0.108675	0.150334	0.621891	0.228663	1.07961	0.0251663
4130	-2744.66	-2744.84	0.183113	0.190954	0.349239	0.302757	0.15705	0.0556666	0.388298	0.046541	0.0528399	0.384383	0.0722722	0.0974197	0.000402318	0.000342209	0.000343628	0.000532717	0.000503897	0.000347653	0.000504124	0.00040639	0.000471512	0.00150245	0.000465378	0.000450903	0.000417859	0.000413805	0.000435036	0.000516234	0.000624178	0.000982164	0.0192393	51.8947	18.8645	0.0689184	36.0208	0.00515495	0.0824833	0.0575894	0.0581399	0.114126	0.102944	0.0468816	0.100411	0.0525602	0.0458789	0.338915	0.0925562	0.0879997	0.0751796	0.08694	0.0736068	0.0951769	0.10511	0.137057	0.279161	0.244	2.78072	0.049679
4140	-2747.33	-2751.54	4.2101	0.171312	0.375853	0.297239	0.155596	0.0454832	0.4173	0.0403511	0.0431737	0.406418	0.047274	0.100891	0.000445287	0.000318865	0.000336875	0.000424846	0.000397636	0.000436213	0.000478051	0.000610017	0.000945377	0.00149999	0.000438172	0.000434728	0.000412777	0.000426486	0.000465576	0.000625592	0.000939209	0.00145822	0.0094142	47.5774	17.2422	0.0572264	35.7873	0.00528422	0.0878751	0.0452148	0.0520311	0.0787354	0.0684367	0.0813211	0.0853812	0.0896592	0.143558	0.230063	0.0820626	0.0837791	0.075471	0.0807591	0.0806595	0.0955542	0.141223	0.214254	0.164508	0.337661	3.36399	0.0478122
4150	-2748.76	-2747.99	-0.766438	0.189139	0.328252	0.291763	0.190846	0.0483604	0.41328	0.0429036	0.0531953	0.359428	0.0828333	0.112264	0.00032889	0.00051719	0.000514198	0.000411062	0.000334014	0.000384629	0.000354026	0.000722709	0.000658013	0.00166279	0.000407957	0.000425782	0.000472847	0.000414845	0.000427201	0.000638165	0.000901834	0.000873195	0.0233151	53.7338	17.6487	0.0767266	37.7061	0.00521199	0.049663	0.0996625	0.0985143	0.0819305	0.0523647	0.0668548	0.0484625	0.11983	0.0639336	0.491556	0.0758065	0.0807388	0.0987991	0.0826466	0.0765419	0.087388	0.157495	0.188566	0.303872	0.146506	2.85316	0.0534116
4160	-2737.78	-2741.29	3.51043	0.184179	0.329162	0.311317	0.175341	0.0547511	0.359409	0.0666583	0.097272	0.348948	0.0729618	0.109721	0.000418027	0.000500596	0.000495962	0.000588465	0.000542155	0.000536836	0.000578165	0.000437595	0.000861754	0.00188543	0.000523547	0.000462528	0.000470172	0.000433852	0.000472395	0.000485419	0.000946684	0.00172633	0.00356165	47.1448	23.5268	0.0460448	41.9242	0.00559133	0.0719738	0.0885171	0.0868596	0.111031	0.0944663	0.104214	0.115387	0.0743149	0.0518323	0.313324	0.099461	0.0878103	0.0905446	0.0776346	0.077553	0.0914212	0.0822116	0.256414	0.077352	0.361089	2.18263	0.0424831
4170	-2740.84	-2743.83	2.98345	0.194812	0.342769	0.30285	0.159569	0.0416376	0.451577	0.0166652	0.0648716	0.37659	0.0486589	0.106258	0.000288412	0.00047215	0.000467239	0.000319135	0.000396993	0.000288243	0.000402271	0.000387643	0.000753632	0.00169247	0.000318724	0.000314147	0.000388612	0.000312703	0.000343359	0.0003729	0.000577232	0.000926662	0.0258904	52.6435	20.8223	0.0676412	43.3193	0.00491973	0.0554825	0.099318	0.0973214	0.0625184	0.0941699	0.0548269	0.0857136	0.0838134	0.145485	0.472207	0.0672183	0.0623516	0.0926236	0.0653576	0.0617646	0.0778201	0.0737736	0.160887	0.38276	0.215826	1.82418	0.0417508
4180	-2735.43	-2741.79	6.35398	0.196643	0.333746	0.308518	0.161093	0.0366803	0.434339	0.0407436	0.0771548	0.331754	0.079329	0.112608	0.00032612	0.000312268	0.000366148	0.000319596	0.000334602	0.000402172	0.000491064	0.000578258	0.000836935	0.00198193	0.000346906	0.000350582	0.000342653	0.000361304	0.000455217	0.000555809	0.000877182	0.00128061	0.0500869	48.0107	18.6734	0.0982692	38.1785	0.00503226	0.0566091	0.0585163	0.0799304	0.0578873	0.0638512	0.0910961	0.0872496	0.116839	0.0969856	0.514372	0.0691316	0.0687415	0.0655901	0.0705924	0.0730028	0.107917	0.112982	0.235642	0.509691	0.273317	1.645	0.0481823
4190	-2737.14	-2747.36	10.2135	0.18665	0.326081	0.300569	0.186699	0.102179	0.375908	0.035027	0.111048	0.345814	0.0300254	0.106839	0.000438366	0.000467006	0.000402232	0.000341975	0.000329303	0.000383581	0.000479483	0.000423366	0.00069121	0.00190916	0.000348788	0.000371735	0.000411004	0.000392839	0.000421516	0.000441267	0.000704269	0.0010363	0.0372253	49.4649	22.4191	0.0796554	45.2697	0.00532406	0.0896706	0.0936055	0.0692728	0.0645163	0.0597559	0.0770178	0.0967785	0.0766157	0.0775173	0.510032	0.0639477	0.0670755	0.0818269	0.072568	0.0750031	0.0833405	0.0824229	0.182138	0.467329	0.207151	1.11988	0.0424302
4200	-2743.75	-2747.64	3.89185	0.198337	0.315299	0.307319	0.179045	0.0384585	0.395455	0.0168092	0.0848957	0.365959	0.0984234	0.100771	0.000434981	0.000378183	0.000359359	0.000347207	0.000389182	0.00043883	0.000641325	0.00043674	0.000764419	0.00172416	0.0003983	0.000421667	0.000407542	0.000413242	0.000532966	0.000610232	0.00095394	0.00164518	0.0398139	51.048	19.016	0.0937348	42.014	0.0052665	0.0895113	0.0701064	0.0629575	0.059473	0.0754133	0.0877735	0.116827	0.0608366	0.0330468	0.28724	0.0723818	0.0788759	0.0735119	0.0812557	0.0756764	0.126722	0.105019	0.257248	0.424751	0.367523	1.87107	0.0539209
4210	-2731.94	-2740.94	9.00269	0.190926	0.31849	0.317147	0.173437	0.0317192	0.399076	0.0413182	0.0839074	0.390889	0.0530905	0.106728	0.000407286	0.000396884	0.000406384	0.000336784	0.000388057	0.000380969	0.000485386	0.000376144	0.000939445	0.00145651	0.00036628	0.000373265	0.000396758	0.000397831	0.000442181	0.000481438	0.000853717	0.00107108	0.037394	51.0616	18.7536	0.0734575	37.1043	0.00511264	0.0782814	0.0746321	0.0783485	0.0598951	0.0799523	0.0775967	0.0979451	0.0507421	0.129936	0.388337	0.0718507	0.0714335	0.0806238	0.074583	0.0810437	0.0919318	0.0964009	0.237563	0.509057	0.181432	1.38438	0.0360635
4220	-2737.51	-2739.9	2.38121	0.186369	0.320008	0.320093	0.17353	0.0735194	0.34864	0.0458518	0.0768115	0.421185	0.0339924	0.0934691	0.000337549	0.000411513	0.000489803	0.000357786	0.000277878	0.000394967	0.000497684	0.000495713	0.000744971	0.00149113	0.000359219	0.000401408	0.000429219	0.000422818	0.000505878	0.000589113	0.000800481	0.0012904	0.021191	54.4083	22.6734	0.0725807	38.1983	0.0053902	0.0459776	0.0710463	0.100095	0.0707923	0.0411428	0.0752263	0.0762278	0.0737795	0.0895553	0.26134	0.061962	0.0713238	0.0816429	0.077616	0.079268	0.108435	0.110152	0.186862	0.291964	0.291933	1.88708	0.0513898
4230	-2728.44	-2738.13	9.68184	0.178823	0.326833	0.32784	0.166504	0.0810418	0.338408	0.0649137	0.0639613	0.376851	0.074824	0.113534	0.000461584	0.000421191	0.00042891	0.000344438	0.000391065	0.00037442	0.000569771	0.000544341	0.000768084	0.00179637	0.000377789	0.000371541	0.000407841	0.000381042	0.000438712	0.000539921	0.000763205	0.00098109	0.0116723	48.4007	17.2616	0.0575631	41.2142	0.00523896	0.100844	0.0751929	0.0781396	0.0590096	0.0768096	0.0711953	0.125401	0.0937994	0.115868	0.48859	0.0724816	0.0717414	0.085599	0.0700965	0.0753685	0.092112	0.114006	0.177352	0.202774	0.197184	1.48626	0.0458908
4240	-2724.16	-2739.17	15.0107	0.186773	0.318826	0.330089	0.164311	0.0796074	0.33174	0.0311729	0.0628292	0.421151	0.0734997	0.0960014	0.000359363	0.000408058	0.000394119	0.000385592	0.000345185	0.00039251	0.000566505	0.000467037	0.000693776	0.00145628	0.000390825	0.000389291	0.000389519	0.000384624	0.000462208	0.000510453	0.000647752	0.00100809	0.0116227	50.0187	20.5908	0.0725673	38.442	0.00540605	0.0621928	0.078397	0.0732402	0.0705462	0.0555973	0.0727295	0.109341	0.084179	0.105631	0.316843	0.072106	0.072482	0.0725664	0.0715383	0.0707555	0.100241	0.088604	0.151036	0.160165	0.221915	0.868884	0.0609446
4250	-2727.91	-2740.33	12.4172	0.189442	0.330209	0.321454	0.158894	0.0739936	0.341852	0.0285785	0.0933188	0.386101	0.0761553	0.0989334	0.000405795	0.000483519	0.000465428	0.000352471	0.000377565	0.000328932	0.000526404	0.000612209	0.000662953	0.00177915	0.000369784	0.00037378	0.000419512	0.000392237	0.000441644	0.000571993	0.000758687	0.00109634	0.0132955	49.7402	18.8478	0.0534167	40.9999	0.00572437	0.0708246	0.0884507	0.0821301	0.058456	0.0672231	0.0504188	0.100567	0.0974007	0.0830474	0.38714	0.0646917	0.0645047	0.0804827	0.066088	0.0709532	0.0833497	0.116495	0.148577	0.248902	0.234466	1.48897	0.0401212
4260	-2736.34	-2744.63	8.29381	0.202802	0.334138	0.310814	0.152246	0.0881571	0.381887	0.0441996	0.0531824	0.360856	0.0717177	0.0842809	0.000330207	0.000333354	0.00034939	0.000390094	0.000432567	0.000354222	0.000485401	0.000456724	0.000767513	0.0012702	0.000356809	0.000335995	0.000334597	0.000360696	0.000460813	0.000570697	0.000807998	0.00138642	0.0528598	51.7043	18.089	0.0784711	37.955	0.00540528	0.0506579	0.0614791	0.0674124	0.0746976	0.0904132	0.0686832	0.0806195	0.0568123	0.0971999	0.143784	0.0696404	0.0623821	0.0618647	0.061939	0.0715217	0.0989831	0.11218	0.186787	0.67362	0.326202	1.78214	0.0256114
4270	-2737.16	-2742.42	5.26309	0.198416	0.327465	0.320549	0.15357	0.0596253	0.316603	0.031333	0.102897	0.438701	0.0508405	0.0816866	0.000310164	0.000411434	0.000436126	0.000306829	0.000381482	0.000347117	0.000579334	0.000338218	0.000634846	0.00150541	0.000374985	0.000391773	0.000410421	0.000389777	0.000407695	0.000408185	0.00067026	0.00126801	0.0125213	51.0183	20.7562	0.0513685	42.4184	0.00581532	0.0424354	0.0701645	0.0786564	0.0414818	0.0671564	0.0544581	0.123265	0.0519152	0.0522246	0.247755	0.0640424	0.0649221	0.0713356	0.069816	0.0642357	0.0759784	0.0644043	0.166111	0.243754	0.269983	1.43849	0.0388472
4280	-2739.75	-2745.28	5.52778	0.207518	0.326904	0.311298	0.15428	0.0369109	0.353158	0.038979	0.0966944	0.422744	0.0515143	0.0871078	0.000443173	0.000261144	0.000235597	0.000268119	0.000323555	0.000324887	0.000461608	0.000525347	0.00116716	0.0015329	0.000343915	0.000341056	0.000299566	0.00037909	0.000444257	0.000539923	0.00103279	0.00192935	0.0260186	47.5544	20.7151	0.0707841	34.6449	0.00536537	0.0866132	0.0484029	0.03888	0.036153	0.0568175	0.0566981	0.0850523	0.0815835	0.164331	0.122958	0.0637911	0.064407	0.0489412	0.0627254	0.0785844	0.0870171	0.114245	0.270739	0.367576	0.448447	2.10965	0.0447655
4290	-2737.1	-2739.25	2.14909	0.176512	0.314415	0.326967	0.182106	0.0567585	0.402788	0.0569828	0.0980331	0.33321	0.0522275	0.0771569	0.000261447	0.00026968	0.000238099	0.000373236	0.000334194	0.000256922	0.000527591	0.000490494	0.000775666	0.00178449	0.000349067	0.000336461	0.00031302	0.000324208	0.000364814	0.000495314	0.000892532	0.00181812	0.0471419	45.8942	18.0504	0.0891375	35.5639	0.0056804	0.037519	0.0443571	0.0332378	0.067357	0.0536111	0.0316116	0.111845	0.072216	0.0593337	0.201926	0.0640547	0.0588476	0.0505941	0.0596163	0.0545333	0.0739132	0.100481	0.213769	0.528867	0.426369	3.56348	0.0419956
4300	-2741.77	-2741.52	-0.249998	0.181461	0.324764	0.324197	0.169578	0.0709349	0.382633	0.0553758	0.09461	0.346153	0.0502931	0.0942115	0.00027245	0.00031407	0.000369105	0.000314813	0.000316409	0.000286551	0.000460263	0.000442456	0.00061807	0.00208683	0.000326195	0.000274659	0.000304133	0.000276477	0.000300133	0.000391146	0.000680756	0.00132797	0.0337206	49.7215	21.4819	0.0801834	41.8939	0.00517178	0.0515238	0.0569237	0.0782063	0.0487324	0.0493497	0.0576796	0.115761	0.0820714	0.0647911	0.467686	0.0730104	0.0531338	0.0645317	0.0530809	0.0538366	0.0622292	0.0890326	0.174225	0.420543	0.339319	2.2021	0.0464628
4310	-2733.87	-2740.72	6.85029	0.183287	0.333599	0.314031	0.169083	0.0489997	0.368043	0.0790575	0.0850661	0.373614	0.0452197	0.0847207	0.000264961	0.000392199	0.000320277	0.000257109	0.000227529	0.000245862	0.000433455	0.000384542	0.000808246	0.00151596	0.000253116	0.00027171	0.000316886	0.000281926	0.00035019	0.000429387	0.000657477	0.000990362	0.00455354	49.1685	19.4658	0.0215786	36.8871	0.00541779	0.044154	0.0782188	0.0516684	0.0513605	0.0404411	0.0408747	0.0843956	0.0590616	0.138551	0.353844	0.0435524	0.0498865	0.0665632	0.0504166	0.0536578	0.0756163	0.0828939	0.159817	0.211021	0.20578	2.08468	0.0170251
4320	-2746.07	-2744.14	-1.92818	0.17528	0.333101	0.31956	0.172059	0.0789103	0.454356	0.0366455	0.0827987	0.301646	0.0456435	0.0806548	0.000242887	0.000346526	0.000311242	0.000247506	0.000366466	0.00025061	0.000216772	0.000417092	0.000886495	0.00165319	0.000289979	0.000255602	0.000276099	0.000239966	0.000249899	0.000318351	0.000683741	0.00132987	0.0028048	48.2645	21.3319	0.0120157	38.1652	0.00537495	0.0434814	0.0685998	0.0554709	0.0369103	0.081175	0.0405368	0.0345697	0.0828315	0.147811	0.302359	0.055186	0.0527144	0.0603413	0.0423943	0.0468963	0.0460904	0.0723672	0.182051	0.233428	0.312788	3.60375	0.0092109
4330	-2741.1	-2745.31	4.21506	0.174172	0.330378	0.32406	0.17139	0.0530217	0.284235	0.0574919	0.074372	0.45346	0.0774198	0.0692426	0.000313145	0.000249312	0.000300057	0.000240639	0.00016633	0.000246968	0.000424994	0.000511307	0.000901963	0.00135215	0.000220721	0.000261649	0.000273887	0.000291165	0.000342637	0.000453277	0.000914448	0.00181884	0.00982887	51.7335	16.9865	0.0430914	37.9669	0.00554495	0.0598323	0.0430405	0.0613437	0.0496537	0.022851	0.0466091	0.082821	0.0914003	0.0885194	0.0684801	0.0371421	0.0424694	0.0468836	0.0519043	0.0531156	0.0704696	0.0930222	0.236809	0.228093	0.419226	3.07775	0.0332625
4340	-2738.75	-2743.34	4.58548	0.185051	0.331765	0.316037	0.167147	0.0728512	0.390536	0.0764536	0.0625927	0.327531	0.0700359	0.0559781	0.00019755	0.000295441	0.00024905	0.000141313	0.00015476	0.000188076	0.000563939	0.000395048	0.000473686	0.00145626	0.000189081	0.000195068	0.000202904	0.000193536	0.000261022	0.000363243	0.000624296	0.00175813	0.0157083	47.6958	19.8276	0.0546764	36.394	0.00533521	0.0388557	0.0720404	0.0546499	0.0178668	0.0229074	0.03473	0.148753	0.0745718	0.01706	0.0473498	0.035107	0.0357736	0.0387111	0.037351	0.0351995	0.0626494	0.073519	0.16051	0.287295	0.498557	4.51176	0.0389681
4350	-2742.54	-2742.88	0.346901	0.173469	0.331222	0.32375	0.171558	0.0702491	0.316466	0.0737228	0.0721312	0.378216	0.0892149	0.0753371	0.00028015	0.00029409	0.000231936	0.000203661	0.000182691	0.000199376	0.000375161	0.000339112	0.000867944	0.00197083	0.000193008	0.000234392	0.000264493	0.000282483	0.000291717	0.000315889	0.000891986	0.00191758	0.0171476	44.3386	22.5288	0.0527877	40.9455	0.00538188	0.0473508	0.0592165	0.0361191	0.0428451	0.0350524	0.0352051	0.087767	0.0602795	0.0568061	0.285526	0.0328388	0.0388863	0.0500725	0.0482177	0.0567579	0.0516494	0.0657407	0.265737	0.324842	0.446869	4.59114	0.0356401
4360	-2738.72	-2744.17	5.45185	0.156718	0.32531	0.335325	0.182647	0.0565376	0.454137	0.0564957	0.0611609	0.292733	0.0789359	0.0687668	0.000282392	0.000146456	0.000132171	0.000156407	0.000191638	0.000203245	0.000283137	0.000349257	0.000631038	0.00180036	0.000221214	0.00022506	0.000191348	0.000231687	0.000255284	0.000377316	0.000728914	0.00100463	0.0270163	47.7983	21.8248	0.0646888	42.0241	0.00579107	0.056352	0.0233368	0.0184034	0.0165045	0.028672	0.0313062	0.050794	0.0372997	0.0495173	0.443233	0.037512	0.0388863	0.0272433	0.0388404	0.0411748	0.0469901	0.0833196	0.168418	0.417635	0.178539	5.0889	0.0376725
4370	-2742.66	-2741.67	-0.989395	0.185364	0.308638	0.332713	0.173286	0.0606249	0.402979	0.0485408	0.0925356	0.336526	0.0587942	0.0836434	0.000291383	0.000133328	0.000163263	0.000171841	0.000178751	0.000159969	0.000386932	0.000286316	0.000815091	0.00179297	0.000159866	0.000189262	0.000165782	0.000199082	0.000341802	0.000485905	0.00091928	0.00121909	0.0166453	49.9951	19.4772	0.0702498	37.7364	0.00504694	0.0759703	0.0265325	0.0383952	0.0403528	0.0430913	0.027785	0.0573826	0.0168575	0.0553156	0.495108	0.0277442	0.0356076	0.0263028	0.0393932	0.0394989	0.0959505	0.0966037	0.267689	0.236944	0.215412	4.85066	0.0536046
4380	-2746.4	-2745.32	-1.07672	0.19866	0.314852	0.313199	0.173289	0.0814498	0.308886	0.0113512	0.097035	0.449787	0.0514907	0.0634412	0.000296762	0.000298219	0.000337647	0.000174225	0.000214811	0.000162709	0.000363689	0.000457127	0.00065482	0.00144106	0.000210421	0.000230667	0.000290471	0.000255289	0.000339817	0.000364501	0.00059798	0.00163471	0.0522373	50.6861	20.8121	0.0973984	37.9515	0.00533883	0.0593984	0.0467646	0.0615351	0.0289894	0.0441934	0.0184044	0.0607157	0.110226	0.0823128	0.0904488	0.0362779	0.0425489	0.0649523	0.0438621	0.0517729	0.0755275	0.0610199	0.162992	0.536326	0.449393	4.55032	0.0451611
