Iteration	Posterior	Likelihood	Prior	n_cats	base_rate	mean_rt	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	sf[1]	sf[2]	sf[3]	sf[4]	birth_rate	diversification	turnover	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	concentration	death_rate	root_time	tmrca_UrsidaePinn	tmrca_Ursidae
3050	-2833.64	-2773.31	-60.3306	2	0.00498682	0.0971218	0.247144	0.0221105	0.0221105	0.0221105	0.247144	0.247144	0.0221105	0.0221105	0.0221105	0.247144	0.0221105	0.0221105	0.0221105	0.0221105	0.0221105	0.0221105	0.247144	0.247144	0.199646	0.305042	0.322381	0.172931	0.111285	0.0552758	0.503294	0.0558083	0.386216	0.0577202	0.088375	0.358945	0.0529356	0.753479	0.056009	49.207	34.432	20.2361
3060	-2843.41	-2782.7	-60.7023	4	0.00539631	0.108418	0.118301	0.0580015	0.0580015	0.0580015	0.311303	0.228296	0.0580015	0.0580015	0.0580015	0.311303	0.0580015	0.0580015	0.0580015	0.0580015	0.0580015	0.0580015	0.228296	0.0580015	0.184642	0.350784	0.303705	0.160869	0.115485	0.0631772	0.452939	0.0547765	0.427695	0.0535189	0.0776506	0.341999	0.044361	0.753479	0.0523076	46.6502	38.4854	20.8622
3070	-2834.97	-2770.34	-64.6367	4	0.00481522	0.104732	0.141473	0.0259387	0.0259387	0.0259387	0.141473	0.46001	0.0259387	0.0259387	0.0259387	0.43247	0.0259387	0.0259387	0.0259387	0.141473	0.0259387	0.0259387	0.141473	0.141473	0.177425	0.335548	0.332447	0.154581	0.0603317	0.0508736	0.156768	0.0717556	0.333075	0.0838329	0.0853945	0.377157	0.0487851	0.753479	0.00945807	50.3985	43.3272	17.5963
3080	-2842.4	-2782	-60.4049	5	0.0050759	0.158457	0.200861	0.0458454	0.0458454	0.0458454	0.784321	0.329337	0.0458454	0.0458454	0.0458454	0.328896	0.0458454	0.0458454	0.0458454	0.0458454	0.0458454	0.0458454	0.329337	0.329337	0.163928	0.309822	0.355062	0.171188	0.11021	0.0575507	0.477809	0.0729674	0.369399	0.0855285	0.0493601	0.373136	0.0496089	0.753479	0.0526593	48.1472	35.8876	22.8005
3090	-2837.35	-2777.36	-59.9854	4	0.00499011	0.102407	0.238479	0.0341202	0.0341202	0.0341202	0.364444	0.238479	0.0341202	0.0341202	0.0341202	0.364444	0.0341202	0.0341202	0.0341202	0.0341202	0.0341202	0.0341202	0.193926	0.0341202	0.189938	0.31729	0.332474	0.160298	0.0811787	0.0525614	0.352522	0.0548559	0.397648	0.0919875	0.0666154	0.3346	0.0542933	0.753479	0.0286173	50.009	36.1851	21.5728
3100	-2838.57	-2774.52	-64.0469	4	0.00568001	0.111744	0.205172	0.0217248	0.0217248	0.0217248	0.205172	0.210201	0.0217248	0.0217248	0.0217248	0.205172	0.0217248	0.0217248	0.0217248	0.0217248	0.0217248	0.0217248	0.205172	0.7198	0.162412	0.326749	0.352449	0.15839	0.0559919	0.0483437	0.136595	0.0476208	0.336024	0.091608	0.0746776	0.409403	0.0406664	0.753479	0.00764822	44.0882	36.1707	21.9402
3110	-2836.94	-2774.59	-62.3455	4	0.00548275	0.117603	0.147019	0.0246817	0.0246817	0.0246817	0.532861	0.202642	0.0246817	0.0246817	0.0246817	0.202642	0.0246817	0.0246817	0.0246817	0.0246817	0.0246817	0.0246817	0.202642	0.532861	0.199665	0.337686	0.287401	0.175249	0.0586456	0.0320309	0.453823	0.0382954	0.393414	0.0603305	0.0844168	0.391723	0.0318203	0.753479	0.0266147	49.3039	37.7418	19.3923
3120	-2843.01	-2778.7	-64.3161	4	0.00565278	0.0945924	0.122283	0.0316847	0.122283	0.0316847	0.122283	0.27168	0.0316847	0.0316847	0.0316847	0.32164	0.0316847	0.0316847	0.0316847	0.0316847	0.0316847	0.0316847	0.122283	0.27168	0.180188	0.303765	0.326544	0.189503	0.0336151	0.0245395	0.269986	0.0390885	0.363731	0.0867038	0.0974186	0.381562	0.0314956	0.753479	0.0090756	45.1215	41.5489	19.2178
3130	-2836.86	-2777.93	-58.9352	3	0.00537196	0.102964	0.194267	0.0328282	0.0328282	0.0328282	0.194267	0.26772	0.0328282	0.0328282	0.0328282	0.26772	0.0328282	0.0328282	0.0328282	0.0328282	0.0328282	0.0328282	0.26772	0.26772	0.169064	0.316108	0.330112	0.184716	0.0636643	0.0481699	0.243377	0.0494407	0.328302	0.0895929	0.0978744	0.344396	0.0903934	0.753479	0.0154944	47.8037	37.4523	17.0054
3140	-2836.38	-2773.32	-63.0599	3	0.00472551	0.105366	0.257524	0.019082	0.257524	0.019082	0.257524	0.257524	0.019082	0.019082	0.019082	0.379978	0.019082	0.019082	0.019082	0.019082	0.019082	0.019082	0.257524	0.019082	0.186775	0.328787	0.299576	0.184862	0.0473217	0.0358943	0.241483	0.0588594	0.384919	0.0603149	0.0911203	0.320631	0.0841556	0.753479	0.0114274	51.8694	35.847	17.5392
3150	-2836.65	-2771.93	-64.7269	3	0.00494771	0.0764112	0.184082	0.0139395	0.0139395	0.0139395	0.184082	0.184082	0.0139395	0.0139395	0.0139395	0.287717	0.0139395	0.0139395	0.0139395	0.0139395	0.0139395	0.0139395	0.184082	0.184082	0.164163	0.342453	0.327642	0.165742	0.0731228	0.0348171	0.523855	0.0725173	0.404085	0.0877456	0.0943543	0.278985	0.0623131	0.753479	0.0383057	52.4235	39.6417	20.5115
3160	-2831.15	-2768	-63.1524	3	0.00521625	0.0672252	0.136981	0.0151802	0.0151802	0.0151802	0.136981	0.136981	0.0151802	0.0151802	0.0151802	0.342986	0.136981	0.0151802	0.0151802	0.0151802	0.0151802	0.0151802	0.136981	0.0151802	0.169484	0.320848	0.312187	0.197481	0.066674	0.0574135	0.138891	0.0651696	0.371482	0.0788549	0.084794	0.3437	0.0559993	0.753479	0.00926044	47.9499	42.576	19.833
3170	-2828.85	-2768.37	-60.4747	4	0.00538881	0.0827188	0.184723	0.0200516	0.0200516	0.0200516	0.184723	0.244228	0.0200516	0.0200516	0.0200516	0.429869	0.0200516	0.0200516	0.0200516	0.0200516	0.0200516	0.0200516	0.184723	0.0200516	0.181852	0.308545	0.335805	0.173798	0.0536873	0.0290461	0.458976	0.0589921	0.368275	0.0680365	0.0850642	0.375224	0.0444075	0.753479	0.0246412	45.4475	39.1713	18.4308
3180	-2832.27	-2769.13	-63.1399	3	0.00561156	0.10362	0.187826	0.0182006	0.0182006	0.0182006	0.187826	0.362914	0.0182006	0.0182006	0.187826	0.362914	0.0182006	0.0182006	0.0182006	0.0182006	0.0182006	0.0182006	0.187826	0.187826	0.176667	0.330942	0.313295	0.179096	0.0702192	0.0225441	0.678947	0.0600372	0.355288	0.0692419	0.0865712	0.370784	0.0580773	0.753479	0.0476751	46.2854	35.0812	18.0586
3190	-2841.52	-2777.4	-64.1271	3	0.00509556	0.118272	0.290408	0.0181504	0.0181504	0.0181504	0.346625	0.290408	0.0181504	0.0181504	0.0181504	0.346625	0.346625	0.0181504	0.0181504	0.0181504	0.0181504	0.0181504	0.290408	0.0181504	0.198714	0.327285	0.300144	0.173858	0.0712007	0.0263301	0.630199	0.0925362	0.351753	0.0610018	0.05968	0.383863	0.0511658	0.753479	0.0448706	51.9286	36.2395	22.2243
3200	-2835.9	-2771.85	-64.0498	4	0.00546985	0.104729	0.164888	0.0192376	0.0192376	0.0192376	0.164888	0.164888	0.0192376	0.0192376	0.0192376	0.164888	0.0192376	0.0192376	0.0192376	0.25072	0.0192376	0.0192376	0.164888	0.598356	0.191578	0.313542	0.327265	0.167615	0.0622605	0.0499872	0.197129	0.0680438	0.393575	0.05395	0.0411368	0.410387	0.0329072	0.753479	0.0122734	50.6035	35.3286	18.8396
3210	-2838.34	-2778.53	-59.8104	2	0.00524761	0.111362	0.258055	0.0180117	0.0180117	0.0180117	0.258055	0.258055	0.0180117	0.0180117	0.0180117	0.258055	0.0180117	0.0180117	0.0180117	0.0180117	0.0180117	0.258055	0.258055	0.258055	0.185459	0.298387	0.33277	0.183384	0.0412711	0.0343282	0.168227	0.0707308	0.451448	0.0321043	0.0530258	0.322437	0.0702544	0.753479	0.0069429	50.4339	36.7861	19.5167
3220	-2830.02	-2766.26	-63.7546	3	0.00524481	0.0818946	0.16409	0.0157166	0.0157166	0.0157166	0.16409	0.16409	0.0157166	0.0157166	0.0157166	0.314571	0.0157166	0.0157166	0.0157166	0.0157166	0.0157166	0.0157166	0.314571	0.16409	0.176606	0.322771	0.31886	0.181764	0.0485983	0.018816	0.612825	0.0769982	0.414405	0.0580141	0.0756784	0.344358	0.0305462	0.753479	0.0297822	49.3173	34.1889	22.7987
3230	-2834.02	-2769.23	-64.7967	4	0.0051764	0.119788	0.154434	0.0169352	0.0169352	0.0169352	0.279404	0.279404	0.0169352	0.0169352	0.0169352	0.279404	0.0169352	0.0169352	0.0169352	0.0169352	0.348924	0.0169352	0.348924	0.279404	0.17487	0.333379	0.316877	0.174875	0.0829777	0.0411223	0.504417	0.0444651	0.402378	0.0461002	0.102115	0.353965	0.0509766	0.753479	0.0418554	48.8667	34.2554	21.006
3240	-2829.14	-2772.48	-56.6588	2	0.0056082	0.0960368	0.230107	0.0290015	0.0290015	0.0290015	0.230107	0.230107	0.0290015	0.0290015	0.0290015	0.230107	0.0290015	0.0290015	0.0290015	0.0290015	0.0290015	0.0290015	0.230107	0.230107	0.172438	0.328743	0.326377	0.172443	0.0412865	0.0264305	0.359826	0.0433887	0.392637	0.0750393	0.0859845	0.354807	0.0481433	0.753479	0.014856	48.2869	33.9493	18.8754
3250	-2829.21	-2767.68	-61.5275	3	0.00526053	0.0817429	0.15955	0.0189055	0.0189055	0.0189055	0.15955	0.15955	0.0189055	0.0189055	0.0189055	0.373475	0.0189055	0.0189055	0.0189055	0.0189055	0.0189055	0.0189055	0.373475	0.0189055	0.183906	0.340201	0.322147	0.153746	0.065916	0.0495873	0.247719	0.053775	0.352701	0.0680634	0.0779911	0.379678	0.0677911	0.753479	0.0163286	50.8487	34.8614	23.2052
3260	-2833.2	-2771.26	-61.9438	4	0.00551411	0.0782243	0.162406	0.0249022	0.0249022	0.0249022	0.162406	0.306183	0.0249022	0.0249022	0.0249022	0.290908	0.0249022	0.0249022	0.0249022	0.0249022	0.0249022	0.0249022	0.162406	0.0249022	0.187282	0.341251	0.312827	0.15864	0.0451224	0.0406542	0.0990246	0.0847842	0.389901	0.0416238	0.0615557	0.368645	0.0534904	0.753479	0.00446823	54.9707	35.4037	20.4773
3270	-2829.74	-2768.07	-61.6711	3	0.00514832	0.101256	0.208955	0.0199182	0.0199182	0.0199182	0.31891	0.31891	0.0199182	0.0199182	0.0199182	0.31891	0.0199182	0.0199182	0.0199182	0.0199182	0.0199182	0.0199182	0.208955	0.208955	0.177893	0.331595	0.314678	0.175835	0.042295	0.0372748	0.118694	0.0884674	0.333728	0.0910165	0.0642298	0.366744	0.0558141	0.753479	0.00502017	49.1704	34.2079	19.4652
3280	-2838.03	-2775.5	-62.5292	3	0.00508304	0.0792016	0.178503	0.0179582	0.0179582	0.0179582	0.278389	0.278389	0.0179582	0.0179582	0.0179582	0.278389	0.0179582	0.0179582	0.0179582	0.0179582	0.0179582	0.0179582	0.178503	0.0179582	0.17684	0.345984	0.330949	0.146226	0.0481464	0.0304324	0.367919	0.0365248	0.33708	0.085105	0.0915021	0.417003	0.0327848	0.753479	0.017714	52.1683	40.371	19.9662
3290	-2830.57	-2767.04	-63.5305	3	0.00534217	0.0962738	0.183189	0.0179146	0.0179146	0.0179146	0.183189	0.183189	0.0179146	0.0179146	0.0179146	0.392599	0.0179146	0.0179146	0.392599	0.0179146	0.0179146	0.0179146	0.183189	0.0179146	0.177577	0.347618	0.310495	0.16431	0.0794375	0.02716	0.658096	0.0586945	0.392602	0.0783209	0.0570512	0.347795	0.0655367	0.753479	0.0522775	48.8042	35.0108	19.2131
3300	-2832.21	-2771.64	-60.5736	5	0.00504105	0.0874147	0.152747	0.0236675	0.0236675	0.0236675	0.152747	0.312699	0.0236675	0.0236675	0.0236675	0.393747	0.0236675	0.0236675	0.0236675	0.0236675	0.0236675	0.0236675	0.253847	0.0236675	0.168139	0.361022	0.312926	0.157913	0.04482	0.0368992	0.176725	0.049746	0.321688	0.142111	0.0643846	0.380741	0.0413292	0.753479	0.0079208	48.947	37.3607	20.876
3310	-2849.29	-2784.42	-64.8744	4	0.00549177	0.109393	0.148955	0.0194106	0.0194106	0.0194106	0.263489	0.148955	0.0194106	0.0194106	0.0194106	0.148955	0.0194106	0.0194106	0.0194106	0.0194106	0.0194106	0.148955	0.263489	0.632751	0.174528	0.286643	0.370498	0.168331	0.0534556	0.0283837	0.469022	0.048817	0.330523	0.146014	0.0661529	0.299889	0.108604	0.753479	0.0250718	49.234	35.8658	18.6971
3320	-2834.8	-2772.47	-62.3322	3	0.00483286	0.0998591	0.204439	0.0274083	0.0274083	0.0274083	0.204439	0.204439	0.0274083	0.0274083	0.0274083	0.204439	0.0274083	0.0274083	0.0274083	0.0274083	0.0274083	0.0274083	0.204439	0.44637	0.175805	0.318446	0.33312	0.172629	0.0617814	0.0465236	0.246964	0.0413598	0.3867	0.0781226	0.101373	0.367764	0.0246808	0.753479	0.0152578	51.4764	34.0987	22.2107
3330	-2837	-2771.05	-65.9495	3	0.00530116	0.182601	0.220782	0.0145737	0.0145737	0.0145737	0.220782	0.413266	0.0145737	0.413266	0.413266	0.220782	0.0145737	0.220782	0.0145737	0.0145737	0.413266	0.0145737	0.220782	0.413266	0.171961	0.337853	0.320212	0.169973	0.0702759	0.0399998	0.430818	0.0456834	0.324706	0.0855183	0.090328	0.383563	0.0702012	0.753479	0.0302762	48.2058	34.8063	21.4232
3340	-2841.79	-2781.6	-60.1912	3	0.00549014	0.112782	0.330611	0.0144513	0.0144513	0.0144513	0.330611	0.519773	0.0144513	0.0144513	0.0144513	0.330611	0.0144513	0.0144513	0.0144513	0.0144513	0.0144513	0.0144513	0.330611	0.0144513	0.171069	0.3361	0.32344	0.169391	0.0416306	0.038395	0.07772	0.0713545	0.404197	0.0644745	0.0784914	0.328556	0.0529265	0.753479	0.00323553	46.3283	35.165	24.6337
3350	-2834.67	-2774.32	-60.3458	3	0.00496803	0.115398	0.198417	0.0413308	0.0413308	0.0413308	0.198417	0.198417	0.0413308	0.0413308	0.0413308	0.198417	0.0413308	0.0413308	0.0413308	0.0413308	0.0413308	0.0413308	0.198417	0.589113	0.179292	0.308744	0.32966	0.182304	0.0395819	0.0322984	0.184012	0.0756899	0.353433	0.0710594	0.0752215	0.349854	0.0747421	0.753479	0.00728356	52.2397	41.1651	18.664
3360	-2840.1	-2780.26	-59.8384	2	0.00539105	0.104741	0.271569	0.0213268	0.0213268	0.0213268	0.271569	0.271569	0.0213268	0.0213268	0.0213268	0.271569	0.0213268	0.0213268	0.0213268	0.0213268	0.0213268	0.0213268	0.271569	0.271569	0.181439	0.317035	0.3189	0.182626	0.080216	0.0716323	0.107008	0.0518127	0.356204	0.067191	0.0751389	0.405754	0.0439	0.753479	0.00858374	48.7953	37.2457	25.6981
3370	-2836.42	-2770.15	-66.2745	4	0.00551542	0.115274	0.128084	0.0225342	0.0225342	0.0225342	0.261672	0.293908	0.0225342	0.0225342	0.0225342	0.293908	0.0225342	0.0225342	0.0225342	0.0225342	0.261672	0.0225342	0.293908	0.293908	0.185631	0.314812	0.331425	0.168132	0.0235699	0.0201833	0.143685	0.0944091	0.356438	0.0469632	0.0649723	0.391945	0.0452726	0.753479	0.00338665	51.6366	34.8327	18.2996
3380	-2839.67	-2777.57	-62.1018	4	0.00507466	0.102361	0.253127	0.0339608	0.0339608	0.0339608	0.253127	0.285044	0.0339608	0.0339608	0.0339608	0.356584	0.0339608	0.0339608	0.0339608	0.0339608	0.0339608	0.0339608	0.253127	0.0339608	0.187479	0.316352	0.327215	0.168955	0.0268507	0.0176279	0.343485	0.0801158	0.383757	0.0398531	0.0551356	0.374497	0.066642	0.753479	0.00922281	55.7454	37.5416	22.1451
3390	-2835.45	-2775.62	-59.834	4	0.00501956	0.114774	0.239841	0.0280355	0.0280355	0.0280355	0.30595	0.239841	0.0280355	0.0280355	0.0280355	0.457918	0.0280355	0.0280355	0.0280355	0.0280355	0.0280355	0.0280355	0.457918	0.0280355	0.172909	0.328369	0.328898	0.169824	0.0438485	0.0312469	0.28739	0.0879576	0.324233	0.0405295	0.0700891	0.434548	0.0426426	0.753479	0.0126016	48.3483	34.4576	24.3064
3400	-2838.94	-2773.82	-65.1197	3	0.00550431	0.105381	0.175907	0.0302649	0.0302649	0.0302649	0.175907	0.175907	0.0302649	0.0302649	0.0302649	0.0302649	0.0302649	0.0302649	0.0302649	0.0302649	0.0302649	0.175907	0.175907	0.654155	0.159772	0.337935	0.324247	0.178046	0.0284348	0.0190369	0.330505	0.0445046	0.37052	0.0955801	0.0622843	0.389756	0.0373552	0.753479	0.00939783	59.0631	36.0736	19.4368
3410	-2834.8	-2773.79	-61.0151	3	0.00520995	0.124515	0.237868	0.0268501	0.0268501	0.0268501	0.483798	0.237868	0.0268501	0.0268501	0.0268501	0.237868	0.0268501	0.0268501	0.0268501	0.0268501	0.0268501	0.0268501	0.237868	0.483798	0.188596	0.320089	0.329789	0.161527	0.100347	0.0676913	0.325424	0.051506	0.347383	0.0641591	0.0628918	0.436341	0.0377195	0.753479	0.0326552	46.7516	34.0337	16.7375
3420	-2834.87	-2775.19	-59.6787	3	0.00544576	0.104221	0.174739	0.0251214	0.0251214	0.0251214	0.399972	0.174739	0.0251214	0.0251214	0.0251214	0.399972	0.0251214	0.0251214	0.0251214	0.0251214	0.0251214	0.0251214	0.399972	0.0251214	0.181857	0.287011	0.343489	0.187643	0.0643431	0.0503979	0.216731	0.0666873	0.36483	0.0741957	0.0727702	0.377896	0.0436201	0.753479	0.0139452	47.1492	34.6467	24.431
3430	-2839.43	-2772.4	-67.0323	5	0.0054106	0.111243	0.175292	0.0195861	0.0195861	0.0195861	0.226064	0.305452	0.0195861	0.0195861	0.0195861	0.305452	0.0195861	0.0195861	0.0195861	0.175292	0.226064	0.0195861	0.166839	0.226064	0.158305	0.34087	0.319373	0.181452	0.0493648	0.0341021	0.309182	0.0581881	0.421159	0.0856512	0.0840056	0.309499	0.0414969	0.753479	0.0152627	47.7548	38.3218	20.9015
3440	-2838.47	-2773.21	-65.2605	4	0.00492005	0.104366	0.172188	0.0320719	0.0320719	0.0320719	0.172188	0.172188	0.0320719	0.0320719	0.0320719	0.172188	0.0320719	0.0320719	0.0320719	0.0320719	0.0320719	0.0320719	0.279709	0.525271	0.161129	0.330275	0.337502	0.171094	0.0489973	0.0228643	0.533356	0.0540251	0.382399	0.0667294	0.0634651	0.388278	0.0451042	0.753479	0.026133	55.6935	40.1004	22.5168
3450	-2834.24	-2773.4	-60.8394	3	0.00541037	0.0930256	0.199931	0.0260731	0.0260731	0.0260731	0.199931	0.199931	0.0260731	0.0260731	0.0260731	0.361928	0.0260731	0.199931	0.0260731	0.0260731	0.0260731	0.0260731	0.199931	0.0260731	0.183262	0.340156	0.307945	0.168637	0.0858826	0.0313965	0.634425	0.0568642	0.344314	0.101154	0.0668003	0.373607	0.0572605	0.753479	0.0544861	48.401	34.7077	22.7136
3460	-2844.76	-2773.83	-70.9369	3	0.00620194	0.0593704	0.13652	0.00552796	0.00552796	0.00552796	0.13652	0.13652	0.00552796	0.00552796	0.00552796	0.228126	0.00552796	0.00552796	0.00552796	0.00552796	0.00552796	0.00552796	0.228126	0.13652	0.182377	0.338184	0.306457	0.172982	0.0495295	0.0399704	0.192998	0.0731438	0.352706	0.0907958	0.0859245	0.31691	0.0805198	0.753479	0.00955908	51.0239	34.0524	24.9333
3470	-2835.3	-2770.71	-64.5974	5	0.00592115	0.0834689	0.175115	0.0169641	0.0169641	0.0169641	0.233819	0.22261	0.0169641	0.0169641	0.0169641	0.317097	0.0169641	0.0169641	0.0169641	0.0169641	0.0169641	0.0169641	0.175115	0.175115	0.182467	0.311922	0.322105	0.183505	0.0644781	0.0353667	0.451494	0.0463162	0.328098	0.0732615	0.0693309	0.418023	0.06497	0.753479	0.0291115	47.2853	35.6186	21.1386
3480	-2838.26	-2771.97	-66.2939	3	0.00512325	0.102026	0.189099	0.0149937	0.0149937	0.0149937	0.189099	0.189099	0.0149937	0.0149937	0.0149937	0.36284	0.189099	0.0149937	0.189099	0.0149937	0.0149937	0.0149937	0.189099	0.189099	0.184767	0.296637	0.341999	0.176596	0.0184146	0.015937	0.134544	0.100938	0.349869	0.080797	0.0723691	0.343043	0.0529833	0.753479	0.00247758	45.0821	36.4088	21.9869
3490	-2838.58	-2774.27	-64.3062	4	0.00505035	0.11146	0.170078	0.0262014	0.170078	0.0262014	0.402906	0.170078	0.0262014	0.0262014	0.0262014	0.402906	0.0262014	0.0262014	0.0262014	0.0262014	0.0262014	0.170078	0.231942	0.0262014	0.159396	0.332725	0.35455	0.153329	0.0875015	0.0534004	0.38972	0.0326359	0.367344	0.0881809	0.0789827	0.375031	0.0578253	0.753479	0.0341011	46.7972	35.8656	17.9482
3500	-2841.14	-2774.12	-67.0207	3	0.00473686	0.0998061	0.219956	0.0208036	0.0208036	0.0208036	0.219956	0.276738	0.0208036	0.0208036	0.0208036	0.276738	0.0208036	0.0208036	0.0208036	0.0208036	0.0208036	0.0208036	0.276738	0.276738	0.155931	0.341103	0.325423	0.177543	0.097183	0.0469456	0.516936	0.0596111	0.382321	0.101423	0.0544631	0.319916	0.0822656	0.753479	0.0502374	51.7768	35.1904	22.657
3510	-2846.11	-2786.72	-59.3919	4	0.00516058	0.132923	0.306402	0.0224638	0.0224638	0.0224638	0.406525	0.574607	0.0224638	0.0224638	0.0224638	0.406525	0.0224638	0.0224638	0.0224638	0.0224638	0.0224638	0.0224638	0.406525	0.0224638	0.199749	0.304617	0.334236	0.161398	0.0498056	0.0306221	0.385168	0.0599539	0.431273	0.0594206	0.0547762	0.312503	0.0820731	0.753479	0.0191835	45.5287	34.1316	22.5742
3520	-2834.27	-2774.47	-59.8038	3	0.00546744	0.102254	0.194989	0.0248834	0.0248834	0.0248834	0.194989	0.194989	0.0248834	0.0248834	0.0248834	0.194989	0.0248834	0.0248834	0.0248834	0.0248834	0.0248834	0.0248834	0.194989	0.567027	0.199254	0.302985	0.337238	0.160523	0.0471144	0.0422523	0.103198	0.0498651	0.305155	0.040538	0.0935518	0.466279	0.044611	0.753479	0.00486211	49.668	35.7638	21.4926
3530	-2836.69	-2774.51	-62.176	4	0.00523951	0.0919274	0.209732	0.0152532	0.0152532	0.0152532	0.209732	0.307874	0.0152532	0.0152532	0.0152532	0.209732	0.0152532	0.0152532	0.0152532	0.0152532	0.0152532	0.0152532	0.209732	0.324854	0.197645	0.315525	0.324398	0.162432	0.0631476	0.0375528	0.405317	0.0521588	0.401009	0.0424027	0.105216	0.35255	0.0466631	0.753479	0.0255948	50.0776	34.2404	20.6494
3540	-2835.91	-2770.09	-65.8262	5	0.0051046	0.140976	0.138685	0.0207805	0.0207805	0.0207805	0.138685	0.138685	0.0207805	0.0207805	0.0207805	0.138685	0.0207805	0.0207805	0.722954	0.0207805	0.0207805	0.0207805	0.329336	0.701957	0.199608	0.323245	0.310292	0.166855	0.0537664	0.0430378	0.199542	0.0655344	0.374286	0.0776859	0.10394	0.321252	0.0573019	0.753479	0.0107287	49.0532	35.0697	19.5522
3550	-2832.73	-2768.7	-64.0303	4	0.00562252	0.109675	0.0988301	0.0130973	0.0130973	0.0130973	0.25263	0.25263	0.0130973	0.0130973	0.0130973	0.25263	0.0130973	0.0130973	0.0130973	0.0130973	0.0130973	0.0130973	0.25263	0.707633	0.180316	0.329015	0.320836	0.169833	0.0588382	0.0444601	0.244367	0.0458729	0.377535	0.087079	0.0727562	0.353826	0.0629305	0.753479	0.0143781	47.1446	35.3845	19.7466
3560	-2834.71	-2769.86	-64.8513	4	0.00518535	0.118376	0.20409	0.0136952	0.321103	0.0136952	0.321103	0.20409	0.0136952	0.0136952	0.0136952	0.287518	0.0136952	0.0136952	0.0136952	0.0136952	0.0136952	0.0136952	0.321103	0.321103	0.17088	0.331975	0.316582	0.180563	0.0622865	0.0550275	0.116542	0.0481661	0.372166	0.0619903	0.0673717	0.392033	0.0582731	0.753479	0.00725901	46.9034	34.5203	18.9065
3570	-2838.91	-2774.57	-64.3487	4	0.00544758	0.111125	0.122135	0.207834	0.0226878	0.0226878	0.207834	0.207834	0.0226878	0.0226878	0.0226878	0.207834	0.0226878	0.0226878	0.0226878	0.0226878	0.0226878	0.0226878	0.207834	0.589378	0.177684	0.325793	0.321663	0.17486	0.0833356	0.0636964	0.235664	0.0658937	0.345207	0.0981196	0.0524889	0.37117	0.0671209	0.753479	0.0196392	49.738	38.0802	21.136
3580	-2844.23	-2779.84	-64.3906	4	0.00517706	0.107348	0.135115	0.0133485	0.0133485	0.1626	0.44642	0.44642	0.0133485	0.0133485	0.0133485	0.44642	0.0133485	0.0133485	0.0133485	0.0133485	0.0133485	0.0133485	0.135115	0.0133485	0.18123	0.305012	0.339118	0.17464	0.0785425	0.0398668	0.492418	0.0621134	0.3647	0.133598	0.0596531	0.325888	0.0540469	0.753479	0.0386757	46.6645	40.7921	21.3466
3590	-2840.7	-2772.9	-67.801	3	0.00465876	0.0887167	0.122943	0.0214991	0.0214991	0.0214991	0.243194	0.243194	0.0214991	0.0214991	0.0214991	0.243194	0.0214991	0.0214991	0.0214991	0.0214991	0.0214991	0.0214991	0.243194	0.243194	0.176908	0.310179	0.331032	0.18188	0.0488506	0.0201335	0.587856	0.0629143	0.409901	0.108907	0.058847	0.321484	0.0379466	0.753479	0.0287171	55.3699	39.6566	20.2672
3600	-2831.9	-2768.43	-63.4715	4	0.00494394	0.0858003	0.146485	0.0192879	0.0192879	0.0192879	0.274277	0.146485	0.0192879	0.0192879	0.0192879	0.452733	0.0192879	0.146485	0.0192879	0.0192879	0.0192879	0.0192879	0.146485	0.0192879	0.171844	0.33768	0.316552	0.173924	0.0571192	0.0243077	0.574439	0.0704299	0.337597	0.056694	0.0658766	0.426924	0.0424795	0.753479	0.0328115	46.5275	46.4538	19.2111
3610	-2834.73	-2773.1	-61.6326	3	0.00526	0.105662	0.193404	0.0286551	0.0286551	0.0286551	0.272931	0.272931	0.0286551	0.0286551	0.0286551	0.272931	0.0286551	0.0286551	0.0286551	0.0286551	0.0286551	0.0286551	0.272931	0.272931	0.182157	0.318602	0.331254	0.167987	0.0196364	0.00803489	0.590815	0.0382117	0.366828	0.125103	0.0544548	0.37781	0.0375926	0.753479	0.0116015	48.6653	34.4916	18.2681
