Iteration	Posterior	Likelihood	Prior	dp	glr[1]	glr[2]	csf[1]	csf[2]	csf[3]
21530	-45.4069	-50.7799	5.37306	0.00421404	0.183295	0.0352752	0.338854	0.0132319	0.647914
21540	-58.384	-62.845	4.46099	0.00246885	0.242743	0.068779	0.781831	0.133263	0.0849059
21550	-48.8571	-53.6375	4.7804	0.0030197	0.186291	0.0927396	0.316731	0.570786	0.112484
21560	-47.911	-52.2946	4.38363	0.00172157	0.167543	0.152463	0.243492	0.575242	0.181265
21570	-61.1063	-65.4379	4.3316	0.00158761	0.158839	0.166503	0.578909	0.0213579	0.399733
21580	-57.5415	-62.6257	5.08416	0.00352649	0.169328	0.0788205	0.182519	0.148186	0.669294
21590	-50.9743	-55.6968	4.72249	0.017149	0.151082	0.11961	0.293575	0.563562	0.142863
21600	-62.3727	-66.7421	4.36941	0.0443072	0.216783	0.0620589	0.753807	0.0759294	0.170264
21610	-56.9269	-60.6271	3.70021	0.112915	0.207688	0.0694664	0.388597	0.134092	0.47731
21620	-65.5439	-66.8874	1.34357	0.181494	0.282222	0.162017	0.297594	0.593292	0.109114
21630	-69.474	-72.5336	3.05955	0.139355	0.20798	0.106801	0.767754	0.183687	0.048559
21640	-64.751	-68.5672	3.81615	0.0797507	0.109312	0.189413	0.27315	0.255762	0.471088
21650	-52.3907	-56.8353	4.44461	0.0144321	0.216336	0.0848616	0.431778	0.290623	0.277599
21660	-44.2266	-50.0677	5.84117	0.0675701	0.055025	0.0533786	0.230183	0.30875	0.461067
21670	-56.5395	-61.0152	4.47572	0.0484463	0.195543	0.0685295	0.28491	0.509314	0.205776
21680	-55.1132	-59.0188	3.90562	0.132382	0.127038	0.110109	0.51207	0.233589	0.254341
21690	-77.4668	-80.8197	3.35287	0.0361117	0.190615	0.198076	0.235463	0.459398	0.305139
21700	-60.4213	-63.9798	3.55844	0.0669114	0.199976	0.137358	0.228771	0.501834	0.269394
21710	-48.8424	-53.4349	4.5925	0.0698817	0.0706962	0.160263	0.289184	0.454307	0.256509
21720	-50.5489	-54.4479	3.89896	0.0384171	0.192052	0.139725	0.309506	0.0493736	0.641121
21730	-52.1251	-55.6481	3.52306	0.167323	0.146067	0.0943936	0.743644	0.247391	0.00896496
21740	-63.4311	-65.5852	2.15412	0.0918709	0.272954	0.179854	0.282409	0.471588	0.246004
21750	-60.6765	-64.0656	3.3891	0.153229	0.204282	0.0636685	0.141042	0.36037	0.498589
21760	-67.7449	-70.9244	3.17953	0.219415	0.112914	0.109808	0.554877	0.352863	0.0922592
21770	-55.7097	-59.5059	3.79622	0.123851	0.156485	0.100132	0.664879	0.027113	0.308008
21780	-68.3678	-69.7008	1.33295	0.356319	0.133807	0.13667	0.419415	0.0578144	0.52277
21790	-60.0633	-62.0834	2.02011	0.30948	0.130718	0.117881	0.740366	0.228796	0.0308374
21800	-63.29	-66.9467	3.65674	0.144201	0.171774	0.0784402	0.733636	0.165848	0.100517
21810	-59.7187	-64.4461	4.72742	0.0849778	0.168051	0.034319	0.297817	0.513533	0.18865
21820	-53.5602	-55.7146	2.15445	0.288931	0.219149	0.0365647	0.572636	0.339507	0.0878574
21830	-54.34	-57.1634	2.82338	0.194105	0.204747	0.0789002	0.565675	0.322853	0.111472
21840	-68.5422	-70.8212	2.27894	0.220148	0.222727	0.0893213	0.627292	0.260757	0.111951
21850	-52.0112	-56.053	4.04186	0.0449103	0.20903	0.101964	0.873083	0.0485105	0.0784062
21860	-58.9633	-64.4639	5.50052	0.014876	0.126231	0.0689312	0.566512	0.278594	0.154894
21870	-46.8492	-51.2118	4.36258	0.0162779	0.182129	0.125425	0.203052	0.274253	0.522694
21880	-41.0639	-46.652	5.58813	0.00944867	0.0887566	0.103072	0.355353	0.370016	0.274631
21890	-45.7477	-50.624	4.87637	0.0394535	0.128306	0.104694	0.051624	0.122177	0.826199
21900	-63.4549	-67.9809	4.52594	0.0087215	0.133916	0.164859	0.476493	0.175707	0.3478
21910	-57.7298	-61.3668	3.63698	0.0272279	0.252016	0.117148	0.774386	0.154715	0.0708989
21920	-46.3153	-51.6354	5.32009	0.0294391	0.108858	0.0897835	0.159606	0.436213	0.404181
21930	-45.1055	-49.5748	4.46931	0.0715951	0.169062	0.0725015	0.233688	0.0509539	0.715358
21940	-40.8374	-45.8322	4.99475	0.0494471	0.13376	0.0774087	0.28746	0.545004	0.167536
21950	-47.0262	-51.6559	4.62965	0.0552277	0.142429	0.099469	0.595174	0.367226	0.0375998
21960	-50.7034	-55.7683	5.06489	0.0386654	0.116934	0.0980015	0.392417	0.547591	0.0599919
21970	-53.2944	-56.2191	2.92467	0.0861405	0.254152	0.127331	0.437546	0.354988	0.207466
21980	-50.3527	-55.0163	4.66359	0.0474548	0.170203	0.0760726	0.0358254	0.383788	0.580387
21990	-60.6388	-63.6183	2.97953	0.139184	0.206916	0.116037	0.55374	0.146058	0.300201
22000	-46.7289	-51.1442	4.41538	0.0988884	0.100772	0.118893	0.448545	0.489892	0.061563
22010	-46.8241	-52.6185	5.79439	0.0455065	0.0699087	0.0652358	0.239989	0.275759	0.484251
22020	-57.5626	-60.5069	2.94435	0.0970662	0.241914	0.126675	0.452707	0.370389	0.176904
22030	-57.7099	-61.8903	4.18044	0.0945763	0.176575	0.0708945	0.206792	0.469793	0.323415
22040	-64.2523	-66.8855	2.63321	0.13587	0.27749	0.0834099	0.574052	0.413784	0.012164
22050	-41.162	-46.3491	5.18713	0.075633	0.095556	0.0701882	0.567749	0.132953	0.299298
22060	-70.3332	-73.5051	3.17194	0.0872903	0.180519	0.175087	0.159504	0.444737	0.395759
22070	-60.957	-62.9117	1.95468	0.158384	0.204584	0.201654	0.780653	0.0247549	0.194592
22080	-44.5498	-48.8935	4.3437	0.077116	0.150023	0.098581	0.651482	0.26271	0.0858077
22090	-49.1902	-54.6161	5.42587	0.0849938	0.0921979	0.0403117	0.200034	0.281827	0.518138
22100	-45.8189	-51.2476	5.42869	0.0393915	0.114205	0.0636246	0.252528	0.536951	0.210521
22110	-45.5942	-50.8445	5.25031	0.0320433	0.104309	0.0987074	0.0245113	0.23288	0.742609
22120	-45.2976	-50.6804	5.38282	0.018267	0.125626	0.0779152	0.0871383	0.762025	0.150836
22130	-42.3096	-46.9206	4.61103	0.0311503	0.197961	0.0698752	0.525012	0.0879343	0.387054
22140	-47.4621	-52.0343	4.57212	0.0952549	0.143834	0.0637898	0.512076	0.426613	0.0613106
22150	-55.5183	-59.2759	3.75754	0.14208	0.12282	0.119436	0.00492955	0.526395	0.468676
22160	-55.8763	-58.356	2.47973	0.165645	0.248188	0.0982842	0.393707	0.310069	0.296224
22170	-53.8403	-55.278	1.43777	0.361762	0.0944478	0.160104	0.550366	0.0395657	0.410068
22180	-58.1835	-61.3523	3.16879	0.262147	0.100623	0.080441	0.278458	0.582152	0.13939
22190	-45.5204	-49.6233	4.10298	0.0725273	0.151839	0.125425	0.485213	0.140142	0.374645
22200	-50.6459	-55.2166	4.57066	0.0538197	0.14711	0.102095	0.67565	0.227691	0.0966593
22210	-57.3548	-60.4314	3.07655	0.0546752	0.292053	0.105707	0.346905	0.140303	0.512792
22220	-54.882	-58.6341	3.7521	0.0687087	0.167384	0.148788	0.211924	0.552848	0.235228
22230	-56.4051	-59.5452	3.14013	0.156491	0.233725	0.0558611	0.379275	0.261746	0.358979
22240	-61.9484	-63.7953	1.84691	0.298377	0.15562	0.121402	0.554101	0.201204	0.244696
22250	-47.8394	-49.214	1.37456	0.414961	0.133043	0.0746297	0.138722	0.358868	0.50241
22260	-54.2844	-57.2568	2.97237	0.286373	0.102888	0.0735921	0.440124	0.116364	0.443512
22270	-66.8647	-68.519	1.65434	0.366088	0.137949	0.0906196	0.108258	0.454971	0.436771
22280	-73.2287	-75.6468	2.41806	0.160877	0.233681	0.123726	0.594614	0.360962	0.0444235
22290	-58.2648	-60.4482	2.1834	0.159634	0.222546	0.159571	0.606846	0.162728	0.230426
22300	-64.8738	-68.7886	3.91482	0.0841592	0.229938	0.0545117	0.351177	0.313252	0.335571
22310	-62.6414	-66.8818	4.24039	0.0668783	0.157212	0.111961	0.528986	0.0359915	0.435022
22320	-64.6241	-68.721	4.09692	0.0147724	0.125974	0.209652	0.269406	0.677692	0.0529014
22330	-51.1521	-55.6677	4.51555	0.0589876	0.13408	0.115467	0.29762	0.495204	0.207176
22340	-54.3595	-58.2753	3.91578	0.082039	0.178635	0.107838	0.479197	0.415238	0.105565
22350	-47.1109	-49.7714	2.66043	0.295255	0.0940705	0.104722	0.34899	0.275231	0.375778
22360	-47.7724	-51.2181	3.44574	0.156248	0.127772	0.131496	0.335014	0.63564	0.0293455
22370	-52.2913	-56.7166	4.42529	0.0577043	0.126613	0.133244	0.479914	0.481309	0.0387765
22380	-46.3434	-50.9183	4.57489	0.104672	0.101281	0.0966477	0.24605	0.145617	0.608334
22390	-42.833	-47.1551	4.32211	0.0763211	0.116022	0.135536	0.599704	0.131178	0.269118
22400	-48.296	-52.2121	3.91607	0.114497	0.0999993	0.153987	0.642562	0.0321453	0.325293
22410	-47.7092	-51.0102	3.30104	0.136263	0.207148	0.086575	0.611422	0.179906	0.208672
22420	-41.4258	-46.2905	4.86468	0.0531703	0.1501	0.0703516	0.127903	0.598265	0.273831
22430	-44.6406	-49.8066	5.16607	0.0435693	0.12085	0.0790642	0.412731	0.303091	0.284179
22440	-46.5871	-51.0261	4.43896	0.132049	0.116004	0.0681414	0.166048	0.509993	0.323958
22450	-49.5274	-53.3289	3.80148	0.144039	0.155563	0.0803404	0.535161	0.0398969	0.424942
22460	-42.4458	-46.6736	4.22788	0.179921	0.0895015	0.0678801	0.366919	0.425478	0.207602
22470	-55.4973	-57.1689	1.67163	0.374852	0.150792	0.0672833	0.354106	0.495447	0.150447
22480	-44.0206	-46.3709	2.3503	0.284925	0.142448	0.0976881	0.623066	0.22762	0.149313
22490	-43.6107	-46.8472	3.23645	0.175929	0.137179	0.123337	0.338253	0.410194	0.251554
22500	-52.2107	-56.763	4.55232	0.0220532	0.172976	0.109828	0.583487	0.147045	0.269467
22510	-49.7197	-53.5486	3.82893	0.125611	0.174035	0.0775513	0.456999	0.37095	0.172051
22520	-69.9726	-71.1892	1.21666	0.372904	0.13405	0.131471	0.437927	0.0995494	0.462523
22530	-55.1185	-58.2798	3.16137	0.232361	0.153169	0.0584228	0.641524	0.195627	0.162848
22540	-46.5396	-48.8372	2.29763	0.231369	0.221711	0.0772467	0.825489	0.0293824	0.145128
22550	-43.8141	-47.3521	3.538	0.115256	0.15455	0.136485	0.16568	0.357705	0.476615
22560	-68.2006	-71.5588	3.35828	0.172716	0.137703	0.113843	0.298538	0.291973	0.409489
22570	-50.466	-54.0265	3.56045	0.121795	0.179714	0.102536	0.239794	0.544169	0.216037
22580	-56.3045	-59.6484	3.34389	0.202495	0.134928	0.0882787	0.642678	0.221441	0.135881
22590	-66.2688	-70.2491	3.9803	0.10436	0.16208	0.0956206	0.405854	0.438719	0.155427
22600	-67.6488	-71.0767	3.42794	0.102032	0.189087	0.126177	0.213577	0.392248	0.394175
22610	-63.2141	-67.0139	3.79989	0.0944175	0.159529	0.126155	0.333711	0.656446	0.00984313
22620	-68.3046	-72.2845	3.97983	0.0786679	0.218926	0.0645128	0.603807	0.212046	0.184147
22630	-66.7654	-68.7992	2.03381	0.212775	0.175593	0.168342	0.219685	0.37134	0.408975
22640	-60.3149	-62.4569	2.14195	0.119698	0.276508	0.14969	0.665376	0.190079	0.144544
22650	-49.8711	-53.3211	3.45003	0.136261	0.246437	0.0323893	0.596071	0.136408	0.267522
22660	-56.913	-58.9438	2.0308	0.216787	0.21933	0.120894	0.179579	0.494965	0.325456
22670	-53.6873	-58.5582	4.87085	0.0323734	0.151829	0.0888019	0.62	0.286395	0.093605
22680	-51.3569	-55.7815	4.42465	0.0704582	0.14924	0.0979278	0.579643	0.329979	0.0903773
22690	-56.5565	-59.8625	3.306	0.167242	0.212928	0.0493213	0.62998	0.342566	0.0274542
22700	-47.3014	-52.0925	4.79103	0.0619453	0.168494	0.0505482	0.290079	0.0275907	0.68233
22710	-51.8965	-55.8465	3.95004	0.193737	0.0938265	0.0775229	0.445318	0.0150577	0.539624
22720	-51.1154	-54.5286	3.41322	0.267252	0.0900324	0.0614835	0.0501155	0.417686	0.532199
22730	-78.8246	-79.7326	0.908068	0.302451	0.265564	0.101269	0.619003	0.206149	0.174847
22740	-68.9896	-71.2063	2.21669	0.194532	0.225481	0.118409	0.761011	0.121529	0.11746
22750	-63.6778	-66.4324	2.75459	0.0817246	0.218664	0.184243	0.223623	0.410075	0.366302
22760	-70.9108	-75.1964	4.28565	0.0241086	0.16188	0.145537	0.40806	0.473179	0.118761
22770	-48.9451	-54.3279	5.38285	0.031739	0.0870007	0.103065	0.206797	0.216205	0.576998
22780	-57.691	-61.4808	3.78976	0.0703242	0.173398	0.137392	0.436295	0.157126	0.406579
22790	-57.9351	-62.6591	4.72403	0.0709745	0.106282	0.110431	0.1248	0.385886	0.489314
22800	-46.7747	-51.0862	4.31154	0.123335	0.0996498	0.105952	0.295756	0.21293	0.491314
22810	-53.6106	-56.3737	2.76309	0.148444	0.154593	0.180744	0.454238	0.0768221	0.468939
22820	-62.9111	-66.7335	3.82247	0.05883	0.17424	0.144773	0.375284	0.310086	0.31463
22830	-47.3639	-50.5164	3.15254	0.117161	0.189167	0.138508	0.49882	0.217576	0.283605
22840	-51.928	-55.1637	3.23571	0.177161	0.17847	0.0808876	0.756421	0.0973026	0.146276
22850	-55.7162	-60.5485	4.83229	0.107409	0.110603	0.0588492	0.328958	0.584963	0.0860788
22860	-53.8563	-57.6568	3.8005	0.126407	0.130657	0.122977	0.472292	0.299687	0.228021
22870	-57.0854	-60.2324	3.14698	0.178696	0.207706	0.0589902	0.674388	0.154395	0.171217
22880	-77.3035	-78.9001	1.59663	0.228114	0.26848	0.103833	0.469461	0.381906	0.148633
22890	-63.0085	-66.7561	3.74766	0.0362605	0.189613	0.15945	0.489397	0.0620209	0.448582
22900	-62.8676	-66.716	3.8484	0.0226123	0.274046	0.0785925	0.595145	0.361079	0.0437756
22910	-52.2763	-56.7816	4.50526	0.0588697	0.210996	0.0396984	0.712072	0.1527	0.135228
22920	-56.5331	-62.1677	5.63456	0.0378064	0.0865383	0.0722891	0.368363	0.148819	0.482818
22930	-49.5126	-53.9851	4.47249	0.0714165	0.181834	0.059591	0.586227	0.396913	0.0168607
22940	-63.0168	-68.5204	5.50354	0.053555	0.0728649	0.0833165	0.3076	0.490168	0.202232
22950	-53.3471	-57.4755	4.12842	0.0168033	0.216066	0.114379	0.564393	0.178268	0.257339
22960	-48.5893	-53.4301	4.84078	0.0254428	0.135078	0.115491	0.103672	0.316601	0.579727
22970	-63.3744	-67.2363	3.86192	0.123235	0.145801	0.104862	0.11624	0.375464	0.508296
22980	-50.594	-53.6467	3.05263	0.0835288	0.215008	0.15629	0.151381	0.733881	0.114738
22990	-57.7266	-61.2914	3.56474	0.203569	0.0853253	0.114723	0.730691	0.244735	0.0245742
23000	-51.1183	-52.824	1.70574	0.28492	0.218503	0.0860939	0.418337	0.383751	0.197912
23010	-50.8815	-54.5571	3.67559	0.105805	0.228938	0.057788	0.321545	0.0510401	0.627415
23020	-50.2969	-54.3469	4.05001	0.117209	0.127912	0.109967	0.0472156	0.439159	0.513625
23030	-67.7752	-69.6807	1.90548	0.242922	0.16159	0.165031	0.616035	0.152841	0.231124
23040	-72.2929	-73.1563	0.863404	0.334728	0.201263	0.137759	0.17359	0.528556	0.297854
23050	-58.7876	-61.8042	3.01656	0.157109	0.207503	0.093822	0.146116	0.269798	0.584086
23060	-49.3028	-52.591	3.28827	0.143539	0.194726	0.0929992	0.387956	0.484326	0.127717
23070	-61.0665	-65.0707	4.00416	0.104603	0.197785	0.0572863	0.601283	0.133944	0.264772
23080	-67.1832	-72.0029	4.8197	0.049391	0.119161	0.109568	0.679265	0.292479	0.0282556
23090	-53.3356	-57.1799	3.84426	0.059551	0.193314	0.122799	0.782275	0.153246	0.064479
23100	-59.045	-65.0182	5.97325	0.0534396	0.0706599	0.0386656	0.593072	0.164904	0.242025
23110	-55.8163	-59.7672	3.95085	0.142653	0.166738	0.0556146	0.308132	0.629274	0.0625938
23120	-47.4952	-53.2251	5.72993	0.0657266	0.0701144	0.0512562	0.37147	0.454737	0.173793
23130	-57.553	-59.6929	2.13983	0.300031	0.140109	0.105966	0.658846	0.103631	0.237524
23140	-57.5241	-61.4647	3.94056	0.206521	0.11776	0.0417524	0.350458	0.607591	0.0419505
23150	-67.3797	-70.1968	2.81711	0.123647	0.205525	0.149207	0.263311	0.644762	0.0919265
23160	-55.3609	-57.1989	1.83793	0.188333	0.191784	0.19618	0.2015	0.318556	0.479944
23170	-65.7784	-68.7599	2.98152	0.183186	0.204271	0.0744821	0.815936	0.131409	0.0526552
23180	-56.075	-59.7642	3.68914	0.114813	0.181701	0.0946614	0.705813	0.257006	0.037181
23190	-61.0353	-65.4703	4.43496	0.0963529	0.153915	0.0663262	0.467754	0.112116	0.42013
23200	-66.2771	-69.5537	3.27658	0.0340036	0.285122	0.113306	0.691903	0.286354	0.0217432
23210	-66.7624	-71.0739	4.3115	0.0668441	0.142892	0.119204	0.636652	0.298688	0.0646596
23220	-48.593	-52.8861	4.2931	0.0391088	0.202495	0.0891768	0.40402	0.561188	0.034792
23230	-62.7175	-67.9162	5.19873	0.0396992	0.148474	0.0520441	0.538627	0.273653	0.18772
23240	-53.5493	-58.0849	4.5356	0.0389071	0.224565	0.0430585	0.390572	0.352224	0.257204
23250	-50.5832	-55.5842	5.00106	0.0188886	0.0753905	0.165705	0.256017	0.452657	0.291325
23260	-50.5633	-54.8678	4.30444	0.0681624	0.180606	0.0808771	0.00691048	0.456779	0.53631
23270	-63.3154	-67.6188	4.30337	0.060863	0.20766	0.0612295	0.519871	0.2038	0.276329
23280	-51.2251	-54.0139	2.78875	0.167055	0.206998	0.107162	0.413248	0.195911	0.390842
23290	-52.6992	-56.7578	4.05864	0.0600075	0.211439	0.0827796	0.307605	0.666778	0.0256174
23300	-51.5343	-55.824	4.2897	0.100958	0.127005	0.103158	0.445801	0.498844	0.0553556
23310	-60.4933	-65.0614	4.56807	0.0276055	0.184071	0.0916073	0.557239	0.00253628	0.440225
23320	-54.0108	-58.9909	4.98015	0.0113983	0.155839	0.0948381	0.665141	0.0048966	0.329962
23330	-53.5216	-57.2787	3.75715	0.0484026	0.222483	0.113489	0.564842	0.216341	0.218817
23340	-68.1695	-71.7198	3.55025	0.0671191	0.196935	0.141011	0.306998	0.245349	0.447653
23350	-53.6898	-57.2187	3.52889	0.154905	0.118096	0.1342	0.2437	0.098332	0.657968
23360	-69.1949	-73.5999	4.40501	0.0287298	0.187995	0.102864	0.430548	0.505319	0.064133
23370	-59.5925	-64.4925	4.89998	0.0169332	0.0896228	0.163536	0.0342911	0.313746	0.651962
23380	-80.9831	-83.0957	2.1126	0.0860941	0.285221	0.177514	0.734992	0.178921	0.0860873
23390	-74.3487	-76.5028	2.15408	0.265264	0.150874	0.128544	0.402089	0.0527724	0.545138
23400	-58.9052	-61.7067	2.80147	0.134741	0.184226	0.160977	0.645379	0.131451	0.22317
23410	-58.5093	-61.361	2.85176	0.112294	0.185041	0.177579	0.491487	0.282099	0.226413
23420	-46.1292	-50.4553	4.32608	0.0721473	0.150381	0.104954	0.861983	0.0255712	0.112446
23430	-64.8836	-68.2212	3.33759	0.111868	0.203469	0.110994	0.184102	0.60435	0.211548
23440	-49.4178	-53.9553	4.53749	0.0468744	0.152243	0.107224	0.417978	0.428999	0.153022
23450	-54.0525	-58.6563	4.60379	0.0812643	0.143831	0.0746149	0.479575	0.231778	0.288646
23460	-48.218	-51.9408	3.72276	0.186444	0.153585	0.0477853	0.124185	0.203903	0.671912
23470	-59.0318	-61.0344	2.00264	0.360633	0.109793	0.0893997	0.220672	0.591376	0.187952
23480	-54.9527	-57.8461	2.89341	0.201343	0.15568	0.113727	0.640374	0.227078	0.132548
23490	-59.9005	-62.8927	2.99225	0.129866	0.231393	0.0996067	0.734566	0.182795	0.0826393
23500	-52.8477	-56.6307	3.78291	0.139056	0.174146	0.0685971	0.8006	0.0832313	0.116169
23510	-53.7422	-58.1029	4.36074	0.0965092	0.140215	0.0872921	0.677975	0.297677	0.0243477
23520	-59.0498	-61.1158	2.06592	0.171839	0.306497	0.0751632	0.655482	0.0776601	0.266857
23530	-63.82	-67.3478	3.52782	0.0580577	0.205503	0.143748	0.65323	0.205525	0.141245
23540	-58.9642	-62.2199	3.25569	0.109117	0.245753	0.079652	0.308029	0.604325	0.0876468
23550	-56.0323	-60.0422	4.00986	0.0640104	0.212712	0.0823819	0.279416	0.428912	0.291672
23560	-56.545	-59.3792	2.83424	0.118	0.229467	0.129199	0.269621	0.504317	0.226062
23570	-78.1031	-79.9081	1.80504	0.0746002	0.373473	0.131513	0.661402	0.228603	0.109995
23580	-89.725	-89.0301	-0.694922	0.296099	0.350607	0.182876	0.154192	0.443003	0.402805
23590	-89.8773	-90.4322	0.554872	0.256754	0.253624	0.194225	0.517499	0.328416	0.154084
23600	-66.1277	-67.9537	1.82598	0.205285	0.255097	0.11711	0.639295	0.105851	0.254855
23610	-73.8985	-75.5421	1.64361	0.182831	0.136515	0.276383	0.341074	0.17616	0.482766
23620	-59.6946	-63.3139	3.61933	0.113248	0.142964	0.141944	0.233437	0.467428	0.299135
23630	-49.5611	-54.3962	4.83513	0.0408359	0.127824	0.107918	0.0458737	0.380045	0.574081
23640	-53.6595	-57.5389	3.87946	0.0933933	0.119805	0.158946	0.526483	0.43328	0.0402361
23650	-63.6118	-65.9418	2.32995	0.211288	0.192864	0.122943	0.230922	0.270105	0.498973
23660	-47.9571	-51.1261	3.16892	0.197684	0.130935	0.11458	0.33355	0.22472	0.44173
23670	-48.7315	-50.1815	1.44999	0.306363	0.247241	0.0614865	0.607838	0.177657	0.214506
23680	-56.1958	-59.0747	2.87891	0.174406	0.208341	0.0894529	0.27956	0.591043	0.129397
23690	-81.3473	-83.6421	2.29482	0.188597	0.181982	0.160028	0.556772	0.396573	0.0466552
23700	-54.6601	-58.7512	4.09105	0.0782019	0.174887	0.0978969	0.226299	0.700291	0.0734096
23710	-49.5113	-53.5854	4.07405	0.148555	0.147808	0.0563225	0.104273	0.594302	0.301425
23720	-79.9675	-82.4185	2.45094	0.0510729	0.241773	0.222151	0.258069	0.596598	0.145333
23730	-61.8074	-66.1507	4.34336	0.0259278	0.154476	0.145351	0.801882	0.151506	0.0466119
23740	-68.0519	-69.9207	1.86873	0.0417458	0.321619	0.209852	0.871149	0.0727547	0.0560959
23750	-68.1126	-71.8727	3.76011	0.0156391	0.277213	0.0912275	0.828907	0.00601702	0.165076
23760	-63.0863	-68.4781	5.39177	0.0173836	0.144631	0.0588983	0.642766	0.327889	0.0293447
23770	-63.3632	-67.4441	4.08088	0.0448901	0.189626	0.117486	0.623652	0.181012	0.195336
23780	-53.4378	-58.9521	5.51427	0.0103461	0.134697	0.0636202	0.900914	0.000787059	0.0982991
23790	-61.99	-65.5526	3.5626	0.0102143	0.290175	0.103441	0.483673	0.337302	0.179025
23800	-55.9569	-60.5317	4.57476	0.0161213	0.0862684	0.200225	0.491184	0.326794	0.182021
23810	-61.3452	-65.9245	4.57937	0.0100314	0.194477	0.0976445	0.526752	0.0922305	0.381018
23820	-61.3928	-65.8087	4.4159	0.0183948	0.161648	0.138458	0.505308	0.174219	0.320473
23830	-69.8201	-72.6752	2.85505	0.0548959	0.268145	0.151544	0.64866	0.153438	0.197902
23840	-51.1497	-56.0682	4.91853	0.02509	0.189498	0.05365	0.301095	0.265852	0.433054
23850	-69.0115	-72.2228	3.21129	0.142745	0.127245	0.168971	0.195273	0.601123	0.203604
23860	-54.1057	-58.0969	3.9912	0.0966584	0.120345	0.143966	0.628167	0.00449746	0.367336
23870	-53.5315	-57.9972	4.46572	0.0846756	0.142968	0.0858749	0.415044	0.238429	0.346527
23880	-51.8443	-56.138	4.29373	0.0218312	0.173177	0.135709	0.529246	0.097795	0.372959
23890	-52.4163	-55.5562	3.13989	0.113399	0.227763	0.104939	0.595052	0.244485	0.160462
23900	-50.1331	-53.0991	2.96596	0.0916023	0.240082	0.131809	0.349879	0.501106	0.149015
23910	-66.8892	-70.0678	3.17863	0.0678851	0.240716	0.133626	0.551122	0.353804	0.0950737
23920	-71.2604	-73.8423	2.58183	0.153548	0.227673	0.120686	0.394707	0.331358	0.273934
23930	-49.429	-53.8047	4.37562	0.0945778	0.142486	0.0854648	0.309702	0.532984	0.157315
23940	-49.9929	-52.6183	2.62536	0.285664	0.122455	0.0894352	0.202499	0.162037	0.635463
23950	-47.7975	-51.6738	3.87631	0.167031	0.124495	0.0809333	0.115403	0.80752	0.0770773
23960	-56.7633	-60.1785	3.41524	0.216564	0.109485	0.092517	0.243321	0.671606	0.0850728
23970	-64.9131	-66.152	1.23899	0.298233	0.173841	0.164117	0.466613	0.114192	0.419195
23980	-62.258	-64.9456	2.68757	0.19172	0.2238	0.0758139	0.280963	0.54763	0.171407
23990	-51.2027	-53.9621	2.75935	0.272588	0.154441	0.0571259	0.669984	0.232067	0.0979488
24000	-50.661	-55.0273	4.36632	0.0669963	0.175309	0.0811529	0.644529	0.271789	0.0836818
